PLAYER_NAME,PLAYER_NORM,TEAM,season_avg,games,category,team_slate,team_def_key,rank_on_team,leader_side,PLAYER_NAME_split,n_games,n_elite,n_weak,avg_delta_all,avg_delta_vs_elite,avg_delta_vs_weak,avg_delta_vs_mid,def_rank_corr,weak_over_rate,elite_over_rate,def_boost,overperform_vs_weak,fades_vs_elite,player,team,opp_team,prop_norm,line,bet_direction,final_bet_direction,rank_score,edge,tier,slate_opp_def_rank,slate_opp_def_tier,line_hit_rate_over_ou_5,stat_last5_avg,player_norm,on_slate,slate_edge_signal
Devin Booker,devin booker,PHX,5.428571428571429,21,ast,PHX,PHX,1,top,Devin Booker,18,4,8,-0.6988776579075857,-0.6261554621848742,0.006109022556391008,-1.687341362341363,0.19734784367866856,0.5,0.5,0.6322644847412652,False,True,,,,,,,,,,,,,,,,False,False
Collin Gillespie,collin gillespie,PHX,4.454545454545454,33,ast,PHX,PHX,2,top,Collin Gillespie,30,8,9,0.5258538147635315,-0.44023945702286216,0.6491099505342102,1.035041580329304,0.1641915193242352,0.6666666666666666,0.25,1.0893494075570724,True,True,,,,,,,,,,,,,,,,False,False
Grayson Allen,grayson allen,PHX,4.24,25,ast,PHX,PHX,3,top,Grayson Allen,22,5,6,1.150529442049009,-0.06222222222222236,1.3467893217893216,1.5947293550412163,0.24814712922748064,0.5,0.6,1.409011544011544,False,False,,,,,,,,,,,,,,,,False,False
Jalen Green,jalen green,PHX,0.058823529411764705,17,blk,PHX,PHX,1,bottom,Jalen Green,14,3,5,0.03915994719566148,-0.046474358974358976,0.1518181818181818,-0.011904761904761904,0.2830088012799053,0.2,0.0,0.19829254079254077,False,False,,,,,,,,,,,,,,,,False,False
Amir Coffey,amir coffey,PHX,0.09090909090909091,11,blk,PHX,PHX,2,bottom,Amir Coffey,11,3,5,-0.10876357006036151,0.144880174291939,-0.20369047619047623,-0.20419580419580421,-0.5279890582738509,0.0,0.3333333333333333,-0.3485706504824152,False,False,,,,,,,,,,,,,,,,False,False
Collin Gillespie,collin gillespie,PHX,0.09090909090909091,33,blk,PHX,PHX,3,bottom,Collin Gillespie,30,8,9,0.05093120136162402,0.08749309239610964,-0.04698964041540913,0.09622292810911737,-0.11105975351096548,0.0,0.125,-0.13448273281151876,False,False,,,,,,,,,,,,,,,,False,False
Mark Williams,mark williams,PHX,0.8928571428571429,28,blk,PHX,PHX,1,top,Mark Williams,25,6,6,-0.11475893608741908,0.6571825396825397,-0.0959876543209876,-0.47970328571959914,-0.23893507120478907,0.3333333333333333,0.5,-0.7531701940035274,False,False,,,,,,,,,,,,,,,,False,False
Oso Ighodaro,oso ighodaro,PHX,0.7647058823529411,34,blk,PHX,PHX,2,top,Oso Ighodaro,31,8,9,0.06880474660812638,-0.35550865800865805,0.7469395538121592,-0.12467425538487506,0.446659478036961,0.8888888888888888,0.375,1.1024482118208172,True,True,,,,,,,,,,,,,,,,False,False
Khaman Maluach,khaman maluach,PHX,0.6470588235294118,17,blk,PHX,PHX,3,top,Khaman Maluach,14,5,4,0.29715195518766946,0.3568956043956044,0.8090909090909091,-0.17214285714285715,0.040463999349716756,0.25,0.6,0.45219530469530467,False,False,,,,,,,,,,,,,,,,False,False
Mark Williams,mark williams,PHX,0.0,28,fg3m,PHX,PHX,1,bottom,Mark Williams,25,6,6,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,False,False,,,,,,,,,,,,,,,,False,False
Oso Ighodaro,oso ighodaro,PHX,0.0,34,fg3m,PHX,PHX,2,bottom,Oso Ighodaro,31,8,9,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,False,False,,,,,,,,,,,,,,,,False,False
Khaman Maluach,khaman maluach,PHX,0.11764705882352941,17,fg3m,PHX,PHX,3,bottom,Khaman Maluach,14,5,4,0.07117703724846582,0.12423076923076923,-0.12045454545454545,0.17142857142857143,-0.3040972615375488,0.0,0.2,-0.24468531468531468,False,False,,,,,,,,,,,,,,,,False,False
Grayson Allen,grayson allen,PHX,3.36,25,fg3m,PHX,PHX,1,top,Grayson Allen,22,5,6,0.2887628406895652,0.04166666666666687,0.6614357864357864,0.1978031312020348,0.05256187718268717,0.6666666666666666,0.6,0.6197691197691195,True,False,,,,,,,,,,,,,,,,False,False
Collin Gillespie,collin gillespie,PHX,3.0303030303030303,33,fg3m,PHX,PHX,2,top,Collin Gillespie,30,8,9,0.31347097501206894,0.1964605437665783,-0.6379348717964074,1.0441429804920854,-0.21232893039656986,0.4444444444444444,0.375,-0.8343954155629857,False,False,,,,,,,,,,,,,,,,False,False
Royce O'Neale,royce o'neale,PHX,2.6470588235294117,34,fg3m,PHX,PHX,3,top,Royce O'Neale,31,8,9,0.003809261589915644,-0.0940178571428571,0.19802461533783372,-0.0651422551150187,0.08571010970523125,0.5555555555555556,0.375,0.2920424724806908,False,False,,,,,,,,,,,,,,,,False,False
Isaiah Livers,isaiah livers,PHX,3.823529411764706,17,pra,PHX,PHX,1,bottom,Isaiah Livers,14,3,3,-0.21175620014905716,-0.3333333333333333,4.280753968253968,-1.850856088356088,0.3100662941029634,0.6666666666666666,0.3333333333333333,4.614087301587301,True,True,,,,,,,,,,,,,,,,False,False
Khaman Maluach,khaman maluach,PHX,6.0588235294117645,17,pra,PHX,PHX,2,bottom,Khaman Maluach,14,5,4,2.556358621537193,2.918763736263736,1.4022727272727271,3.117222222222222,-0.06233439535185716,0.75,0.6,-1.5164910089910089,False,False,,,,,,,,,,,,,,,,False,False
Rasheer Fleming,rasheer fleming,PHX,7.043478260869565,23,pra,PHX,PHX,3,bottom,Rasheer Fleming,20,7,6,2.624678887289181,1.8883116883116884,3.3276046529723,2.758538287109716,0.25545908263577505,0.8333333333333334,0.42857142857142855,1.4392929646606114,True,False,,,,,,,,,,,,,,,,False,False
Devin Booker,devin booker,PHX,34.38095238095238,21,pra,PHX,PHX,1,top,Devin Booker,18,4,8,0.2963291455229016,4.930987394957983,1.2510769110275684,-4.066440041440042,-0.024203817308123713,0.5,0.75,-3.6799104839304144,False,False,,,,,,,,,,,,,,,,False,False
Dillon Brooks,dillon brooks,PHX,26.347826086956523,23,pra,PHX,PHX,2,top,Dillon Brooks,20,5,5,1.0257597555952815,4.734523809523809,2.1866666666666674,-1.4090757269046748,-0.13207374110927553,0.8,0.6,-2.5478571428571417,False,False,,,,,,,,,,,,,,,,False,False
Grayson Allen,grayson allen,PHX,25.4,25,pra,PHX,PHX,3,top,Grayson Allen,22,5,6,3.8456019411383977,2.9677777777777776,4.617460317460317,3.8235992646721786,-0.014822277402925731,0.8333333333333334,0.4,1.6496825396825394,True,False,,,,,,,,,,,,,,,,False,False
Isaiah Livers,isaiah livers,PHX,1.7647058823529411,17,pts,PHX,PHX,1,bottom,Isaiah Livers,14,3,3,-0.16604982319268033,-2.0416666666666665,3.8035714285714284,-0.9513014763014764,0.6126907583946506,0.6666666666666666,0.0,5.845238095238095,True,True,,,,,,,,,,,,,,,,False,False
Khaman Maluach,khaman maluach,PHX,3.0588235294117645,17,pts,PHX,PHX,2,bottom,Khaman Maluach,14,5,4,1.4260681778538924,1.3204945054945056,0.6386363636363637,2.1615873015873013,-0.019312162725532978,0.75,0.6,-0.681858141858142,False,False,,,,,,,,,,,,,,,,False,False
Rasheer Fleming,rasheer fleming,PHX,4.130434782608695,23,pts,PHX,PHX,3,bottom,Rasheer Fleming,20,7,6,1.6541398872455375,2.2742546300816975,1.1690495642701524,1.4498168498168498,0.047116128476805096,0.6666666666666666,0.42857142857142855,-1.105205065811545,False,False,,,,,,,,,,,,,,,,False,False
Devin Booker,devin booker,PHX,25.238095238095237,21,pts,PHX,PHX,1,top,Devin Booker,18,4,8,0.3675323632431478,5.546638655462186,-0.41986607142857224,-2.0353405853405846,-0.15979290941088575,0.375,1.0,-5.966504726890758,False,False,,,,,,,,,,,,,,,,False,False
Dillon Brooks,dillon brooks,PHX,20.17391304347826,23,pts,PHX,PHX,2,top,Dillon Brooks,20,5,5,0.862148400275335,2.404761904761904,2.8333333333333335,-0.8947508184969486,-0.05005084226345355,0.8,0.6,0.42857142857142927,False,False,,,,,,,,,,,,,,,,False,False
Grayson Allen,grayson allen,PHX,17.96,25,pts,PHX,PHX,3,top,Grayson Allen,22,5,6,2.6492131812316675,3.9044444444444446,2.3788600288600286,2.2261188719740277,-0.2000600610042993,0.6666666666666666,0.4,-1.525584415584416,False,False,,,,,,,,,,,,,,,,False,False
Isaiah Livers,isaiah livers,PHX,1.4705882352941178,17,reb,PHX,PHX,1,bottom,Isaiah Livers,14,3,3,0.030808179915322746,1.2416666666666667,1.0982142857142858,-0.8235410422910422,-0.09621093933543769,0.6666666666666666,0.6666666666666666,-0.1434523809523809,False,False,,,,,,,,,,,,,,,,False,False
Jamaree Bouyea,jamaree bouyea,PHX,1.9411764705882353,17,reb,PHX,PHX,2,bottom,Jamaree Bouyea,14,3,1,-0.7216437332508762,0.25,-2.0625,-0.8790512265512265,-0.4218032265645284,0.0,0.6666666666666666,-2.3125,False,False,,,,,,,,,,,,,,,,False,False
Amir Coffey,amir coffey,PHX,2.272727272727273,11,reb,PHX,PHX,3,bottom,Amir Coffey,11,3,5,0.5860957595583265,0.6584967320261439,0.6818650793650793,0.3540792540792541,0.12722394910091406,0.8,0.3333333333333333,0.023368347338935447,False,False,,,,,,,,,,,,,,,,False,False
Mark Williams,mark williams,PHX,7.892857142857143,28,reb,PHX,PHX,1,top,Mark Williams,25,6,6,-0.15061106359776433,-3.151626984126984,1.8885802469135804,0.29330798717971646,0.5265377998847226,0.6666666666666666,0.16666666666666666,5.040207231040565,True,True,,,,,,,,,,,,,,,,False,False
Oso Ighodaro,oso ighodaro,PHX,5.205882352941177,34,reb,PHX,PHX,2,top,Oso Ighodaro,31,8,9,0.12991441341090731,-0.9428463203463203,1.5188370431186522,-0.1499582863970844,0.258539988612888,0.5555555555555556,0.25,2.4616833634649726,True,True,,,,,,,,,,,,,,,,False,False
Royce O'Neale,royce o'neale,PHX,4.911764705882353,34,reb,PHX,PHX,3,top,Royce O'Neale,31,8,9,-0.2322937395317376,-0.5799972943722943,-0.42530940217721824,0.09047550350638948,0.04932811223537767,0.3333333333333333,0.5,0.15468789219507606,False,True,,,,,,,,,,,,,,,,False,False
Khaman Maluach,khaman maluach,PHX,0.11764705882352941,17,stl,PHX,PHX,1,bottom,Khaman Maluach,14,5,4,-0.11025720311434596,-0.17434065934065934,-0.20378787878787877,0.02865079365079365,-0.11865620124446252,0.0,0.0,-0.029447219447219425,False,False,,,,,,,,,,,,,,,,False,False
Rasheer Fleming,rasheer fleming,PHX,0.2608695652173913,23,stl,PHX,PHX,2,bottom,Rasheer Fleming,20,7,6,0.14527516214435718,-0.009713406893858023,-0.01871304077186429,0.44082504796790506,0.13538992075353773,0.16666666666666666,0.14285714285714285,-0.008999633878006268,False,False,,,,,,,,,,,,,,,,False,False
Isaiah Livers,isaiah livers,PHX,0.29411764705882354,17,stl,PHX,PHX,3,bottom,Isaiah Livers,14,3,3,-0.146518858126001,0.17499999999999996,0.30853174603174605,-0.4377324064824065,-0.02034157145075751,0.3333333333333333,0.3333333333333333,0.13353174603174608,False,False,,,,,,,,,,,,,,,,False,False
Jordan Goodwin,jordan goodwin,PHX,1.3703703703703705,27,stl,PHX,PHX,1,top,Jordan Goodwin,24,6,6,0.10200674984810632,0.06043956043956045,-0.04,0.19379371947643245,-0.07608374296540912,0.3333333333333333,0.5,-0.10043956043956045,False,False,,,,,,,,,,,,,,,,False,False
Jalen Green,jalen green,PHX,1.2941176470588236,17,stl,PHX,PHX,2,top,Jalen Green,14,3,5,0.5357879223950652,-0.5977564102564102,0.7639393939393939,0.9124338624338623,0.16233479498291034,0.4,0.0,1.3616958041958043,False,True,,,,,,,,,,,,,,,,False,False
Grayson Allen,grayson allen,PHX,1.24,25,stl,PHX,PHX,3,top,Grayson Allen,22,5,6,-0.0774453898833633,-0.9200000000000002,0.4935064935064935,-0.005894321679359458,0.3838559742809874,0.5,0.0,1.4135064935064936,False,True,,,,,,,,,,,,,,,,False,False
Isaiah Livers,isaiah livers,PHX,0.4117647058823529,17,stocks,PHX,PHX,1,bottom,Isaiah Livers,14,3,3,-0.09220690024261453,0.1333333333333333,0.6001984126984127,-0.4364364801864802,0.022574713758725006,0.3333333333333333,0.3333333333333333,0.46686507936507937,False,False,,,,,,,,,,,,,,,,False,False
Amir Coffey,amir coffey,PHX,0.5454545454545454,11,stocks,PHX,PHX,2,bottom,Amir Coffey,11,3,5,-0.08598534561101405,-0.3071895424836601,-0.2373015873015873,0.3874125874125875,-0.02309366917767074,0.4,0.3333333333333333,0.0698879551820728,False,True,,,,,,,,,,,,,,,,False,False
Rasheer Fleming,rasheer fleming,PHX,0.6086956521739131,23,stocks,PHX,PHX,3,bottom,Rasheer Fleming,20,7,6,0.2547682539768453,0.4524859225987046,0.0634823373793962,0.22100994243851388,-0.024254730632721884,0.3333333333333333,0.42857142857142855,-0.38900358521930845,False,False,,,,,,,,,,,,,,,,False,False
Oso Ighodaro,oso ighodaro,PHX,1.7647058823529411,34,stocks,PHX,PHX,1,top,Oso Ighodaro,31,8,9,-0.1967134507693094,-0.08143939393939398,0.08451658760566809,-0.44337507934174664,-0.008880824334547868,0.5555555555555556,0.375,0.16595598154506208,False,False,,,,,,,,,,,,,,,,False,False
Jordan Goodwin,jordan goodwin,PHX,1.6296296296296295,27,stocks,PHX,PHX,2,top,Jordan Goodwin,24,6,6,0.12000834654270516,-0.07669413919413919,0.5950000000000001,-0.01913623731752012,0.10150621844711255,0.6666666666666666,0.5,0.6716941391941392,True,False,,,,,,,,,,,,,,,,False,False
Grayson Allen,grayson allen,PHX,1.56,25,stocks,PHX,PHX,3,top,Grayson Allen,22,5,6,-0.21080126400607258,-0.5944444444444444,0.2471861471861472,-0.2862293153662052,0.20098721981351644,0.3333333333333333,0.2,0.8416305916305916,False,True,,,,,,,,,,,,,,,,False,False
Javonte Cooke,javonte cooke,POR,0.14285714285714285,14,ast,POR,POR,1,bottom,Javonte Cooke,11,4,2,-0.3054788645697736,-0.4333333333333333,-0.24285714285714285,-0.22824397824397824,0.5825585712987006,0.0,0.0,0.19047619047619044,False,True,,,,,,,,,,,,,,,,False,False
Yang Hansen,yang hansen,POR,0.391304347826087,23,ast,POR,POR,2,bottom,Yang Hansen,20,5,8,-0.12347717598878587,0.08518341307814994,-0.2566746366378719,-0.12029478458049887,-0.20694707067223791,0.25,0.4,-0.34185804971602185,False,False,,,,,,,,,,,,,,,,False,False
Matisse Thybulle,matisse thybulle,POR,0.8181818181818182,11,ast,POR,POR,3,bottom,Matisse Thybulle,8,3,4,0.09737103174603175,0.25132275132275134,-0.04375000000000001,0.19999999999999996,-0.2026597865250561,0.75,0.6666666666666666,-0.29507275132275135,False,False,,,,,,,,,,,,,,,,False,False
Deni Avdija,deni avdija,POR,6.333333333333333,18,ast,POR,POR,1,top,Deni Avdija,15,6,6,-1.234432065755595,-3.6062500000000006,-0.42301198257080613,1.8863636363636365,0.5247763966338211,0.5,0.16666666666666666,3.1832380174291943,False,True,,,,,,,,,,,,,,,,False,False
Jrue Holiday,jrue holiday,POR,5.423076923076923,26,ast,POR,POR,2,top,Jrue Holiday,23,8,9,0.8422466691932418,0.7622341839447103,1.7422455751441257,-0.40106837606837603,0.2112180064380928,0.7777777777777778,0.5,0.9800113911994154,True,False,,,,,,,,,,,,,,,,False,False
Scoot Henderson,scoot henderson,POR,4.133333333333334,15,ast,POR,POR,3,top,Scoot Henderson,12,4,5,-1.2460853960853961,-1.5017482517482519,-0.8780952380952382,-1.5185185185185188,0.017254458281468703,0.2,0.25,0.6236530136530137,False,True,,,,,,,,,,,,,,,,False,False
Javonte Cooke,javonte cooke,POR,0.0,14,blk,POR,POR,1,bottom,Javonte Cooke,11,4,2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,False,False,,,,,,,,,,,,,,,,False,False
Rayan Rupert,rayan rupert,POR,0.0,22,blk,POR,POR,2,bottom,Rayan Rupert,19,6,7,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,False,False,,,,,,,,,,,,,,,,False,False
Caleb Love,caleb love,POR,0.05,20,blk,POR,POR,3,bottom,Caleb Love,17,7,6,0.002653969747850645,-0.04082094376212023,-0.06175413280676439,0.1753472222222222,-0.0301536652173431,0.0,0.0,-0.020933189044644154,False,False,,,,,,,,,,,,,,,,False,False
Donovan Clingan,donovan clingan,POR,1.696969696969697,33,blk,POR,POR,1,top,Donovan Clingan,30,11,10,0.662874962892928,0.7464950429404399,1.0673183906736539,0.1112910564118294,0.05998918740067495,0.7,0.5454545454545454,0.32082334773321397,False,False,,,,,,,,,,,,,,,,False,False
Robert Williams III,robert williams iii,POR,1.64,25,blk,POR,POR,2,top,Robert Williams III,22,10,5,0.5913014909593887,0.5789180264180265,1.2200319639678907,0.15989895958383354,0.12314234687525748,0.8,0.5,0.6411139375498642,True,False,,,,,,,,,,,,,,,,False,False
Matisse Thybulle,matisse thybulle,POR,0.7272727272727273,11,blk,POR,POR,3,top,Matisse Thybulle,8,3,4,0.29756944444444444,-0.4259259259259259,0.06458333333333333,3.4,0.19862715144937004,0.5,0.3333333333333333,0.4905092592592592,False,True,,,,,,,,,,,,,,,,False,False
Yang Hansen,yang hansen,POR,0.13043478260869565,23,fg3m,POR,POR,1,bottom,Yang Hansen,20,5,8,-0.15195532086592456,-0.08279106858054226,-0.23863495573054397,-0.10229591836734693,-0.2121106561531733,0.0,0.2,-0.1558438871500017,False,False,,,,,,,,,,,,,,,,False,False
Javonte Cooke,javonte cooke,POR,0.14285714285714285,14,fg3m,POR,POR,2,bottom,Javonte Cooke,11,4,2,-0.18426674335765245,-0.09999999999999998,-0.24285714285714285,-0.22824397824397824,-0.038682464562262514,0.0,0.25,-0.14285714285714288,False,False,,,,,,,,,,,,,,,,False,False
Robert Williams III,robert williams iii,POR,0.24,25,fg3m,POR,POR,3,bottom,Robert Williams III,22,10,5,0.05207901522574366,0.03082750582750584,-0.059776252224764806,0.16233493397358942,0.011980339212056886,0.2,0.2,-0.09060375805227064,False,False,,,,,,,,,,,,,,,,False,False
Caleb Love,caleb love,POR,2.55,20,fg3m,POR,POR,1,top,Caleb Love,17,7,6,-0.6355465246423178,-0.5329131652661064,-0.9432027037290195,-0.3536706349206349,-0.1640797427575466,0.5,0.2857142857142857,-0.41028953846291305,False,True,,,,,,,,,,,,,,,,False,False
Toumani Camara,toumani camara,POR,2.5,34,fg3m,POR,POR,2,top,Toumani Camara,31,11,11,-0.3389670781344717,-0.12778872815637524,-0.6933164028256393,-0.1639803312629399,-0.04974117618210014,0.36363636363636365,0.5454545454545454,-0.5655276746692641,False,False,,,,,,,,,,,,,,,,False,False
Jrue Holiday,jrue holiday,POR,2.4615384615384617,26,fg3m,POR,POR,3,top,Jrue Holiday,23,8,9,0.5347346865998069,-0.46587503322700696,1.2053913880000837,0.8628959276018101,0.3075174555115696,0.6666666666666666,0.375,1.6712664212270907,True,True,,,,,,,,,,,,,,,,False,False
Javonte Cooke,javonte cooke,POR,2.4285714285714284,14,pra,POR,POR,1,bottom,Javonte Cooke,11,4,2,-1.2787447401083762,-1.5541666666666667,-3.142857142857143,-0.31276223776223777,-0.02689434763748971,0.0,0.25,-1.588690476190476,False,True,,,,,,,,,,,,,,,,False,False
Yang Hansen,yang hansen,POR,3.608695652173913,23,pra,POR,POR,2,bottom,Yang Hansen,20,5,8,-0.7027658169144237,-0.8159755449229135,-0.18061038226479398,-1.2186507936507935,0.15508270081416647,0.25,0.2,0.6353651626581195,False,True,,,,,,,,,,,,,,,,False,False
Rayan Rupert,rayan rupert,POR,6.863636363636363,22,pra,POR,POR,3,bottom,Rayan Rupert,19,6,7,-0.1270374391871053,-2.9032051282051285,0.4810978937029355,1.9396390281258702,0.3051014010647834,0.42857142857142855,0.16666666666666666,3.384303021908064,False,True,,,,,,,,,,,,,,,,False,False
Deni Avdija,deni avdija,POR,34.22222222222222,18,pra,POR,POR,1,top,Deni Avdija,15,6,6,-7.761306754247931,-13.841269841269842,-2.977886710239652,-5.16822066822067,0.5377690671205385,0.3333333333333333,0.16666666666666666,10.86338313103019,False,True,,,,,,,,,,,,,,,,False,False
Donovan Clingan,donovan clingan,POR,27.757575757575758,33,pra,POR,POR,2,top,Donovan Clingan,30,11,10,1.3844269630411838,-1.151619587527132,5.77572444368497,-0.39518000920174856,0.3893736586347354,0.7,0.45454545454545453,6.927344031212102,True,True,,,,,,,,,,,,,,,,False,False
Shaedon Sharpe,shaedon sharpe,POR,27.526315789473685,19,pra,POR,POR,3,top,Shaedon Sharpe,16,7,5,1.514317897176353,-0.5274078862314161,4.127243867243868,1.8211805555555554,0.27278434208233865,0.8,0.5714285714285714,4.654651753475284,True,True,,,,,,,,,,,,,,,,False,False
Javonte Cooke,javonte cooke,POR,1.1428571428571428,14,pts,POR,POR,1,bottom,Javonte Cooke,11,4,2,-0.7557356784629512,-0.12500000000000006,-1.8,-0.8426184926184928,-0.2538989489125369,0.0,0.25,-1.675,False,False,,,,,,,,,,,,,,,,False,False
Yang Hansen,yang hansen,POR,1.9130434782608696,23,pts,POR,POR,2,bottom,Yang Hansen,20,5,8,-0.07231327603425133,-0.7962413609782033,0.7220015890971772,-0.4630102040816327,0.38278136062776397,0.625,0.4,1.5182429500753805,True,True,,,,,,,,,,,,,,,,False,False
Rayan Rupert,rayan rupert,POR,3.772727272727273,22,pts,POR,POR,3,bottom,Rayan Rupert,19,6,7,0.12225144566475846,-2.260897435897436,0.6581444699091757,1.8801917989417987,0.29802683245498185,0.42857142857142855,0.16666666666666666,2.9190419058066115,False,True,,,,,,,,,,,,,,,,False,False
Deni Avdija,deni avdija,POR,21.444444444444443,18,pts,POR,POR,1,top,Deni Avdija,15,6,6,-5.5632856522562415,-6.806250000000001,-3.3376867413632123,-7.528554778554779,0.26500551461827315,0.3333333333333333,0.3333333333333333,3.468563258636789,False,True,,,,,,,,,,,,,,,,False,False
Shaedon Sharpe,shaedon sharpe,POR,20.263157894736842,19,pts,POR,POR,2,top,Shaedon Sharpe,16,7,5,1.524162030779678,-0.35424477483300976,3.735959595959595,2.046626984126984,0.2797073671026552,0.8,0.5714285714285714,4.090204370792605,True,True,,,,,,,,,,,,,,,,False,False
Jerami Grant,jerami grant,POR,17.52,25,pts,POR,POR,3,top,Jerami Grant,22,8,8,1.440519545671041,3.3836848688750862,3.961914535627771,-4.5122275385433275,-0.055998548480914595,0.75,0.875,0.578229666752685,True,False,,,,,,,,,,,,,,,,False,False
Blake Wesley,blake wesley,POR,0.9375,16,reb,POR,POR,1,bottom,Blake Wesley,13,3,6,-0.5893734470657547,-0.9512820512820511,-1.1924603174603174,0.5866883116883117,-0.3322352183709848,0.0,0.0,-0.24117826617826632,False,True,,,,,,,,,,,,,,,,False,False
Javonte Cooke,javonte cooke,POR,1.1428571428571428,14,reb,POR,POR,2,bottom,Javonte Cooke,11,4,2,-0.21753019707565163,-0.9958333333333333,-1.1,0.7581002331002331,0.20045985953981252,0.0,0.25,-0.10416666666666674,False,True,,,,,,,,,,,,,,,,False,False
Yang Hansen,yang hansen,POR,1.3043478260869565,23,reb,POR,POR,3,bottom,Yang Hansen,20,5,8,-0.5069753648913865,-0.10491759702286019,-0.6459373347240993,-0.6353458049886621,-0.10556627401889347,0.125,0.4,-0.5410197377012391,False,False,,,,,,,,,,,,,,,,False,False
Donovan Clingan,donovan clingan,POR,12.424242424242424,33,reb,POR,POR,1,top,Donovan Clingan,30,11,10,0.5756903484766637,-0.5190065801284148,3.129605785296575,-0.9240305574725866,0.3831130960406664,0.7,0.5454545454545454,3.64861236542499,True,True,,,,,,,,,,,,,,,,False,False
Robert Williams III,robert williams iii,POR,7.08,25,reb,POR,POR,2,top,Robert Williams III,22,10,5,1.1815695034654212,0.029430846930846945,3.279455886092042,1.3289915966386552,0.3728144387641801,1.0,0.4,3.250025039161195,True,False,,,,,,,,,,,,,,,,False,False
Deni Avdija,deni avdija,POR,6.444444444444445,18,reb,POR,POR,3,top,Deni Avdija,15,6,6,-0.963589036236095,-3.4287698412698417,0.7828120136943667,0.473970473970474,0.7067504760995673,0.5,0.0,4.211581854964209,False,True,,,,,,,,,,,,,,,,False,False
Yang Hansen,yang hansen,POR,0.08695652173913043,23,stl,POR,POR,1,bottom,Yang Hansen,20,5,8,0.035847981782579315,-0.061456671982987765,0.055981763334704504,0.08234126984126985,-0.016188737019333554,0.125,0.0,0.11743843531769227,False,False,,,,,,,,,,,,,,,,False,False
Scoot Henderson,scoot henderson,POR,0.3333333333333333,15,stl,POR,POR,2,bottom,Scoot Henderson,12,4,5,-0.19935828060828062,-0.43081293706293705,0.18285714285714288,-0.5277777777777778,0.517667515742553,0.6,0.0,0.6136700799200799,True,True,,,,,,,,,,,,,,,,False,False
Javonte Cooke,javonte cooke,POR,0.35714285714285715,14,stl,POR,POR,3,bottom,Javonte Cooke,11,4,2,-0.4652123129395857,-0.5541666666666667,-0.6071428571428572,-0.33727661227661226,0.06473093963811426,0.0,0.0,-0.05297619047619051,False,True,,,,,,,,,,,,,,,,False,False
Matisse Thybulle,matisse thybulle,POR,1.8181818181818181,11,stl,POR,POR,1,top,Matisse Thybulle,8,3,4,0.5771329365079365,1.302910052910053,0.27708333333333335,-0.3999999999999999,-0.3337621459718208,0.25,1.0,-1.0258267195767197,False,False,,,,,,,,,,,,,,,,False,False
Shaedon Sharpe,shaedon sharpe,POR,1.263157894736842,19,stl,POR,POR,2,top,Shaedon Sharpe,16,7,5,-0.15205688918924212,-0.5905085110967464,0.41393939393939405,-0.09226190476190477,0.34385289386216245,0.6,0.14285714285714285,1.0044479050361406,True,True,,,,,,,,,,,,,,,,False,False
Toumani Camara,toumani camara,POR,1.088235294117647,34,stl,POR,POR,3,top,Toumani Camara,31,11,11,0.3515447702344449,0.8368227904992611,0.1908677505736439,-0.045189786059351235,-0.1619056332779563,0.7272727272727273,0.8181818181818182,-0.6459550399256172,False,False,,,,,,,,,,,,,,,,False,False
Yang Hansen,yang hansen,POR,0.21739130434782608,23,stocks,POR,POR,1,bottom,Yang Hansen,20,5,8,-0.14301860184019627,-0.3538437001594896,-0.17029796184207946,0.038747165532879824,0.06870032616507132,0.125,0.0,0.18354573831741017,False,True,,,,,,,,,,,,,,,,False,False
Javonte Cooke,javonte cooke,POR,0.35714285714285715,14,stocks,POR,POR,2,bottom,Javonte Cooke,11,4,2,-0.4652123129395857,-0.5541666666666667,-0.6071428571428572,-0.33727661227661226,0.06473093963811426,0.0,0.0,-0.05297619047619051,False,True,,,,,,,,,,,,,,,,False,False
Blake Wesley,blake wesley,POR,0.5,16,stocks,POR,POR,3,bottom,Blake Wesley,13,3,6,-0.060662841432072186,-0.20512820512820515,-0.2165343915343915,0.28149350649350646,-0.09371843229183441,0.3333333333333333,0.3333333333333333,-0.011406186406186347,False,False,,,,,,,,,,,,,,,,False,False
Matisse Thybulle,matisse thybulle,POR,2.5454545454545454,11,stocks,POR,POR,1,top,Matisse Thybulle,8,3,4,0.8747023809523811,0.876984126984127,0.34166666666666673,3.0,-0.06215510202023625,0.5,0.6666666666666666,-0.5353174603174602,False,False,,,,,,,,,,,,,,,,False,False
Robert Williams III,robert williams iii,POR,2.4,25,stocks,POR,POR,2,top,Robert Williams III,22,10,5,0.6462723909214323,0.9655050505050505,1.2951654498565255,-0.27326930772308927,-0.03559529857019955,0.8,0.7,0.32966039935147495,False,False,,,,,,,,,,,,,,,,False,False
Donovan Clingan,donovan clingan,POR,2.272727272727273,33,stocks,POR,POR,3,top,Donovan Clingan,30,11,10,0.9766313647374436,1.1647625025414072,1.4490511316169212,0.22178245533317995,0.03925779725236147,0.6,0.7272727272727273,0.284288629075514,False,False,,,,,,,,,,,,,,,,False,False
