rank,tier,player,team,opp,is_home,player_role,position_group,prop_display,prop_type,line,direction,composite_hr,hit_rate,hr_L5,hr_L10,hr_L20,hr_season,sample_L5,hit_L5,sample_L10,hit_L10,sample_L20,sample_season,avg_L5,avg_L10,avg_L20,avg_season,gap_vs_line_L5,gap_vs_line_L10,projection,over_L5_raw,under_L5_raw,over_L10_raw,under_L10_raw,last1_raw,last2_raw,last3_raw,games_played,scoring_tier,pp_tier,def_tier,def_rank,opp_gaa,implied_team_total,game_total,opp_saa,opp_shots_allowed_avg,opp_pk_pct,player_avg_shots_L5,player_avg_shots_L10,pts_per_game,pp_pts_per_game,toi_avg_L10,toi_per_game_api,prop_score,edge,abs_edge,ml_prob,edge_score,blended_score,pick_type,Game Date,game_date,Game Time,game_start,game_script_mult,game_script_note,open_line,line_movement,line_direction_shift,rest_days,back_to_back,goalie_name,goalie_sv_pct,line_combo,line_combo_toi_pct,on_pp1_line,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
381,D,Patrick Kane,DET,PHI,0,SKATER,F,Shots On Goal,shots_on_goal,3.5,OVER,0.1542,0.1542,0.2,0.1,0.15,0.1667,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,SECONDARY,PP_REGULAR,SOLID,14,3.088,,,0.000,0.0,0.000,2.40,2.30,0.851,0.284,,17.70,0.04706,-3.5000,3.5000,0.2388,,0.0471,demon,2026-03-28,2026-03-28,8:00 PM,2026-03-28T20:00:00.000-04:00,1.000,"DET +1.5 pt margin vs PHI, shots_on_goal: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",3.50,0.000,stable,,0,,,,,0,1.00,3.00,1.00,5.00,2.00,1.00,2.00,3.00,2.00,3.00
383,D,Jason Robertson,DAL,PIT,0,SKATER,F,Goals,goals,1.5,OVER,0.1367,0.1367,0.2,0.1,0.1,0.0667,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,ELITE,PP1_STAR,SOLID,15,3.101,,,0.000,0.0,0.000,,,1.171,0.500,,20.25,0.04665,-1.5000,1.5000,0.2388,,0.0466,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,1.000,"DAL +1.5 pt margin vs PIT, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",1.50,0.000,stable,,0,,,,,0,2.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00
386,D,Adrian Kempe,LA,UTA,0,SKATER,F,Shots On Goal,shots_on_goal,4.5,OVER,0.1825,0.1825,0.2,0.2,0.15,0.1,5,1/5,10,2/10,20,30,,,,,,,,1,4,2,8,,,,,ELITE,PP_OCC,ELITE,4,2.786,,,0.000,0.0,0.000,3.20,2.30,0.901,0.148,,19.30,0.04524,-4.5000,4.5000,0.1818,,0.0452,demon,2026-03-28,2026-03-28,9:00 PM,2026-03-28T21:00:00.000-04:00,1.000,"LA +1.5 pt margin vs ARZ, shots_on_goal: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",4.50,0.000,stable,,0,,,,,0,3.00,2.00,0.00,7.00,4.00,5.00,1.00,0.00,0.00,1.00
387,D,Zachary L'Heureux,NSH,MTL,0,SKATER,F,Goals,goals,0.5,OVER,0.2324,0.2324,0.2,0.3,0.2,0.1739,5,1/5,10,3/10,20,23,,,,,,,,1,4,3,7,,,,,SHUTDOWN,NO_PP,WEAK,25,3.309,,,0.000,0.0,0.000,,,0.200,0.040,,13.38,0.04473,-0.5000,0.5000,0.2388,,0.0447,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,0.980,"NSH -1.5 pt margin vs MTL, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00
389,D,Dylan Larkin,DET,PHI,0,SKATER,F,Shots On Goal,shots_on_goal,5.5,OVER,0.1433,0.1433,0.2,0.1,0.1,0.1333,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,ELITE,PP_REGULAR,SOLID,14,3.088,,,0.000,0.0,0.000,4.40,3.70,0.905,0.324,,20.18,0.04265,-5.5000,5.5000,0.1818,,0.0427,demon,2026-03-28,2026-03-28,8:00 PM,2026-03-28T20:00:00.000-04:00,1.000,"DET +1.5 pt margin vs PHI, shots_on_goal: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",5.50,0.000,stable,,0,,,,,0,4.00,4.00,5.00,1.00,8.00,4.00,2.00,3.00,1.00,5.00
391,D,Dalibor Dvorsky,STL,TOR,0,SKATER,F,Goals,goals,0.5,OVER,0.1892,0.1892,0.2,0.2,0.15,0.1667,5,1/5,10,2/10,20,30,,,,,,,,1,4,2,8,,,,,DEPTH,PP_OCC,WEAK,30,3.500,,,0.000,0.0,0.000,,,0.296,0.099,,14.33,0.04203,-0.5000,0.5000,0.2388,,0.0420,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,1.000,"STL +1.5 pt margin vs TOR, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
393,D,K'Andre Miller,CAR,NJ,0,SKATER,D,Goals,goals,0.5,OVER,0.2733,0.2733,0.4,0.2,0.2,0.1333,5,2/5,10,2/10,20,30,,,,,,,,2,3,2,8,,,,,DEPTH,NO_PP,SOLID,12,3.029,,,0.000,0.0,0.000,,,0.514,0.042,,22.40,0.04134,-0.5000,0.5000,0.2388,,0.0413,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,1.000,"CAR +1.5 pt margin vs NJ, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",1.50,0.000,stable,,0,,,Sean Walker - K'Andre Miller,,0,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
394,D,Pavel Buchnevich,STL,TOR,0,SKATER,F,Goals,goals,0.5,OVER,0.1342,0.1342,0.0,0.2,0.25,0.2667,5,0/5,10,2/10,20,30,,,,,,,,0,5,2,8,,,,,SECONDARY,PP_OCC,WEAK,30,3.500,,,0.000,0.0,0.000,,,0.593,0.185,,17.93,0.03864,-0.5000,0.5000,0.2388,,0.0386,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,1.000,"STL +1.5 pt margin vs TOR, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00
395,D,Cam Fowler,STL,TOR,0,SKATER,D,Goals,goals,0.5,OVER,0.1825,0.1825,0.2,0.2,0.15,0.1,5,1/5,10,2/10,20,30,,,,,,,,1,4,2,8,,,,,DEPTH,PP_OCC,WEAK,30,3.500,,,0.000,0.0,0.000,,,0.366,0.110,,21.08,0.03838,-0.5000,0.5000,0.2388,,0.0384,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,1.000,"STL +1.5 pt margin vs TOR, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
403,D,JJ Peterka,UTA,LA,0,SKATER,F,Goals,goals,0.5,OVER,0.2033,0.2033,0.2,0.2,0.2,0.2333,5,1/5,10,2/10,20,30,,,,,,,,1,4,2,8,,,,,SECONDARY,PP_OCC,SOLID,11,3.015,,,0.000,0.0,0.000,,,0.573,0.061,,15.98,0.03569,-0.5000,0.5000,0.2388,,0.0357,demon,2026-03-28,2026-03-28,9:00 PM,2026-03-28T21:00:00.000-04:00,0.980,"UTA -1.5 pt margin vs ?, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
404,D,Justin Faulk,DET,PHI,0,SKATER,D,Goals,goals,0.5,OVER,0.2625,0.2625,0.4,0.2,0.15,0.1,5,2/5,10,2/10,20,30,,,,,,,,2,3,2,8,,,,,DEPTH,NO_PP,SOLID,14,3.088,,,0.000,0.0,0.000,,,0.471,0.000,,20.25,0.03545,-0.5000,0.5000,0.2388,,0.0355,demon,2026-03-28,2026-03-28,8:00 PM,2026-03-28T20:00:00.000-04:00,1.000,"DET +1.5 pt margin vs PHI, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
405,D,Trevor Zegras,PHI,DET,0,SKATER,F,Goals,goals,0.5,OVER,0.1892,0.1892,0.2,0.2,0.15,0.1667,5,1/5,10,2/10,20,30,,,,,,,,1,4,2,8,,,,,SECONDARY,PP_REGULAR,SOLID,9,2.957,,,0.000,0.0,0.000,,,0.827,0.284,,18.72,0.03467,-0.5000,0.5000,0.2388,,0.0347,demon,2026-03-28,2026-03-28,8:00 PM,2026-03-28T20:00:00.000-04:00,0.980,"PHI -1.5 pt margin vs DET, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
406,D,Jackson Blake,CAR,NJ,0,SKATER,F,Goals,goals,0.5,OVER,0.2,0.2,0.2,0.2,0.2,0.2,5,1/5,10,2/10,20,30,,,,,,,,1,4,2,8,,,,,SECONDARY,PP_OCC,SOLID,12,3.029,,,0.000,0.0,0.000,,,0.654,0.148,,16.50,0.03462,-0.5000,0.5000,0.2388,,0.0346,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,1.000,"CAR +1.5 pt margin vs NJ, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",1.50,0.000,stable,,0,,,,,0,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00
407,D,Wyatt Johnston,DAL,PIT,0,SKATER,F,Shots On Goal,shots_on_goal,3.5,OVER,0.1425,0.1425,0.2,0.1,0.05,0.2,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,ELITE,PP1_STAR,SOLID,15,3.101,,,0.000,0.0,0.000,2.80,2.20,1.049,0.512,,20.12,0.03444,-3.5000,3.5000,0.0851,,0.0344,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,1.000,"DAL +1.5 pt margin vs PIT, shots_on_goal: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",3.50,0.000,stable,,0,,,,,0,2.00,3.00,5.00,3.00,1.00,1.00,2.00,0.00,2.00,3.00
408,D,Cole Caufield,MTL,NSH,0,SKATER,F,Goals,goals,1.5,OVER,0.0775,0.0775,0.0,0.1,0.15,0.2,5,0/5,10,1/10,20,30,,,,,,,,0,5,1,9,,,,,ELITE,PP_REGULAR,WEAK,27,3.333,,,0.000,0.0,0.000,,,1.086,0.358,,18.18,0.03432,-1.5000,1.5000,0.2388,,0.0343,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,1.000,"MTL +1.5 pt margin vs NSH, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",1.50,0.000,stable,,0,,,,,0,0.00,1.00,1.00,0.00,0.00,0.00,2.00,1.00,1.00,1.00
409,D,Patrick Kane,DET,PHI,0,SKATER,F,Shots On Goal,shots_on_goal,4.5,OVER,0.1367,0.1367,0.2,0.1,0.1,0.0667,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,SECONDARY,PP_REGULAR,SOLID,14,3.088,,,0.000,0.0,0.000,2.40,2.30,0.851,0.284,,17.70,0.03402,-4.5000,4.5000,0.2388,,0.0340,demon,2026-03-28,2026-03-28,8:00 PM,2026-03-28T20:00:00.000-04:00,1.000,"DET +1.5 pt margin vs PHI, shots_on_goal: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",4.50,0.000,stable,,0,,,,,0,1.00,3.00,1.00,5.00,2.00,1.00,2.00,3.00,2.00,3.00
411,D,David Perron,DET,PHI,0,SKATER,F,Goals,goals,0.5,OVER,0.28,0.28,0.4,0.2,0.2,0.2,5,2/5,10,2/10,20,30,,,,,,,,2,3,2,8,,,,,SHUTDOWN,NO_PP,SOLID,14,3.088,,,0.000,0.0,0.000,,,0.188,0.000,,13.98,0.03169,-0.5000,0.5000,0.2388,,0.0317,demon,2026-03-28,2026-03-28,8:00 PM,2026-03-28T20:00:00.000-04:00,1.000,"DET +1.5 pt margin vs PHI, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
414,D,Nico Hischier,NJ,CAR,0,SKATER,F,Goals,goals,0.5,OVER,0.1825,0.1825,0.2,0.1,0.25,0.3,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,SECONDARY,PP_REGULAR,SOLID,10,2.971,,,0.000,0.0,0.000,,,0.805,0.280,,20.72,0.03109,-0.5000,0.5000,0.2388,,0.0311,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,0.980,"NJ -1.5 pt margin vs CAR, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
418,D,Nikolaj Ehlers,CAR,NJ,0,SKATER,F,Goals,goals,0.5,OVER,0.1767,0.1767,0.0,0.3,0.3,0.2667,5,0/5,10,3/10,20,30,,,,,,,,0,5,3,7,,,,,SECONDARY,PP_REGULAR,SOLID,12,3.029,,,0.000,0.0,0.000,,,0.866,0.354,,16.60,0.02856,-0.5000,0.5000,0.2388,,0.0286,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,1.000,"CAR +1.5 pt margin vs NJ, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",2.50,-1.000,moved_down,,0,,,,,0,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00
419,D,Nikolaj Ehlers,CAR,NJ,0,SKATER,F,Goals,goals,0.5,OVER,0.1767,0.1767,0.0,0.3,0.3,0.2667,5,0/5,10,3/10,20,30,,,,,,,,0,5,3,7,,,,,SECONDARY,PP_REGULAR,SOLID,12,3.029,,,0.000,0.0,0.000,,,0.866,0.354,,16.60,0.02856,-0.5000,0.5000,0.2388,,0.0286,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,1.000,"CAR +1.5 pt margin vs NJ, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",2.50,-1.000,moved_down,,0,,,,,0,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00
420,D,Sean Couturier,PHI,DET,0,SKATER,F,Goals,goals,0.5,OVER,0.25,0.25,0.2,0.3,0.3,0.2,5,1/5,10,3/10,20,30,,,,,,,,1,4,3,7,,,,,DEPTH,NO_PP,SOLID,9,2.957,,,0.000,0.0,0.000,,,0.462,0.013,,16.65,0.02806,-0.5000,0.5000,0.2388,,0.0281,demon,2026-03-28,2026-03-28,8:00 PM,2026-03-28T20:00:00.000-04:00,0.980,"PHI -1.5 pt margin vs DET, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
422,D,Jonathan Toews,WPG,COL,0,SKATER,F,Goals,goals,0.5,OVER,0.2733,0.2733,0.4,0.2,0.2,0.1333,5,2/5,10,2/10,20,30,,,,,,,,2,3,2,8,,,,,DEPTH,PP_OCC,ELITE,1,2.544,,,0.000,0.0,0.000,,,0.354,0.098,,14.48,0.02748,-0.5000,0.5000,0.2388,,0.0275,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,0.980,"WPG -1.5 pt margin vs COL, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
423,D,Valeri Nichushkin,COL,WPG,0,SKATER,F,Goals,goals,0.5,OVER,0.1617,0.1617,0.2,0.1,0.2,0.1667,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,SECONDARY,PP_OCC,AVERAGE,21,3.145,,,0.000,0.0,0.000,,,0.681,0.056,,17.73,0.02703,-0.5000,0.5000,0.2388,,0.0270,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,1.000,"COL +1.5 pt margin vs WPG, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
425,D,Bo Horvat,NYI,FLA,0,SKATER,F,Goals,goals,0.5,OVER,0.0992,0.0992,0.0,0.1,0.25,0.2667,5,0/5,10,1/10,20,30,,,,,,,,0,5,1,9,,,,,SECONDARY,PP_REGULAR,WEAK,26,3.319,,,0.000,0.0,0.000,,,0.838,0.235,,20.77,0.02620,-0.5000,0.5000,0.2388,,0.0262,demon,2026-03-28,2026-03-28,1:00 PM,2026-03-28T13:00:00.000-04:00,1.000,"NYI +1.5 pt margin vs FLA, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
426,D,Moritz Seider,DET,PHI,0,SKATER,D,Goals,goals,0.5,OVER,0.1475,0.1475,0.2,0.1,0.15,0.1,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,SECONDARY,PP_REGULAR,SOLID,14,3.088,,,0.000,0.0,0.000,,,0.732,0.341,,25.67,0.02601,-0.5000,0.5000,0.2857,,0.0260,demon,2026-03-28,2026-03-28,8:00 PM,2026-03-28T20:00:00.000-04:00,1.000,"DET +1.5 pt margin vs PHI, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
431,D,Eetu Luostarinen,FLA,NYI,0,SKATER,F,Goals,goals,0.5,OVER,0.28,0.28,0.4,0.2,0.2,0.2,5,2/5,10,2/10,20,30,,,,,,,,2,3,2,8,,,,,DEPTH,NO_PP,ELITE,5,2.826,,,0.000,0.0,0.000,,,0.452,0.014,,16.57,0.02454,-0.5000,0.5000,0.2388,,0.0245,demon,2026-03-28,2026-03-28,1:00 PM,2026-03-28T13:00:00.000-04:00,0.980,"FLA -1.5 pt margin vs NYI, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
432,D,Miro Heiskanen,DAL,PIT,0,SKATER,D,Shots On Goal,shots_on_goal,2.5,OVER,0.1233,0.1233,0.0,0.2,0.2,0.2333,5,0/5,10,2/10,20,30,,,,,,,,0,5,2,8,,,,,SECONDARY,PP_REGULAR,SOLID,15,3.101,,,0.000,0.0,0.000,0.60,1.30,0.818,0.364,,25.47,0.02405,-2.5000,2.5000,0.2388,,0.0240,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,1.000,"DAL +1.5 pt margin vs PIT, shots_on_goal: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",2.50,0.000,stable,,0,,,,,0,0.00,1.00,1.00,1.00,0.00,0.00,2.00,4.00,3.00,1.00
439,D,Josh Morrissey,WPG,COL,0,SKATER,D,Goals,goals,0.5,OVER,0.2033,0.2033,0.2,0.2,0.2,0.2333,5,1/5,10,2/10,20,30,,,,,,,,1,4,2,8,,,,,SECONDARY,PP_REGULAR,ELITE,1,2.544,,,0.000,0.0,0.000,,,0.714,0.208,,24.72,0.02266,-0.5000,0.5000,0.2388,,0.0227,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,0.980,"WPG -1.5 pt margin vs COL, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
441,D,Jonatan Berggren,STL,TOR,0,SKATER,F,Goals,goals,0.5,OVER,0.1508,0.1508,0.2,0.1,0.15,0.1333,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,DEPTH,PP_OCC,WEAK,30,3.500,,,0.000,0.0,0.000,,,0.444,0.056,,14.58,0.02109,-0.5000,0.5000,0.2388,,0.0211,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,1.000,"STL +1.5 pt margin vs TOR, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
442,D,Lane Hutson,MTL,NSH,0,SKATER,D,Goals,goals,0.5,OVER,0.0525,0.0525,0.0,0.1,0.05,0.1,5,0/5,10,1/10,20,30,,,,,,,,0,5,1,9,,,,,ELITE,PP_REGULAR,WEAK,27,3.333,,,0.000,0.0,0.000,,,0.951,0.244,,23.77,0.02069,-0.5000,0.5000,0.2388,,0.0207,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,1.000,"MTL +1.5 pt margin vs NSH, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
444,D,Artemi Panarin,LA,UTA,0,SKATER,F,Shots On Goal,shots_on_goal,4.5,OVER,0.14,0.14,0.2,0.1,0.1,0.1,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,ELITE,PP_REGULAR,ELITE,4,2.786,,,0.000,0.0,0.000,2.80,2.80,1.038,0.231,,20.70,0.02024,-4.5000,4.5000,0.1818,,0.0202,demon,2026-03-28,2026-03-28,9:00 PM,2026-03-28T21:00:00.000-04:00,1.000,"LA +1.5 pt margin vs ARZ, shots_on_goal: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",4.50,0.000,stable,,0,,,,,0,1.00,4.00,2.00,5.00,2.00,0.00,3.00,4.00,3.00,4.00
445,D,Morgan Rielly,TOR,STL,0,SKATER,D,Goals,goals,0.5,OVER,0.1967,0.1967,0.2,0.2,0.2,0.1667,5,1/5,10,2/10,20,30,,,,,,,,1,4,2,8,,,,,DEPTH,PP_OCC,AVERAGE,24,3.294,,,0.000,0.0,0.000,,,0.462,0.077,,21.13,0.01913,-0.5000,0.5000,0.2388,,0.0191,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,0.980,"TOR -1.5 pt margin vs STL, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
454,D,Jack McBain,UTA,LA,0,SKATER,F,Goals,goals,0.5,OVER,0.2242,0.2242,0.2,0.3,0.15,0.1667,5,1/5,10,3/10,20,30,,,,,,,,1,4,3,7,,,,,DEPTH,NO_PP,SOLID,11,3.015,,,0.000,0.0,0.000,,,0.333,0.000,,13.85,0.01427,-0.5000,0.5000,0.2388,,0.0143,demon,2026-03-28,2026-03-28,9:00 PM,2026-03-28T21:00:00.000-04:00,0.980,"UTA -1.5 pt margin vs ?, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
455,D,Mathew Barzal,NYI,FLA,0,SKATER,F,Goals,goals,0.5,OVER,0.0767,0.0767,0.0,0.1,0.1,0.2667,5,0/5,10,1/10,20,30,,,,,,,,0,5,1,9,,,,,SECONDARY,PP_REGULAR,WEAK,26,3.319,,,0.000,0.0,0.000,,,0.889,0.247,,20.65,0.01393,-0.5000,0.5000,0.2388,,0.0139,demon,2026-03-28,2026-03-28,1:00 PM,2026-03-28T13:00:00.000-04:00,1.000,"NYI +1.5 pt margin vs FLA, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
459,D,Nicholas Robertson,TOR,STL,0,SKATER,F,Goals,goals,0.5,OVER,0.1858,0.1858,0.2,0.2,0.15,0.1333,5,1/5,10,2/10,20,30,,,,,,,,1,4,2,8,,,,,DEPTH,PP_OCC,AVERAGE,24,3.294,,,0.000,0.0,0.000,,,0.410,0.051,,12.67,0.01331,-0.5000,0.5000,0.2388,,0.0133,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,0.980,"TOR -1.5 pt margin vs STL, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00
460,D,Cale Makar,COL,WPG,0,SKATER,D,Goals,goals,0.5,OVER,0.085,0.085,0.0,0.1,0.2,0.2,5,0/5,10,1/10,20,30,,,,,,,,0,5,1,9,,,,,ELITE,PP_REGULAR,AVERAGE,21,3.145,,,0.000,0.0,0.000,,,1.053,0.387,,24.85,0.01181,-0.5000,0.5000,0.2388,,0.0118,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,1.000,"COL +1.5 pt margin vs WPG, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
464,D,Timo Meier,NJ,CAR,0,SKATER,F,Shots On Goal,shots_on_goal,4.5,OVER,0.1375,0.1375,0.0,0.2,0.25,0.3,5,0/5,10,2/10,20,30,,,,,,,,0,5,2,8,,,,,SECONDARY,PP_OCC,SOLID,10,2.971,,,0.000,0.0,0.000,2.80,3.40,0.571,0.130,,18.52,0.01149,-4.5000,4.5000,0.1818,,0.0115,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,0.980,"NJ -1.5 pt margin vs CAR, shots_on_goal: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",4.50,0.000,stable,,0,,,,,0,3.00,4.00,3.00,3.00,1.00,7.00,0.00,1.00,9.00,3.00
465,D,Josh Anderson,MTL,NSH,0,SKATER,F,Goals,goals,0.5,OVER,0.1433,0.1433,0.2,0.1,0.1,0.1333,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,DEPTH,NO_PP,WEAK,27,3.333,,,0.000,0.0,0.000,,,0.319,0.000,,14.02,0.01035,-0.5000,0.5000,0.2388,,0.0104,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,1.000,"MTL +1.5 pt margin vs NSH, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
