projection_id,player_id,player_name,team,position,stat_type,line_score,pick_type,is_promo,description,away_team,home_team,game_start,game_id,fetched_at,stat_norm,player_role,opponent,is_home,nhl_player_id,combo_prop,combo_player_ids,opp_gaa,opp_saa,opp_pk_pct,opp_gf_per_game,opp_sf_per_game,opp_pp_pct,opp_gp,def_rank,def_tier,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,pp_toi_per_game,pp_toi_pct,pp_toi_total_sec,pp_goals_season,pp_points_season,pp_unit_tier,line_combo,line_combo_toi_pct,line_combo_cf_pct,line_combo_xgf_pct,line_sit,on_pp1_line,nst_data_source,hit_rate_over_L5,over_L5,under_L5,sample_L5,hit_rate_over_L10,over_L10,under_L10,l10_over,l10_under,sample_L10,hit_rate_over_L20,over_L20,under_L20,sample_L20,hit_rate_over_season,sample_season,composite_hit_rate,recommended_side,edge,l10_over_pct,l10_games_played,line_hits_over_10,line_hits_under_10,l10_streak,player_avg_shots_L5,player_avg_shots_L10,open_line,line_movement,line_direction_shift,implied_team_total,game_total
10887739,218266,Cole Caufield,MTL,F,Goals,1.5,demon,False,NSH,,,2026-03-28T19:00:00.000-04:00,139481,2026-03-27T18:56:27Z,goals,SKATER,NSH,0,8481540,False,,3.333,0.0,0.0,2.986,0.0,0.0,69.0,27.0,WEAK,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,NO_DATA,3.372,0.692,16386.0,11.0,29.0,PP1,,,,,,True,nhl_api_pp,0.0,0,5,5,0.1,1,9,1,9,10,0.15,3,17,20,0.2,30,0.0775,OVER,-0.4225,0.1,10.0,1.0,9.0,COLD,,,1.5,0.0,stable,,
10887734,171835,Alex Newhook,MTL,F,Goals,0.5,demon,False,NSH,,,2026-03-28T19:00:00.000-04:00,139481,2026-03-27T18:56:27Z,goals,SKATER,NSH,0,8481618,False,,3.333,0.0,0.0,2.986,0.0,0.0,69.0,27.0,WEAK,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,NO_DATA,1.022,0.201,2575.0,2.0,3.0,PP2,,,,,,False,nhl_api_pp,0.2,1,4,5,0.3,3,7,3,7,10,0.25,5,15,20,0.2667,30,0.2492,OVER,-0.2508,0.3,10.0,3.0,7.0,COLD,,,0.5,0.0,stable,,
10887735,57977,Brendan Gallagher,MTL,F,Goals,0.5,demon,False,NSH,,,2026-03-28T19:00:00.000-04:00,139481,2026-03-27T18:56:27Z,goals,SKATER,NSH,0,8475848,False,,3.333,0.0,0.0,2.986,0.0,0.0,69.0,27.0,WEAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,NO_DATA,1.361,0.29,6290.0,2.0,5.0,PP2,,,,,,False,nhl_api_pp,0.0,0,5,5,0.0,0,10,0,10,10,0.05,1,19,20,0.1,30,0.0175,OVER,-0.4825,0.0,10.0,0.0,10.0,COLD,,,0.5,0.0,stable,,
10887738,218266,Cole Caufield,MTL,F,Goals,0.5,demon,False,NSH,,,2026-03-28T19:00:00.000-04:00,139481,2026-03-27T18:56:27Z,goals,SKATER,NSH,0,8481540,False,,3.333,0.0,0.0,2.986,0.0,0.0,69.0,27.0,WEAK,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,NO_DATA,3.372,0.692,16386.0,11.0,29.0,PP1,,,,,,True,nhl_api_pp,0.4,2,3,5,0.6,6,4,6,4,10,0.6,12,8,20,0.6,30,0.52,OVER,0.02,0.6,10.0,6.0,4.0,NEUTRAL,,,0.5,0.0,stable,,
10887740,268028,Erik Haula,NSH,F,Goals,0.5,demon,False,MTL,,,2026-03-28T19:00:00.000-04:00,139481,2026-03-27T18:56:27Z,goals,SKATER,MTL,0,8475287,False,,3.309,0.0,0.0,3.485,0.0,0.0,68.0,25.0,WEAK,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,NO_DATA,,,,,,,,,,,,False,,0.6,3,2,5,0.3,3,7,3,7,10,0.25,5,15,20,0.2,30,0.4025,OVER,-0.0975,0.3,10.0,3.0,7.0,COLD,,,0.5,0.0,stable,,
10887742,218072,Filip Forsberg,NSH,F,Goals,0.5,demon,False,MTL,,,2026-03-28T19:00:00.000-04:00,139481,2026-03-27T18:56:27Z,goals,SKATER,MTL,0,8476887,False,,3.309,0.0,0.0,3.485,0.0,0.0,68.0,25.0,WEAK,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,NO_DATA,3.031,0.638,14915.0,11.0,26.0,PP1,,,,,,True,nhl_api_pp,0.4,2,3,5,0.5,5,5,5,5,10,0.5,10,10,20,0.5333,30,0.4633,OVER,-0.0367,0.5,10.0,5.0,5.0,NEUTRAL,,,0.5,0.0,stable,,
10887744,235084,Ivan Demidov,MTL,F,Goals,0.5,demon,False,NSH,,,2026-03-28T19:00:00.000-04:00,139481,2026-03-27T18:56:27Z,goals,SKATER,NSH,0,8484984,False,,3.333,0.0,0.0,2.986,0.0,0.0,69.0,27.0,WEAK,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,NO_DATA,3.017,0.623,14843.0,7.0,20.0,PP1,,,,,,True,nhl_api_pp,0.4,2,3,5,0.4,4,6,4,6,10,0.3,6,14,20,0.2667,30,0.3717,OVER,-0.1283,0.4,10.0,4.0,6.0,NEUTRAL,,,0.5,0.0,stable,,
10887745,88751,Jake Evans,MTL,F,Goals,0.5,demon,False,NSH,,,2026-03-28T19:00:00.000-04:00,139481,2026-03-27T18:56:27Z,goals,SKATER,NSH,0,8478133,False,,3.333,0.0,0.0,2.986,0.0,0.0,69.0,27.0,WEAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,NO_DATA,0.038,0.008,156.0,0.0,0.0,NO_PP,,,,,,False,nhl_api_pp,0.0,0,5,5,0.0,0,10,0,10,10,0.15,3,17,20,0.2,30,0.0425,OVER,-0.4575,0.0,10.0,0.0,10.0,COLD,,,0.5,0.0,stable,,
10887746,215672,Jonathan Marchessault,NSH,F,Goals,0.5,demon,False,MTL,,,2026-03-28T19:00:00.000-04:00,139481,2026-03-27T18:56:27Z,goals,SKATER,MTL,0,8476539,False,,3.309,0.0,0.0,3.485,0.0,0.0,68.0,25.0,WEAK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,NO_DATA,2.798,0.572,10408.0,4.0,8.0,PP1,,,,,,True,nhl_api_pp,0.0,0,5,5,0.1,1,9,1,9,10,0.05,1,19,20,0.1333,30,0.0558,OVER,-0.4442,0.1,10.0,1.0,9.0,COLD,,,0.5,0.0,stable,,
10887747,59156,Josh Anderson,MTL,F,Goals,0.5,demon,False,NSH,,,2026-03-28T19:00:00.000-04:00,139481,2026-03-27T18:56:27Z,goals,SKATER,NSH,0,8476981,False,,3.333,0.0,0.0,2.986,0.0,0.0,69.0,27.0,WEAK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,NO_DATA,0.077,0.015,332.0,0.0,0.0,NO_PP,,,,,,False,nhl_api_pp,0.2,1,4,5,0.1,1,9,1,9,10,0.1,2,18,20,0.1333,30,0.1433,OVER,-0.3567,0.1,10.0,1.0,9.0,COLD,,,0.5,0.0,stable,,
10887748,218237,Juraj Slafkovský,MTL,F,Goals,0.5,demon,False,NSH,,,2026-03-28T19:00:00.000-04:00,139481,2026-03-27T18:56:27Z,goals,SKATER,NSH,0,8483515,False,,3.333,0.0,0.0,2.986,0.0,0.0,69.0,27.0,WEAK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,NO_DATA,3.292,0.68,16197.0,15.0,28.0,PP1,,,,,,True,nhl_api_pp,0.2,1,4,5,0.2,2,8,2,8,10,0.35,7,13,20,0.3,30,0.2325,OVER,-0.2675,0.2,10.0,2.0,8.0,COLD,,,0.5,0.0,stable,,
10887751,218267,Lane Hutson,MTL,D,Goals,0.5,demon,False,NSH,,,2026-03-28T19:00:00.000-04:00,139481,2026-03-27T18:56:27Z,goals,SKATER,NSH,0,8483457,False,,3.333,0.0,0.0,2.986,0.0,0.0,69.0,27.0,WEAK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,NO_DATA,3.3,0.682,16238.0,2.0,20.0,PP1,,,,,,True,nhl_api_pp,0.0,0,5,5,0.1,1,9,1,9,10,0.05,1,19,20,0.1,30,0.0525,OVER,-0.4475,0.1,10.0,1.0,9.0,COLD,,,0.5,0.0,stable,,
10887752,126450,Luke Evangelista,NSH,F,Goals,0.5,demon,False,MTL,,,2026-03-28T19:00:00.000-04:00,139481,2026-03-27T18:56:27Z,goals,SKATER,MTL,0,8482146,False,,3.309,0.0,0.0,3.485,0.0,0.0,68.0,25.0,WEAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,NO_DATA,2.16,0.456,10496.0,1.0,17.0,PP2,,,,,,False,nhl_api_pp,0.0,0,5,5,0.1,1,9,1,9,10,0.1,2,18,20,0.1,30,0.06,OVER,-0.44,0.1,10.0,1.0,9.0,COLD,,,0.5,0.0,stable,,
10887753,268355,Matthew Wood,NSH,F,Goals,0.5,demon,False,MTL,,,2026-03-28T19:00:00.000-04:00,139481,2026-03-27T18:56:27Z,goals,SKATER,MTL,0,8484241,False,,3.309,0.0,0.0,3.485,0.0,0.0,68.0,25.0,WEAK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,NO_DATA,1.556,0.334,6630.0,4.0,8.0,PP2,,,,,,False,nhl_api_pp,0.2,1,4,5,0.2,2,8,2,8,10,0.3,6,14,20,0.2667,30,0.2217,OVER,-0.2783,0.2,10.0,2.0,8.0,COLD,,,0.5,0.0,stable,,
10887756,218322,Nick Suzuki,MTL,F,Goals,0.5,demon,False,NSH,,,2026-03-28T19:00:00.000-04:00,139481,2026-03-27T18:56:27Z,goals,SKATER,NSH,0,8480018,False,,3.333,0.0,0.0,2.986,0.0,0.0,69.0,27.0,WEAK,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,,,,,,,,,,,,NO_DATA,3.541,0.731,17424.0,11.0,43.0,PP1,,,,,,True,nhl_api_pp,0.4,2,3,5,0.4,4,6,4,6,10,0.4,8,12,20,0.3667,30,0.3967,OVER,-0.1033,0.4,10.0,4.0,6.0,NEUTRAL,,,0.5,0.0,stable,,
10887758,267670,Noah Dobson,MTL,D,Goals,0.5,demon,False,NSH,,,2026-03-28T19:00:00.000-04:00,139481,2026-03-27T18:56:27Z,goals,SKATER,NSH,0,8480865,False,,3.333,0.0,0.0,2.986,0.0,0.0,69.0,27.0,WEAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,NO_DATA,1.517,0.312,7281.0,2.0,7.0,PP2,,,,,,False,nhl_api_pp,0.0,0,5,5,0.0,0,10,0,10,10,0.0,0,20,20,0.0667,30,0.0067,OVER,-0.4933,0.0,10.0,0.0,10.0,COLD,,,0.5,0.0,stable,,
10887759,267671,Oliver Kapanen,MTL,F,Goals,0.5,demon,False,NSH,,,2026-03-28T19:00:00.000-04:00,139481,2026-03-27T18:56:27Z,goals,SKATER,NSH,0,8482775,False,,3.333,0.0,0.0,2.986,0.0,0.0,69.0,27.0,WEAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,NO_DATA,0.963,0.198,4737.0,1.0,1.0,PP_FRINGE,,,,,,False,nhl_api_pp,0.0,0,5,5,0.1,1,9,1,9,10,0.15,3,17,20,0.2,30,0.0775,OVER,-0.4225,0.1,10.0,1.0,9.0,COLD,,,0.5,0.0,stable,,
10887760,268032,Ozzy Wiesblatt,NSH,F,Goals,0.5,demon,False,MTL,,,2026-03-28T19:00:00.000-04:00,139481,2026-03-27T18:56:27Z,goals,SKATER,MTL,0,8482103,False,,3.309,0.0,0.0,3.485,0.0,0.0,68.0,25.0,WEAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,NO_DATA,0.015,0.003,37.0,0.0,0.0,NO_PP,,,,,,False,nhl_api_pp,0.0,0,5,5,0.0,0,10,0,10,10,0.05,1,19,20,0.0333,30,0.0108,OVER,-0.4892,0.0,10.0,0.0,10.0,COLD,,,0.5,0.0,stable,,
10887761,58326,Roman Josi,NSH,D,Goals,0.5,demon,False,MTL,,,2026-03-28T19:00:00.000-04:00,139481,2026-03-27T18:56:27Z,goals,SKATER,MTL,0,8474600,False,,3.309,0.0,0.0,3.485,0.0,0.0,68.0,25.0,WEAK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,NO_DATA,3.268,0.685,13334.0,4.0,24.0,PP1,,,,,,True,nhl_api_pp,0.2,1,4,5,0.2,2,8,2,8,10,0.1,2,18,20,0.1667,30,0.1817,OVER,-0.3183,0.2,10.0,2.0,8.0,COLD,,,0.5,0.0,stable,,
10887763,218086,Ryan O'Reilly,NSH,F,Goals,0.5,demon,False,MTL,,,2026-03-28T19:00:00.000-04:00,139481,2026-03-27T18:56:27Z,goals,SKATER,MTL,0,8475158,False,,3.309,0.0,0.0,3.485,0.0,0.0,68.0,25.0,WEAK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,NO_DATA,2.867,0.611,13936.0,5.0,20.0,PP1,,,,,,True,nhl_api_pp,0.2,1,4,5,0.1,1,9,1,9,10,0.2,4,16,20,0.2,30,0.165,OVER,-0.335,0.1,10.0,1.0,9.0,COLD,,,0.5,0.0,stable,,
10887765,216156,Steven Stamkos,NSH,F,Goals,0.5,demon,False,MTL,,,2026-03-28T19:00:00.000-04:00,139481,2026-03-27T18:56:27Z,goals,SKATER,MTL,0,8474564,False,,3.309,0.0,0.0,3.485,0.0,0.0,68.0,25.0,WEAK,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,NO_DATA,3.193,0.672,15712.0,14.0,26.0,PP1,,,,,,True,nhl_api_pp,0.6,3,2,5,0.6,6,4,6,4,10,0.45,9,11,20,0.4667,30,0.5642,OVER,0.0642,0.6,10.0,6.0,4.0,NEUTRAL,,,0.5,0.0,stable,,
10887767,268699,Tyson Jost,NSH,F,Goals,0.5,demon,False,MTL,,,2026-03-28T19:00:00.000-04:00,139481,2026-03-27T18:56:27Z,goals,SKATER,MTL,0,8479370,False,,3.309,0.0,0.0,3.485,0.0,0.0,68.0,25.0,WEAK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,NO_DATA,0.025,0.005,102.0,0.0,0.0,NO_PP,,,,,,False,nhl_api_pp,0.2,1,4,5,0.1,1,9,1,9,10,0.2,4,16,20,0.1333,30,0.1583,OVER,-0.3417,0.1,10.0,1.0,9.0,COLD,,,0.5,0.0,stable,,
10887768,277040,Zachary L'Heureux,NSH,F,Goals,0.5,demon,False,MTL,,,2026-03-28T19:00:00.000-04:00,139481,2026-03-27T18:56:27Z,goals,SKATER,MTL,0,8482742,False,,3.309,0.0,0.0,3.485,0.0,0.0,68.0,25.0,WEAK,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,NO_DATA,0.446,0.098,669.0,0.0,1.0,PP_FRINGE,,,,,,False,nhl_api_pp,0.2,1,4,5,0.3,3,7,3,7,10,0.2,4,16,20,0.1739,23,0.2324,OVER,-0.2676,0.3,10.0,3.0,7.0,COLD,,,0.5,0.0,stable,,
10888151,171511,Alex DeBrincat,DET,F,Shots On Goal,5.5,demon,False,PHI,,,2026-03-28T20:00:00.000-04:00,139482,2026-03-27T18:56:27Z,shots_on_goal,SKATER,PHI,0,8479337,False,,3.088,0.0,0.0,2.912,0.0,0.0,68.0,14.0,SOLID,1.0,3.0,5.0,1.0,1.0,4.0,4.0,8.0,4.0,4.0,,,,,,,,,,,,NO_DATA,3.326,0.669,16362.0,15.0,23.0,PP1,,,,,,True,nhl_api_pp,0.0,0,5,5,0.1,1,9,1,9,10,0.15,3,17,20,0.1667,30,0.0742,OVER,-0.4258,0.1,10.0,1.0,9.0,COLD,2.2,3.5,5.5,0.0,stable,,
10888170,218570,Dylan Larkin,DET,F,Shots On Goal,5.5,demon,False,PHI,,,2026-03-28T20:00:00.000-04:00,139482,2026-03-27T18:56:27Z,shots_on_goal,SKATER,PHI,0,8477946,False,,3.088,0.0,0.0,2.912,0.0,0.0,68.0,14.0,SOLID,4.0,4.0,5.0,1.0,8.0,4.0,2.0,3.0,1.0,5.0,,,,,,,,,,,,NO_DATA,3.265,0.661,14496.0,14.0,24.0,PP1,,,,,,True,nhl_api_pp,0.2,1,4,5,0.1,1,9,1,9,10,0.1,2,18,20,0.1333,30,0.1433,OVER,-0.3567,0.1,10.0,1.0,9.0,COLD,4.4,3.7,5.5,0.0,stable,,
10888192,218221,Owen Tippett,PHI,F,Shots On Goal,5.5,demon,False,DET,,,2026-03-28T20:00:00.000-04:00,139482,2026-03-27T18:56:27Z,shots_on_goal,SKATER,DET,0,8480015,False,,2.957,0.0,0.0,2.942,0.0,0.0,69.0,9.0,SOLID,1.0,0.0,1.0,2.0,3.0,2.0,1.0,2.0,7.0,3.0,,,,,,,,,,,,NO_DATA,,,,,,,,,,,,False,,0.0,0,5,5,0.1,1,9,1,9,10,0.2,4,16,20,0.1667,30,0.0817,OVER,-0.4183,0.1,10.0,1.0,9.0,COLD,1.4,2.2,5.5,0.0,stable,,
10888150,171511,Alex DeBrincat,DET,F,Shots On Goal,4.5,demon,False,PHI,,,2026-03-28T20:00:00.000-04:00,139482,2026-03-27T18:56:27Z,shots_on_goal,SKATER,PHI,0,8479337,False,,3.088,0.0,0.0,2.912,0.0,0.0,68.0,14.0,SOLID,1.0,3.0,5.0,1.0,1.0,4.0,4.0,8.0,4.0,4.0,,,,,,,,,,,,NO_DATA,3.326,0.669,16362.0,15.0,23.0,PP1,,,,,,True,nhl_api_pp,0.2,1,4,5,0.2,2,8,2,8,10,0.2,4,16,20,0.2333,30,0.2033,OVER,-0.2967,0.2,10.0,2.0,8.0,COLD,2.2,3.5,4.5,0.0,stable,,
10888168,218570,Dylan Larkin,DET,F,Shots On Goal,4.5,demon,False,PHI,,,2026-03-28T20:00:00.000-04:00,139482,2026-03-27T18:56:27Z,shots_on_goal,SKATER,PHI,0,8477946,False,,3.088,0.0,0.0,2.912,0.0,0.0,68.0,14.0,SOLID,4.0,4.0,5.0,1.0,8.0,4.0,2.0,3.0,1.0,5.0,,,,,,,,,,,,NO_DATA,3.265,0.661,14496.0,14.0,24.0,PP1,,,,,,True,nhl_api_pp,0.4,2,3,5,0.3,3,7,3,7,10,0.25,5,15,20,0.2667,30,0.3292,OVER,-0.1708,0.3,10.0,3.0,7.0,COLD,4.4,3.7,4.5,0.0,stable,,
10888191,218221,Owen Tippett,PHI,F,Shots On Goal,4.5,demon,False,DET,,,2026-03-28T20:00:00.000-04:00,139482,2026-03-27T18:56:27Z,shots_on_goal,SKATER,DET,0,8480015,False,,2.957,0.0,0.0,2.942,0.0,0.0,69.0,9.0,SOLID,1.0,0.0,1.0,2.0,3.0,2.0,1.0,2.0,7.0,3.0,,,,,,,,,,,,NO_DATA,,,,,,,,,,,,False,,0.0,0,5,5,0.1,1,9,1,9,10,0.3,6,14,20,0.2333,30,0.1033,OVER,-0.3967,0.1,10.0,1.0,9.0,COLD,1.4,2.2,4.5,0.0,stable,,
10888202,180376,Patrick Kane,DET,F,Shots On Goal,4.5,demon,False,PHI,,,2026-03-28T20:00:00.000-04:00,139482,2026-03-27T18:56:27Z,shots_on_goal,SKATER,PHI,0,8474141,False,,3.088,0.0,0.0,2.912,0.0,0.0,68.0,14.0,SOLID,1.0,3.0,1.0,5.0,2.0,1.0,2.0,3.0,2.0,3.0,,,,,,,,,,,,NO_DATA,3.177,0.63,12772.0,2.0,19.0,PP1,,,,,,True,nhl_api_pp,0.2,1,4,5,0.1,1,9,1,9,10,0.1,2,18,20,0.0667,30,0.1367,OVER,-0.3633,0.1,10.0,1.0,9.0,COLD,2.4,2.3,4.5,0.0,stable,,
10888224,268081,Trevor Zegras,PHI,F,Shots On Goal,4.5,demon,False,DET,,,2026-03-28T20:00:00.000-04:00,139482,2026-03-27T18:56:27Z,shots_on_goal,SKATER,DET,0,8481533,False,,2.957,0.0,0.0,2.942,0.0,0.0,69.0,9.0,SOLID,0.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,7.0,,,,,,,,,,,,NO_DATA,2.986,0.613,14514.0,10.0,23.0,PP1,,,,,,True,nhl_api_pp,0.0,0,5,5,0.1,1,9,1,9,10,0.05,1,19,20,0.0667,30,0.0492,OVER,-0.4508,0.1,10.0,1.0,9.0,COLD,1.0,1.6,4.5,0.0,stable,,
10888169,218570,Dylan Larkin,DET,F,Shots On Goal,3.5,demon,False,PHI,,,2026-03-28T20:00:00.000-04:00,139482,2026-03-27T18:56:27Z,shots_on_goal,SKATER,PHI,0,8477946,False,,3.088,0.0,0.0,2.912,0.0,0.0,68.0,14.0,SOLID,4.0,4.0,5.0,1.0,8.0,4.0,2.0,3.0,1.0,5.0,,,,,,,,,,,,NO_DATA,3.265,0.661,14496.0,14.0,24.0,PP1,,,,,,True,nhl_api_pp,0.8,4,1,5,0.6,6,4,6,4,10,0.6,12,8,20,0.5333,30,0.6733,OVER,0.1733,0.6,10.0,6.0,4.0,NEUTRAL,4.4,3.7,3.5,0.0,stable,,
10888201,180376,Patrick Kane,DET,F,Shots On Goal,3.5,demon,False,PHI,,,2026-03-28T20:00:00.000-04:00,139482,2026-03-27T18:56:27Z,shots_on_goal,SKATER,PHI,0,8474141,False,,3.088,0.0,0.0,2.912,0.0,0.0,68.0,14.0,SOLID,1.0,3.0,1.0,5.0,2.0,1.0,2.0,3.0,2.0,3.0,,,,,,,,,,,,NO_DATA,3.177,0.63,12772.0,2.0,19.0,PP1,,,,,,True,nhl_api_pp,0.2,1,4,5,0.1,1,9,1,9,10,0.15,3,17,20,0.1667,30,0.1542,OVER,-0.3458,0.1,10.0,1.0,9.0,COLD,2.4,2.3,3.5,0.0,stable,,
10888212,218222,Travis Konecny,PHI,F,Shots On Goal,3.5,demon,False,DET,,,2026-03-28T20:00:00.000-04:00,139482,2026-03-27T18:56:27Z,shots_on_goal,SKATER,DET,0,8478439,False,,2.957,0.0,0.0,2.942,0.0,0.0,69.0,9.0,SOLID,0.0,3.0,0.0,2.0,1.0,5.0,3.0,5.0,2.0,0.0,,,,,,,,,,,,NO_DATA,2.817,0.573,13016.0,2.0,14.0,PP1,,,,,,True,nhl_api_pp,0.0,0,5,5,0.2,2,8,2,8,10,0.15,3,17,20,0.1667,30,0.1092,OVER,-0.3908,0.2,10.0,2.0,8.0,COLD,1.2,2.1,3.5,0.0,stable,,
10888222,268081,Trevor Zegras,PHI,F,Shots On Goal,3.5,demon,False,DET,,,2026-03-28T20:00:00.000-04:00,139482,2026-03-27T18:56:27Z,shots_on_goal,SKATER,DET,0,8481533,False,,2.957,0.0,0.0,2.942,0.0,0.0,69.0,9.0,SOLID,0.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,7.0,,,,,,,,,,,,NO_DATA,2.986,0.613,14514.0,10.0,23.0,PP1,,,,,,True,nhl_api_pp,0.0,0,5,5,0.1,1,9,1,9,10,0.1,2,18,20,0.1,30,0.06,OVER,-0.44,0.1,10.0,1.0,9.0,COLD,1.0,1.6,3.5,0.0,stable,,
10888152,171511,Alex DeBrincat,DET,F,Shots On Goal,2.5,goblin,False,PHI,,,2026-03-28T20:00:00.000-04:00,139482,2026-03-27T18:56:27Z,shots_on_goal,SKATER,PHI,0,8479337,False,,3.088,0.0,0.0,2.912,0.0,0.0,68.0,14.0,SOLID,1.0,3.0,5.0,1.0,1.0,4.0,4.0,8.0,4.0,4.0,,,,,,,,,,,,NO_DATA,3.326,0.669,16362.0,15.0,23.0,PP1,,,,,,True,nhl_api_pp,0.4,2,3,5,0.7,7,3,7,3,10,0.75,15,5,20,0.7333,30,0.5908,OVER,0.0908,0.7,10.0,7.0,3.0,HOT,2.2,3.5,2.5,0.0,stable,,
10888171,218570,Dylan Larkin,DET,F,Shots On Goal,2.5,goblin,False,PHI,,,2026-03-28T20:00:00.000-04:00,139482,2026-03-27T18:56:27Z,shots_on_goal,SKATER,PHI,0,8477946,False,,3.088,0.0,0.0,2.912,0.0,0.0,68.0,14.0,SOLID,4.0,4.0,5.0,1.0,8.0,4.0,2.0,3.0,1.0,5.0,,,,,,,,,,,,NO_DATA,3.265,0.661,14496.0,14.0,24.0,PP1,,,,,,True,nhl_api_pp,0.8,4,1,5,0.7,7,3,7,3,10,0.7,14,6,20,0.7,30,0.74,OVER,0.24,0.7,10.0,7.0,3.0,HOT,4.4,3.7,2.5,0.0,stable,,
10888193,218221,Owen Tippett,PHI,F,Shots On Goal,2.5,goblin,False,DET,,,2026-03-28T20:00:00.000-04:00,139482,2026-03-27T18:56:27Z,shots_on_goal,SKATER,DET,0,8480015,False,,2.957,0.0,0.0,2.942,0.0,0.0,69.0,9.0,SOLID,1.0,0.0,1.0,2.0,3.0,2.0,1.0,2.0,7.0,3.0,,,,,,,,,,,,NO_DATA,,,,,,,,,,,,False,,0.2,1,4,5,0.3,3,7,3,7,10,0.5,10,10,20,0.4333,30,0.3033,OVER,-0.1967,0.3,10.0,3.0,7.0,COLD,1.4,2.2,2.5,0.0,stable,,
10888204,180376,Patrick Kane,DET,F,Shots On Goal,2.5,goblin,False,PHI,,,2026-03-28T20:00:00.000-04:00,139482,2026-03-27T18:56:27Z,shots_on_goal,SKATER,PHI,0,8474141,False,,3.088,0.0,0.0,2.912,0.0,0.0,68.0,14.0,SOLID,1.0,3.0,1.0,5.0,2.0,1.0,2.0,3.0,2.0,3.0,,,,,,,,,,,,NO_DATA,3.177,0.63,12772.0,2.0,19.0,PP1,,,,,,True,nhl_api_pp,0.4,2,3,5,0.4,4,6,4,6,10,0.55,11,9,20,0.4667,30,0.4292,OVER,-0.0708,0.4,10.0,4.0,6.0,NEUTRAL,2.4,2.3,2.5,0.0,stable,,
10888213,218222,Travis Konecny,PHI,F,Shots On Goal,2.5,demon,False,DET,,,2026-03-28T20:00:00.000-04:00,139482,2026-03-27T18:56:27Z,shots_on_goal,SKATER,DET,0,8478439,False,,2.957,0.0,0.0,2.942,0.0,0.0,69.0,9.0,SOLID,0.0,3.0,0.0,2.0,1.0,5.0,3.0,5.0,2.0,0.0,,,,,,,,,,,,NO_DATA,2.817,0.573,13016.0,2.0,14.0,PP1,,,,,,True,nhl_api_pp,0.2,1,4,5,0.4,4,6,4,6,10,0.35,7,13,20,0.3667,30,0.3092,OVER,-0.1908,0.4,10.0,4.0,6.0,NEUTRAL,1.2,2.1,2.5,0.0,stable,,
