date,sport,player,prop,std_dir,gob_dir,same_direction,pair_kind,std_line,gob_line,delta_pct,distance_bucket,gob_factor,std_hit,gob_hit,std_tier,gob_tier,std_ml_prob,gob_ml_prob,prior_std_n,prior_std_hr,high_std_consistent,std_ev_realized,gob_ev_realized,ev_uplift_realized
2026-07-04,MLB,Braden Montgomery,Hitter Fantasy Score,OVER,OVER,True,same_over,3.5,1.5,0.4286,<0.65,0.4286,0,1,B,B,0.53,0.53,10,0.6,True,-1.0,0.4286,1.4286
2026-07-05,MLB,Braden Montgomery,Hitter Fantasy Score,OVER,OVER,True,same_over,3.5,1.5,0.4286,<0.65,0.4286,1,1,B,B,0.53,0.53,11,0.5455,False,1.0,0.4286,-0.5714
2026-06-22,MLB,Brady Singer,Hits Allowed,OVER,OVER,True,same_over,5.5,4.5,0.8182,0.75–0.85,0.8182,0,0,B,C,0.53,0.53,0,,False,-1.0,-1.0,0.0
2026-07-03,MLB,Brady Singer,Hits Allowed,OVER,OVER,True,same_over,5.5,3.5,0.6364,<0.65,0.6364,0,0,B,B,0.53,0.53,1,0.0,False,-1.0,-1.0,0.0
2026-06-10,MLB,Brady Singer,Pitcher Fantasy Score,UNDER,OVER,False,std_under_gob_over,23.5,16.5,0.7021,0.65–0.75,0.7021,0,1,A,A,0.2424,0.9188,0,,False,-1.0,0.7021,1.7021
2026-06-16,MLB,Brady Singer,Pitcher Fantasy Score,UNDER,OVER,False,std_under_gob_over,22.5,15.5,0.6889,0.65–0.75,0.6889,0,1,C,A,0.5277,0.53,1,0.0,False,-1.0,0.6889,1.6889
2026-06-22,MLB,Brady Singer,Pitcher Fantasy Score,UNDER,OVER,False,std_under_gob_over,21.5,14.5,0.6744,0.65–0.75,0.6744,0,1,C,A,0.5277,1.0,2,0.0,False,-1.0,0.6744,1.6744
2026-06-28,MLB,Brady Singer,Pitcher Fantasy Score,UNDER,OVER,False,std_under_gob_over,25.5,17.5,0.6863,0.65–0.75,0.6863,1,0,C,A,0.527,0.53,3,0.0,False,1.0,-1.0,-2.0
2026-07-03,MLB,Brady Singer,Pitcher Fantasy Score,UNDER,OVER,False,std_under_gob_over,24.5,17.5,0.7143,0.65–0.75,0.7143,0,1,C,A,0.527,0.53,4,0.25,False,-1.0,0.7143,1.7143
2026-06-05,MLB,Brady Singer,Pitcher Strikeouts,UNDER,OVER,False,std_under_gob_over,4.0,2.5,0.625,<0.65,0.625,0,1,A,C,0.4255,1.0,0,,False,-1.0,0.625,1.625
2026-06-10,MLB,Brady Singer,Pitcher Strikeouts,UNDER,OVER,False,std_under_gob_over,4.0,3.5,0.875,0.85–0.95,0.875,0,1,A,D,0.0,0.4083,1,0.0,False,-1.0,0.875,1.875
2026-06-16,MLB,Brady Singer,Pitcher Strikeouts,UNDER,OVER,False,std_under_gob_over,4.5,2.5,0.5556,<0.65,0.5556,0,1,C,B,0.5277,0.63,2,0.0,False,-1.0,0.5556,1.5556
2026-06-22,MLB,Brady Singer,Pitcher Strikeouts,UNDER,OVER,False,std_under_gob_over,4.5,3.5,0.7778,0.75–0.85,0.7778,0,1,C,C,0.5277,0.63,3,0.0,False,-1.0,0.7778,1.7778
2026-06-28,MLB,Brady Singer,Pitcher Strikeouts,UNDER,OVER,False,std_under_gob_over,4.5,3.5,0.7778,0.75–0.85,0.7778,0,1,C,C,0.527,0.63,4,0.0,False,-1.0,0.7778,1.7778
2026-07-03,MLB,Brady Singer,Pitcher Strikeouts,UNDER,OVER,False,std_under_gob_over,5.0,3.5,0.7,0.65–0.75,0.7,0,1,C,C,0.527,0.63,5,0.0,False,-1.0,0.7,1.7
2026-06-10,MLB,Brady Singer,Pitches Thrown,UNDER,OVER,False,std_under_gob_over,90.5,83.5,0.9227,0.85–0.95,0.9227,0,1,A,A,0.0,0.9104,0,,False,-1.0,0.9227,1.9227
2026-06-16,MLB,Brady Singer,Pitches Thrown,UNDER,OVER,False,std_under_gob_over,92.5,87.5,0.9459,0.85–0.95,0.9459,1,1,D,A,0.7273,0.565,1,0.0,False,1.0,0.9459,-0.0541
2026-06-22,MLB,Brady Singer,Pitches Thrown,UNDER,OVER,False,std_under_gob_over,92.5,86.5,0.9351,0.85–0.95,0.9351,0,1,D,A,0.7273,0.565,2,0.5,False,-1.0,0.9351,1.9351
2026-06-28,MLB,Brady Singer,Pitches Thrown,UNDER,OVER,False,std_under_gob_over,94.5,88.5,0.9365,0.85–0.95,0.9365,0,1,C,A,0.527,0.565,3,0.3333,False,-1.0,0.9365,1.9365
2026-07-03,MLB,Brady Singer,Pitches Thrown,UNDER,OVER,False,std_under_gob_over,93.5,86.5,0.9251,0.85–0.95,0.9251,1,1,C,A,0.527,0.565,4,0.25,False,1.0,0.9251,-0.0749
2026-05-31,MLB,Brandon Lowe,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,A,C,0.5839,1.0,0,,False,1.0,0.35,-0.65
2026-06-02,MLB,Brandon Lowe,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,A,C,0.5839,1.0,1,1.0,False,1.0,0.35,-0.65
2026-06-03,MLB,Brandon Lowe,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,1,A,C,0.5839,1.0,2,1.0,False,-1.0,0.35,1.35
2026-06-04,MLB,Brandon Lowe,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.555,0.555,3,0.6667,False,1.0,0.35,-0.65
2026-06-05,MLB,Brandon Lowe,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,0,A,C,0.5833,1.0,4,0.75,False,-1.0,-1.0,0.0
2026-06-06,MLB,Brandon Lowe,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,1,A,C,0.5833,1.0,5,0.6,False,-1.0,0.35,1.35
2026-06-07,MLB,Brandon Lowe,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,1,A,C,0.5833,1.0,6,0.5,False,-1.0,0.35,1.35
2026-06-09,MLB,Brandon Lowe,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,0,A,C,0.58,0.9082,7,0.4286,False,-1.0,-1.0,0.0
2026-06-11,MLB,Brandon Lowe,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,A,C,0.58,0.9082,8,0.375,False,1.0,0.35,-0.65
2026-06-13,MLB,Brandon Lowe,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,0,B,C,0.555,0.555,9,0.4444,False,-1.0,-1.0,0.0
2026-06-14,MLB,Brandon Lowe,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,0,B,C,0.555,0.555,10,0.4,False,-1.0,-1.0,0.0
2026-06-20,MLB,Brandon Lowe,Hits+Runs+RBIs,UNDER,OVER,False,std_under_gob_over,2.5,1.5,0.6,<0.65,0.6,1,1,C,C,0.5025,0.555,11,0.3636,False,1.0,0.6,-0.4
2026-06-23,MLB,Brandon Lowe,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.555,0.555,12,0.4167,False,1.0,0.35,-0.65
2026-06-24,MLB,Brandon Lowe,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.555,0.555,13,0.4615,False,1.0,0.35,-0.65
2026-06-25,MLB,Brandon Lowe,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.555,0.555,14,0.5,False,1.0,0.35,-0.65
2026-06-26,MLB,Brandon Lowe,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,1,B,C,0.555,0.555,15,0.5333,False,-1.0,0.35,1.35
2026-06-27,MLB,Brandon Lowe,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.555,0.555,16,0.5,False,1.0,0.35,-0.65
2026-07-01,MLB,Brandon Lowe,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,1,B,C,0.555,0.555,17,0.5294,False,-1.0,0.35,1.35
2026-07-03,MLB,Brandon Lowe,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.555,0.555,18,0.5,False,1.0,0.35,-0.65
2026-07-07,MLB,Brandon Lowe,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.555,0.555,19,0.5263,False,1.0,0.35,-0.65
2026-06-23,MLB,Brandon Lowe,Hitter Fantasy Score,OVER,OVER,True,same_over,4.5,2.5,0.5556,<0.65,0.5556,1,1,B,B,0.53,0.53,0,,False,1.0,0.5556,-0.4444
2026-06-25,MLB,Brandon Lowe,Hitter Fantasy Score,OVER,OVER,True,same_over,4.5,1.5,0.3333,<0.65,0.35,1,1,B,B,0.53,0.53,1,1.0,False,1.0,0.35,-0.65
2026-06-26,MLB,Brandon Lowe,Hitter Fantasy Score,OVER,OVER,True,same_over,4.5,1.5,0.3333,<0.65,0.35,0,1,B,B,0.53,0.53,2,1.0,False,-1.0,0.35,1.35
2026-06-27,MLB,Brandon Lowe,Hitter Fantasy Score,OVER,OVER,True,same_over,5.0,1.5,0.3,<0.65,0.35,1,1,B,A,0.53,0.8126,3,0.6667,False,1.0,0.35,-0.65
2026-06-28,MLB,Brandon Lowe,Hitter Fantasy Score,OVER,OVER,True,same_over,5.0,2.5,0.5,<0.65,0.5,0,0,B,B,0.53,0.53,4,0.75,False,-1.0,-1.0,0.0
2026-06-29,MLB,Brandon Lowe,Hitter Fantasy Score,OVER,OVER,True,same_over,5.5,2.5,0.4545,<0.65,0.4545,0,0,B,B,0.53,0.53,7,0.4286,False,-1.0,-1.0,0.0
2026-07-01,MLB,Brandon Lowe,Hitter Fantasy Score,OVER,OVER,True,same_over,4.5,1.5,0.3333,<0.65,0.35,1,1,B,B,0.53,0.53,8,0.375,False,1.0,0.35,-0.65
2026-07-02,MLB,Brandon Lowe,Hitter Fantasy Score,OVER,OVER,True,same_over,5.0,2.5,0.5,<0.65,0.5,1,1,B,B,0.53,0.53,9,0.4444,False,1.0,0.5,-0.5
2026-07-03,MLB,Brandon Lowe,Hitter Fantasy Score,OVER,OVER,True,same_over,5.0,2.5,0.5,<0.65,0.5,1,1,B,B,0.53,0.53,10,0.5,False,1.0,0.5,-0.5
2026-07-04,MLB,Brandon Lowe,Hitter Fantasy Score,OVER,OVER,True,same_over,5.5,2.5,0.4545,<0.65,0.4545,1,1,B,B,0.53,0.53,11,0.5455,False,1.0,0.4545,-0.5455
2026-07-05,MLB,Brandon Lowe,Hitter Fantasy Score,OVER,OVER,True,same_over,5.5,2.5,0.4545,<0.65,0.4545,1,1,B,B,0.53,0.53,12,0.5833,False,1.0,0.4545,-0.5455
2026-07-02,MLB,Brandon Lowe,Runs,UNDER,OVER,False,std_under_gob_over,0.5,0.5,1.0,near_std_(≥0.95),1.0,0,1,C,D,0.527,0.54,0,,False,-1.0,1.0,2.0
2026-06-17,MLB,Brandon Lowe,Total Bases,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,1,B,C,0.56,0.56,0,,False,-1.0,0.35,1.35
2026-06-19,MLB,Brandon Lowe,Total Bases,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.56,0.56,1,0.0,False,1.0,0.35,-0.65
2026-07-02,MLB,Brandon Lowe,Total Bases,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.56,0.56,2,0.5,False,1.0,0.35,-0.65
2026-07-04,MLB,Brandon Lowe,Total Bases,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,1,B,C,0.56,0.56,3,0.6667,False,-1.0,0.35,1.35
2026-07-05,MLB,Brandon Lowe,Total Bases,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.56,0.56,4,0.5,False,1.0,0.35,-0.65
2026-05-31,MLB,Brandon Marsh,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,0,A,C,0.5844,1.0,0,,False,-1.0,-1.0,0.0
2026-06-02,MLB,Brandon Marsh,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,A,C,0.5898,1.0,1,0.0,False,1.0,0.35,-0.65
2026-06-03,MLB,Brandon Marsh,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,A,C,0.5898,1.0,2,0.5,False,1.0,0.35,-0.65
2026-06-04,MLB,Brandon Marsh,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.555,0.555,3,0.6667,False,1.0,0.35,-0.65
2026-06-06,MLB,Brandon Marsh,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,A,C,0.585,1.0,4,0.75,False,1.0,0.35,-0.65
2026-06-16,MLB,Brandon Marsh,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.555,0.555,5,0.8,False,1.0,0.35,-0.65
2026-06-18,MLB,Brandon Marsh,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,0,B,C,0.555,0.555,6,0.8333,False,-1.0,-1.0,0.0
2026-06-21,MLB,Brandon Marsh,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,0,B,C,0.555,0.555,7,0.7143,False,-1.0,-1.0,0.0
2026-06-22,MLB,Brandon Marsh,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.555,0.555,8,0.625,True,1.0,0.35,-0.65
2026-06-26,MLB,Brandon Marsh,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,0,B,C,0.555,0.555,9,0.6667,True,-1.0,-1.0,0.0
2026-06-27,MLB,Brandon Marsh,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,1,B,C,0.555,0.555,10,0.6,True,-1.0,0.35,1.35
2026-06-28,MLB,Brandon Marsh,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.555,0.555,11,0.5455,False,1.0,0.35,-0.65
2026-06-29,MLB,Brandon Marsh,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.555,0.555,12,0.5833,False,1.0,0.35,-0.65
2026-06-30,MLB,Brandon Marsh,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,1,B,C,0.555,0.555,13,0.6154,True,-1.0,0.35,1.35
2026-07-07,MLB,Brandon Marsh,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,0,B,C,0.555,0.555,14,0.5714,False,-1.0,-1.0,0.0
2026-07-08,MLB,Brandon Marsh,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,1,B,C,0.555,0.555,15,0.5333,False,-1.0,0.35,1.35
2026-06-23,MLB,Brandon Marsh,Hitter Fantasy Score,OVER,OVER,True,same_over,6.5,3.5,0.5385,<0.65,0.5385,1,1,B,B,0.53,0.53,0,,False,1.0,0.5385,-0.4615
2026-06-24,MLB,Brandon Marsh,Hitter Fantasy Score,OVER,OVER,True,same_over,6.5,3.5,0.5385,<0.65,0.5385,1,1,B,B,0.53,0.53,1,1.0,False,1.0,0.5385,-0.4615
2026-06-25,MLB,Brandon Marsh,Hitter Fantasy Score,OVER,OVER,True,same_over,6.5,3.5,0.5385,<0.65,0.5385,1,1,B,B,0.53,0.53,2,1.0,False,1.0,0.5385,-0.4615
2026-06-26,MLB,Brandon Marsh,Hitter Fantasy Score,OVER,OVER,True,same_over,5.0,2.5,0.5,<0.65,0.5,0,0,B,B,0.53,0.53,3,1.0,False,-1.0,-1.0,0.0
2026-06-27,MLB,Brandon Marsh,Hitter Fantasy Score,OVER,OVER,True,same_over,6.5,3.5,0.5385,<0.65,0.5385,0,0,B,B,0.53,0.53,4,0.75,False,-1.0,-1.0,0.0
2026-06-28,MLB,Brandon Marsh,Hitter Fantasy Score,OVER,OVER,True,same_over,6.5,3.5,0.5385,<0.65,0.5385,1,1,B,B,0.53,0.53,5,0.6,False,1.0,0.5385,-0.4615
2026-06-29,MLB,Brandon Marsh,Hitter Fantasy Score,OVER,OVER,True,same_over,5.5,2.5,0.4545,<0.65,0.4545,1,1,B,B,0.53,0.53,6,0.6667,False,1.0,0.4545,-0.5455
2026-06-30,MLB,Brandon Marsh,Hitter Fantasy Score,OVER,OVER,True,same_over,5.5,2.5,0.4545,<0.65,0.4545,0,0,B,B,0.53,0.53,7,0.7143,False,-1.0,-1.0,0.0
2026-07-01,MLB,Brandon Marsh,Hitter Fantasy Score,OVER,OVER,True,same_over,4.5,2.5,0.5556,<0.65,0.5556,1,1,B,B,0.53,0.53,8,0.625,True,1.0,0.5556,-0.4444
2026-07-02,MLB,Brandon Marsh,Hitter Fantasy Score,OVER,OVER,True,same_over,5.5,2.5,0.4545,<0.65,0.4545,0,0,B,B,0.53,0.53,9,0.6667,True,-1.0,-1.0,0.0
2026-07-04,MLB,Brandon Marsh,Hitter Fantasy Score,OVER,OVER,True,same_over,5.5,2.5,0.4545,<0.65,0.4545,0,0,B,B,0.53,0.53,10,0.6,True,-1.0,-1.0,0.0
2026-07-05,MLB,Brandon Marsh,Hitter Fantasy Score,OVER,OVER,True,same_over,6.5,2.5,0.3846,<0.65,0.3846,0,1,B,A,0.53,0.8043,11,0.5455,False,-1.0,0.3846,1.3846
2026-07-06,MLB,Brandon Marsh,Singles,UNDER,OVER,False,std_under_gob_over,0.5,0.5,1.0,near_std_(≥0.95),1.0,1,0,C,D,0.527,0.56,0,,False,1.0,-1.0,-2.0
2026-06-24,MLB,Brandon Marsh,Total Bases,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.56,0.56,0,,False,1.0,0.35,-0.65
2026-07-04,MLB,Brandon Marsh,Total Bases,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,0,B,C,0.56,0.56,1,1.0,False,-1.0,-1.0,0.0
2026-05-31,MLB,Brandon Nimmo,Hits+Runs+RBIs,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,1,0,B,C,0.4886,1.0,0,,False,1.0,-1.0,-2.0
2026-06-01,MLB,Brandon Nimmo,Hits+Runs+RBIs,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,0,1,B,C,0.4848,1.0,1,1.0,False,-1.0,0.35,1.35
2026-06-02,MLB,Brandon Nimmo,Hits+Runs+RBIs,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.4848,1.0,2,0.5,False,1.0,0.35,-0.65
2026-06-06,MLB,Brandon Nimmo,Hits+Runs+RBIs,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,1,0,B,C,0.4886,1.0,3,0.6667,False,1.0,-1.0,-2.0
2026-06-07,MLB,Brandon Nimmo,Hits+Runs+RBIs,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,0,1,B,C,0.4886,1.0,4,0.75,False,-1.0,0.35,1.35
2026-06-13,MLB,Brandon Nimmo,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,0,B,C,0.555,0.555,5,0.6,False,-1.0,-1.0,0.0
2026-06-18,MLB,Brandon Nimmo,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,1,B,C,0.555,0.555,6,0.5,False,-1.0,0.35,1.35
2026-06-19,MLB,Brandon Nimmo,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.555,0.555,7,0.4286,False,1.0,0.35,-0.65
2026-06-21,MLB,Brandon Nimmo,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,1,B,C,0.555,0.555,8,0.5,False,-1.0,0.35,1.35
2026-06-22,MLB,Brandon Nimmo,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.555,0.555,9,0.4444,False,1.0,0.35,-0.65
2026-06-23,MLB,Brandon Nimmo,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.555,0.555,10,0.5,False,1.0,0.35,-0.65
2026-06-24,MLB,Brandon Nimmo,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,0,B,C,0.555,0.555,11,0.5455,False,-1.0,-1.0,0.0
2026-06-25,MLB,Brandon Nimmo,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,0,B,C,0.555,0.555,12,0.5,False,-1.0,-1.0,0.0
2026-06-26,MLB,Brandon Nimmo,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.555,0.555,13,0.4615,False,1.0,0.35,-0.65
2026-07-04,MLB,Brandon Nimmo,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,0,B,C,0.555,0.555,14,0.5,False,-1.0,-1.0,0.0
2026-07-05,MLB,Brandon Nimmo,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.555,0.555,15,0.4667,False,1.0,0.35,-0.65
2026-07-07,MLB,Brandon Nimmo,Hits+Runs+RBIs,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,0,B,C,0.555,0.555,16,0.5,False,-1.0,-1.0,0.0
2026-07-08,MLB,Brandon Nimmo,Hits+Runs+RBIs,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,1,0,C,C,0.527,0.555,17,0.4706,False,1.0,-1.0,-2.0
2026-07-12,MLB,Brandon Nimmo,Hits+Runs+RBIs,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,0,1,C,C,0.5434,0.555,18,0.5,False,-1.0,0.35,1.35
2026-06-23,MLB,Brandon Nimmo,Hitter Fantasy Score,OVER,OVER,True,same_over,5.5,2.5,0.4545,<0.65,0.4545,1,1,B,B,0.53,0.53,0,,False,1.0,0.4545,-0.5455
2026-06-24,MLB,Brandon Nimmo,Hitter Fantasy Score,OVER,OVER,True,same_over,5.5,2.5,0.4545,<0.65,0.4545,0,0,B,B,0.53,0.53,1,1.0,False,-1.0,-1.0,0.0
2026-06-25,MLB,Brandon Nimmo,Hitter Fantasy Score,OVER,OVER,True,same_over,5.5,2.5,0.4545,<0.65,0.4545,0,0,B,B,0.53,0.53,2,0.5,False,-1.0,-1.0,0.0
2026-06-26,MLB,Brandon Nimmo,Hitter Fantasy Score,OVER,OVER,True,same_over,5.5,2.5,0.4545,<0.65,0.4545,1,1,B,B,0.53,0.53,3,0.3333,False,1.0,0.4545,-0.5455
2026-06-27,MLB,Brandon Nimmo,Hitter Fantasy Score,OVER,OVER,True,same_over,5.0,2.5,0.5,<0.65,0.5,1,1,B,B,0.53,0.53,4,0.5,False,1.0,0.5,-0.5
2026-06-28,MLB,Brandon Nimmo,Hitter Fantasy Score,OVER,OVER,True,same_over,5.5,2.5,0.4545,<0.65,0.4545,1,1,B,B,0.53,0.53,5,0.6,False,1.0,0.4545,-0.5455
2026-07-04,MLB,Brandon Nimmo,Hitter Fantasy Score,OVER,OVER,True,same_over,5.5,2.5,0.4545,<0.65,0.4545,0,0,B,B,0.53,0.53,6,0.6667,False,-1.0,-1.0,0.0
2026-06-11,MLB,Brandon Nimmo,Total Bases,UNDER,OVER,False,std_under_gob_over,1.5,0.5,0.3333,<0.65,0.35,0,1,A,C,0.0,0.9104,0,,False,-1.0,0.35,1.35
2026-06-16,MLB,Brandon Nimmo,Total Bases,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,1,1,B,C,0.56,0.56,1,0.0,False,1.0,0.35,-0.65
2026-06-28,MLB,Brandon Nimmo,Total Bases,OVER,OVER,True,same_over,1.5,0.5,0.3333,<0.65,0.35,0,0,B,C,0.56,0.56,2,0.5,False,-1.0,-1.0,0.0
2026-06-30,MLB,Brandon Pfaadt,Hits Allowed,UNDER,OVER,False,std_under_gob_over,4.5,3.5,0.7778,0.75–0.85,0.7778,1,0,C,C,0.527,0.53,0,,False,1.0,-1.0,-2.0
2026-07-06,MLB,Brandon Pfaadt,Pitcher Fantasy Score,UNDER,OVER,False,std_under_gob_over,21.5,14.5,0.6744,0.65–0.75,0.6744,0,1,C,A,0.527,0.53,0,,False,-1.0,0.6744,1.6744
2026-06-30,MLB,Brandon Pfaadt,Pitcher Strikeouts,UNDER,OVER,False,std_under_gob_over,3.0,1.5,0.5,<0.65,0.5,1,1,C,C,0.527,0.63,0,,False,1.0,0.5,-0.5
2026-07-06,MLB,Brandon Pfaadt,Pitcher Strikeouts,UNDER,OVER,False,std_under_gob_over,3.5,2.5,0.7143,0.65–0.75,0.7143,0,1,C,C,0.527,0.63,1,1.0,False,-1.0,0.7143,1.7143
2026-07-10,MLB,Brandon Pfaadt,Pitcher Strikeouts,UNDER,OVER,False,std_under_gob_over,3.5,2.5,0.7143,0.65–0.75,0.7143,1,0,C,C,0.5346,0.63,2,0.5,False,1.0,-1.0,-2.0
2026-07-11,MLB,Brandon Pfaadt,Pitcher Strikeouts,UNDER,OVER,False,std_under_gob_over,3.5,2.5,0.7143,0.65–0.75,0.7143,1,0,C,C,0.5346,0.63,3,0.6667,False,1.0,-1.0,-2.0
2026-06-23,MLB,Brandon Sproat,Earned Runs Allowed,OVER,OVER,True,same_over,2.5,1.5,0.6,<0.65,0.6,0,0,B,C,0.53,0.53,0,,False,-1.0,-1.0,0.0
2026-06-05,MLB,Brandon Sproat,Hits Allowed,UNDER,OVER,False,std_under_gob_over,5.5,4.5,0.8182,0.75–0.85,0.8182,0,1,A,C,0.4319,0.7915,0,,False,-1.0,0.8182,1.8182
2026-06-23,MLB,Brandon Sproat,Hits Allowed,UNDER,OVER,False,std_under_gob_over,4.5,3.5,0.7778,0.75–0.85,0.7778,1,0,C,C,0.527,0.53,1,0.0,False,1.0,-1.0,-2.0
2026-07-05,MLB,Brandon Sproat,Hits Allowed,UNDER,OVER,False,std_under_gob_over,4.5,3.5,0.7778,0.75–0.85,0.7778,0,1,C,C,0.527,0.53,2,0.5,False,-1.0,0.7778,1.7778
2026-06-10,MLB,Brandon Sproat,Pitcher Fantasy Score,OVER,OVER,True,same_over,18.5,12.5,0.6757,0.65–0.75,0.6757,1,1,A,A,0.7646,0.708,0,,False,1.0,0.6757,-0.3243
