game_date,event_id,ESPN_ATHLETE_ID,PLAYER_NAME,PLAYER_NORM,TEAM,MIN,PTS,REB,AST,STL,BLK,TO,FGM,FGA,FG3M,FG3A,FG2M,FG2A,FTM,FTA,SEASON
2025-09-05,401736378,3906972,Bridget Carleton,bridget carleton,MIN,28,9,3,1,1,0,0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,2025
2025-09-05,401736378,3913881,Alanna Smith,alanna smith,MIN,24,13,4,2,0,0,2,6.0,11.0,1.0,4.0,5.0,7.0,0.0,0.0,2025
2025-09-05,401736378,3917450,Napheesa Collier,napheesa collier,MIN,30,12,6,3,0,0,2,5.0,13.0,1.0,3.0,4.0,10.0,1.0,2.0,2025
2025-09-05,401736378,2529205,Kayla McBride,kayla mcbride,MIN,28,10,3,6,2,0,2,4.0,11.0,2.0,7.0,2.0,4.0,0.0,0.0,2025
2025-09-05,401736378,2987891,Courtney Williams,courtney williams,MIN,29,14,4,4,1,0,4,7.0,15.0,0.0,2.0,7.0,13.0,0.0,0.0,2025
2025-09-05,401736378,3906949,Jessica Shepard,jessica shepard,MIN,13,2,1,1,0,1,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2025
2025-09-05,401736378,4329370,Maria Kliundikova,maria kliundikova,MIN,7,3,0,3,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2025
2025-09-05,401736378,4595150,Camryn Taylor,camryn taylor,MIN,3,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
2025-09-05,401736378,5278237,Anastasiia Olairi Kosu,anastasiia olairi kosu,MIN,5,2,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2025
2025-09-05,401736378,3906753,Natisha Hiedeman,natisha hiedeman,MIN,28,22,6,5,4,0,2,8.0,10.0,2.0,3.0,6.0,7.0,4.0,5.0,2025
2025-09-05,401736378,4433386,Jaylyn Sherrod,jaylyn sherrod,MIN,5,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2025
2025-09-05,401736378,4398776,NaLyssa Smith,nalyssa smith,LV,26,10,4,0,1,1,1,5.0,8.0,0.0,0.0,5.0,8.0,0.0,0.0,2025
2025-09-05,401736378,4433633,Kierstan Bell,kierstan bell,LV,12,5,3,2,1,0,1,2.0,5.0,1.0,2.0,1.0,3.0,0.0,0.0,2025
2025-09-05,401736378,3149391,A'ja Wilson,a ja wilson,LV,35,31,8,2,1,2,1,12.0,15.0,1.0,1.0,11.0,14.0,6.0,7.0,2025
2025-09-05,401736378,2529122,Chelsea Gray,chelsea gray,LV,34,13,2,10,0,0,4,5.0,13.0,1.0,5.0,4.0,8.0,2.0,2.0,2025
2025-09-05,401736378,4065870,Jackie Young,jackie young,LV,33,20,2,5,1,0,1,8.0,12.0,4.0,6.0,4.0,6.0,0.0,0.0,2025
2025-09-05,401736378,2590093,Kiah Stokes,kiah stokes,LV,2,0,1,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2025
2025-09-05,401736378,2987869,Jewell Loyd,jewell loyd,LV,25,6,5,3,1,0,2,2.0,5.0,2.0,4.0,0.0,1.0,0.0,0.0,2025
2025-09-05,401736378,4281190,Dana Evans,dana evans,LV,19,6,2,3,1,0,1,2.0,6.0,0.0,1.0,2.0,5.0,2.0,2.0,2025
2025-09-05,401736378,4597509,Aaliyah Nye,aaliyah nye,LV,16,6,2,0,1,1,0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,2025
2025-09-05,401736379,2566106,Dearica Hamby,dearica hamby,LA,33,26,7,5,1,0,2,11.0,15.0,0.0,1.0,11.0,14.0,4.0,7.0,2025
2025-09-05,401736379,3142010,Azura Stevens,azura stevens,LA,24,3,8,1,0,0,2,1.0,8.0,1.0,4.0,0.0,4.0,0.0,0.0,2025
2025-09-05,401736379,4433630,Rickea Jackson,rickea jackson,LA,35,17,1,0,1,2,0,6.0,9.0,1.0,3.0,5.0,6.0,4.0,4.0,2025
2025-09-05,401736379,3065570,Kelsey Plum,kelsey plum,LA,37,20,1,3,0,0,2,6.0,15.0,2.0,6.0,4.0,9.0,6.0,6.0,2025
2025-09-05,401736379,4001679,Julie Allemand,julie allemand,LA,34,9,2,5,1,0,1,4.0,8.0,1.0,5.0,3.0,3.0,0.0,0.0,2025
2025-09-05,401736379,4433404,Cameron Brink,cameron brink,LA,9,1,3,0,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2025
2025-09-05,401736379,4433795,Sania Feagin,sania feagin,LA,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2025
2025-09-05,401736379,5105752,Alissa Pili,alissa pili,LA,5,6,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2025
2025-09-05,401736379,2566110,Julie Vanloo,julie vanloo,LA,6,0,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
2025-09-05,401736379,4398764,Rae Burrell,rae burrell,LA,13,3,3,1,0,1,0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,0.0,2025
2025-09-05,401736379,4703794,Sarah Ashlee Barker,sarah ashlee barker,LA,3,0,0,0,0,0,0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2025
2025-09-05,401736379,3058895,Brionna Jones,brionna jones,ATL,21,12,9,1,1,1,1,5.0,7.0,0.0,0.0,5.0,7.0,2.0,2.0,2025
2025-09-05,401736379,4398915,Naz Hillmon,naz hillmon,ATL,34,8,9,3,0,0,0,3.0,7.0,2.0,5.0,1.0,2.0,0.0,0.0,2025
2025-09-05,401736379,3142250,Jordin Canada,jordin canada,ATL,31,4,3,8,1,0,2,1.0,9.0,1.0,5.0,0.0,4.0,1.0,2.0,2025
2025-09-05,401736379,4398674,Rhyne Howard,rhyne howard,ATL,37,37,5,6,1,0,1,13.0,26.0,9.0,17.0,4.0,9.0,2.0,2.0,2025
2025-09-05,401736379,4433431,Te-Hina Paopao,te hina paopao,ATL,21,7,1,4,0,0,0,3.0,6.0,1.0,3.0,2.0,3.0,0.0,0.0,2025
2025-09-05,401736379,3054590,Nia Coffey,nia coffey,ATL,6,5,2,1,0,0,0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,2025
2025-09-05,401736379,5017721,Sika Kone,sika kone,ATL,1,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2025
2025-09-05,401736379,2490553,Brittney Griner,brittney griner,ATL,18,8,5,2,0,1,2,4.0,8.0,0.0,0.0,4.0,8.0,0.0,2.0,2025
2025-09-05,401736379,3058893,Shatori Walker-Kimbrough,shatori walker kimbrough,ATL,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
2025-09-05,401736379,4280850,Maya Caldwell,maya caldwell,ATL,31,19,7,3,1,0,3,7.0,11.0,5.0,7.0,2.0,4.0,0.0,0.0,2025
2025-09-05,401736380,4282173,Michaela Onyenwere,michaela onyenwere,CHI,20,18,1,1,0,0,4,6.0,8.0,0.0,0.0,6.0,8.0,6.0,7.0,2025
2025-09-05,401736380,4433424,Maddy Westbeld,maddy westbeld,CHI,15,7,4,1,0,0,1,3.0,5.0,1.0,2.0,2.0,3.0,0.0,0.0,2025
2025-09-05,401736380,4433405,Kamilla Cardoso,kamilla cardoso,CHI,33,18,9,5,0,2,5,6.0,9.0,0.0,0.0,6.0,9.0,6.0,8.0,2025
2025-09-05,401736380,2566186,Rachel Banham,rachel banham,CHI,26,0,0,2,1,0,0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,2025
2025-09-05,401736380,3146151,Ariel Atkins,ariel atkins,CHI,25,10,1,1,1,0,5,4.0,8.0,0.0,2.0,4.0,6.0,2.0,2.0,2025
2025-09-05,401736380,2566081,Elizabeth Williams,elizabeth williams,CHI,32,13,11,4,0,1,3,4.0,5.0,0.0,0.0,4.0,5.0,5.0,8.0,2025
2025-09-05,401736380,3102133,Rebecca Allen,rebecca allen,CHI,15,3,3,2,0,1,2,1.0,4.0,1.0,2.0,0.0,2.0,0.0,0.0,2025
2025-09-05,401736380,3142327,Kia Nurse,kia nurse,CHI,15,3,1,0,0,0,1,0.0,4.0,0.0,3.0,0.0,1.0,3.0,4.0,2025
2025-09-05,401736380,5209660,Sevgi Uzun,sevgi uzun,CHI,19,5,1,2,0,0,2,1.0,2.0,0.0,0.0,1.0,2.0,3.0,4.0,2025
2025-09-05,401736380,2529130,Natasha Howard,natasha howard,IND,22,18,7,2,4,0,1,7.0,8.0,0.0,0.0,7.0,8.0,4.0,5.0,2025
2025-09-05,401736380,4432831,Aliyah Boston,aliyah boston,IND,19,11,4,5,1,0,1,5.0,8.0,0.0,0.0,5.0,8.0,1.0,3.0,2025
2025-09-05,401736380,2529047,Odyssey Sims,odyssey sims,IND,20,13,0,4,0,0,2,5.0,9.0,1.0,2.0,4.0,7.0,2.0,2.0,2025
2025-09-05,401736380,3142191,Kelsey Mitchell,kelsey mitchell,IND,31,20,0,8,0,0,1,6.0,13.0,2.0,6.0,4.0,7.0,6.0,6.0,2025
2025-09-05,401736380,4398829,Lexie Hull,lexie hull,IND,31,9,3,1,1,0,0,4.0,9.0,1.0,5.0,3.0,4.0,0.0,0.0,2025
2025-09-05,401736380,3142086,Brianna Turner,brianna turner,IND,18,2,5,1,0,0,0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,2025
2025-09-05,401736380,4433546,Makayla Timpson,makayla timpson,IND,3,4,1,0,0,0,0,2.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,2025
2025-09-05,401736380,2955898,Damiris Dantas,damiris dantas,IND,21,7,1,1,0,0,1,3.0,9.0,1.0,6.0,2.0,3.0,0.0,0.0,2025
2025-09-05,401736380,1107,Shey Peddy,shey peddy,IND,14,3,1,2,1,0,3,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2025
2025-09-05,401736380,2999035,Aerial Powers,aerial powers,IND,22,10,1,3,2,0,0,4.0,9.0,0.0,2.0,4.0,7.0,2.0,3.0,2025
2025-09-06,401736381,2998928,Breanna Stewart,breanna stewart,NY,36,24,7,4,0,5,2,5.0,11.0,1.0,1.0,4.0,10.0,13.0,14.0,2025
2025-09-06,401736381,4683006,Leonie Fiebich,leonie fiebich,NY,31,21,5,1,2,0,2,6.0,10.0,4.0,6.0,2.0,4.0,5.0,5.0,2025
2025-09-06,401736381,2999101,Jonquel Jones,jonquel jones,NY,18,2,2,3,0,1,1,1.0,4.0,0.0,1.0,1.0,3.0,0.0,0.0,2025
2025-09-06,401736381,2327695,Rebekah Gardner,rebekah gardner,NY,23,4,5,1,1,0,2,2.0,6.0,0.0,1.0,2.0,5.0,0.0,0.0,2025
2025-09-06,401736381,2529137,Natasha Cloud,natasha cloud,NY,31,10,7,6,0,3,2,4.0,6.0,2.0,4.0,2.0,2.0,0.0,0.0,2025
2025-09-06,401736381,2566453,Isabelle Harrison,isabelle harrison,NY,4,1,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2025
2025-09-06,401736381,3099736,Stephanie Talbot,stephanie talbot,NY,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
2025-09-06,401736381,3027368,Emma Meesseman,emma meesseman,NY,24,9,4,3,0,1,1,4.0,6.0,1.0,2.0,3.0,4.0,0.0,0.0,2025
2025-09-06,401736381,3922628,Kennedy Burke,kennedy burke,NY,24,13,2,2,1,0,0,5.0,9.0,1.0,4.0,4.0,5.0,2.0,2.0,2025
2025-09-06,401736381,4038379,Marine Johannes,marine johannes,NY,7,0,3,1,0,0,2,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,2025
2025-09-06,401736381,1068,Nneka Ogwumike,nneka ogwumike,SEA,33,20,9,1,1,0,1,8.0,15.0,0.0,2.0,8.0,13.0,4.0,4.0,2025
2025-09-06,401736381,3142328,Gabby Williams,gabby williams,SEA,31,7,5,3,2,0,1,3.0,9.0,1.0,2.0,2.0,7.0,0.0,0.0,2025
2025-09-06,401736381,4420318,Ezi Magbegor,ezi magbegor,SEA,31,2,6,0,0,3,1,1.0,6.0,0.0,1.0,1.0,5.0,0.0,0.0,2025
2025-09-06,401736381,2491205,Skylar Diggins,skylar diggins,SEA,35,14,2,7,3,1,2,5.0,12.0,1.0,6.0,4.0,6.0,3.0,4.0,2025
2025-09-06,401736381,2988756,Brittney Sykes,brittney sykes,SEA,23,11,2,2,1,0,2,4.0,9.0,0.0,1.0,4.0,8.0,3.0,3.0,2025
2025-09-06,401736381,5220150,Dominique Malonga,dominique malonga,SEA,16,8,1,2,2,0,1,4.0,7.0,0.0,2.0,4.0,5.0,0.0,2.0,2025
2025-09-06,401736381,2491214,Erica Wheeler,erica wheeler,SEA,22,12,1,4,1,0,0,4.0,9.0,2.0,6.0,2.0,3.0,2.0,2.0,2025
2025-09-06,401736381,2984741,Tiffany Mitchell,tiffany mitchell,SEA,9,2,0,0,0,0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2025
2025-09-06,401736382,2529140,Alyssa Thomas,alyssa thomas,PHX,32,14,8,10,2,0,3,6.0,15.0,0.0,0.0,6.0,15.0,2.0,5.0,2025
2025-09-06,401736382,4068042,Natasha Mack,natasha mack,PHX,22,7,9,1,0,1,1,3.0,6.0,0.0,0.0,3.0,6.0,1.0,2.0,2025
2025-09-06,401736382,4281929,Satou Sabally,satou sabally,PHX,27,11,6,1,1,0,2,4.0,9.0,1.0,3.0,3.0,6.0,2.0,3.0,2025
2025-09-06,401736382,2998938,Kahleah Copper,kahleah copper,PHX,30,18,0,2,1,0,3,5.0,14.0,2.0,9.0,3.0,5.0,6.0,7.0,2025
2025-09-06,401736382,5274110,Monique Akoa Makani,monique akoa makani,PHX,18,7,2,4,1,0,1,3.0,6.0,1.0,3.0,2.0,3.0,0.0,0.0,2025
2025-09-06,401736382,869,DeWanna Bonner,dewanna bonner,PHX,30,9,6,2,0,0,1,3.0,7.0,3.0,6.0,0.0,1.0,0.0,0.0,2025
2025-09-06,401736382,3142087,Kathryn Westbeld,kathryn westbeld,PHX,13,3,1,0,1,0,0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,2025
2025-09-06,401736382,887,Sami Whitcomb,sami whitcomb,PHX,26,13,1,1,1,0,1,3.0,10.0,3.0,8.0,0.0,2.0,4.0,4.0,2025
2025-09-06,401736382,4399342,Lexi Held,lexi held,PHX,2,2,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2025
2025-09-06,401736382,4684384,Aneesah Morrow,aneesah morrow,CON,22,9,13,1,0,0,0,2.0,6.0,0.0,3.0,2.0,3.0,5.0,8.0,2025
2025-09-06,401736382,918,Tina Charles,tina charles,CON,35,22,10,2,0,2,3,8.0,15.0,0.0,0.0,8.0,15.0,6.0,8.0,2025
2025-09-06,401736382,3058908,Lindsay Allen,lindsay allen,CON,21,3,0,3,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2025
2025-09-06,401736382,3904576,Marina Mabrey,marina mabrey,CON,38,23,5,4,2,0,4,8.0,16.0,1.0,5.0,7.0,11.0,6.0,7.0,2025
2025-09-06,401736382,5208981,Leila Lacan,leila lacan,CON,25,14,1,0,1,0,3,4.0,9.0,0.0,2.0,4.0,7.0,6.0,6.0,2025
2025-09-06,401736382,2529125,Haley Peters,haley peters,CON,5,3,0,1,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2025
2025-09-06,401736382,4433408,Aaliyah Edwards,aaliyah edwards,CON,19,4,3,0,1,0,0,2.0,5.0,0.0,0.0,2.0,5.0,0.0,1.0,2025
2025-09-06,401736382,4433514,Saniya Rivers,saniya rivers,CON,30,6,6,5,1,2,3,2.0,8.0,2.0,4.0,0.0,4.0,0.0,0.0,2025
2025-09-06,401736382,5279789,Mamignan Toure,mamignan toure,CON,7,3,1,0,0,0,0,1.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,2025
2025-09-07,401736383,3906949,Jessica Shepard,jessica shepard,MIN,38,12,13,3,2,1,1,6.0,9.0,0.0,0.0,6.0,9.0,0.0,0.0,2025
2025-09-07,401736383,3906972,Bridget Carleton,bridget carleton,MIN,27,4,4,2,1,0,0,1.0,5.0,1.0,4.0,0.0,1.0,1.0,2.0,2025
2025-09-07,401736383,3917450,Napheesa Collier,napheesa collier,MIN,36,20,5,2,1,1,1,6.0,16.0,4.0,8.0,2.0,8.0,4.0,4.0,2025
2025-09-07,401736383,2529205,Kayla McBride,kayla mcbride,MIN,32,4,1,3,2,1,2,1.0,11.0,0.0,5.0,1.0,6.0,2.0,2.0,2025
2025-09-07,401736383,2987891,Courtney Williams,courtney williams,MIN,33,14,8,5,0,0,3,6.0,16.0,1.0,3.0,5.0,13.0,1.0,1.0,2025
2025-09-07,401736383,4329370,Maria Kliundikova,maria kliundikova,MIN,6,0,4,0,0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2025
2025-09-07,401736383,3906753,Natisha Hiedeman,natisha hiedeman,MIN,28,24,1,2,3,1,2,6.0,10.0,6.0,10.0,0.0,0.0,6.0,7.0,2025
2025-09-07,401736383,4790264,Janelle Salaun,janelle salaun,GS,34,15,8,2,1,0,4,5.0,14.0,3.0,8.0,2.0,6.0,2.0,2.0,2025
2025-09-07,401736383,2569044,Temi Fagbenle,temi fagbenle,GS,24,6,3,0,0,0,1,3.0,7.0,0.0,2.0,3.0,5.0,0.0,0.0,2025
2025-09-07,401736383,4790263,Iliana Rupert,iliana rupert,GS,34,15,6,2,2,0,0,4.0,10.0,3.0,9.0,1.0,1.0,4.0,4.0,2025
2025-09-07,401736383,4065780,Kaila Charles,kaila charles,GS,29,15,8,3,1,1,2,7.0,17.0,1.0,5.0,6.0,12.0,0.0,0.0,2025
2025-09-07,401736383,4398935,Veronica Burton,veronica burton,GS,32,14,6,6,0,0,4,5.0,10.0,1.0,3.0,4.0,7.0,3.0,6.0,2025
2025-09-07,401736383,3142255,Monique Billings,monique billings,GS,18,5,1,0,0,1,0,2.0,4.0,1.0,2.0,1.0,2.0,0.0,0.0,2025
2025-09-07,401736383,4398907,Kate Martin,kate martin,GS,20,2,6,2,0,0,1,1.0,6.0,0.0,5.0,1.0,1.0,0.0,0.0,2025
2025-09-07,401736383,5208982,Carla Leite,carla leite,GS,9,0,0,1,0,0,0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2025
2025-09-07,401736384,2529130,Natasha Howard,natasha howard,IND,24,17,4,1,2,0,0,6.0,10.0,0.0,1.0,6.0,9.0,5.0,7.0,2025
2025-09-07,401736384,4432831,Aliyah Boston,aliyah boston,IND,32,12,11,5,1,0,1,6.0,12.0,0.0,0.0,6.0,12.0,0.0,0.0,2025
2025-09-07,401736384,2529047,Odyssey Sims,odyssey sims,IND,24,6,2,8,1,0,1,3.0,6.0,0.0,0.0,3.0,6.0,0.0,0.0,2025
2025-09-07,401736384,3142191,Kelsey Mitchell,kelsey mitchell,IND,25,10,0,1,2,0,3,4.0,10.0,0.0,4.0,4.0,6.0,2.0,2.0,2025
2025-09-07,401736384,4398829,Lexie Hull,lexie hull,IND,20,7,0,2,1,0,0,3.0,7.0,1.0,4.0,2.0,3.0,0.0,0.0,2025
2025-09-07,401736384,3142086,Brianna Turner,brianna turner,IND,8,2,1,0,0,0,1,1.0,3.0,0.0,0.0,1.0,3.0,0.0,2.0,2025
2025-09-07,401736384,4433546,Makayla Timpson,makayla timpson,IND,5,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2025
2025-09-07,401736384,2955898,Damiris Dantas,damiris dantas,IND,11,9,2,0,0,0,0,3.0,5.0,3.0,4.0,0.0,1.0,0.0,0.0,2025
2025-09-07,401736384,1107,Shey Peddy,shey peddy,IND,20,13,2,0,1,0,0,5.0,5.0,3.0,3.0,2.0,2.0,0.0,0.0,2025
2025-09-07,401736384,2999035,Aerial Powers,aerial powers,IND,26,15,6,4,2,1,0,5.0,10.0,2.0,3.0,3.0,7.0,3.0,4.0,2025
2025-09-07,401736384,4898383,Bree Hall,bree hall,IND,5,0,1,0,0,0,0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2025
2025-09-07,401736384,924,Alysha Clark,alysha clark,WSH,27,7,2,1,0,0,0,2.0,5.0,1.0,4.0,1.0,1.0,2.0,4.0,2025
2025-09-07,401736384,4898384,Kiki Iriafen,kiki iriafen,WSH,22,11,5,2,1,0,5,5.0,8.0,0.0,0.0,5.0,8.0,1.0,2.0,2025
2025-09-07,401736384,4398911,Shakira Austin,shakira austin,WSH,25,11,7,1,0,2,4,4.0,11.0,0.0,1.0,4.0,10.0,3.0,3.0,2025
2025-09-07,401736384,4068159,Sug Sutton,sug sutton,WSH,25,4,3,2,2,0,1,2.0,8.0,0.0,1.0,2.0,7.0,0.0,0.0,2025
2025-09-07,401736384,4433524,Sonia Citron,sonia citron,WSH,32,17,2,0,1,1,7,6.0,9.0,2.0,2.0,4.0,7.0,3.0,4.0,2025
2025-09-07,401736384,4398729,Emily Engstler,emily engstler,WSH,14,4,7,1,0,1,1,1.0,3.0,0.0,1.0,1.0,2.0,2.0,2.0,2025
2025-09-07,401736384,2529183,Stefanie Dolson,stefanie dolson,WSH,15,3,2,0,0,0,1,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,2025
2025-09-07,401736384,4433416,Madison Scott,madison scott,WSH,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
2025-09-07,401736384,4433815,Lucy Olsen,lucy olsen,WSH,15,4,2,1,0,1,0,2.0,5.0,0.0,1.0,2.0,4.0,0.0,0.0,2025
2025-09-07,401736384,5017726,Jade Melbourne,jade melbourne,WSH,22,4,0,5,1,0,2,2.0,5.0,0.0,1.0,2.0,4.0,0.0,0.0,2025
2025-09-07,401736385,3142055,Myisha Hines-Allen,myisha hines allen,DAL,30,15,13,7,1,1,1,5.0,16.0,1.0,4.0,4.0,12.0,4.0,4.0,2025
2025-09-07,401736385,4399415,Maddy Siegrist,maddy siegrist,DAL,31,13,4,1,1,1,1,6.0,14.0,1.0,5.0,5.0,9.0,0.0,0.0,2025
2025-09-07,401736385,4398899,Grace Berger,grace berger,DAL,28,7,6,4,0,0,1,3.0,7.0,1.0,2.0,2.0,5.0,0.0,0.0,2025
2025-09-07,401736385,4433730,Paige Bueckers,paige bueckers,DAL,31,18,6,7,0,1,1,6.0,8.0,0.0,0.0,6.0,8.0,6.0,6.0,2025
2025-09-07,401736385,4595910,Haley Jones,haley jones,DAL,31,6,6,5,2,1,6,3.0,9.0,0.0,2.0,3.0,7.0,0.0,1.0,2025
2025-09-07,401736385,3142242,Amy Okonkwo,amy okonkwo,DAL,19,9,4,0,0,0,2,2.0,7.0,1.0,4.0,1.0,3.0,4.0,4.0,2025
2025-09-07,401736385,4433635,Diamond Miller,diamond miller,DAL,8,3,1,0,0,0,2,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,2025
2025-09-07,401736385,4704417,Ajae Petty,ajae petty,DAL,3,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
2025-09-07,401736385,4398965,Christyn Williams,christyn williams,DAL,9,4,2,0,0,0,0,2.0,4.0,0.0,1.0,2.0,3.0,0.0,0.0,2025
2025-09-07,401736385,4433807,Aziaha James,aziaha james,DAL,10,2,3,0,0,0,1,0.0,4.0,0.0,2.0,0.0,2.0,2.0,2.0,2025
2025-09-07,401736385,2566106,Dearica Hamby,dearica hamby,LA,25,15,8,4,1,1,1,6.0,15.0,1.0,1.0,5.0,14.0,2.0,5.0,2025
2025-09-07,401736385,3142010,Azura Stevens,azura stevens,LA,30,13,11,2,2,0,1,5.0,11.0,1.0,5.0,4.0,6.0,2.0,2.0,2025
2025-09-07,401736385,4433630,Rickea Jackson,rickea jackson,LA,22,11,3,2,0,0,1,4.0,10.0,1.0,5.0,3.0,5.0,2.0,2.0,2025
2025-09-07,401736385,3065570,Kelsey Plum,kelsey plum,LA,24,12,1,2,0,0,1,4.0,14.0,2.0,5.0,2.0,9.0,2.0,2.0,2025
2025-09-07,401736385,4001679,Julie Allemand,julie allemand,LA,35,21,1,4,5,0,0,8.0,8.0,3.0,3.0,5.0,5.0,2.0,2.0,2025
2025-09-07,401736385,4433404,Cameron Brink,cameron brink,LA,15,6,9,2,0,1,0,3.0,7.0,0.0,3.0,3.0,4.0,0.0,2.0,2025
2025-09-07,401736385,4433795,Sania Feagin,sania feagin,LA,2,0,1,1,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2025
2025-09-07,401736385,5105752,Alissa Pili,alissa pili,LA,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
2025-09-07,401736385,2566110,Julie Vanloo,julie vanloo,LA,5,0,1,0,0,0,1,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2025
2025-09-07,401736385,4398764,Rae Burrell,rae burrell,LA,23,13,2,3,3,0,1,4.0,12.0,2.0,6.0,2.0,6.0,3.0,3.0,2025
2025-09-07,401736385,4703794,Sarah Ashlee Barker,sarah ashlee barker,LA,16,0,4,3,0,0,1,0.0,4.0,0.0,3.0,0.0,1.0,0.0,2.0,2025
2025-09-08,401736386,4282173,Michaela Onyenwere,michaela onyenwere,CHI,23,12,2,0,1,0,2,3.0,7.0,2.0,4.0,1.0,3.0,4.0,5.0,2025
2025-09-08,401736386,2566081,Elizabeth Williams,elizabeth williams,CHI,24,10,7,3,2,2,4,5.0,11.0,0.0,0.0,5.0,11.0,0.0,0.0,2025
2025-09-08,401736386,4433405,Kamilla Cardoso,kamilla cardoso,CHI,31,10,15,3,0,1,3,5.0,12.0,0.0,0.0,5.0,12.0,0.0,0.0,2025
2025-09-08,401736386,2566186,Rachel Banham,rachel banham,CHI,31,12,4,3,2,0,3,5.0,12.0,2.0,6.0,3.0,6.0,0.0,0.0,2025
2025-09-08,401736386,5209660,Sevgi Uzun,sevgi uzun,CHI,32,10,3,6,1,0,2,4.0,9.0,0.0,2.0,4.0,7.0,2.0,2.0,2025
2025-09-08,401736386,4433424,Maddy Westbeld,maddy westbeld,CHI,19,2,3,2,0,0,1,1.0,7.0,0.0,2.0,1.0,5.0,0.0,0.0,2025
2025-09-08,401736386,3102133,Rebecca Allen,rebecca allen,CHI,19,2,3,2,0,0,0,1.0,5.0,0.0,3.0,1.0,2.0,0.0,0.0,2025
2025-09-08,401736386,3142327,Kia Nurse,kia nurse,CHI,21,8,3,0,0,0,2,3.0,4.0,2.0,3.0,1.0,1.0,0.0,0.0,2025
2025-09-08,401736386,4433633,Kierstan Bell,kierstan bell,LV,12,0,1,0,1,0,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2025
2025-09-08,401736386,3149391,A'ja Wilson,a ja wilson,LV,32,31,11,2,4,3,1,12.0,20.0,2.0,2.0,10.0,18.0,5.0,5.0,2025
2025-09-08,401736386,3934218,Megan Gustafson,megan gustafson,LV,17,4,2,0,0,1,1,2.0,5.0,0.0,2.0,2.0,3.0,0.0,0.0,2025
2025-09-08,401736386,2529122,Chelsea Gray,chelsea gray,LV,32,13,5,4,1,0,3,5.0,9.0,3.0,6.0,2.0,3.0,0.0,0.0,2025
2025-09-08,401736386,4065870,Jackie Young,jackie young,LV,31,20,5,9,1,0,1,8.0,14.0,3.0,7.0,5.0,7.0,1.0,1.0,2025
