nba_player_id,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,player,pos,team,opp_team,line,prop_type,prop_norm,pick_type,standard_line,deviation_level,image_url,player_1,player_2,team_1,team_2,id_status,is_combo_player,OPP_PTS,OPP_FGA,OPP_FGM,OPP_FG3A,OPP_FG3M,OPP_FTA,OPP_TOV,OPP_2PA,OPP_2PM,OPP_2PTS,OPP_PTS_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FGA_RANK,OPP_FGM_RANK,OPP_2PA_RANK,OPP_2PM_RANK,OPP_2PTS_RANK,OPP_FTA_RANK,OPP_TOV_FORCED_RANK,OVERALL_DEF_SCORE,OVERALL_DEF_RANK,DEF_TIER,ESPN_ATHLETE_ID,data_source,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,min_last5_avg
1630532,11153632,11153632,55382,141633,2026-04-05T19:00:00.000-04:00,,,Franz Wagner,F,ORL,NOP,13.0,Fantasy Score,fantasy,Standard,13.0,0,https://static.prizepicks.com/images/players/NBA/Franz_Wagner_NBA_player_ADVHCGrSiQgQ2jmJ9hs3oR7u.webp,,,,,OK,0,119.4,91.5,43.6,40.5,14.2,23.3,14.5,51.0,29.400000000000002,58.800000000000004,24,27,29,26,24,9,19,19,13,15,22.784946236559136,24,Weak,4566434,insufficient_1h_history,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
1630591,11129650,11129650,55147,141633,2026-04-05T19:00:00.000-04:00,,,Jalen Suggs,G,ORL,NOP,12.5,Pts+Rebs+Asts,pra,Standard,12.5,0,https://static.prizepicks.com/images/players/NBA/Jalen_Suggs_NBA_player_I7jpOaNuORX9n8iyAuZi5K2s.webp,,,,,OK,0,119.4,91.5,43.6,40.5,14.2,23.3,14.5,51.0,29.400000000000002,58.800000000000004,24,27,29,26,24,9,19,19,13,15,22.784946236559136,24,Weak,4432165,nba1h_db,14,18,21,17,7,15,10,,,,15.4,14.571,14.571,4,1,0,0.8,0.8,0.2,0.714,0.286,OK,
1631094,11129658,11129658,87329,141633,2026-04-05T19:00:00.000-04:00,,,Paolo Banchero,F,ORL,NOP,11.5,Points,pts,Standard,11.5,0,https://static.prizepicks.com/images/players/NBA/Paolo_Banchero_NBA_player_cSms4hTTjMfoXUcRKPQkTQDA.webp,,,,,OK,0,119.4,91.5,43.6,40.5,14.2,23.3,14.5,51.0,29.400000000000002,58.800000000000004,24,27,29,26,24,9,19,19,13,15,22.784946236559136,24,Weak,4432573,nba1h_db,8,6,9,7,18,21,22,6,8,14,9.6,11.9,11.9,1,4,0,0.2,0.2,0.8,0.4,0.6,OK,
1628976,11129680,11129680,55143,141633,2026-04-05T19:00:00.000-04:00,,,Wendell Carter,C-F,ORL,NOP,11.5,Pts+Rebs+Asts,pra,Standard,11.5,0,https://static.prizepicks.com/images/players/NBA/Wendell_Carter_NBA_player_D8fHvKLdHu6fJ37Fbvf4voGd.webp,,,,,OK,0,119.4,91.5,43.6,40.5,14.2,23.3,14.5,51.0,29.400000000000002,58.800000000000004,24,27,29,26,24,9,19,19,13,15,22.784946236559136,24,Weak,4277847,insufficient_1h_history,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
1630529,11153634,11153634,56914,141633,2026-04-05T19:00:00.000-04:00,,,Herbert Jones,F,NOP,ORL,11.0,Fantasy Score,fantasy,Standard,11.0,0,https://static.prizepicks.com/images/players/NBA/Herbert_Jones_NBA_player_9u7tbV9xubKpUmheZQ5n67NP.webp,,,,,OK,0,115.4,87.8,41.9,34.0,12.0,25.1,14.7,53.8,29.9,59.8,15,1,3,8,14,22,25,25,25,13,15.0,16,Avg,4277813,insufficient_1h_history,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
1630217,11129635,11129635,271922,141633,2026-04-05T19:00:00.000-04:00,,,Desmond Bane,G,ORL,NOP,10.5,Points,pts,Standard,10.5,0,https://static.prizepicks.com/images/players/NBA/Desmond_Bane_NBA_player_9SEjqOvpojg4UyUy0gX8SNQS.webp,,,,,OK,0,119.4,91.5,43.6,40.5,14.2,23.3,14.5,51.0,29.400000000000002,58.800000000000004,24,27,29,26,24,9,19,19,13,15,22.784946236559136,24,Weak,4066320,nba1h_db,11,7,9,10,5,11,3,7,17,8,8.4,8.8,8.8,1,4,0,0.2,0.2,0.8,0.3,0.7,OK,
1630532,11129642,11129642,55382,141633,2026-04-05T19:00:00.000-04:00,,,Franz Wagner,F,ORL,NOP,10.5,Pts+Rebs+Asts,pra,Standard,10.5,0,https://static.prizepicks.com/images/players/NBA/Franz_Wagner_NBA_player_ADVHCGrSiQgQ2jmJ9hs3oR7u.webp,,,,,OK,0,119.4,91.5,43.6,40.5,14.2,23.3,14.5,51.0,29.400000000000002,58.800000000000004,24,27,29,26,24,9,19,19,13,15,22.784946236559136,24,Weak,4566434,nba1h_db,10,10,,,,,,,,,10,10,10,0,2,0,0,0,1,0,1,OK,
1630530,11129668,11129668,63266,141633,2026-04-05T19:00:00.000-04:00,,,Trey Murphy,F,NOP,ORL,10.5,Points,pts,Standard,10.5,0,https://static.prizepicks.com/images/players/NBA/Trey_Murphy_NBA_player_pyflmSnRgxd8I6Mz61M5xt9S.webp,,,,,OK,0,115.4,87.8,41.9,34.0,12.0,25.1,14.7,53.8,29.9,59.8,15,1,3,8,14,22,25,25,25,13,15.0,16,Avg,4397688,insufficient_1h_history,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
1629627,11129683,11129683,87363,141633,2026-04-05T19:00:00.000-04:00,,,Zion Williamson,F,NOP,ORL,10.5,Points,pts,Standard,10.5,0,https://static.prizepicks.com/images/players/NBA/Zion_Williamson_NBA_player_xhLYse0RsyrnowDqGJJUEQMd.webp,,,,,OK,0,115.4,87.8,41.9,34.0,12.0,25.1,14.7,53.8,29.9,59.8,15,1,3,8,14,22,25,25,25,13,15.0,16,Avg,4395628,nba1h_db,8,9,8,8,13,9,3,14,13,,9.2,9.444,9.444,1,4,0,0.2,0.2,0.8,0.333,0.667,OK,
,11153642,11153642,218629,141633,2026-04-05T19:00:00.000-04:00,,,Tristan Silva,F,ORL,NOP,10.0,Fantasy Score,fantasy,Standard,10.0,0,https://static.prizepicks.com/images/players/NBA/Tristan_Da_Silva_NBA_player_P4N0KaXAPN3h5k1IVKetUs5m.webp,,,,,UNRESOLVED_SINGLE,0,119.4,91.5,43.6,40.5,14.2,23.3,14.5,51.0,29.400000000000002,58.800000000000004,24,27,29,26,24,9,19,19,13,15,22.784946236559136,24,Weak,4702382,insufficient_1h_history,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
1630180,11129663,11129663,272406,141633,2026-04-05T19:00:00.000-04:00,,,Saddiq Bey,G-F,NOP,ORL,9.5,Points,pts,Standard,9.5,0,https://static.prizepicks.com/images/players/NBA/Saddiq_Bey_NBA_player_uc7vlcanOTIC1tiLmm4cyFGX.webp,,,,,OK,0,115.4,87.8,41.9,34.0,12.0,25.1,14.7,53.8,29.9,59.8,15,1,3,8,14,22,25,25,25,13,15.0,16,Avg,4397136,nba1h_db,8,10,8,10,12,6,11,19,7,,9.6,10.111,10.111,3,2,0,0.6,0.6,0.4,0.556,0.444,OK,
1627749,11129630,11129630,216740,141633,2026-04-05T19:00:00.000-04:00,,,Dejounte Murray,G,NOP,ORL,8.5,Points,pts,Standard,8.5,0,https://static.prizepicks.com/images/players/NBA/Dejounte_Murray_NBA_player_Ia5VKbhSDv59naKAh18TkLy5.webp,,,,,OK,0,115.4,87.8,41.9,34.0,12.0,25.1,14.7,53.8,29.9,59.8,15,1,3,8,14,22,25,25,25,13,15.0,16,Avg,3907497,nba1h_db,6,11,10,3,3,9,4,,,,6.6,6.571,6.571,2,3,0,0.4,0.4,0.6,0.429,0.571,OK,
1630532,11129640,11129640,55382,141633,2026-04-05T19:00:00.000-04:00,,,Franz Wagner,F,ORL,NOP,7.5,Points,pts,Standard,7.5,0,https://static.prizepicks.com/images/players/NBA/Franz_Wagner_NBA_player_ADVHCGrSiQgQ2jmJ9hs3oR7u.webp,,,,,OK,0,119.4,91.5,43.6,40.5,14.2,23.3,14.5,51.0,29.400000000000002,58.800000000000004,24,27,29,26,24,9,19,19,13,15,22.784946236559136,24,Weak,4566434,nba1h_db,8,8,,,,,,,,,8,8,8,2,0,0,1,1,0,1,0,OK,
1630591,11129648,11129648,55147,141633,2026-04-05T19:00:00.000-04:00,,,Jalen Suggs,G,ORL,NOP,7.5,Points,pts,Standard,7.5,0,https://static.prizepicks.com/images/players/NBA/Jalen_Suggs_NBA_player_I7jpOaNuORX9n8iyAuZi5K2s.webp,,,,,OK,0,119.4,91.5,43.6,40.5,14.2,23.3,14.5,51.0,29.400000000000002,58.800000000000004,24,27,29,26,24,9,19,19,13,15,22.784946236559136,24,Weak,4432165,nba1h_db,6,5,13,13,3,10,3,5,,,8,7.25,7.25,2,3,0,0.4,0.4,0.6,0.375,0.625,OK,
,11129675,11129675,218629,141633,2026-04-05T19:00:00.000-04:00,,,Tristan Silva,F,ORL,NOP,7.5,Pts+Rebs+Asts,pra,Standard,7.5,0,https://static.prizepicks.com/images/players/NBA/Tristan_Da_Silva_NBA_player_P4N0KaXAPN3h5k1IVKetUs5m.webp,,,,,UNRESOLVED_SINGLE,0,119.4,91.5,43.6,40.5,14.2,23.3,14.5,51.0,29.400000000000002,58.800000000000004,24,27,29,26,24,9,19,19,13,15,22.784946236559136,24,Weak,4702382,insufficient_1h_history,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
1630529,11130124,11130124,56914,141633,2026-04-05T19:00:00.000-04:00,,,Herbert Jones,F,NOP,ORL,7.5,Pts+Rebs+Asts,pra,Standard,7.5,0,https://static.prizepicks.com/images/players/NBA/Herbert_Jones_NBA_player_9u7tbV9xubKpUmheZQ5n67NP.webp,,,,,OK,0,115.4,87.8,41.9,34.0,12.0,25.1,14.7,53.8,29.9,59.8,15,1,3,8,14,22,25,25,25,13,15.0,16,Avg,4277813,nba1h_db,9,4,18,15,7,8,,,,,10.6,10.167,10.167,3,2,0,0.6,0.6,0.4,0.667,0.333,OK,
1628976,11129678,11129678,55143,141633,2026-04-05T19:00:00.000-04:00,,,Wendell Carter,C-F,ORL,NOP,6.5,Points,pts,Standard,6.5,0,https://static.prizepicks.com/images/players/NBA/Wendell_Carter_NBA_player_D8fHvKLdHu6fJ37Fbvf4voGd.webp,,,,,OK,0,119.4,91.5,43.6,40.5,14.2,23.3,14.5,51.0,29.400000000000002,58.800000000000004,24,27,29,26,24,9,19,19,13,15,22.784946236559136,24,Weak,4277847,insufficient_1h_history,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
1630529,11129645,11129645,56914,141633,2026-04-05T19:00:00.000-04:00,,,Herbert Jones,F,NOP,ORL,4.5,Points,pts,Standard,4.5,0,https://static.prizepicks.com/images/players/NBA/Herbert_Jones_NBA_player_9u7tbV9xubKpUmheZQ5n67NP.webp,,,,,OK,0,115.4,87.8,41.9,34.0,12.0,25.1,14.7,53.8,29.9,59.8,15,1,3,8,14,22,25,25,25,13,15.0,16,Avg,4277813,nba1h_db,3,5,2,3,11,12,3,3,,,4.8,5.25,5.25,2,3,0,0.4,0.4,0.6,0.375,0.625,OK,
,11129673,11129673,218629,141633,2026-04-05T19:00:00.000-04:00,,,Tristan Silva,F,ORL,NOP,4.5,Points,pts,Standard,4.5,0,https://static.prizepicks.com/images/players/NBA/Tristan_Da_Silva_NBA_player_P4N0KaXAPN3h5k1IVKetUs5m.webp,,,,,UNRESOLVED_SINGLE,0,119.4,91.5,43.6,40.5,14.2,23.3,14.5,51.0,29.400000000000002,58.800000000000004,24,27,29,26,24,9,19,19,13,15,22.784946236559136,24,Weak,4702382,insufficient_1h_history,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
2544,11153952,11153952,54824,141634,2026-04-05T19:30:00.000-04:00,,,LeBron James,F,LAL,DAL,26.0,Fantasy Score,fantasy,Standard,26.0,0,https://static.prizepicks.com/images/players/NBA/LeBron_James_NBA_player_LItcyUXdmrL8VccUHVupA0OC.webp,,,,,OK,0,119.3,93.8,44.7,36.7,12.9,22.1,13.4,57.099999999999994,31.800000000000004,63.60000000000001,23,12,16,29,27,30,29,29,8,24,22.999999999999996,25,Weak,1966,insufficient_1h_history,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
1642843,11153942,11153942,271978,141634,2026-04-05T19:30:00.000-04:00,,,Cooper Flagg,F,DAL,LAL,23.0,Fantasy Score,fantasy,Standard,23.0,0,https://static.prizepicks.com/images/players/NBA/Cooper_Flagg_NBA_player_HVqow9iN66gYWpyVQ2PPBXD.webp,,,,,OK,0,115.0,88.2,42.7,36.4,12.9,21.1,14.6,51.800000000000004,29.800000000000004,59.60000000000001,12,12,12,11,20,13,24,24,3,14,14.774193548387096,14,Above Avg,5041939,insufficient_1h_history,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
2544,11115451,11115451,54824,141634,2026-04-05T19:30:00.000-04:00,,,LeBron James,F,LAL,DAL,21.5,Pts+Rebs+Asts,pra,Standard,21.5,0,https://static.prizepicks.com/images/players/NBA/LeBron_James_NBA_player_LItcyUXdmrL8VccUHVupA0OC.webp,,,,,OK,0,119.3,93.8,44.7,36.7,12.9,22.1,13.4,57.099999999999994,31.800000000000004,63.60000000000001,23,12,16,29,27,30,29,29,8,24,22.999999999999996,25,Weak,1966,nba1h_db,13,16,24,15,27,9,9,18,17,,19,16.444,16.444,2,3,0,0.4,0.4,0.6,0.222,0.778,OK,
1642843,11115446,11115446,271978,141634,2026-04-05T19:30:00.000-04:00,,,Cooper Flagg,F,DAL,LAL,18.5,Pts+Rebs+Asts,pra,Standard,18.5,0,https://static.prizepicks.com/images/players/NBA/Cooper_Flagg_NBA_player_HVqow9iN66gYWpyVQ2PPBXD.webp,,,,,OK,0,115.0,88.2,42.7,36.4,12.9,21.1,14.6,51.800000000000004,29.800000000000004,59.60000000000001,12,12,12,11,20,13,24,24,3,14,14.774193548387096,14,Above Avg,5041939,nba1h_db,19,15,8,17,19,22,17,,,,15.6,16.714,16.714,2,3,0,0.4,0.4,0.6,0.429,0.571,OK,
1629028,11153947,11153947,271898,141634,2026-04-05T19:30:00.000-04:00,,,Deandre Ayton,C,LAL,DAL,16.0,Fantasy Score,fantasy,Standard,16.0,0,https://static.prizepicks.com/images/manual/Deandre Ayton.png,,,,,OK,0,119.3,93.8,44.7,36.7,12.9,22.1,13.4,57.099999999999994,31.800000000000004,63.60000000000001,23,12,16,29,27,30,29,29,8,24,22.999999999999996,25,Weak,4278129,insufficient_1h_history,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
1631222,11153950,11153950,271901,141634,2026-04-05T19:30:00.000-04:00,,,Jake LaRavia,F,LAL,DAL,13.5,Fantasy Score,fantasy,Standard,13.5,0,https://static.prizepicks.com/images/players/NBA/Jake_LaRavia_NBA_player_UfILsUddZdj0bZ7BuLRiZ2SU.webp,,,,,OK,0,119.3,93.8,44.7,36.7,12.9,22.1,13.4,57.099999999999994,31.800000000000004,63.60000000000001,23,12,16,29,27,30,29,29,8,24,22.999999999999996,25,Weak,4592691,insufficient_1h_history,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
1630230,11153955,11153955,218634,141634,2026-04-05T19:30:00.000-04:00,,,Naji Marshall,F,DAL,LAL,13.5,Fantasy Score,fantasy,Standard,13.5,0,https://static.prizepicks.com/images/players/NBA/Naji_Marshall_NBA_player_fXfS1o8Z1C1Qk61WKUOmxoB.webp,,,,,OK,0,115.0,88.2,42.7,36.4,12.9,21.1,14.6,51.800000000000004,29.800000000000004,59.60000000000001,12,12,12,11,20,13,24,24,3,14,14.774193548387096,14,Above Avg,4278594,insufficient_1h_history,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
1629023,11153956,11153956,187658,141634,2026-04-05T19:30:00.000-04:00,,,P.J. Washington,F,DAL,LAL,13.5,Fantasy Score,fantasy,Standard,13.5,0,https://static.prizepicks.com/images/players/NBA/PJ_Washington_NBA_player_FqGVXP3NXbX3MrRpnctV9nLp.webp,,,,,OK,0,115.0,88.2,42.7,36.4,12.9,21.1,14.6,51.800000000000004,29.800000000000004,59.60000000000001,12,12,12,11,20,13,24,24,3,14,14.774193548387096,14,Above Avg,4278078,insufficient_1h_history,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
2544,11115449,11115449,54824,141634,2026-04-05T19:30:00.000-04:00,,,LeBron James,F,LAL,DAL,13.0,Points,pts,Standard,13.0,0,https://static.prizepicks.com/images/players/NBA/LeBron_James_NBA_player_LItcyUXdmrL8VccUHVupA0OC.webp,,,,,OK,0,119.3,93.8,44.7,36.7,12.9,22.1,13.4,57.099999999999994,31.800000000000004,63.60000000000001,23,12,16,29,27,30,29,29,8,24,22.999999999999996,25,Weak,1966,nba1h_db,8,9,14,11,15,4,5,12,7,,11.4,9.444,9.444,2,3,0,0.4,0.4,0.6,0.222,0.778,OK,
1629028,11132828,11132828,271898,141634,2026-04-05T19:30:00.000-04:00,,,Deandre Ayton,C,LAL,DAL,13.0,Pts+Rebs+Asts,pra,Standard,13.0,0,https://static.prizepicks.com/images/manual/Deandre Ayton.png,,,,,OK,0,119.3,93.8,44.7,36.7,12.9,22.1,13.4,57.099999999999994,31.800000000000004,63.60000000000001,23,12,16,29,27,30,29,29,8,24,22.999999999999996,25,Weak,4278129,insufficient_1h_history,18,,,,,,,,,,18,18,18,1,0,0,1,1,0,1,0,INSUFFICIENT_GAMES,
1630314,11153940,11153940,232242,141634,2026-04-05T19:30:00.000-04:00,,,Brandon Williams,G,DAL,LAL,13.0,Fantasy Score,fantasy,Standard,13.0,0,https://static.prizepicks.com/images/players/NBA/Brandon_Williams_NBA_player_yAq47XxLz2AFu9yhFNxiTddM.webp,,,,,OK,0,115.0,88.2,42.7,36.4,12.9,21.1,14.6,51.800000000000004,29.800000000000004,59.60000000000001,12,12,12,11,20,13,24,24,3,14,14.774193548387096,14,Above Avg,4397040,insufficient_1h_history,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
1628379,11153953,11153953,299439,141634,2026-04-05T19:30:00.000-04:00,,,Luke Kennard,G,LAL,DAL,13.0,Fantasy Score,fantasy,Standard,13.0,0,https://static.prizepicks.com/images/manual/Luke_KennardLAL.png,,,,,OK,0,119.3,93.8,44.7,36.7,12.9,22.1,13.4,57.099999999999994,31.800000000000004,63.60000000000001,23,12,16,29,27,30,29,29,8,24,22.999999999999996,25,Weak,3913174,insufficient_1h_history,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
1642843,11115444,11115444,271978,141634,2026-04-05T19:30:00.000-04:00,,,Cooper Flagg,F,DAL,LAL,12.5,Points,pts,Standard,12.5,0,https://static.prizepicks.com/images/players/NBA/Cooper_Flagg_NBA_player_HVqow9iN66gYWpyVQ2PPBXD.webp,,,,,OK,0,115.0,88.2,42.7,36.4,12.9,21.1,14.6,51.800000000000004,29.800000000000004,59.60000000000001,12,12,12,11,20,13,24,24,3,14,14.774193548387096,14,Above Avg,5041939,nba1h_db,13,8,4,20,10,14,15,11,,,11,11.875,11.875,2,3,0,0.4,0.4,0.6,0.5,0.5,OK,
1629655,11153945,11153945,187661,141634,2026-04-05T19:30:00.000-04:00,,,Daniel Gafford,F-C,DAL,LAL,12.0,Fantasy Score,fantasy,Standard,12.0,0,https://static.prizepicks.com/images/players/NBA/Daniel_Gafford_NBA_player_mgmwLqMeQgVyvCqJs5nn2U5O.webp,,,,,OK,0,115.0,88.2,42.7,36.4,12.9,21.1,14.6,51.800000000000004,29.800000000000004,59.60000000000001,12,12,12,11,20,13,24,24,3,14,14.774193548387096,14,Above Avg,4278049,insufficient_1h_history,,,,,,,,,,,,,,,,,,,,,,NO_DATA,
1630230,11132841,11132841,218634,141634,2026-04-05T19:30:00.000-04:00,,,Naji Marshall,F,DAL,LAL,11.5,Pts+Rebs+Asts,pra,Standard,11.5,0,https://static.prizepicks.com/images/players/NBA/Naji_Marshall_NBA_player_fXfS1o8Z1C1Qk61WKUOmxoB.webp,,,,,OK,0,115.0,88.2,42.7,36.4,12.9,21.1,14.6,51.800000000000004,29.800000000000004,59.60000000000001,12,12,12,11,20,13,24,24,3,14,14.774193548387096,14,Above Avg,4278594,nba1h_db,12,16,16,16,13,32,21,8,,,14.6,16.75,16.75,5,0,0,1,1,0,0.875,0.125,OK,
1628379,11133066,11133066,299439,141634,2026-04-05T19:30:00.000-04:00,,,Luke Kennard,G,LAL,DAL,11.0,Pts+Rebs+Asts,pra,Standard,11.0,0,https://static.prizepicks.com/images/manual/Luke_KennardLAL.png,,,,,OK,0,119.3,93.8,44.7,36.7,12.9,22.1,13.4,57.099999999999994,31.800000000000004,63.60000000000001,23,12,16,29,27,30,29,29,8,24,22.999999999999996,25,Weak,3913174,nba1h_db,4,6,,,,,,,,,5,5,5,0,2,0,0,0,1,0,1,OK,
1631222,11132833,11132833,271901,141634,2026-04-05T19:30:00.000-04:00,,,Jake LaRavia,F,LAL,DAL,10.5,Pts+Rebs+Asts,pra,Standard,10.5,0,https://static.prizepicks.com/images/players/NBA/Jake_LaRavia_NBA_player_UfILsUddZdj0bZ7BuLRiZ2SU.webp,,,,,OK,0,119.3,93.8,44.7,36.7,12.9,22.1,13.4,57.099999999999994,31.800000000000004,63.60000000000001,23,12,16,29,27,30,29,29,8,24,22.999999999999996,25,Weak,4592691,nba1h_db,5,7,10,5,,,,,,,6.75,6.75,6.75,0,4,0,0,0,1,0,1,OK,
1629023,11132846,11132846,187658,141634,2026-04-05T19:30:00.000-04:00,,,P.J. Washington,F,DAL,LAL,10.5,Pts+Rebs+Asts,pra,Standard,10.5,0,https://static.prizepicks.com/images/players/NBA/PJ_Washington_NBA_player_FqGVXP3NXbX3MrRpnctV9nLp.webp,,,,,OK,0,115.0,88.2,42.7,36.4,12.9,21.1,14.6,51.800000000000004,29.800000000000004,59.60000000000001,12,12,12,11,20,13,24,24,3,14,14.774193548387096,14,Above Avg,4278078,nba1h_db,12,13,7,,,,,,,,10.667,10.667,10.667,2,1,0,0.667,0.667,0.333,0.667,0.333,OK,
1630314,11137845,11137845,232242,141634,2026-04-05T19:30:00.000-04:00,,,Brandon Williams,G,DAL,LAL,10.5,Pts+Rebs+Asts,pra,Standard,10.5,0,https://static.prizepicks.com/images/players/NBA/Brandon_Williams_NBA_player_yAq47XxLz2AFu9yhFNxiTddM.webp,,,,,OK,0,115.0,88.2,42.7,36.4,12.9,21.1,14.6,51.800000000000004,29.800000000000004,59.60000000000001,12,12,12,11,20,13,24,24,3,14,14.774193548387096,14,Above Avg,4397040,nba1h_db,14,15,20,7,4,,,,,,12,12,12,3,2,0,0.6,0.6,0.4,0.6,0.4,OK,
1629655,11132823,11132823,187661,141634,2026-04-05T19:30:00.000-04:00,,,Daniel Gafford,F-C,DAL,LAL,9.5,Pts+Rebs+Asts,pra,Standard,9.5,0,https://static.prizepicks.com/images/players/NBA/Daniel_Gafford_NBA_player_mgmwLqMeQgVyvCqJs5nn2U5O.webp,,,,,OK,0,115.0,88.2,42.7,36.4,12.9,21.1,14.6,51.800000000000004,29.800000000000004,59.60000000000001,12,12,12,11,20,13,24,24,3,14,14.774193548387096,14,Above Avg,4278049,nba1h_db,12,21,10,,,,,,,,14.333,14.333,14.333,3,0,0,1,1,0,1,0,OK,
1629028,11132826,11132826,271898,141634,2026-04-05T19:30:00.000-04:00,,,Deandre Ayton,C,LAL,DAL,7.5,Points,pts,Standard,7.5,0,https://static.prizepicks.com/images/manual/Deandre Ayton.png,,,,,OK,0,119.3,93.8,44.7,36.7,12.9,22.1,13.4,57.099999999999994,31.800000000000004,63.60000000000001,23,12,16,29,27,30,29,29,8,24,22.999999999999996,25,Weak,4278129,nba1h_db,6,11,10,5,8,6,17,,,,8,9,9,3,2,0,0.6,0.6,0.4,0.571,0.429,OK,
1630230,11132839,11132839,218634,141634,2026-04-05T19:30:00.000-04:00,,,Naji Marshall,F,DAL,LAL,7.5,Points,pts,Standard,7.5,0,https://static.prizepicks.com/images/players/NBA/Naji_Marshall_NBA_player_fXfS1o8Z1C1Qk61WKUOmxoB.webp,,,,,OK,0,115.0,88.2,42.7,36.4,12.9,21.1,14.6,51.800000000000004,29.800000000000004,59.60000000000001,12,12,12,11,20,13,24,24,3,14,14.774193548387096,14,Above Avg,4278594,nba1h_db,7,12,13,8,9,23,13,4,,,9.8,11.125,11.125,4,1,0,0.8,0.8,0.2,0.75,0.25,OK,
1631222,11132831,11132831,271901,141634,2026-04-05T19:30:00.000-04:00,,,Jake LaRavia,F,LAL,DAL,6.5,Points,pts,Standard,6.5,0,https://static.prizepicks.com/images/players/NBA/Jake_LaRavia_NBA_player_UfILsUddZdj0bZ7BuLRiZ2SU.webp,,,,,OK,0,119.3,93.8,44.7,36.7,12.9,22.1,13.4,57.099999999999994,31.800000000000004,63.60000000000001,23,12,16,29,27,30,29,29,8,24,22.999999999999996,25,Weak,4592691,nba1h_db,2,9,2,4,4,7,2,,,,4.2,4.286,4.286,1,4,0,0.2,0.2,0.8,0.286,0.714,OK,
1629023,11132844,11132844,187658,141634,2026-04-05T19:30:00.000-04:00,,,P.J. Washington,F,DAL,LAL,6.5,Points,pts,Standard,6.5,0,https://static.prizepicks.com/images/players/NBA/PJ_Washington_NBA_player_FqGVXP3NXbX3MrRpnctV9nLp.webp,,,,,OK,0,115.0,88.2,42.7,36.4,12.9,21.1,14.6,51.800000000000004,29.800000000000004,59.60000000000001,12,12,12,11,20,13,24,24,3,14,14.774193548387096,14,Above Avg,4278078,nba1h_db,3,7,9,10,11,2,,,,,8,7,7,4,1,0,0.8,0.8,0.2,0.667,0.333,OK,
1628379,11133064,11133064,299439,141634,2026-04-05T19:30:00.000-04:00,,,Luke Kennard,G,LAL,DAL,6.5,Points,pts,Standard,6.5,0,https://static.prizepicks.com/images/manual/Luke_KennardLAL.png,,,,,OK,0,119.3,93.8,44.7,36.7,12.9,22.1,13.4,57.099999999999994,31.800000000000004,63.60000000000001,23,12,16,29,27,30,29,29,8,24,22.999999999999996,25,Weak,3913174,nba1h_db,3,2,7,3,8,3,8,4,6,5,4.6,4.9,4.9,2,3,0,0.4,0.4,0.6,0.3,0.7,OK,
1630314,11137843,11137843,232242,141634,2026-04-05T19:30:00.000-04:00,,,Brandon Williams,G,DAL,LAL,6.5,Points,pts,Standard,6.5,0,https://static.prizepicks.com/images/players/NBA/Brandon_Williams_NBA_player_yAq47XxLz2AFu9yhFNxiTddM.webp,,,,,OK,0,115.0,88.2,42.7,36.4,12.9,21.1,14.6,51.800000000000004,29.800000000000004,59.60000000000001,12,12,12,11,20,13,24,24,3,14,14.774193548387096,14,Above Avg,4397040,nba1h_db,8,12,11,1,4,2,8,9,,,7.2,6.875,6.875,3,2,0,0.6,0.6,0.4,0.625,0.375,OK,
1629655,11132821,11132821,187661,141634,2026-04-05T19:30:00.000-04:00,,,Daniel Gafford,F-C,DAL,LAL,5.0,Points,pts,Standard,5.0,0,https://static.prizepicks.com/images/players/NBA/Daniel_Gafford_NBA_player_mgmwLqMeQgVyvCqJs5nn2U5O.webp,,,,,OK,0,115.0,88.2,42.7,36.4,12.9,21.1,14.6,51.800000000000004,29.800000000000004,59.60000000000001,12,12,12,11,20,13,24,24,3,14,14.774193548387096,14,Above Avg,4278049,nba1h_db,5,7,8,14,5,6,3,,,,7.8,6.857,6.857,3,0,2,0.6,1,0,0.8,0.2,OK,
