projection_id,pp_projection_id,player_id,pp_game_id,start_time,player,pos,team,opp_team,prop_type,line,standard_line,pick_type,pp_home_team,pp_away_team,image_url,game_date
11848747,11848747,228006,156675,2026-05-04T20:00:00.000-04:00,Quentin Grimes,G,PHI,,Blks+Stls,0.5,,Goblin,,,https://static.prizepicks.com/images/manual/Quentin_Grimes.png,2026-05-04
11848748,11848748,228006,156675,2026-05-04T20:00:00.000-04:00,Quentin Grimes,G,PHI,,Blocked Shots,0.5,,Demon,,,https://static.prizepicks.com/images/manual/Quentin_Grimes.png,2026-05-04
11851502,11851502,55371,156675,2026-05-04T20:00:00.000-04:00,Mitchell Robinson,C-F,NYK,,Turnovers,0.5,0.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Mitchell_Robinson_NBA_player_Vlje4U1sWQAEhuYQgdbVebrG.webp,2026-05-04
11854989,11854989,173819,156226,2026-05-04T21:30:00.000-04:00,Victor Wembanyama,F-C,SAS,,Pts+Rebs+Asts,41.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,2026-05-04
11813285,11813285,173819,156226,2026-05-04T21:30:00.000-04:00,Victor Wembanyama,F-C,SAS,,Pts+Rebs,39.5,39.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,2026-05-04
11813662,11813662,173819,156226,2026-05-04T21:30:00.000-04:00,Victor Wembanyama,F-C,SAS,,Pts+Asts,31.5,31.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,2026-05-04
11812904,11812904,226913,156226,2026-05-04T21:30:00.000-04:00,De'Aaron Fox,G,SAS,,Pts+Rebs+Asts,28.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/De'Aaron_Fox_NBA_player_ey65igBBNutBRz0ibXh85IuZ.webp,2026-05-04
11813660,11813660,173819,156226,2026-05-04T21:30:00.000-04:00,Victor Wembanyama,F-C,SAS,,Points,28.0,28.0,Standard,,,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,2026-05-04
11813651,11813651,217804,156226,2026-05-04T21:30:00.000-04:00,Stephon Castle,G,SAS,,Pts+Asts,23.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Stephon_Castle_NBA_player_3nImU3v39rqjCKdKG1wdfekq.webp,2026-05-04
11813192,11813192,10787,156226,2026-05-04T21:30:00.000-04:00,Naz Reid,C-F,MIN,,Pts+Asts,13.5,13.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Naz_Reid_NBA_player_aXWF5rxMP0McOCw8Jq9XpFvp.webp,2026-05-04
11855337,11855337,55140,156226,2026-05-04T21:30:00.000-04:00,Keldon Johnson,F-G,SAS,,Pts+Rebs+Asts,12.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Keldon_Johnson_NBA_player_ytnN6jT7zYkcukGvVWoYp2zk.webp,2026-05-04
11855342,11855342,10787,156226,2026-05-04T21:30:00.000-04:00,Naz Reid,C-F,MIN,,FG Attempted,10.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Naz_Reid_NBA_player_aXWF5rxMP0McOCw8Jq9XpFvp.webp,2026-05-04
11812695,11812695,25445,156226,2026-05-04T21:30:00.000-04:00,Jaden McDaniels,F,MIN,,Rebs+Asts,7.0,7.0,Standard,,,https://static.prizepicks.com/images/players/NBA/Jaden_McDaniels_NBA_player_5g61PFxozCBSlBXJV6b3TEWs.webp,2026-05-04
11813238,11813238,217804,156226,2026-05-04T21:30:00.000-04:00,Stephon Castle,G,SAS,,FG Made,6.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Stephon_Castle_NBA_player_3nImU3v39rqjCKdKG1wdfekq.webp,2026-05-04
11866419,11866419,226913,156226,2026-05-04T21:30:00.000-04:00,De'Aaron Fox,G,SAS,,FG Made,6.5,6.5,Standard,,,https://static.prizepicks.com/images/players/NBA/De'Aaron_Fox_NBA_player_ey65igBBNutBRz0ibXh85IuZ.webp,2026-05-04
11813270,11813270,173819,156226,2026-05-04T21:30:00.000-04:00,Victor Wembanyama,F-C,SAS,,Blks+Stls,4.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,2026-05-04
11845874,11845874,272423,156226,2026-05-04T21:30:00.000-04:00,Luke Kornet,C-F,SAS,,Rebounds,4.5,4.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Luke_Kornet_NBA_player_NgI81WY3mArg0gBbrlpVIVL7.webp,2026-05-04
11855334,11855334,56347,156226,2026-05-04T21:30:00.000-04:00,Devin Vassell,G-F,SAS,,FG Made,4.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Devin_Vassell_NBA_player_1FsPF0NOGQH4fepI0eeG7MYw.webp,2026-05-04
11832658,11832658,87384,156226,2026-05-04T21:30:00.000-04:00,Rudy Gobert,C,MIN,,FG Made,3.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Rudy_Gobert_NBA_player_2ozGrrcD59T4wVpCbCelKQUm.webp,2026-05-04
11834587,11834587,87384,156226,2026-05-04T21:30:00.000-04:00,Rudy Gobert,C,MIN,,Two Pointers Made,3.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Rudy_Gobert_NBA_player_2ozGrrcD59T4wVpCbCelKQUm.webp,2026-05-04
11813208,11813208,10787,156226,2026-05-04T21:30:00.000-04:00,Naz Reid,C-F,MIN,,Turnovers,2.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Naz_Reid_NBA_player_aXWF5rxMP0McOCw8Jq9XpFvp.webp,2026-05-04
11851586,11851586,25445,156226,2026-05-04T21:30:00.000-04:00,Jaden McDaniels,F,MIN,,Free Throws Made,2.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Jaden_McDaniels_NBA_player_5g61PFxozCBSlBXJV6b3TEWs.webp,2026-05-04
11812928,11812928,56347,156226,2026-05-04T21:30:00.000-04:00,Devin Vassell,G-F,SAS,,Personal Fouls,1.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Devin_Vassell_NBA_player_1FsPF0NOGQH4fepI0eeG7MYw.webp,2026-05-04
11813153,11813153,272423,156226,2026-05-04T21:30:00.000-04:00,Luke Kornet,C-F,SAS,,Personal Fouls,1.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Luke_Kornet_NBA_player_NgI81WY3mArg0gBbrlpVIVL7.webp,2026-05-04
11851585,11851585,271607,156226,2026-05-04T21:30:00.000-04:00,Dylan Harper,G,SAS,,Personal Fouls,1.5,,Goblin,,,https://static.prizepicks.com/images/manual/DylanHarper.png,2026-05-04
11855897,11855897,56347,156226,2026-05-04T21:30:00.000-04:00,Devin Vassell,G-F,SAS,,Blks+Stls,1.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Devin_Vassell_NBA_player_1FsPF0NOGQH4fepI0eeG7MYw.webp,2026-05-04
11863320,11863320,55140,156226,2026-05-04T21:30:00.000-04:00,Keldon Johnson,F-G,SAS,,Free Throws Made,1.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Keldon_Johnson_NBA_player_ytnN6jT7zYkcukGvVWoYp2zk.webp,2026-05-04
11834586,11834586,96481,156226,2026-05-04T21:30:00.000-04:00,Mike Conley,G,MIN,,Steals,0.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Mike_Conley_NBA_player_KGiV8JhL2qhVBXJEKxi1QDta.webp,2026-05-04
11844055,11844055,187996,156675,2026-05-04T20:00:00.000-04:00,Joel Embiid,C-F,PHI,,Pts+Rebs+Asts,41.5,41.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Joel_Embiid_NBA_player_UhZzicEIsGHhbOqDDZRX5V6V.webp,2026-05-04
11848925,11848925,217536,156675,2026-05-04T20:00:00.000-04:00,Paul George,F,PHI,,Pts+Asts,17.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Paul_George_NBA_player_H4SFculbifsDYkJeMUCIHqCm.webp,2026-05-04
11847694,11847694,228006,156675,2026-05-04T20:00:00.000-04:00,Quentin Grimes,G,PHI,,Pts+Rebs+Asts,10.5,,Goblin,,,https://static.prizepicks.com/images/manual/Quentin_Grimes.png,2026-05-04
11844874,11844874,271603,156675,2026-05-04T20:00:00.000-04:00,VJ Edgecombe,G,PHI,,Rebs+Asts,9.0,9.0,Standard,,,https://static.prizepicks.com/images/manual/VJ_Edgecomb.png,2026-05-04
11847557,11847557,187996,156675,2026-05-04T20:00:00.000-04:00,Joel Embiid,C-F,PHI,,FG Made,8.5,8.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Joel_Embiid_NBA_player_UhZzicEIsGHhbOqDDZRX5V6V.webp,2026-05-04
11851583,11851583,187996,156675,2026-05-04T20:00:00.000-04:00,Joel Embiid,C-F,PHI,,Two Pointers Made,7.5,7.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Joel_Embiid_NBA_player_UhZzicEIsGHhbOqDDZRX5V6V.webp,2026-05-04
11859313,11859313,57319,156675,2026-05-04T20:00:00.000-04:00,Miles McBride,G,NYK,,Pts+Asts,7.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Miles_McBride_NBA_player_8YvNuEefdumSLGKRMx4kSzCH.webp,2026-05-04
