mlb_player_id,player,pos,player_type,team,opp_team,line,prop_type,prop_norm,pick_type,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,standard_line,deviation_level,player_name,image_url,line_score,sport,game_date,player_1,player_2,team_1,team_2,id_status,SP_ERA,WHIP,OBP_ALLOWED,ERA_RANK,WHIP_RANK,OBP_ALLOWED_RANK,OVERALL_DEF_SCORE,OVERALL_DEF_RANK,DEF_TIER,def_rank,def_tier,inningsPitched,gamesPlayed,is_combo_player
663436,Davis Martin,P,pitcher,CWS,LAA,6.5,Hits Allowed,hits_allowed,Demon,11864603,11864603,68874,149713,2026-05-04T21:38:00.000-04:00,,,,2,Davis Martin,https://static.prizepicks.com/images/players/MLB/Davis_Martin_MLB_player_MBN79DaftEqRTODS8cXM1WsA-450.webp,6.5,MLB,2026-05-04,,,,,OK,4.6,1.44,0.341,25,24,25,24.692307692307693,27,Weak,25,Weak,289.1,33.0,0
667755,José Soriano,P,pitcher,LAA,CWS,6.5,Hits Allowed,hits_allowed,Demon,11864608,11864608,194003,149713,2026-05-04T21:38:00.000-04:00,,,,3,José Soriano,https://static.prizepicks.com/images/players/MLB/Jos%C3%A9_Soriano_MLB_player_pwnMHNHmCMriIsuN7NVHDPL3-450.webp,6.5,MLB,2026-05-04,,,,,OK,4.38,1.4,0.336,22,21,21,21.461538461538463,20,Below Avg,22,Below Avg,283.2,32.0,0
667755,José Soriano,P,pitcher,LAA,CWS,6.0,Pitcher Strikeouts,strikeouts,Standard,11861845,11861845,194003,149713,2026-05-04T21:38:00.000-04:00,,,6.0,0,José Soriano,https://static.prizepicks.com/images/players/MLB/Jos%C3%A9_Soriano_MLB_player_pwnMHNHmCMriIsuN7NVHDPL3-450.webp,6.0,MLB,2026-05-04,,,,,OK,4.38,1.4,0.336,22,21,21,21.461538461538463,20,Below Avg,22,Below Avg,283.2,32.0,0
667755,José Soriano,P,pitcher,LAA,CWS,5.5,Pitcher Strikeouts,strikeouts,Goblin,11859315,11859315,194003,149713,2026-05-04T21:38:00.000-04:00,,,6.0,1,José Soriano,https://static.prizepicks.com/images/players/MLB/Jos%C3%A9_Soriano_MLB_player_pwnMHNHmCMriIsuN7NVHDPL3-450.webp,5.5,MLB,2026-05-04,,,,,OK,4.38,1.4,0.336,22,21,21,21.461538461538463,20,Below Avg,22,Below Avg,283.2,32.0,0
667755,José Soriano,P,pitcher,LAA,CWS,5.5,Hits Allowed,hits_allowed,Demon,11864650,11864650,194003,149713,2026-05-04T21:38:00.000-04:00,,,,2,José Soriano,https://static.prizepicks.com/images/players/MLB/Jos%C3%A9_Soriano_MLB_player_pwnMHNHmCMriIsuN7NVHDPL3-450.webp,5.5,MLB,2026-05-04,,,,,OK,4.38,1.4,0.336,22,21,21,21.461538461538463,20,Below Avg,22,Below Avg,283.2,32.0,0
663436,Davis Martin,P,pitcher,CWS,LAA,5.5,Hits Allowed,hits_allowed,Demon,11865281,11865281,68874,149713,2026-05-04T21:38:00.000-04:00,,,,1,Davis Martin,https://static.prizepicks.com/images/players/MLB/Davis_Martin_MLB_player_MBN79DaftEqRTODS8cXM1WsA-450.webp,5.5,MLB,2026-05-04,,,,,OK,4.6,1.44,0.341,25,24,25,24.692307692307693,27,Weak,25,Weak,289.1,33.0,0
663436,Davis Martin,P,pitcher,CWS,LAA,5.0,Pitcher Strikeouts,strikeouts,Standard,11864268,11864268,68874,149713,2026-05-04T21:38:00.000-04:00,,,5.0,0,Davis Martin,https://static.prizepicks.com/images/players/MLB/Davis_Martin_MLB_player_MBN79DaftEqRTODS8cXM1WsA-450.webp,5.0,MLB,2026-05-04,,,,,OK,4.6,1.44,0.341,25,24,25,24.692307692307693,27,Weak,25,Weak,289.1,33.0,0
545361,Mike Trout,OF,hitter,LAA,CWS,4.5,Total Bases,total_bases,Demon,11859755,11859755,67548,149713,2026-05-04T21:38:00.000-04:00,,,,4,Mike Trout,https://static.prizepicks.com/images/players/MLB/Michael_Trout_MLB_player_LHv8c1oLhKmqV7uoTnKymrNc-450.webp,4.5,MLB,2026-05-04,,,,,OK,4.38,1.4,0.336,22,21,21,21.461538461538463,20,Below Avg,22,Below Avg,283.2,32.0,0
687263,Zach Neto,IF,hitter,LAA,CWS,4.5,Total Bases,total_bases,Demon,11860183,11860183,140086,149713,2026-05-04T21:38:00.000-04:00,,,,4,Zach Neto,https://static.prizepicks.com/images/players/MLB/Zachary_Neto_MLB_player_LCxnvNnNsICLVoUzcyYyrxbl-450.webp,4.5,MLB,2026-05-04,,,,,OK,4.38,1.4,0.336,22,21,21,21.461538461538463,20,Below Avg,22,Below Avg,283.2,32.0,0
663436,Davis Martin,P,pitcher,CWS,LAA,4.5,Hits Allowed,hits_allowed,Goblin,11861500,11861500,68874,149713,2026-05-04T21:38:00.000-04:00,,,,1,Davis Martin,https://static.prizepicks.com/images/players/MLB/Davis_Martin_MLB_player_MBN79DaftEqRTODS8cXM1WsA-450.webp,4.5,MLB,2026-05-04,,,,,OK,4.6,1.44,0.341,25,24,25,24.692307692307693,27,Weak,25,Weak,289.1,33.0,0
667755,José Soriano,P,pitcher,LAA,CWS,4.5,Walks Allowed,walks_allowed,Demon,11861542,11861542,194003,149713,2026-05-04T21:38:00.000-04:00,,,2.5,1,José Soriano,https://static.prizepicks.com/images/players/MLB/Jos%C3%A9_Soriano_MLB_player_pwnMHNHmCMriIsuN7NVHDPL3-450.webp,4.5,MLB,2026-05-04,,,,,OK,4.38,1.4,0.336,22,21,21,21.461538461538463,20,Below Avg,22,Below Avg,283.2,32.0,0
667755,José Soriano,P,pitcher,LAA,CWS,4.5,Pitcher Strikeouts,strikeouts,Goblin,11861759,11861759,194003,149713,2026-05-04T21:38:00.000-04:00,,,6.0,2,José Soriano,https://static.prizepicks.com/images/players/MLB/Jos%C3%A9_Soriano_MLB_player_pwnMHNHmCMriIsuN7NVHDPL3-450.webp,4.5,MLB,2026-05-04,,,,,OK,4.38,1.4,0.336,22,21,21,21.461538461538463,20,Below Avg,22,Below Avg,283.2,32.0,0
663436,Davis Martin,P,pitcher,CWS,LAA,4.5,Pitcher Strikeouts,strikeouts,Goblin,11862247,11862247,68874,149713,2026-05-04T21:38:00.000-04:00,,,5.0,1,Davis Martin,https://static.prizepicks.com/images/players/MLB/Davis_Martin_MLB_player_MBN79DaftEqRTODS8cXM1WsA-450.webp,4.5,MLB,2026-05-04,,,,,OK,4.6,1.44,0.341,25,24,25,24.692307692307693,27,Weak,25,Weak,289.1,33.0,0
808959,Munetaka Murakami,IF,hitter,CWS,LAA,4.5,Total Bases,total_bases,Demon,11864262,11864262,309111,149713,2026-05-04T21:38:00.000-04:00,,,,4,Munetaka Murakami,https://static.prizepicks.com/images/manual/Munetaka_Murakami.png,4.5,MLB,2026-05-04,,,,,OK,4.6,1.44,0.341,25,24,25,24.692307692307693,27,Weak,25,Weak,289.1,33.0,0
667755,José Soriano,P,pitcher,LAA,CWS,4.5,Hits Allowed,hits_allowed,Demon,11864640,11864640,194003,149713,2026-05-04T21:38:00.000-04:00,,,,1,José Soriano,https://static.prizepicks.com/images/players/MLB/Jos%C3%A9_Soriano_MLB_player_pwnMHNHmCMriIsuN7NVHDPL3-450.webp,4.5,MLB,2026-05-04,,,,,OK,4.38,1.4,0.336,22,21,21,21.461538461538463,20,Below Avg,22,Below Avg,283.2,32.0,0
643217,Andrew Benintendi,OF,hitter,CWS,LAA,3.5,Total Bases,total_bases,Demon,11859713,11859713,127166,149713,2026-05-04T21:38:00.000-04:00,,,,3,Andrew Benintendi,https://static.prizepicks.com/images/players/MLB/Andrew_Benintendi_MLB_player_gS0XOOhPqt5xrsBUNxHk03Qx-450.webp,3.5,MLB,2026-05-04,,,,,OK,4.6,1.44,0.341,25,24,25,24.692307692307693,27,Weak,25,Weak,289.1,33.0,0
669720,Austin Hays,OF,hitter,CWS,LAA,3.5,Total Bases,total_bases,Demon,11859718,11859718,309109,149713,2026-05-04T21:38:00.000-04:00,,,,3,Austin Hays,https://static.prizepicks.com/images/manual/Austin_Hays-.png,3.5,MLB,2026-05-04,,,,,OK,4.6,1.44,0.341,25,24,25,24.692307692307693,27,Weak,25,Weak,289.1,33.0,0
695657,Colson Montgomery,IF,hitter,CWS,LAA,3.5,Total Bases,total_bases,Demon,11859728,11859728,244978,149713,2026-05-04T21:38:00.000-04:00,,,,3,Colson Montgomery,https://static.prizepicks.com/images/players/MLB/Colson_Montgomery_MLB_player_j4GCQ0xCS1DuWlq2jQyc285-450.webp,3.5,MLB,2026-05-04,,,,,OK,4.6,1.44,0.341,25,24,25,24.692307692307693,27,Weak,25,Weak,289.1,33.0,0
666176,Jo Adell,OF,hitter,LAA,CWS,3.5,Total Bases,total_bases,Demon,11859736,11859736,68993,149713,2026-05-04T21:38:00.000-04:00,,,,3,Jo Adell,https://static.prizepicks.com/images/players/MLB/Jordon_Adell_MLB_player_dorGMwhEsdcum4ct010IzzVd-450.webp,3.5,MLB,2026-05-04,,,,,OK,4.38,1.4,0.336,22,21,21,21.461538461538463,20,Below Avg,22,Below Avg,283.2,32.0,0
624585,Jorge Soler,OF,hitter,LAA,CWS,3.5,Total Bases,total_bases,Demon,11859740,11859740,233243,149713,2026-05-04T21:38:00.000-04:00,,,,3,Jorge Soler,https://static.prizepicks.com/images/players/MLB/Jorge_Soler_MLB_player_cGRBuTnWyibVXYYAGXSE2Ni5-450.webp,3.5,MLB,2026-05-04,,,,,OK,4.38,1.4,0.336,22,21,21,21.461538461538463,20,Below Avg,22,Below Avg,283.2,32.0,0
666139,Josh Lowe,OF,hitter,LAA,CWS,3.5,Total Bases,total_bases,Demon,11859745,11859745,309100,149713,2026-05-04T21:38:00.000-04:00,,,,3,Josh Lowe,https://static.prizepicks.com/images/manual/Josh_Lowe-.png,3.5,MLB,2026-05-04,,,,,OK,4.38,1.4,0.336,22,21,21,21.461538461538463,20,Below Avg,22,Below Avg,283.2,32.0,0
678246,Miguel Vargas,IF,hitter,CWS,LAA,3.5,Total Bases,total_bases,Demon,11859749,11859749,205264,149713,2026-05-04T21:38:00.000-04:00,,,,3,Miguel Vargas,https://static.prizepicks.com/images/players/MLB/Miguel_Vargas_MLB_player_G8lSuTxbs8GHQpczU4L0qDkR-450.webp,3.5,MLB,2026-05-04,,,,,OK,4.6,1.44,0.341,25,24,25,24.692307692307693,27,Weak,25,Weak,289.1,33.0,0
545361,Mike Trout,OF,hitter,LAA,CWS,3.5,Total Bases,total_bases,Demon,11859754,11859754,67548,149713,2026-05-04T21:38:00.000-04:00,,,,3,Mike Trout,https://static.prizepicks.com/images/players/MLB/Michael_Trout_MLB_player_LHv8c1oLhKmqV7uoTnKymrNc-450.webp,3.5,MLB,2026-05-04,,,,,OK,4.38,1.4,0.336,22,21,21,21.461538461538463,20,Below Avg,22,Below Avg,283.2,32.0,0
808959,Munetaka Murakami,IF,hitter,CWS,LAA,3.5,Total Bases,total_bases,Demon,11859760,11859760,309111,149713,2026-05-04T21:38:00.000-04:00,,,,3,Munetaka Murakami,https://static.prizepicks.com/images/manual/Munetaka_Murakami.png,3.5,MLB,2026-05-04,,,,,OK,4.6,1.44,0.341,25,24,25,24.692307692307693,27,Weak,25,Weak,289.1,33.0,0
694384,Nolan Schanuel,IF,hitter,LAA,CWS,3.5,Total Bases,total_bases,Demon,11859764,11859764,150343,149713,2026-05-04T21:38:00.000-04:00,,,,3,Nolan Schanuel,https://static.prizepicks.com/images/players/MLB/Nolan_Schanuel_MLB_player_xHDUHpbqSM9boaqPGdxyvixI-450.webp,3.5,MLB,2026-05-04,,,,,OK,4.38,1.4,0.336,22,21,21,21.461538461538463,20,Below Avg,22,Below Avg,283.2,32.0,0
518595,Travis d'Arnaud,C,hitter,LAA,CWS,3.5,Total Bases,total_bases,Demon,11859774,11859774,238182,149713,2026-05-04T21:38:00.000-04:00,,,0.5,3,Travis d'Arnaud,https://static.prizepicks.com/images/players/MLB/Travis_d'Arnaud_MLB_player_R4CTEqZoAqHLjqkfNaJ83GJd-450.webp,3.5,MLB,2026-05-04,,,,,OK,4.38,1.4,0.336,22,21,21,21.461538461538463,20,Below Avg,22,Below Avg,283.2,32.0,0
660162,Yoán Moncada,IF,hitter,LAA,CWS,3.5,Total Bases,total_bases,Demon,11859782,11859782,233532,149713,2026-05-04T21:38:00.000-04:00,,,,3,Yoán Moncada,https://static.prizepicks.com/images/players/MLB/Yo%C3%A1n_Moncada_MLB_player_KJ7RFRkw64JtBgibzqELwkxt-450.webp,3.5,MLB,2026-05-04,,,,,OK,4.38,1.4,0.336,22,21,21,21.461538461538463,20,Below Avg,22,Below Avg,283.2,32.0,0
687263,Zach Neto,IF,hitter,LAA,CWS,3.5,Total Bases,total_bases,Demon,11859787,11859787,140086,149713,2026-05-04T21:38:00.000-04:00,,,,3,Zach Neto,https://static.prizepicks.com/images/players/MLB/Zachary_Neto_MLB_player_LCxnvNnNsICLVoUzcyYyrxbl-450.webp,3.5,MLB,2026-05-04,,,,,OK,4.38,1.4,0.336,22,21,21,21.461538461538463,20,Below Avg,22,Below Avg,283.2,32.0,0
803011,Sam Antonacci,IF,hitter,CWS,LAA,3.5,Total Bases,total_bases,Demon,11861018,11861018,314184,149713,2026-05-04T21:38:00.000-04:00,,,,3,Sam Antonacci,https://static.prizepicks.com/images/manual/Sam_Antonacci.png,3.5,MLB,2026-05-04,,,,,OK,4.6,1.44,0.341,25,24,25,24.692307692307693,27,Weak,25,Weak,289.1,33.0,0
667755,José Soriano,P,pitcher,LAA,CWS,3.5,Hits Allowed,hits_allowed,Goblin,11861540,11861540,194003,149713,2026-05-04T21:38:00.000-04:00,,,,1,José Soriano,https://static.prizepicks.com/images/players/MLB/Jos%C3%A9_Soriano_MLB_player_pwnMHNHmCMriIsuN7NVHDPL3-450.webp,3.5,MLB,2026-05-04,,,,,OK,4.38,1.4,0.336,22,21,21,21.461538461538463,20,Below Avg,22,Below Avg,283.2,32.0,0
663436,Davis Martin,P,pitcher,CWS,LAA,3.5,Pitcher Strikeouts,strikeouts,Goblin,11863574,11863574,68874,149713,2026-05-04T21:38:00.000-04:00,,,5.0,2,Davis Martin,https://static.prizepicks.com/images/players/MLB/Davis_Martin_MLB_player_MBN79DaftEqRTODS8cXM1WsA-450.webp,3.5,MLB,2026-05-04,,,,,OK,4.6,1.44,0.341,25,24,25,24.692307692307693,27,Weak,25,Weak,289.1,33.0,0
663436,Davis Martin,P,pitcher,CWS,LAA,3.5,Hits Allowed,hits_allowed,Goblin,11864602,11864602,68874,149713,2026-05-04T21:38:00.000-04:00,,,,2,Davis Martin,https://static.prizepicks.com/images/players/MLB/Davis_Martin_MLB_player_MBN79DaftEqRTODS8cXM1WsA-450.webp,3.5,MLB,2026-05-04,,,,,OK,4.6,1.44,0.341,25,24,25,24.692307692307693,27,Weak,25,Weak,289.1,33.0,0
624428,Adam Frazier,IF,hitter,LAA,CWS,2.5,Total Bases,total_bases,Demon,11859534,11859534,309784,149713,2026-05-04T21:38:00.000-04:00,,,,2,Adam Frazier,https://static.prizepicks.com/images/manual/Adam Frazier.png,2.5,MLB,2026-05-04,,,,,OK,4.38,1.4,0.336,22,21,21,21.461538461538463,20,Below Avg,22,Below Avg,283.2,32.0,0
643217,Andrew Benintendi,OF,hitter,CWS,LAA,2.5,Total Bases,total_bases,Demon,11859542,11859542,127166,149713,2026-05-04T21:38:00.000-04:00,,,,2,Andrew Benintendi,https://static.prizepicks.com/images/players/MLB/Andrew_Benintendi_MLB_player_gS0XOOhPqt5xrsBUNxHk03Qx-450.webp,2.5,MLB,2026-05-04,,,,,OK,4.6,1.44,0.341,25,24,25,24.692307692307693,27,Weak,25,Weak,289.1,33.0,0
669720,Austin Hays,OF,hitter,CWS,LAA,2.5,Total Bases,total_bases,Demon,11859550,11859550,309109,149713,2026-05-04T21:38:00.000-04:00,,,,2,Austin Hays,https://static.prizepicks.com/images/manual/Austin_Hays-.png,2.5,MLB,2026-05-04,,,,,OK,4.6,1.44,0.341,25,24,25,24.692307692307693,27,Weak,25,Weak,289.1,33.0,0
805367,Chase Meidroth,IF,hitter,CWS,LAA,2.5,Total Bases,total_bases,Demon,11859557,11859557,235491,149713,2026-05-04T21:38:00.000-04:00,,,,2,Chase Meidroth,https://static.prizepicks.com/images/players/MLB/Chase_Meidroth_MLB_player_3aJAUSt5N14MCI2tnJjUQKgl-450.webp,2.5,MLB,2026-05-04,,,,,OK,4.6,1.44,0.341,25,24,25,24.692307692307693,27,Weak,25,Weak,289.1,33.0,0
695657,Colson Montgomery,IF,hitter,CWS,LAA,2.5,Total Bases,total_bases,Demon,11859566,11859566,244978,149713,2026-05-04T21:38:00.000-04:00,,,,2,Colson Montgomery,https://static.prizepicks.com/images/players/MLB/Colson_Montgomery_MLB_player_j4GCQ0xCS1DuWlq2jQyc285-450.webp,2.5,MLB,2026-05-04,,,,,OK,4.6,1.44,0.341,25,24,25,24.692307692307693,27,Weak,25,Weak,289.1,33.0,0
700337,Edgar Quero,C,hitter,CWS,LAA,2.5,Total Bases,total_bases,Demon,11859572,11859572,237316,149713,2026-05-04T21:38:00.000-04:00,,,,2,Edgar Quero,https://static.prizepicks.com/images/players/MLB/Edgar_Quero_MLB_player_Ilkro52q7aqjnTq0tNiyOhvK-450.webp,2.5,MLB,2026-05-04,,,,,OK,4.6,1.44,0.341,25,24,25,24.692307692307693,27,Weak,25,Weak,289.1,33.0,0
666176,Jo Adell,OF,hitter,LAA,CWS,2.5,Total Bases,total_bases,Demon,11859580,11859580,68993,149713,2026-05-04T21:38:00.000-04:00,,,,2,Jo Adell,https://static.prizepicks.com/images/players/MLB/Jordon_Adell_MLB_player_dorGMwhEsdcum4ct010IzzVd-450.webp,2.5,MLB,2026-05-04,,,,,OK,4.38,1.4,0.336,22,21,21,21.461538461538463,20,Below Avg,22,Below Avg,283.2,32.0,0
624585,Jorge Soler,OF,hitter,LAA,CWS,2.5,Total Bases,total_bases,Demon,11859589,11859589,233243,149713,2026-05-04T21:38:00.000-04:00,,,,2,Jorge Soler,https://static.prizepicks.com/images/players/MLB/Jorge_Soler_MLB_player_cGRBuTnWyibVXYYAGXSE2Ni5-450.webp,2.5,MLB,2026-05-04,,,,,OK,4.38,1.4,0.336,22,21,21,21.461538461538463,20,Below Avg,22,Below Avg,283.2,32.0,0
666139,Josh Lowe,OF,hitter,LAA,CWS,2.5,Total Bases,total_bases,Demon,11859599,11859599,309100,149713,2026-05-04T21:38:00.000-04:00,,,,2,Josh Lowe,https://static.prizepicks.com/images/manual/Josh_Lowe-.png,2.5,MLB,2026-05-04,,,,,OK,4.38,1.4,0.336,22,21,21,21.461538461538463,20,Below Avg,22,Below Avg,283.2,32.0,0
678246,Miguel Vargas,IF,hitter,CWS,LAA,2.5,Total Bases,total_bases,Demon,11859608,11859608,205264,149713,2026-05-04T21:38:00.000-04:00,,,,2,Miguel Vargas,https://static.prizepicks.com/images/players/MLB/Miguel_Vargas_MLB_player_G8lSuTxbs8GHQpczU4L0qDkR-450.webp,2.5,MLB,2026-05-04,,,,,OK,4.6,1.44,0.341,25,24,25,24.692307692307693,27,Weak,25,Weak,289.1,33.0,0
545361,Mike Trout,OF,hitter,LAA,CWS,2.5,Total Bases,total_bases,Demon,11859617,11859617,67548,149713,2026-05-04T21:38:00.000-04:00,,,,2,Mike Trout,https://static.prizepicks.com/images/players/MLB/Michael_Trout_MLB_player_LHv8c1oLhKmqV7uoTnKymrNc-450.webp,2.5,MLB,2026-05-04,,,,,OK,4.38,1.4,0.336,22,21,21,21.461538461538463,20,Below Avg,22,Below Avg,283.2,32.0,0
808959,Munetaka Murakami,IF,hitter,CWS,LAA,2.5,Total Bases,total_bases,Demon,11859625,11859625,309111,149713,2026-05-04T21:38:00.000-04:00,,,,2,Munetaka Murakami,https://static.prizepicks.com/images/manual/Munetaka_Murakami.png,2.5,MLB,2026-05-04,,,,,OK,4.6,1.44,0.341,25,24,25,24.692307692307693,27,Weak,25,Weak,289.1,33.0,0
694384,Nolan Schanuel,IF,hitter,LAA,CWS,2.5,Total Bases,total_bases,Demon,11859634,11859634,150343,149713,2026-05-04T21:38:00.000-04:00,,,,2,Nolan Schanuel,https://static.prizepicks.com/images/players/MLB/Nolan_Schanuel_MLB_player_xHDUHpbqSM9boaqPGdxyvixI-450.webp,2.5,MLB,2026-05-04,,,,,OK,4.38,1.4,0.336,22,21,21,21.461538461538463,20,Below Avg,22,Below Avg,283.2,32.0,0
803011,Sam Antonacci,IF,hitter,CWS,LAA,2.5,Total Bases,total_bases,Demon,11859641,11859641,314184,149713,2026-05-04T21:38:00.000-04:00,,,,2,Sam Antonacci,https://static.prizepicks.com/images/manual/Sam_Antonacci.png,2.5,MLB,2026-05-04,,,,,OK,4.6,1.44,0.341,25,24,25,24.692307692307693,27,Weak,25,Weak,289.1,33.0,0
518595,Travis d'Arnaud,C,hitter,LAA,CWS,2.5,Total Bases,total_bases,Demon,11859650,11859650,238182,149713,2026-05-04T21:38:00.000-04:00,,,0.5,2,Travis d'Arnaud,https://static.prizepicks.com/images/players/MLB/Travis_d'Arnaud_MLB_player_R4CTEqZoAqHLjqkfNaJ83GJd-450.webp,2.5,MLB,2026-05-04,,,,,OK,4.38,1.4,0.336,22,21,21,21.461538461538463,20,Below Avg,22,Below Avg,283.2,32.0,0
671976,Tristan Peters,OF,hitter,CWS,LAA,2.5,Total Bases,total_bases,Demon,11859656,11859656,310369,149713,2026-05-04T21:38:00.000-04:00,,,,2,Tristan Peters,https://static.prizepicks.com/images/manual/Tristan_Peters.png,2.5,MLB,2026-05-04,,,,,OK,4.6,1.44,0.341,25,24,25,24.692307692307693,27,Weak,25,Weak,289.1,33.0,0
660162,Yoán Moncada,IF,hitter,LAA,CWS,2.5,Total Bases,total_bases,Demon,11859664,11859664,233532,149713,2026-05-04T21:38:00.000-04:00,,,,2,Yoán Moncada,https://static.prizepicks.com/images/players/MLB/Yo%C3%A1n_Moncada_MLB_player_KJ7RFRkw64JtBgibzqELwkxt-450.webp,2.5,MLB,2026-05-04,,,,,OK,4.38,1.4,0.336,22,21,21,21.461538461538463,20,Below Avg,22,Below Avg,283.2,32.0,0
687263,Zach Neto,IF,hitter,LAA,CWS,2.5,Total Bases,total_bases,Demon,11859673,11859673,140086,149713,2026-05-04T21:38:00.000-04:00,,,,2,Zach Neto,https://static.prizepicks.com/images/players/MLB/Zachary_Neto_MLB_player_LCxnvNnNsICLVoUzcyYyrxbl-450.webp,2.5,MLB,2026-05-04,,,,,OK,4.38,1.4,0.336,22,21,21,21.461538461538463,20,Below Avg,22,Below Avg,283.2,32.0,0
695657,Colson Montgomery,IF,hitter,CWS,LAA,2.5,Hitter Strikeouts,hitter_strikeouts,Demon,11861496,11861496,244978,149713,2026-05-04T21:38:00.000-04:00,,,,2,Colson Montgomery,https://static.prizepicks.com/images/players/MLB/Colson_Montgomery_MLB_player_j4GCQ0xCS1DuWlq2jQyc285-450.webp,2.5,MLB,2026-05-04,,,,,OK,4.6,1.44,0.341,25,24,25,24.692307692307693,27,Weak,25,Weak,289.1,33.0,0
663436,Davis Martin,P,pitcher,CWS,LAA,2.5,Walks Allowed,walks_allowed,Demon,11861503,11861503,68874,149713,2026-05-04T21:38:00.000-04:00,,,,1,Davis Martin,https://static.prizepicks.com/images/players/MLB/Davis_Martin_MLB_player_MBN79DaftEqRTODS8cXM1WsA-450.webp,2.5,MLB,2026-05-04,,,,,OK,4.6,1.44,0.341,25,24,25,24.692307692307693,27,Weak,25,Weak,289.1,33.0,0
667755,José Soriano,P,pitcher,LAA,CWS,2.5,Walks Allowed,walks_allowed,Standard,11861541,11861541,194003,149713,2026-05-04T21:38:00.000-04:00,,,2.5,0,José Soriano,https://static.prizepicks.com/images/players/MLB/Jos%C3%A9_Soriano_MLB_player_pwnMHNHmCMriIsuN7NVHDPL3-450.webp,2.5,MLB,2026-05-04,,,,,OK,4.38,1.4,0.336,22,21,21,21.461538461538463,20,Below Avg,22,Below Avg,283.2,32.0,0
687263,Zach Neto,IF,hitter,LAA,CWS,2.5,Hitter Strikeouts,hitter_strikeouts,Demon,11861585,11861585,140086,149713,2026-05-04T21:38:00.000-04:00,,,,2,Zach Neto,https://static.prizepicks.com/images/players/MLB/Zachary_Neto_MLB_player_LCxnvNnNsICLVoUzcyYyrxbl-450.webp,2.5,MLB,2026-05-04,,,,,OK,4.38,1.4,0.336,22,21,21,21.461538461538463,20,Below Avg,22,Below Avg,283.2,32.0,0
808959,Munetaka Murakami,IF,hitter,CWS,LAA,2.5,Hitter Strikeouts,hitter_strikeouts,Demon,11864348,11864348,309111,149713,2026-05-04T21:38:00.000-04:00,,,1.5,1,Munetaka Murakami,https://static.prizepicks.com/images/manual/Munetaka_Murakami.png,2.5,MLB,2026-05-04,,,,,OK,4.6,1.44,0.341,25,24,25,24.692307692307693,27,Weak,25,Weak,289.1,33.0,0
672284,Jarred Kelenic,OF,hitter,CWS,LAA,2.5,Total Bases,total_bases,Demon,11864607,11864607,316398,149713,2026-05-04T21:38:00.000-04:00,,,,3,Jarred Kelenic,https://static.prizepicks.com/images/players/MLB/Jarred_Kelenic_MLB_player_NDIFW8JBrHiy0ZRmoj2UTZu-450.webp,2.5,MLB,2026-05-04,,,,,OK,4.6,1.44,0.341,25,24,25,24.692307692307693,27,Weak,25,Weak,289.1,33.0,0
667755,José Soriano,P,pitcher,LAA,CWS,2.5,Hits Allowed,hits_allowed,Goblin,11864651,11864651,194003,149713,2026-05-04T21:38:00.000-04:00,,,,2,José Soriano,https://static.prizepicks.com/images/players/MLB/Jos%C3%A9_Soriano_MLB_player_pwnMHNHmCMriIsuN7NVHDPL3-450.webp,2.5,MLB,2026-05-04,,,,,OK,4.38,1.4,0.336,22,21,21,21.461538461538463,20,Below Avg,22,Below Avg,283.2,32.0,0
624428,Adam Frazier,IF,hitter,LAA,CWS,1.5,Hits,hits,Demon,11859530,11859530,309784,149713,2026-05-04T21:38:00.000-04:00,,,,1,Adam Frazier,https://static.prizepicks.com/images/manual/Adam Frazier.png,1.5,MLB,2026-05-04,,,,,OK,4.38,1.4,0.336,22,21,21,21.461538461538463,20,Below Avg,22,Below Avg,283.2,32.0,0
624428,Adam Frazier,IF,hitter,LAA,CWS,1.5,Total Bases,total_bases,Demon,11859533,11859533,309784,149713,2026-05-04T21:38:00.000-04:00,,,,1,Adam Frazier,https://static.prizepicks.com/images/manual/Adam Frazier.png,1.5,MLB,2026-05-04,,,,,OK,4.38,1.4,0.336,22,21,21,21.461538461538463,20,Below Avg,22,Below Avg,283.2,32.0,0
643217,Andrew Benintendi,OF,hitter,CWS,LAA,1.5,Hits,hits,Demon,11859537,11859537,127166,149713,2026-05-04T21:38:00.000-04:00,,,,1,Andrew Benintendi,https://static.prizepicks.com/images/players/MLB/Andrew_Benintendi_MLB_player_gS0XOOhPqt5xrsBUNxHk03Qx-450.webp,1.5,MLB,2026-05-04,,,,,OK,4.6,1.44,0.341,25,24,25,24.692307692307693,27,Weak,25,Weak,289.1,33.0,0
643217,Andrew Benintendi,OF,hitter,CWS,LAA,1.5,Total Bases,total_bases,Demon,11859541,11859541,127166,149713,2026-05-04T21:38:00.000-04:00,,,,1,Andrew Benintendi,https://static.prizepicks.com/images/players/MLB/Andrew_Benintendi_MLB_player_gS0XOOhPqt5xrsBUNxHk03Qx-450.webp,1.5,MLB,2026-05-04,,,,,OK,4.6,1.44,0.341,25,24,25,24.692307692307693,27,Weak,25,Weak,289.1,33.0,0
