sport,direction,pick_type,prop,bin_index,mean_pred,mean_true,gap,n_stratum
NBA,OVER,Standard,Fantasy Score,3,0.6506750000000004,0.5892857142857143,0.061389285714286146,989
NBA,OVER,Standard,Fantasy Score,4,0.7164004133324987,0.6282051282051282,0.08819528512737052,989
NBA,OVER,Standard,Fantasy Score,5,0.8862967327158535,0.46236559139784944,0.4239311413180041,989
NBA,OVER,Standard,Fantasy Score,6,0.9015177291859132,0.5151515151515151,0.3863662140343981,989
NBA,OVER,Standard,Fantasy Score,7,0.9053597586648943,0.6161616161616161,0.28919814250327813,989
NBA,OVER,Standard,Fantasy Score,8,0.9083603762008379,0.6767676767676768,0.23159269943316108,989
NBA,OVER,Standard,Fantasy Score,9,0.9121483784548771,0.7777777777777778,0.13437060067709927,989
NBA,OVER,Standard,Free Throws Attempted,0,0.2894225806451612,0.5806451612903226,0.29122258064516143,305
NBA,OVER,Standard,Free Throws Attempted,1,0.4600391179638524,0.5161290322580645,0.05608991429421212,305
NBA,OVER,Standard,Free Throws Attempted,2,0.48331993734836576,0.35294117647058826,0.1303787608777775,305
NBA,OVER,Standard,Free Throws Attempted,3,0.4988874999999999,0.5,0.0011125000000001273,305
NBA,OVER,Standard,Free Throws Attempted,4,0.5332719999999999,0.56,0.026728000000000196,305
NBA,OVER,Standard,Free Throws Attempted,5,0.597215368427745,0.4666666666666667,0.13054870176107836,305
NBA,OVER,Standard,Free Throws Attempted,6,0.7852900000000003,0.5333333333333333,0.25195666666666694,305
NBA,OVER,Standard,Free Throws Attempted,7,0.892942011324484,0.5806451612903226,0.3122968500341614,305
NBA,OVER,Standard,Free Throws Attempted,8,0.904896361785628,0.43333333333333335,0.4715630284522947,305
NBA,OVER,Standard,Free Throws Attempted,9,0.9120051342829858,0.6129032258064516,0.2991019084765342,305
NBA,OVER,Standard,Free Throws Made,0,0.2807077010313899,0.5641025641025641,0.2833948630711742,388
NBA,OVER,Standard,Free Throws Made,1,0.45840685941601006,0.6410256410256411,0.18261878160963102,388
NBA,OVER,Standard,Free Throws Made,2,0.48786590909090927,0.3409090909090909,0.14695681818181838,388
NBA,OVER,Standard,Free Throws Made,3,0.5080942312831673,0.6944444444444444,0.1863502131612771,388
NBA,OVER,Standard,Free Throws Made,4,0.536173119292817,0.4,0.13617311929281695,388
NBA,OVER,Standard,Free Throws Made,5,0.5657498517382237,0.5,0.06574985173822367,388
NBA,OVER,Standard,Free Throws Made,6,0.6535669312427731,0.5641025641025641,0.089464367140209,388
NBA,OVER,Standard,Free Throws Made,7,0.8337733542047217,0.4594594594594595,0.37431389474526217,388
NBA,OVER,Standard,Free Throws Made,8,0.9058299363740682,0.41025641025641024,0.4955735261176579,388
NBA,OVER,Standard,Free Throws Made,9,0.9116222698633454,0.5641025641025641,0.3475197057607813,388
NBA,OVER,Standard,Personal Fouls,0,0.2737299017607749,0.65,0.37627009823922514,197
NBA,OVER,Standard,Personal Fouls,1,0.44745226759910584,0.5,0.052547732400894165,197
NBA,OVER,Standard,Personal Fouls,2,0.4938984880035214,0.42105263157894735,0.07284585642457403,197
NBA,OVER,Standard,Personal Fouls,3,0.5093599999999998,0.45,0.0593599999999998,197
NBA,OVER,Standard,Personal Fouls,4,0.5342248006321763,0.48,0.05422480063217627,197
NBA,OVER,Standard,Personal Fouls,5,0.5625167691330119,0.6428571428571429,0.08034037372413105,197
NBA,OVER,Standard,Personal Fouls,6,0.6036537730706191,0.6,0.003653773070619093,197
NBA,OVER,Standard,Personal Fouls,7,0.6807696536700243,0.391304347826087,0.2894653058439373,197
NBA,OVER,Standard,Personal Fouls,8,0.8942381340646179,0.4375,0.45673813406461794,197
NBA,OVER,Standard,Personal Fouls,9,0.9131245507050479,0.45,0.46312455070504793,197
NBA,OVER,Standard,Points,0,0.2551390562715085,0.5338345864661654,0.2786955301946569,1329
NBA,OVER,Standard,Points,1,0.44474125580484114,0.5338345864661654,0.0890933306613243,1329
NBA,OVER,Standard,Points,2,0.4854152547554737,0.42857142857142855,0.056843826184045154,1329
NBA,OVER,Standard,Points,3,0.5151929735415667,0.518796992481203,0.0036040189396363553,1329
NBA,OVER,Standard,Points,4,0.5657100919656886,0.48120300751879697,0.08450708444689159,1329
NBA,OVER,Standard,Points,5,0.7623744781146047,0.4772727272727273,0.2851017508418774,1329
NBA,OVER,Standard,Points,6,0.8987962185706436,0.44360902255639095,0.45518719601425267,1329
NBA,OVER,Standard,Points,7,0.9044104494417959,0.42105263157894735,0.4833578178628486,1329
NBA,OVER,Standard,Points,8,0.9069228271786415,0.5333333333333333,0.37358949384530815,1329
NBA,OVER,Standard,Points,9,0.9102984728335487,0.549618320610687,0.36068015222286165,1329
NBA,OVER,Standard,Points (Combo),0,0.3064142857142857,0.42857142857142855,0.12215714285714285,133
NBA,OVER,Standard,Points (Combo),1,0.39927222222222236,0.2222222222222222,0.17705000000000015,133
NBA,OVER,Standard,Points (Combo),2,0.4496,0.625,0.1754,133
NBA,OVER,Standard,Points (Combo),3,0.4632413403987885,0.6153846153846154,0.15214327498582692,133
NBA,OVER,Standard,Points (Combo),4,0.4713000000000001,0.5789473684210527,0.10764736842105255,133
NBA,OVER,Standard,Points (Combo),5,0.4736233713453466,0.8181818181818182,0.34455844683647163,133
NBA,OVER,Standard,Points (Combo),6,0.47486000000000006,0.4,0.07486000000000004,133
NBA,OVER,Standard,Points (Combo),7,0.4761153846153846,0.5384615384615384,0.06234615384615383,133
NBA,OVER,Standard,Points (Combo),8,0.4853200024714837,0.46153846153846156,0.02378154093302215,133
NBA,OVER,Standard,Points (Combo),9,0.6724198293413435,0.5714285714285714,0.10099125791277208,133
NBA,OVER,Standard,Pts+Asts,0,0.2641848920863309,0.5107913669064749,0.24660647482014397,1385
NBA,OVER,Standard,Pts+Asts,1,0.4438167242084725,0.5217391304347826,0.07792240622631008,1385
NBA,OVER,Standard,Pts+Asts,2,0.47690378645171166,0.47096774193548385,0.005936044516227812,1385
NBA,OVER,Standard,Pts+Asts,3,0.5100785726462126,0.5245901639344263,0.014511591288213666,1385
NBA,OVER,Standard,Pts+Asts,4,0.5992168428484249,0.5563380281690141,0.04287881467941079,1385
NBA,OVER,Standard,Pts+Asts,5,0.846766541051863,0.362962962962963,0.4838035780889,1385
NBA,OVER,Standard,Pts+Asts,6,0.9003355278937175,0.41379310344827586,0.48654242444544166,1385
NBA,OVER,Standard,Pts+Asts,7,0.9043881159394597,0.49624060150375937,0.4081475144357003,1385
NBA,OVER,Standard,Pts+Asts,8,0.9070241643176022,0.5474452554744526,0.3595789088431497,1385
NBA,OVER,Standard,Pts+Asts,9,0.9101253365585196,0.5467625899280576,0.363362746630462,1385
NBA,OVER,Standard,Pts+Rebs,0,0.2793168414305738,0.4662576687116564,0.18694082728108263,1622
NBA,OVER,Standard,Pts+Rebs,1,0.4471678760973652,0.46060606060606063,0.013438184508695439,1622
NBA,OVER,Standard,Pts+Rebs,2,0.47929078255526164,0.524390243902439,0.045099461347177405,1622
NBA,OVER,Standard,Pts+Rebs,3,0.5088572819860676,0.46835443037974683,0.04050285160632078,1622
NBA,OVER,Standard,Pts+Rebs,4,0.5801858877983813,0.484472049689441,0.0957138381089403,1622
NBA,OVER,Standard,Pts+Rebs,5,0.8316831941969917,0.4876543209876543,0.34402887320933734,1622
NBA,OVER,Standard,Pts+Rebs,6,0.900445712207056,0.4382716049382716,0.46217410726878444,1622
NBA,OVER,Standard,Pts+Rebs,7,0.9045081590757719,0.45121951219512196,0.4532886468806499,1622
NBA,OVER,Standard,Pts+Rebs,8,0.9068053079317344,0.5,0.4068053079317344,1622
NBA,OVER,Standard,Pts+Rebs,9,0.9104616179285695,0.5705521472392638,0.33990947068930566,1622
NBA,OVER,Standard,Pts+Rebs+Asts,0,0.27458156424580993,0.48044692737430167,0.20586536312849174,1681
NBA,OVER,Standard,Pts+Rebs+Asts,1,0.4473418589687347,0.51875,0.07140814103126536,1681
NBA,OVER,Standard,Pts+Rebs+Asts,2,0.4751807153848277,0.5060240963855421,0.03084338100071443,1681
NBA,OVER,Standard,Pts+Rebs+Asts,3,0.510457486353699,0.47023809523809523,0.0402193911156038,1681
NBA,OVER,Standard,Pts+Rebs+Asts,4,0.5840659986494516,0.4642857142857143,0.11978028436373733,1681
NBA,OVER,Standard,Pts+Rebs+Asts,5,0.8293745106917583,0.46153846153846156,0.3678360491532967,1681
NBA,OVER,Standard,Pts+Rebs+Asts,6,0.8985274729888184,0.4550898203592814,0.443437652629537,1681
NBA,OVER,Standard,Pts+Rebs+Asts,7,0.9038497741990752,0.5116279069767442,0.392221867222331,1681
NBA,OVER,Standard,Pts+Rebs+Asts,8,0.9066790161772571,0.4146341463414634,0.4920448698357937,1681
NBA,OVER,Standard,Pts+Rebs+Asts,9,0.9110968922989131,0.5595238095238095,0.3515730827751036,1681
NBA,OVER,Standard,Rebounds,0,0.27981828729009156,0.49473684210526314,0.21491855481517158,945
NBA,OVER,Standard,Rebounds,1,0.4502845129882984,0.4020618556701031,0.048222657318195306,945
NBA,OVER,Standard,Rebounds,2,0.4859112570253538,0.4891304347826087,0.0032191777572548874,945
NBA,OVER,Standard,Rebounds,3,0.5057194742919445,0.43478260869565216,0.07093686559629236,945
NBA,OVER,Standard,Rebounds,4,0.5341518723534325,0.4594594594594595,0.07469241289397305,945
NBA,OVER,Standard,Rebounds,5,0.599083366315295,0.43617021276595747,0.16291315354933755,945
NBA,OVER,Standard,Rebounds,6,0.7698010869394505,0.5106382978723404,0.2591627890671101,945
NBA,OVER,Standard,Rebounds,7,0.9031460944575241,0.42105263157894735,0.4820934628785768,945
NBA,OVER,Standard,Rebounds,8,0.9069611488981445,0.4148936170212766,0.4920675318768679,945
NBA,OVER,Standard,Rebounds,9,0.9105794699705113,0.5473684210526316,0.3632110489178797,945
NBA,OVER,Standard,Rebs+Asts,0,0.2682348264099033,0.48,0.21176517359009667,992
NBA,OVER,Standard,Rebs+Asts,1,0.4408696736042734,0.45454545454545453,0.013675780941181104,992
NBA,OVER,Standard,Rebs+Asts,2,0.4781356071897071,0.46534653465346537,0.01278907253624173,992
NBA,OVER,Standard,Rebs+Asts,3,0.5037245894053131,0.3877551020408163,0.11596948736449675,992
NBA,OVER,Standard,Rebs+Asts,4,0.5656107004366805,0.5346534653465347,0.030957235090145807,992
NBA,OVER,Standard,Rebs+Asts,5,0.7993210974291381,0.40625,0.39307109742913815,992
NBA,OVER,Standard,Rebs+Asts,6,0.9009326596321316,0.494949494949495,0.4059831646826367,992
NBA,OVER,Standard,Rebs+Asts,7,0.9050694685993024,0.41414141414141414,0.49092805445788823,992
NBA,OVER,Standard,Rebs+Asts,8,0.9070809365984237,0.5094339622641509,0.39764697433427276,992
NBA,OVER,Standard,Rebs+Asts,9,0.9101747943826691,0.5806451612903226,0.3295296330923465,992
NBA,OVER,Standard,Steals,0,0.26020842521689874,0.6,0.33979157478310124,129
NBA,OVER,Standard,Steals,1,0.4288,0.5833333333333334,0.15453333333333336,129
NBA,OVER,Standard,Steals,2,0.5036250000000001,0.4166666666666667,0.08695833333333342,129
NBA,OVER,Standard,Steals,3,0.5509923076923078,0.38461538461538464,0.16637692307692314,129
NBA,OVER,Standard,Steals,4,0.629332570647687,0.23076923076923078,0.3985633398784562,129
NBA,OVER,Standard,Steals,5,0.6777021284120144,0.6666666666666666,0.011035461745347752,129
NBA,OVER,Standard,Steals,6,0.748364404173582,0.3076923076923077,0.44067209648127426,129
NBA,OVER,Standard,Steals,7,0.7813347191705529,0.6923076923076923,0.08902702686286057,129
NBA,OVER,Standard,Steals,8,0.9016979928487048,0.6923076923076923,0.2093903005410125,129
NBA,OVER,Standard,Steals,9,0.9134425149981407,0.46153846153846156,0.4519040534596791,129
NBA,OVER,Standard,Turnovers,0,0.31521115303434477,0.6,0.2847888469656552,298
NBA,OVER,Standard,Turnovers,1,0.47848743894299817,0.5,0.021512561057001833,298
NBA,OVER,Standard,Turnovers,2,0.5062942857142856,0.5142857142857142,0.00799142857142865,298
NBA,OVER,Standard,Turnovers,3,0.5313674825421917,0.5,0.03136748254219168,298
NBA,OVER,Standard,Turnovers,4,0.5618296137792538,0.4666666666666667,0.0951629471125871,298
NBA,OVER,Standard,Turnovers,5,0.6073477097911288,0.6923076923076923,0.08495998251656345,298
NBA,OVER,Standard,Turnovers,6,0.6807952749905222,0.4,0.28079527499052215,298
NBA,OVER,Standard,Turnovers,7,0.876841948135482,0.3103448275862069,0.566497120549275,298
NBA,OVER,Standard,Turnovers,8,0.9065297862228043,0.4666666666666667,0.43986311955613766,298
NBA,OVER,Standard,Turnovers,9,0.9120891835079767,0.5333333333333333,0.3787558501746434,298
NBA,OVER,Standard,Two Pointers Attempted,0,0.2710657046332477,0.6216216216216216,0.3505559169883739,365
NBA,OVER,Standard,Two Pointers Attempted,1,0.44895325961445587,0.3611111111111111,0.08784214850334476,365
NBA,OVER,Standard,Two Pointers Attempted,2,0.4858450172091252,0.5675675675675675,0.08172255035844234,365
NBA,OVER,Standard,Two Pointers Attempted,3,0.5101715950179462,0.6111111111111112,0.10093951609316498,365
NBA,OVER,Standard,Two Pointers Attempted,4,0.5463370455299935,0.4634146341463415,0.08292241138365203,365
NBA,OVER,Standard,Two Pointers Attempted,5,0.576826024981724,0.6285714285714286,0.051745403589704586,365
NBA,OVER,Standard,Two Pointers Attempted,6,0.7634435842003269,0.6470588235294118,0.11638476067091508,365
NBA,OVER,Standard,Two Pointers Attempted,7,0.9018852087892026,0.5833333333333334,0.31855187545586927,365
NBA,OVER,Standard,Two Pointers Attempted,8,0.9072588119928202,0.4166666666666667,0.49059214532615353,365
NBA,OVER,Standard,Two Pointers Attempted,9,0.9096120503992624,0.5945945945945946,0.3150174558046678,365
NBA,OVER,Standard,Two Pointers Made,0,0.2435546172921756,0.42857142857142855,0.18501681127925296,273
NBA,OVER,Standard,Two Pointers Made,1,0.4389600050738732,0.48148148148148145,0.04252147640760823,273
NBA,OVER,Standard,Two Pointers Made,2,0.4924829426548154,0.5925925925925926,0.10010964993777716,273
NBA,OVER,Standard,Two Pointers Made,3,0.5112481481481482,0.6296296296296297,0.11838148148148142,273
NBA,OVER,Standard,Two Pointers Made,4,0.5382347364099641,0.4642857142857143,0.07394902212424981,273
NBA,OVER,Standard,Two Pointers Made,5,0.5650519370125516,0.4444444444444444,0.12060749256810721,273
NBA,OVER,Standard,Two Pointers Made,6,0.6645894288403423,0.5925925925925926,0.07199683624774977,273
NBA,OVER,Standard,Two Pointers Made,7,0.8645315523317089,0.48148148148148145,0.3830500708502274,273
NBA,OVER,Standard,Two Pointers Made,8,0.9051096463634484,0.5925925925925926,0.3125170537708558,273
NBA,OVER,Standard,Two Pointers Made,9,0.9095023599488321,0.6785714285714286,0.2309309313774035,273
NBA,UNDER,Standard,3-PT Attempted,0,0.3263135530019996,0.4583333333333333,0.1320197803313337,232
NBA,UNDER,Standard,3-PT Attempted,1,0.42816156509033865,0.391304347826087,0.036857217264251674,232
NBA,UNDER,Standard,3-PT Attempted,2,0.46723950680332943,0.5652173913043478,0.09797788450101835,232
NBA,UNDER,Standard,3-PT Attempted,3,0.48221479783333104,0.6206896551724138,0.13847485733908277,232
NBA,UNDER,Standard,3-PT Attempted,4,0.4937026254548716,0.5,0.006297374545128409,232
NBA,UNDER,Standard,3-PT Attempted,5,0.5057392631282085,0.5555555555555556,0.049816292427347086,232
NBA,UNDER,Standard,3-PT Attempted,6,0.519495138561286,0.35294117647058826,0.16655396209069778,232
NBA,UNDER,Standard,3-PT Attempted,7,0.5486916275248686,0.5217391304347826,0.02695249709008596,232
NBA,UNDER,Standard,3-PT Attempted,8,0.5784015690137841,0.5652173913043478,0.013184177709436362,232
NBA,UNDER,Standard,3-PT Attempted,9,0.8180329624938748,0.6666666666666666,0.15136629582720817,232
NBA,UNDER,Standard,3-PT Made,0,0.38543372362387956,0.4666666666666667,0.08123294304278711,149
NBA,UNDER,Standard,3-PT Made,1,0.4368461112388143,0.4666666666666667,0.02982055542785239,149
NBA,UNDER,Standard,3-PT Made,2,0.4724566431834417,0.5333333333333333,0.06087669014989161,149
NBA,UNDER,Standard,3-PT Made,3,0.49519109674629297,0.4666666666666667,0.028524430079626295,149
NBA,UNDER,Standard,3-PT Made,4,0.5090249999999998,0.4375,0.07152499999999984,149
NBA,UNDER,Standard,3-PT Made,5,0.5235589496569755,0.6153846153846154,0.09182566572763995,149
NBA,UNDER,Standard,3-PT Made,6,0.5431888888888889,0.6111111111111112,0.06792222222222222,149
NBA,UNDER,Standard,3-PT Made,7,0.5506038354940531,0.5,0.05060383549405312,149
NBA,UNDER,Standard,3-PT Made,8,0.5845774164976825,0.6,0.01542258350231751,149
NBA,UNDER,Standard,3-PT Made,9,0.7938873839063925,0.6666666666666666,0.12722071723972583,149
NBA,UNDER,Standard,Assists,0,0.31272064293958596,0.3076923076923077,0.005028335247278248,383
NBA,UNDER,Standard,Assists,1,0.4127741815822272,0.42105263157894735,0.008278449996720172,383
NBA,UNDER,Standard,Assists,2,0.4537071783789162,0.631578947368421,0.1778717689895048,383
NBA,UNDER,Standard,Assists,3,0.48176484597874997,0.41509433962264153,0.06667050635610844,383
NBA,UNDER,Standard,Assists,4,0.49425476627320347,0.7307692307692307,0.23651446449602725,383
NBA,UNDER,Standard,Assists,5,0.5065837194611704,0.6216216216216216,0.11503790216045118,383
NBA,UNDER,Standard,Assists,6,0.5195325263196503,0.5135135135135135,0.006019012806136814,383
NBA,UNDER,Standard,Assists,7,0.543946379401164,0.5789473684210527,0.035000989019888684,383
NBA,UNDER,Standard,Assists,8,0.5726201046069278,0.5789473684210527,0.0063272638141248505,383
NBA,UNDER,Standard,Assists,9,0.6792550195970638,0.6923076923076923,0.013052672710628488,383
NBA,UNDER,Standard,Assists (Combo),0,0.185513538562963,0.6,0.414486461437037,248
NBA,UNDER,Standard,Assists (Combo),1,0.4485571428571428,0.5,0.05144285714285718,248
NBA,UNDER,Standard,Assists (Combo),2,0.46173562021883596,0.7727272727272727,0.31099165250843674,248
NBA,UNDER,Standard,Assists (Combo),3,0.4711221705180974,0.5833333333333334,0.11221116281523597,248
NBA,UNDER,Standard,Assists (Combo),4,0.48440699680588484,0.5454545454545454,0.06104754864866058,248
NBA,UNDER,Standard,Assists (Combo),5,0.49553677642090416,0.5238095238095238,0.02827274738861968,248
NBA,UNDER,Standard,Assists (Combo),6,0.5037203348558938,0.45,0.053720334855893837,248
NBA,UNDER,Standard,Assists (Combo),7,0.5255560942749179,0.6571428571428571,0.13158676286793924,248
NBA,UNDER,Standard,Assists (Combo),8,0.5470998773041366,0.631578947368421,0.08447907006428446,248
NBA,UNDER,Standard,Assists (Combo),9,0.6331809523809524,0.6666666666666666,0.03348571428571423,248
NBA,UNDER,Standard,Blks+Stls,0,0.37923170178528176,0.5625,0.18326829821471824,157
NBA,UNDER,Standard,Blks+Stls,1,0.44766547137723,0.5,0.052334528622769994,157
NBA,UNDER,Standard,Blks+Stls,2,0.48668768296064574,0.6,0.11331231703935424,157
NBA,UNDER,Standard,Blks+Stls,3,0.5059990478671273,0.5625,0.05650095213287265,157
NBA,UNDER,Standard,Blks+Stls,4,0.5274873497797008,0.3125,0.2149873497797008,157
NBA,UNDER,Standard,Blks+Stls,5,0.5429910697988443,0.43478260869565216,0.1082084611031921,157
NBA,UNDER,Standard,Blks+Stls,6,0.5457232505202293,0.5,0.0457232505202293,157
NBA,UNDER,Standard,Blks+Stls,7,0.55504,0.4666666666666667,0.0883733333333333,157
NBA,UNDER,Standard,Blks+Stls,8,0.5775438774206353,0.5,0.07754387742063529,157
NBA,UNDER,Standard,Blks+Stls,9,0.7204711809038566,0.6875,0.032971180903856645,157
NBA,UNDER,Standard,Defensive Rebounds,0,0.22677,0.6,0.37322999999999995,198
NBA,UNDER,Standard,Defensive Rebounds,1,0.42730315892355686,0.6190476190476191,0.1917444601240622,198
NBA,UNDER,Standard,Defensive Rebounds,2,0.48249103238141006,0.6896551724137931,0.2071641400323831,198
NBA,UNDER,Standard,Defensive Rebounds,3,0.4882166666666667,0.4444444444444444,0.04377222222222227,198
NBA,UNDER,Standard,Defensive Rebounds,4,0.49575,0.5,0.004249999999999976,198
NBA,UNDER,Standard,Defensive Rebounds,5,0.5112826108169379,0.6666666666666666,0.1553840558497287,198
NBA,UNDER,Standard,Defensive Rebounds,6,0.5404138824594042,0.5263157894736842,0.014098092985720068,198
NBA,UNDER,Standard,Defensive Rebounds,7,0.6013894337801814,0.47619047619047616,0.12519895758970523,198
NBA,UNDER,Standard,Defensive Rebounds,8,0.6732772727272724,0.5,0.17327727272727245,198
NBA,UNDER,Standard,Defensive Rebounds,9,0.8247705882352941,0.7647058823529411,0.06006470588235302,198
NBA,UNDER,Standard,FG Attempted,0,0.24777575617685002,0.5609756097560976,0.3131998535792476,408
NBA,UNDER,Standard,FG Attempted,1,0.39022620665462154,0.43902439024390244,0.0487981835892809,408
NBA,UNDER,Standard,FG Attempted,2,0.4349912143633012,0.43902439024390244,0.0040331758806012585,408
NBA,UNDER,Standard,FG Attempted,3,0.4650250258940994,0.5,0.034974974105900614,408
NBA,UNDER,Standard,FG Attempted,4,0.4828390243440618,0.6031746031746031,0.12033557883054136,408
NBA,UNDER,Standard,FG Attempted,5,0.4950799649286976,0.56,0.06492003507130245,408
NBA,UNDER,Standard,FG Attempted,6,0.5071317390707114,0.5641025641025641,0.05697082503185269,408
NBA,UNDER,Standard,FG Attempted,7,0.5209561674259272,0.6111111111111112,0.09015494368518395,408
NBA,UNDER,Standard,FG Attempted,8,0.5725338781814725,0.5853658536585366,0.01283197547706405,408
NBA,UNDER,Standard,FG Attempted,9,0.7504518691010255,0.5365853658536586,0.2138665032473669,408
NBA,UNDER,Standard,FG Made,0,0.288686162693572,0.375,0.086313837306428,233
NBA,UNDER,Standard,FG Made,1,0.3870163346722677,0.43478260869565216,0.04776627402338446,233
NBA,UNDER,Standard,FG Made,2,0.43675721670943135,0.5652173913043478,0.12846017459491643,233
NBA,UNDER,Standard,FG Made,3,0.46669075245559866,0.391304347826087,0.07538640462951168,233
NBA,UNDER,Standard,FG Made,4,0.4870946869739816,0.7083333333333334,0.22123864635935175,233
NBA,UNDER,Standard,FG Made,5,0.5012764836576581,0.4782608695652174,0.023015614092440684,233
NBA,UNDER,Standard,FG Made,6,0.5092222731705472,0.34782608695652173,0.16139618621402552,233
NBA,UNDER,Standard,FG Made,7,0.5371713983568397,0.5416666666666666,0.004495268309826939,233
NBA,UNDER,Standard,FG Made,8,0.5639062457567158,0.5,0.06390624575671577,233
NBA,UNDER,Standard,FG Made,9,0.7595862458169736,0.2916666666666667,0.46791957915030696,233
NBA,UNDER,Standard,Fantasy Score,0,0.07203333333333334,0.5641025641025641,0.49206923076923076,381
NBA,UNDER,Standard,Fantasy Score,1,0.16032105263157892,0.5263157894736842,0.36599473684210526,381
NBA,UNDER,Standard,Fantasy Score,2,0.25080526315789475,0.5263157894736842,0.27551052631578943,381
NBA,UNDER,Standard,Fantasy Score,3,0.34529210526315784,0.47368421052631576,0.12839210526315792,381
NBA,UNDER,Standard,Fantasy Score,4,0.4340168489866987,0.5263157894736842,0.0922989404869855,381
NBA,UNDER,Standard,Fantasy Score,5,0.5007911948123897,0.6578947368421053,0.15710354202971566,381
NBA,UNDER,Standard,Fantasy Score,6,0.5382471913355709,0.47368421052631576,0.0645629808092551,381
NBA,UNDER,Standard,Fantasy Score,7,0.5489632348838605,0.5263157894736842,0.02264744541017627,381
NBA,UNDER,Standard,Fantasy Score,8,0.5616076261696064,0.6052631578947368,0.04365553172513048,381
NBA,UNDER,Standard,Fantasy Score,9,0.803307894736842,0.5,0.30330789473684205,381
NBA,UNDER,Standard,Free Throws Attempted,0,0.37448891837800174,0.42857142857142855,0.0540825101934268,208
NBA,UNDER,Standard,Free Throws Attempted,1,0.46207844820662647,0.5454545454545454,0.08337609724791895,208
NBA,UNDER,Standard,Free Throws Attempted,2,0.48258699546433714,0.36666666666666664,0.1159203287976705,208
NBA,UNDER,Standard,Free Throws Attempted,3,0.49489290588008794,0.5,0.005107094119912059,208
NBA,UNDER,Standard,Free Throws Attempted,4,0.5074037540745021,0.64,0.1325962459254979,208
NBA,UNDER,Standard,Free Throws Attempted,5,0.5266860597233831,0.5882352941176471,0.06154923439426396,208
NBA,UNDER,Standard,Free Throws Attempted,6,0.5440480633757033,0.45,0.09404806337570332,208
NBA,UNDER,Standard,Free Throws Attempted,7,0.5585026175065685,0.2857142857142857,0.2727883317922828,208
NBA,UNDER,Standard,Free Throws Attempted,8,0.5916986288571914,0.38095238095238093,0.21074624790481045,208
NBA,UNDER,Standard,Free Throws Attempted,9,0.7402135301112601,0.6666666666666666,0.07354686344459349,208
NBA,UNDER,Standard,Free Throws Made,0,0.3343620639452517,0.375,0.0406379360547483,152
NBA,UNDER,Standard,Free Throws Made,1,0.437602939284594,0.26666666666666666,0.17093627261792732,152
NBA,UNDER,Standard,Free Throws Made,2,0.4736088785611817,0.5555555555555556,0.08194667699437386,152
NBA,UNDER,Standard,Free Throws Made,3,0.4971118333962435,0.3333333333333333,0.16377850006291017,152
NBA,UNDER,Standard,Free Throws Made,4,0.5095989165920057,0.5333333333333333,0.02373441674132759,152
NBA,UNDER,Standard,Free Throws Made,5,0.5326934865855474,0.4666666666666667,0.06602681991888071,152
NBA,UNDER,Standard,Free Throws Made,6,0.5446666270471247,0.4666666666666667,0.07799996038045798,152
NBA,UNDER,Standard,Free Throws Made,7,0.553535257316415,0.5333333333333333,0.020201923983081627,152
NBA,UNDER,Standard,Free Throws Made,8,0.5801107084226049,0.5333333333333333,0.0467773750892716,152
NBA,UNDER,Standard,Free Throws Made,9,0.764688970348324,0.625,0.13968897034832395,152
NBA,UNDER,Standard,Offensive Rebounds,0,0.36323271803575397,0.6470588235294118,0.28382610549365783,150
NBA,UNDER,Standard,Offensive Rebounds,1,0.4938928571428571,0.6428571428571429,0.14896428571428583,150
NBA,UNDER,Standard,Offensive Rebounds,2,0.5103785714285713,0.7142857142857143,0.20390714285714295,150
NBA,UNDER,Standard,Offensive Rebounds,3,0.5207066666666668,0.6,0.07929333333333322,150
NBA,UNDER,Standard,Offensive Rebounds,4,0.545527871312234,0.5333333333333333,0.012194537978900688,150
NBA,UNDER,Standard,Offensive Rebounds,5,0.5925058433642356,0.3888888888888889,0.20361695447534672,150
NBA,UNDER,Standard,Offensive Rebounds,6,0.6648017753412537,0.75,0.08519822465874627,150
NBA,UNDER,Standard,Offensive Rebounds,7,0.8379526315789474,0.631578947368421,0.20637368421052638,150
NBA,UNDER,Standard,Offensive Rebounds,8,0.8764529411764704,0.4117647058823529,0.4646882352941175,150
NBA,UNDER,Standard,Offensive Rebounds,9,0.8992,0.5555555555555556,0.3436444444444444,150
NBA,UNDER,Standard,Personal Fouls,0,0.3828117475697415,0.5714285714285714,0.18861682385882989,138
NBA,UNDER,Standard,Personal Fouls,1,0.4493602245496911,0.35714285714285715,0.09221736740683395,138
NBA,UNDER,Standard,Personal Fouls,2,0.46459325817562913,0.8571428571428571,0.39254959896722796,138
NBA,UNDER,Standard,Personal Fouls,3,0.4849341724084103,0.3076923076923077,0.1772418647161026,138
NBA,UNDER,Standard,Personal Fouls,4,0.5011370283687524,0.6428571428571429,0.1417201144883905,138
NBA,UNDER,Standard,Personal Fouls,5,0.5096495881862164,0.5,0.009649588186216418,138
NBA,UNDER,Standard,Personal Fouls,6,0.5271061287118799,0.5384615384615384,0.01135540974965854,138
NBA,UNDER,Standard,Personal Fouls,7,0.5450340466772466,0.6428571428571429,0.09782309617989626,138
NBA,UNDER,Standard,Personal Fouls,8,0.56727057585945,0.5714285714285714,0.004157995569121442,138
NBA,UNDER,Standard,Personal Fouls,9,0.7724258304963963,0.7857142857142857,0.01328845521788935,138
