sport,direction,pick_type,prop,bin_index,mean_pred,mean_true,gap,n_stratum,flagged
NBA,OVER,Standard,FG Made,3,0.4831313725490195,0.5882352941176471,0.10510392156862758,435,True
NBA,OVER,Standard,FG Made,5,0.5249882478287945,0.6086956521739131,0.08370740434511859,435,True
NBA,OVER,Standard,FG Made,6,0.5820250399898207,0.4883720930232558,0.0936529469665649,435,True
NBA,OVER,Standard,FG Made,7,0.802768247385472,0.5454545454545454,0.2573137019309266,435,True
NBA,OVER,Standard,FG Made,8,0.9041258892657009,0.32558139534883723,0.5785444939168637,435,True
NBA,OVER,Standard,FG Made,9,0.9085795004933094,0.5,0.4085795004933094,435,True
NBA,OVER,Standard,Fantasy Score,0,0.37015443610567034,0.6060606060606061,0.23590616995493574,989,True
NBA,OVER,Standard,Fantasy Score,4,0.7164004133324987,0.6282051282051282,0.08819528512737052,989,True
NBA,OVER,Standard,Fantasy Score,5,0.8862967327158535,0.46236559139784944,0.4239311413180041,989,True
NBA,OVER,Standard,Fantasy Score,6,0.9015177291859132,0.5151515151515151,0.3863662140343981,989,True
NBA,OVER,Standard,Fantasy Score,7,0.9053597586648943,0.6161616161616161,0.28919814250327813,989,True
NBA,OVER,Standard,Fantasy Score,8,0.9083603762008379,0.6767676767676768,0.23159269943316108,989,True
NBA,OVER,Standard,Fantasy Score,9,0.9121483784548771,0.7777777777777778,0.13437060067709927,989,True
NBA,OVER,Standard,Free Throws Attempted,0,0.2894225806451612,0.5806451612903226,0.29122258064516143,305,True
NBA,OVER,Standard,Free Throws Attempted,2,0.48331993734836576,0.35294117647058826,0.1303787608777775,305,True
NBA,OVER,Standard,Free Throws Attempted,5,0.597215368427745,0.4666666666666667,0.13054870176107836,305,True
NBA,OVER,Standard,Free Throws Attempted,6,0.7852900000000003,0.5333333333333333,0.25195666666666694,305,True
NBA,OVER,Standard,Free Throws Attempted,7,0.892942011324484,0.5806451612903226,0.3122968500341614,305,True
NBA,OVER,Standard,Free Throws Attempted,8,0.904896361785628,0.43333333333333335,0.4715630284522947,305,True
NBA,OVER,Standard,Free Throws Attempted,9,0.9120051342829858,0.6129032258064516,0.2991019084765342,305,True
NBA,OVER,Standard,Free Throws Made,0,0.2807077010313899,0.5641025641025641,0.2833948630711742,388,True
NBA,OVER,Standard,Free Throws Made,1,0.45840685941601006,0.6410256410256411,0.18261878160963102,388,True
NBA,OVER,Standard,Free Throws Made,2,0.48786590909090927,0.3409090909090909,0.14695681818181838,388,True
NBA,OVER,Standard,Free Throws Made,3,0.5080942312831673,0.6944444444444444,0.1863502131612771,388,True
NBA,OVER,Standard,Free Throws Made,4,0.536173119292817,0.4,0.13617311929281695,388,True
NBA,OVER,Standard,Free Throws Made,6,0.6535669312427731,0.5641025641025641,0.089464367140209,388,True
NBA,OVER,Standard,Free Throws Made,7,0.8337733542047217,0.4594594594594595,0.37431389474526217,388,True
NBA,OVER,Standard,Free Throws Made,8,0.9058299363740682,0.41025641025641024,0.4955735261176579,388,True
NBA,OVER,Standard,Free Throws Made,9,0.9116222698633454,0.5641025641025641,0.3475197057607813,388,True
NBA,OVER,Standard,Personal Fouls,0,0.2737299017607749,0.65,0.37627009823922514,197,True
NBA,OVER,Standard,Personal Fouls,5,0.5625167691330119,0.6428571428571429,0.08034037372413105,197,True
NBA,OVER,Standard,Personal Fouls,7,0.6807696536700243,0.391304347826087,0.2894653058439373,197,True
NBA,OVER,Standard,Personal Fouls,8,0.8942381340646179,0.4375,0.45673813406461794,197,True
NBA,OVER,Standard,Personal Fouls,9,0.9131245507050479,0.45,0.46312455070504793,197,True
NBA,OVER,Standard,Points,0,0.2551390562715085,0.5338345864661654,0.2786955301946569,1329,True
NBA,OVER,Standard,Points,1,0.44474125580484114,0.5338345864661654,0.0890933306613243,1329,True
NBA,OVER,Standard,Points,4,0.5657100919656886,0.48120300751879697,0.08450708444689159,1329,True
NBA,OVER,Standard,Points,5,0.7623744781146047,0.4772727272727273,0.2851017508418774,1329,True
NBA,OVER,Standard,Points,6,0.8987962185706436,0.44360902255639095,0.45518719601425267,1329,True
NBA,OVER,Standard,Points,7,0.9044104494417959,0.42105263157894735,0.4833578178628486,1329,True
NBA,OVER,Standard,Points,8,0.9069228271786415,0.5333333333333333,0.37358949384530815,1329,True
NBA,OVER,Standard,Points,9,0.9102984728335487,0.549618320610687,0.36068015222286165,1329,True
NBA,OVER,Standard,Points (Combo),0,0.3064142857142857,0.42857142857142855,0.12215714285714285,133,True
NBA,OVER,Standard,Points (Combo),1,0.39927222222222236,0.2222222222222222,0.17705000000000015,133,True
NBA,OVER,Standard,Points (Combo),2,0.4496,0.625,0.1754,133,True
NBA,OVER,Standard,Points (Combo),3,0.4632413403987885,0.6153846153846154,0.15214327498582692,133,True
NBA,OVER,Standard,Points (Combo),4,0.4713000000000001,0.5789473684210527,0.10764736842105255,133,True
NBA,OVER,Standard,Points (Combo),5,0.4736233713453466,0.8181818181818182,0.34455844683647163,133,True
NBA,OVER,Standard,Points (Combo),9,0.6724198293413435,0.5714285714285714,0.10099125791277208,133,True
NBA,OVER,Standard,Pts+Asts,0,0.2641848920863309,0.5107913669064749,0.24660647482014397,1385,True
NBA,OVER,Standard,Pts+Asts,5,0.846766541051863,0.362962962962963,0.4838035780889,1385,True
NBA,OVER,Standard,Pts+Asts,6,0.9003355278937175,0.41379310344827586,0.48654242444544166,1385,True
NBA,OVER,Standard,Pts+Asts,7,0.9043881159394597,0.49624060150375937,0.4081475144357003,1385,True
NBA,OVER,Standard,Pts+Asts,8,0.9070241643176022,0.5474452554744526,0.3595789088431497,1385,True
NBA,OVER,Standard,Pts+Asts,9,0.9101253365585196,0.5467625899280576,0.363362746630462,1385,True
NBA,OVER,Standard,Pts+Rebs,0,0.2793168414305738,0.4662576687116564,0.18694082728108263,1622,True
NBA,OVER,Standard,Pts+Rebs,4,0.5801858877983813,0.484472049689441,0.0957138381089403,1622,True
NBA,OVER,Standard,Pts+Rebs,5,0.8316831941969917,0.4876543209876543,0.34402887320933734,1622,True
NBA,OVER,Standard,Pts+Rebs,6,0.900445712207056,0.4382716049382716,0.46217410726878444,1622,True
NBA,OVER,Standard,Pts+Rebs,7,0.9045081590757719,0.45121951219512196,0.4532886468806499,1622,True
NBA,OVER,Standard,Pts+Rebs,8,0.9068053079317344,0.5,0.4068053079317344,1622,True
NBA,OVER,Standard,Pts+Rebs,9,0.9104616179285695,0.5705521472392638,0.33990947068930566,1622,True
NBA,OVER,Standard,Pts+Rebs+Asts,0,0.27458156424580993,0.48044692737430167,0.20586536312849174,1681,True
NBA,OVER,Standard,Pts+Rebs+Asts,4,0.5840659986494516,0.4642857142857143,0.11978028436373733,1681,True
NBA,OVER,Standard,Pts+Rebs+Asts,5,0.8293745106917583,0.46153846153846156,0.3678360491532967,1681,True
NBA,OVER,Standard,Pts+Rebs+Asts,6,0.8985274729888184,0.4550898203592814,0.443437652629537,1681,True
NBA,OVER,Standard,Pts+Rebs+Asts,7,0.9038497741990752,0.5116279069767442,0.392221867222331,1681,True
NBA,OVER,Standard,Pts+Rebs+Asts,8,0.9066790161772571,0.4146341463414634,0.4920448698357937,1681,True
NBA,OVER,Standard,Pts+Rebs+Asts,9,0.9110968922989131,0.5595238095238095,0.3515730827751036,1681,True
NBA,OVER,Standard,Rebounds,0,0.27981828729009156,0.49473684210526314,0.21491855481517158,945,True
NBA,OVER,Standard,Rebounds,5,0.599083366315295,0.43617021276595747,0.16291315354933755,945,True
NBA,OVER,Standard,Rebounds,6,0.7698010869394505,0.5106382978723404,0.2591627890671101,945,True
NBA,OVER,Standard,Rebounds,7,0.9031460944575241,0.42105263157894735,0.4820934628785768,945,True
NBA,OVER,Standard,Rebounds,8,0.9069611488981445,0.4148936170212766,0.4920675318768679,945,True
NBA,OVER,Standard,Rebounds,9,0.9105794699705113,0.5473684210526316,0.3632110489178797,945,True
NBA,OVER,Standard,Rebs+Asts,0,0.2682348264099033,0.48,0.21176517359009667,992,True
NBA,OVER,Standard,Rebs+Asts,3,0.5037245894053131,0.3877551020408163,0.11596948736449675,992,True
NBA,OVER,Standard,Rebs+Asts,5,0.7993210974291381,0.40625,0.39307109742913815,992,True
NBA,OVER,Standard,Rebs+Asts,6,0.9009326596321316,0.494949494949495,0.4059831646826367,992,True
NBA,OVER,Standard,Rebs+Asts,7,0.9050694685993024,0.41414141414141414,0.49092805445788823,992,True
NBA,OVER,Standard,Rebs+Asts,8,0.9070809365984237,0.5094339622641509,0.39764697433427276,992,True
NBA,OVER,Standard,Rebs+Asts,9,0.9101747943826691,0.5806451612903226,0.3295296330923465,992,True
NBA,OVER,Standard,Steals,0,0.26020842521689874,0.6,0.33979157478310124,129,True
NBA,OVER,Standard,Steals,1,0.4288,0.5833333333333334,0.15453333333333336,129,True
NBA,OVER,Standard,Steals,2,0.5036250000000001,0.4166666666666667,0.08695833333333342,129,True
NBA,OVER,Standard,Steals,3,0.5509923076923078,0.38461538461538464,0.16637692307692314,129,True
NBA,OVER,Standard,Steals,4,0.629332570647687,0.23076923076923078,0.3985633398784562,129,True
NBA,OVER,Standard,Steals,6,0.748364404173582,0.3076923076923077,0.44067209648127426,129,True
NBA,OVER,Standard,Steals,7,0.7813347191705529,0.6923076923076923,0.08902702686286057,129,True
NBA,OVER,Standard,Steals,8,0.9016979928487048,0.6923076923076923,0.2093903005410125,129,True
NBA,OVER,Standard,Steals,9,0.9134425149981407,0.46153846153846156,0.4519040534596791,129,True
NBA,OVER,Standard,Turnovers,0,0.31521115303434477,0.6,0.2847888469656552,298,True
NBA,OVER,Standard,Turnovers,4,0.5618296137792538,0.4666666666666667,0.0951629471125871,298,True
NBA,OVER,Standard,Turnovers,5,0.6073477097911288,0.6923076923076923,0.08495998251656345,298,True
NBA,OVER,Standard,Turnovers,6,0.6807952749905222,0.4,0.28079527499052215,298,True
NBA,OVER,Standard,Turnovers,7,0.876841948135482,0.3103448275862069,0.566497120549275,298,True
NBA,OVER,Standard,Turnovers,8,0.9065297862228043,0.4666666666666667,0.43986311955613766,298,True
NBA,OVER,Standard,Turnovers,9,0.9120891835079767,0.5333333333333333,0.3787558501746434,298,True
NBA,OVER,Standard,Two Pointers Attempted,0,0.2710657046332477,0.6216216216216216,0.3505559169883739,365,True
NBA,OVER,Standard,Two Pointers Attempted,1,0.44895325961445587,0.3611111111111111,0.08784214850334476,365,True
NBA,OVER,Standard,Two Pointers Attempted,2,0.4858450172091252,0.5675675675675675,0.08172255035844234,365,True
NBA,OVER,Standard,Two Pointers Attempted,3,0.5101715950179462,0.6111111111111112,0.10093951609316498,365,True
NBA,OVER,Standard,Two Pointers Attempted,4,0.5463370455299935,0.4634146341463415,0.08292241138365203,365,True
NBA,OVER,Standard,Two Pointers Attempted,6,0.7634435842003269,0.6470588235294118,0.11638476067091508,365,True
NBA,OVER,Standard,Two Pointers Attempted,7,0.9018852087892026,0.5833333333333334,0.31855187545586927,365,True
NBA,OVER,Standard,Two Pointers Attempted,8,0.9072588119928202,0.4166666666666667,0.49059214532615353,365,True
NBA,OVER,Standard,Two Pointers Attempted,9,0.9096120503992624,0.5945945945945946,0.3150174558046678,365,True
NBA,OVER,Standard,Two Pointers Made,0,0.2435546172921756,0.42857142857142855,0.18501681127925296,273,True
NBA,OVER,Standard,Two Pointers Made,2,0.4924829426548154,0.5925925925925926,0.10010964993777716,273,True
NBA,OVER,Standard,Two Pointers Made,3,0.5112481481481482,0.6296296296296297,0.11838148148148142,273,True
NBA,OVER,Standard,Two Pointers Made,5,0.5650519370125516,0.4444444444444444,0.12060749256810721,273,True
NBA,OVER,Standard,Two Pointers Made,7,0.8645315523317089,0.48148148148148145,0.3830500708502274,273,True
NBA,OVER,Standard,Two Pointers Made,8,0.9051096463634484,0.5925925925925926,0.3125170537708558,273,True
NBA,OVER,Standard,Two Pointers Made,9,0.9095023599488321,0.6785714285714286,0.2309309313774035,273,True
NBA,UNDER,Standard,3-PT Attempted,0,0.3263135530019996,0.4583333333333333,0.1320197803313337,232,True
NBA,UNDER,Standard,3-PT Attempted,2,0.46723950680332943,0.5652173913043478,0.09797788450101835,232,True
NBA,UNDER,Standard,3-PT Attempted,3,0.48221479783333104,0.6206896551724138,0.13847485733908277,232,True
NBA,UNDER,Standard,3-PT Attempted,6,0.519495138561286,0.35294117647058826,0.16655396209069778,232,True
NBA,UNDER,Standard,3-PT Attempted,9,0.8180329624938748,0.6666666666666666,0.15136629582720817,232,True
NBA,UNDER,Standard,3-PT Made,0,0.38543372362387956,0.4666666666666667,0.08123294304278711,149,True
NBA,UNDER,Standard,3-PT Made,5,0.5235589496569755,0.6153846153846154,0.09182566572763995,149,True
NBA,UNDER,Standard,3-PT Made,9,0.7938873839063925,0.6666666666666666,0.12722071723972583,149,True
NBA,UNDER,Standard,Assists,2,0.4537071783789162,0.631578947368421,0.1778717689895048,383,True
NBA,UNDER,Standard,Assists,4,0.49425476627320347,0.7307692307692307,0.23651446449602725,383,True
NBA,UNDER,Standard,Assists,5,0.5065837194611704,0.6216216216216216,0.11503790216045118,383,True
NBA,UNDER,Standard,Assists (Combo),0,0.185513538562963,0.6,0.414486461437037,248,True
NBA,UNDER,Standard,Assists (Combo),2,0.46173562021883596,0.7727272727272727,0.31099165250843674,248,True
NBA,UNDER,Standard,Assists (Combo),3,0.4711221705180974,0.5833333333333334,0.11221116281523597,248,True
NBA,UNDER,Standard,Assists (Combo),7,0.5255560942749179,0.6571428571428571,0.13158676286793924,248,True
NBA,UNDER,Standard,Assists (Combo),8,0.5470998773041366,0.631578947368421,0.08447907006428446,248,True
NBA,UNDER,Standard,Blks+Stls,0,0.37923170178528176,0.5625,0.18326829821471824,157,True
NBA,UNDER,Standard,Blks+Stls,2,0.48668768296064574,0.6,0.11331231703935424,157,True
NBA,UNDER,Standard,Blks+Stls,4,0.5274873497797008,0.3125,0.2149873497797008,157,True
NBA,UNDER,Standard,Blks+Stls,5,0.5429910697988443,0.43478260869565216,0.1082084611031921,157,True
NBA,UNDER,Standard,Blks+Stls,7,0.55504,0.4666666666666667,0.0883733333333333,157,True
NBA,UNDER,Standard,Defensive Rebounds,0,0.22677,0.6,0.37322999999999995,198,True
NBA,UNDER,Standard,Defensive Rebounds,1,0.42730315892355686,0.6190476190476191,0.1917444601240622,198,True
NBA,UNDER,Standard,Defensive Rebounds,2,0.48249103238141006,0.6896551724137931,0.2071641400323831,198,True
NBA,UNDER,Standard,Defensive Rebounds,5,0.5112826108169379,0.6666666666666666,0.1553840558497287,198,True
NBA,UNDER,Standard,Defensive Rebounds,7,0.6013894337801814,0.47619047619047616,0.12519895758970523,198,True
NBA,UNDER,Standard,Defensive Rebounds,8,0.6732772727272724,0.5,0.17327727272727245,198,True
NBA,UNDER,Standard,FG Attempted,0,0.24777575617685002,0.5609756097560976,0.3131998535792476,408,True
NBA,UNDER,Standard,FG Attempted,4,0.4828390243440618,0.6031746031746031,0.12033557883054136,408,True
NBA,UNDER,Standard,FG Attempted,7,0.5209561674259272,0.6111111111111112,0.09015494368518395,408,True
NBA,UNDER,Standard,FG Attempted,9,0.7504518691010255,0.5365853658536586,0.2138665032473669,408,True
NBA,UNDER,Standard,FG Made,0,0.288686162693572,0.375,0.086313837306428,233,True
NBA,UNDER,Standard,FG Made,2,0.43675721670943135,0.5652173913043478,0.12846017459491643,233,True
NBA,UNDER,Standard,FG Made,4,0.4870946869739816,0.7083333333333334,0.22123864635935175,233,True
NBA,UNDER,Standard,FG Made,6,0.5092222731705472,0.34782608695652173,0.16139618621402552,233,True
NBA,UNDER,Standard,FG Made,9,0.7595862458169736,0.2916666666666667,0.46791957915030696,233,True
NBA,UNDER,Standard,Fantasy Score,0,0.07203333333333334,0.5641025641025641,0.49206923076923076,381,True
NBA,UNDER,Standard,Fantasy Score,1,0.16032105263157892,0.5263157894736842,0.36599473684210526,381,True
NBA,UNDER,Standard,Fantasy Score,2,0.25080526315789475,0.5263157894736842,0.27551052631578943,381,True
NBA,UNDER,Standard,Fantasy Score,3,0.34529210526315784,0.47368421052631576,0.12839210526315792,381,True
NBA,UNDER,Standard,Fantasy Score,4,0.4340168489866987,0.5263157894736842,0.0922989404869855,381,True
NBA,UNDER,Standard,Fantasy Score,5,0.5007911948123897,0.6578947368421053,0.15710354202971566,381,True
NBA,UNDER,Standard,Fantasy Score,9,0.803307894736842,0.5,0.30330789473684205,381,True
NBA,UNDER,Standard,Free Throws Attempted,1,0.46207844820662647,0.5454545454545454,0.08337609724791895,208,True
NBA,UNDER,Standard,Free Throws Attempted,2,0.48258699546433714,0.36666666666666664,0.1159203287976705,208,True
NBA,UNDER,Standard,Free Throws Attempted,4,0.5074037540745021,0.64,0.1325962459254979,208,True
NBA,UNDER,Standard,Free Throws Attempted,6,0.5440480633757033,0.45,0.09404806337570332,208,True
NBA,UNDER,Standard,Free Throws Attempted,7,0.5585026175065685,0.2857142857142857,0.2727883317922828,208,True
NBA,UNDER,Standard,Free Throws Attempted,8,0.5916986288571914,0.38095238095238093,0.21074624790481045,208,True
NBA,UNDER,Standard,Free Throws Made,1,0.437602939284594,0.26666666666666666,0.17093627261792732,152,True
NBA,UNDER,Standard,Free Throws Made,2,0.4736088785611817,0.5555555555555556,0.08194667699437386,152,True
NBA,UNDER,Standard,Free Throws Made,3,0.4971118333962435,0.3333333333333333,0.16377850006291017,152,True
NBA,UNDER,Standard,Free Throws Made,9,0.764688970348324,0.625,0.13968897034832395,152,True
NBA,UNDER,Standard,Offensive Rebounds,0,0.36323271803575397,0.6470588235294118,0.28382610549365783,150,True
NBA,UNDER,Standard,Offensive Rebounds,1,0.4938928571428571,0.6428571428571429,0.14896428571428583,150,True
NBA,UNDER,Standard,Offensive Rebounds,2,0.5103785714285713,0.7142857142857143,0.20390714285714295,150,True
NBA,UNDER,Standard,Offensive Rebounds,5,0.5925058433642356,0.3888888888888889,0.20361695447534672,150,True
NBA,UNDER,Standard,Offensive Rebounds,6,0.6648017753412537,0.75,0.08519822465874627,150,True
NBA,UNDER,Standard,Offensive Rebounds,7,0.8379526315789474,0.631578947368421,0.20637368421052638,150,True
NBA,UNDER,Standard,Offensive Rebounds,8,0.8764529411764704,0.4117647058823529,0.4646882352941175,150,True
NBA,UNDER,Standard,Offensive Rebounds,9,0.8992,0.5555555555555556,0.3436444444444444,150,True
NBA,UNDER,Standard,Personal Fouls,0,0.3828117475697415,0.5714285714285714,0.18861682385882989,138,True
NBA,UNDER,Standard,Personal Fouls,1,0.4493602245496911,0.35714285714285715,0.09221736740683395,138,True
NBA,UNDER,Standard,Personal Fouls,2,0.46459325817562913,0.8571428571428571,0.39254959896722796,138,True
NBA,UNDER,Standard,Personal Fouls,3,0.4849341724084103,0.3076923076923077,0.1772418647161026,138,True
NBA,UNDER,Standard,Personal Fouls,4,0.5011370283687524,0.6428571428571429,0.1417201144883905,138,True
NBA,UNDER,Standard,Personal Fouls,7,0.5450340466772466,0.6428571428571429,0.09782309617989626,138,True
NBA,UNDER,Standard,Points,0,0.231902428104762,0.5138888888888888,0.2819864607841268,715,True
NBA,UNDER,Standard,Points,1,0.3748116405656023,0.5774647887323944,0.20265314816679209,715,True
NBA,UNDER,Standard,Points,9,0.7539403059548206,0.5833333333333334,0.17060697262148727,715,True
NBA,UNDER,Standard,Points (Combo),0,0.13343554656146728,0.4675324675324675,0.33409692097100024,678,True
NBA,UNDER,Standard,Points (Combo),1,0.30633730189279734,0.4576271186440678,0.15128981675127046,678,True
NBA,UNDER,Standard,Points (Combo),2,0.41434228675515017,0.6323529411764706,0.2180106544213204,678,True
NBA,UNDER,Standard,Points (Combo),6,0.5418090909090911,0.6363636363636364,0.09455454545454522,678,True
NBA,UNDER,Standard,Points (Combo),8,0.5967756955085329,0.43333333333333335,0.16344236217519958,678,True
NBA,UNDER,Standard,Points (Combo),9,0.7218276285521182,0.5441176470588235,0.17770998149329476,678,True
NBA,UNDER,Standard,Pts+Asts,0,0.2391142865305409,0.38571428571428573,0.14659999918374483,700,True
NBA,UNDER,Standard,Pts+Asts,1,0.3609010828980089,0.45714285714285713,0.09624177424484825,700,True
NBA,UNDER,Standard,Pts+Asts,3,0.4465629332815301,0.5571428571428572,0.11057992386132709,700,True
NBA,UNDER,Standard,Pts+Asts,5,0.49072430435802517,0.6031746031746031,0.11245029881657798,700,True
NBA,UNDER,Standard,Pts+Asts,7,0.5325026738052397,0.4492753623188406,0.08322731148639917,700,True
NBA,UNDER,Standard,Pts+Asts,9,0.7351810245584167,0.6142857142857143,0.1208953102727024,700,True
NBA,UNDER,Standard,Pts+Rebs,0,0.21549923957917505,0.4878048780487805,0.2723056384696054,811,True
NBA,UNDER,Standard,Pts+Rebs,1,0.35235102723670453,0.49382716049382713,0.1414761332571226,811,True
NBA,UNDER,Standard,Pts+Rebs,2,0.4042142251884097,0.5432098765432098,0.13899565135480013,811,True
NBA,UNDER,Standard,Pts+Rebs,3,0.43784435688584855,0.5802469135802469,0.14240255669439839,811,True
NBA,UNDER,Standard,Pts+Rebs,6,0.5047727909270883,0.4,0.10477279092708824,811,True
NBA,UNDER,Standard,Pts+Rebs,9,0.7262535989007582,0.6296296296296297,0.0966239692711286,811,True
NBA,UNDER,Standard,Pts+Rebs+Asts,0,0.2104071227204175,0.4714285714285714,0.2610214487081539,691,True
NBA,UNDER,Standard,Pts+Rebs+Asts,1,0.33997466027450335,0.4782608695652174,0.13828620929071406,691,True
NBA,UNDER,Standard,Pts+Rebs+Asts,4,0.4610875887984718,0.5441176470588235,0.0830300582603517,691,True
NBA,UNDER,Standard,Pts+Rebs+Asts,7,0.5343489811428124,0.4264705882352941,0.10787839290751827,691,True
NBA,UNDER,Standard,Pts+Rebs+Asts,9,0.7344572725986825,0.5797101449275363,0.1547471276711463,691,True
NBA,UNDER,Standard,Rebounds,0,0.2632038390771925,0.5853658536585366,0.322162014581344,409,True
NBA,UNDER,Standard,Rebounds,4,0.4991499884017898,0.6097560975609756,0.11060610915918578,409,True
NBA,UNDER,Standard,Rebounds,7,0.5526451656429284,0.4634146341463415,0.08923053149658694,409,True
NBA,UNDER,Standard,Rebounds,9,0.7577853658536586,0.6341463414634146,0.12363902439024399,409,True
NBA,UNDER,Standard,Rebounds (Combo),0,0.1939925925925925,0.6296296296296297,0.43563703703703716,266,True
NBA,UNDER,Standard,Rebounds (Combo),2,0.4898190112397009,0.34615384615384615,0.14366516508585475,266,True
NBA,UNDER,Standard,Rebounds (Combo),3,0.49983794159141154,0.6,0.10016205840858844,266,True
NBA,UNDER,Standard,Rebounds (Combo),4,0.5107398232413017,0.6,0.08926017675869824,266,True
NBA,UNDER,Standard,Rebs+Asts,0,0.2736219484126447,0.40425531914893614,0.13063337073629144,467,True
NBA,UNDER,Standard,Rebs+Asts,4,0.4814538390360628,0.5675675675675675,0.08611372853150473,467,True
NBA,UNDER,Standard,Rebs+Asts,6,0.5060174933787182,0.4098360655737705,0.09618142780494765,467,True
NBA,UNDER,Standard,Steals,0,0.26866913407735965,0.6428571428571429,0.37418800877978325,140,True
NBA,UNDER,Standard,Steals,1,0.49943285180898617,0.6363636363636364,0.1369307845546502,140,True
NBA,UNDER,Standard,Steals,4,0.5434193129831077,0.65,0.10658068701689227,140,True
NBA,UNDER,Standard,Steals,5,0.549782984900213,0.75,0.20021701509978695,140,True
NBA,UNDER,Standard,Steals,7,0.58051413935792,0.7142857142857143,0.13377157492779435,140,True
NBA,UNDER,Standard,Steals,8,0.6027696639476847,0.5,0.10276966394768472,140,True
NBA,UNDER,Standard,Steals,9,0.7169777227522038,0.5,0.21697772275220384,140,True
NBA,UNDER,Standard,Turnovers,0,0.4100941092750238,0.5294117647058824,0.11931765543085854,166,True
NBA,UNDER,Standard,Turnovers,1,0.4687953623707322,0.6470588235294118,0.17826346115867958,166,True
NBA,UNDER,Standard,Turnovers,2,0.4877119078295893,0.625,0.1372880921704107,166,True
NBA,UNDER,Standard,Turnovers,5,0.5469338271168435,0.3333333333333333,0.21360049378351015,166,True
NBA,UNDER,Standard,Turnovers,6,0.5558080761942961,0.7333333333333333,0.17752525713903722,166,True
NBA,UNDER,Standard,Turnovers,7,0.569087028178206,0.7058823529411765,0.13679532476297052,166,True
NBA,UNDER,Standard,Turnovers,8,0.5963324125474041,0.75,0.1536675874525959,166,True
NBA,UNDER,Standard,Turnovers,9,0.6796612655876686,0.5882352941176471,0.09142597147002152,166,True
NBA,UNDER,Standard,Two Pointers Attempted,0,0.29341366413963516,0.4,0.10658633586036487,244,True
NBA,UNDER,Standard,Two Pointers Attempted,1,0.39219930674104564,0.5416666666666666,0.149467359925621,244,True
NBA,UNDER,Standard,Two Pointers Attempted,3,0.455163417624588,0.7,0.24483658237541195,244,True
NBA,UNDER,Standard,Two Pointers Attempted,4,0.4778441626049283,0.6666666666666666,0.18882250406173834,244,True
NBA,UNDER,Standard,Two Pointers Attempted,5,0.48523103880683466,0.5833333333333334,0.09810229452649871,244,True
NBA,UNDER,Standard,Two Pointers Attempted,7,0.5222043814508359,0.7727272727272727,0.2505228912764368,244,True
NBA,UNDER,Standard,Two Pointers Attempted,9,0.7159969700843812,0.56,0.15599697008438118,244,True
NBA,UNDER,Standard,Two Pointers Made,0,0.26641915037008745,0.47058823529411764,0.2041690849240302,164,True
NBA,UNDER,Standard,Two Pointers Made,1,0.3826505284753756,0.625,0.24234947152462438,164,True
NBA,UNDER,Standard,Two Pointers Made,3,0.472363115104888,0.6470588235294118,0.1746957084245238,164,True
NBA,UNDER,Standard,Two Pointers Made,6,0.5153483007908295,0.36363636363636365,0.15171193715446585,164,True
NBA,UNDER,Standard,Two Pointers Made,7,0.5337693883955782,0.3125,0.2212693883955782,164,True
NBA,UNDER,Standard,Two Pointers Made,8,0.5490516365832688,0.75,0.20094836341673117,164,True
NBA,UNDER,Standard,Two Pointers Made,9,0.6398993891294307,0.47058823529411764,0.16931115383531303,164,True
NBA1H,OVER,Standard,Fantasy Score,1,0.7464000000000002,0.5714285714285714,0.17497142857142878,141,True
NBA1H,OVER,Standard,Fantasy Score,3,0.910705095318163,0.6428571428571429,0.2678479524610201,141,True
NBA1H,OVER,Standard,Fantasy Score,6,0.9138342154872956,0.7692307692307693,0.14460344625652632,141,True
NBA1H,OVER,Standard,Fantasy Score,9,0.9329557928114688,0.5714285714285714,0.3615272213828974,141,True
NBA1H,OVER,Standard,Points,0,0.6169325000000001,0.4375,0.1794325000000001,789,True
NBA1H,OVER,Standard,Points,1,0.8848695121951224,0.4878048780487805,0.39706463414634197,789,True
NBA1H,OVER,Standard,Points,2,0.898247687618294,0.4666666666666667,0.4315810209516273,789,True
NBA1H,OVER,Standard,Points,3,0.9084670980766418,0.65,0.2584670980766418,789,True
NBA1H,OVER,Standard,Points,4,0.9127621661106341,0.7625,0.15026216611063414,789,True
NBA1H,OVER,Standard,Points,5,0.930505194805195,0.4805194805194805,0.4499857142857145,789,True
NBA1H,OVER,Standard,Points,6,0.9406654320987651,0.48148148148148145,0.4591839506172836,789,True
NBA1H,OVER,Standard,Points,7,0.9471597402597406,0.5194805194805194,0.42767922077922116,789,True
NBA1H,OVER,Standard,Points,8,0.952869230769231,0.5384615384615384,0.4144076923076926,789,True
NBA1H,OVER,Standard,Points,9,0.9611341772151895,0.6075949367088608,0.3535392405063287,789,True
NBA1H,OVER,Standard,Pts+Rebs+Asts,1,0.8847699999999996,0.5571428571428572,0.32762714285714245,700,True
NBA1H,OVER,Standard,Pts+Rebs+Asts,2,0.891667605633803,0.5492957746478874,0.3423718309859156,700,True
NBA1H,OVER,Standard,Pts+Rebs+Asts,3,0.9024618694515408,0.5942028985507246,0.3082589709008162,700,True
NBA1H,OVER,Standard,Pts+Rebs+Asts,4,0.90855859078224,0.5714285714285714,0.3371300193536686,700,True
