proj_id,player_id,player,team,pp_team,pp_opp_team,pp_game_id,pos,stat_type,line,odds_type,start_time,league_id,duration,line_num
10806340,298406,Uriah Tenette,UNM,UNM,,146471,G,Pts+Asts,16.5,standard,2026-03-24T21:00:00.000-04:00,20,Full,16.5
10791750,277636,Keaton Wagler,ILL,ILL,HOU,146296,G,Points,24.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,24.5
10791756,278364,Kingston Flemings,HOU,HOU,ILL,146296,G,Points,24.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,24.5
10793982,182904,Emanuel Sharp,HOU,HOU,ILL,146296,G,Points,24.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,24.5
10795298,278362,Chris Cenac,HOU,HOU,ILL,146296,F-C,Pts+Rebs,24.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,24.5
10795301,225269,Joseph Tugler,HOU,HOU,ILL,146296,F,Pts+Rebs,24.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,24.5
10795303,278364,Kingston Flemings,HOU,HOU,ILL,146296,G,Pts+Rebs,24.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,24.5
10791706,282286,Andrej Stojakovic,ILL,ILL,HOU,146296,G,Points,19.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,19.5
10791725,277634,David Mirkovic,ILL,ILL,HOU,146296,F,Points,19.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,19.5
10791732,182904,Emanuel Sharp,HOU,HOU,ILL,146296,G,Points,19.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,19.5
10791749,277636,Keaton Wagler,ILL,ILL,HOU,146296,G,Points,19.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,19.5
10791755,278364,Kingston Flemings,HOU,HOU,ILL,146296,G,Points,19.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,19.5
10793986,218833,Milos Uzan,HOU,HOU,ILL,146296,G,Points,19.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,19.5
10795297,278362,Chris Cenac,HOU,HOU,ILL,146296,F-C,Pts+Rebs,19.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,19.5
10795300,225269,Joseph Tugler,HOU,HOU,ILL,146296,F,Pts+Rebs,19.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,19.5
10795305,219212,Tomislav Ivisic,ILL,ILL,HOU,146296,C,Pts+Rebs,19.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,19.5
10795203,282286,Andrej Stojakovic,ILL,ILL,HOU,146296,G,Points,17.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,17.5
10795207,277634,David Mirkovic,ILL,ILL,HOU,146296,F,Points,17.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,17.5
10795211,225269,Joseph Tugler,HOU,HOU,ILL,146296,F,Points,17.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,17.5
10795213,277636,Keaton Wagler,ILL,ILL,HOU,146296,G,Points,17.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,17.5
10795215,278364,Kingston Flemings,HOU,HOU,ILL,146296,G,Points,17.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,17.5
10795218,219869,Kylan Boswell,ILL,ILL,HOU,146296,G,Points,17.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,17.5
10786779,278364,Kingston Flemings,HOU,HOU,ILL,146296,G,Points,15.5,standard,2026-03-26T13:00:00.000-04:00,20,Full,15.5
10786778,277636,Keaton Wagler,ILL,ILL,HOU,146296,G,Points,15.0,standard,2026-03-26T13:00:00.000-04:00,20,Full,15.0
10791705,282286,Andrej Stojakovic,ILL,ILL,HOU,146296,G,Points,14.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,14.5
10791717,278362,Chris Cenac,HOU,HOU,ILL,146296,F-C,Points,14.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,14.5
10791743,225269,Joseph Tugler,HOU,HOU,ILL,146296,F,Points,14.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,14.5
10791762,219869,Kylan Boswell,ILL,ILL,HOU,146296,G,Points,14.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,14.5
10791768,308538,Mercy Miller,HOU,HOU,ILL,146296,G,Points,14.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,14.5
10791774,218833,Milos Uzan,HOU,HOU,ILL,146296,G,Points,14.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,14.5
10791782,219212,Tomislav Ivisic,ILL,ILL,HOU,146296,C,Points,14.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,14.5
10794035,277634,David Mirkovic,ILL,ILL,HOU,146296,F,Points,14.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,14.5
10795296,278362,Chris Cenac,HOU,HOU,ILL,146296,F-C,Pts+Rebs,14.5,goblin,2026-03-26T13:00:00.000-04:00,20,Full,14.5
10786775,182904,Emanuel Sharp,HOU,HOU,ILL,146296,G,Points,14.0,standard,2026-03-26T13:00:00.000-04:00,20,Full,14.0
10786773,277634,David Mirkovic,ILL,ILL,HOU,146296,F,Points,13.5,standard,2026-03-26T13:00:00.000-04:00,20,Full,13.5
10791720,278362,Chris Cenac,HOU,HOU,ILL,146296,F-C,Rebounds,12.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,12.5
10791729,277634,David Mirkovic,ILL,ILL,HOU,146296,F,Rebounds,12.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,12.5
10794045,278362,Chris Cenac,HOU,HOU,ILL,146296,F-C,Rebounds,11.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,11.5
10795205,278362,Chris Cenac,HOU,HOU,ILL,146296,F-C,Points,11.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,11.5
10795208,277634,David Mirkovic,ILL,ILL,HOU,146296,F,Points,11.5,goblin,2026-03-26T13:00:00.000-04:00,20,Full,11.5
10795209,182904,Emanuel Sharp,HOU,HOU,ILL,146296,G,Points,11.5,goblin,2026-03-26T13:00:00.000-04:00,20,Full,11.5
10795210,225269,Joseph Tugler,HOU,HOU,ILL,146296,F,Points,11.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,11.5
10795214,277636,Keaton Wagler,ILL,ILL,HOU,146296,G,Points,11.5,goblin,2026-03-26T13:00:00.000-04:00,20,Full,11.5
10795216,278364,Kingston Flemings,HOU,HOU,ILL,146296,G,Points,11.5,goblin,2026-03-26T13:00:00.000-04:00,20,Full,11.5
10795217,219869,Kylan Boswell,ILL,ILL,HOU,146296,G,Points,11.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,11.5
10795220,218833,Milos Uzan,HOU,HOU,ILL,146296,G,Points,11.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,11.5
10795222,219212,Tomislav Ivisic,ILL,ILL,HOU,146296,C,Points,11.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,11.5
10786772,282286,Andrej Stojakovic,ILL,ILL,HOU,146296,G,Points,10.5,standard,2026-03-26T13:00:00.000-04:00,20,Full,10.5
10791761,219869,Kylan Boswell,ILL,ILL,HOU,146296,G,Points,10.5,standard,2026-03-26T13:00:00.000-04:00,20,Full,10.5
10786776,225269,Joseph Tugler,HOU,HOU,ILL,146296,F,Points,10.0,standard,2026-03-26T13:00:00.000-04:00,20,Full,10.0
10791775,218833,Milos Uzan,HOU,HOU,ILL,146296,G,Points,10.0,standard,2026-03-26T13:00:00.000-04:00,20,Full,10.0
10791704,282286,Andrej Stojakovic,ILL,ILL,HOU,146296,G,Points,9.5,goblin,2026-03-26T13:00:00.000-04:00,20,Full,9.5
10791710,219209,Ben Humrichous,ILL,ILL,HOU,146296,F,Points,9.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,9.5
10791716,278362,Chris Cenac,HOU,HOU,ILL,146296,F-C,Points,9.5,standard,2026-03-26T13:00:00.000-04:00,20,Full,9.5
10791719,278362,Chris Cenac,HOU,HOU,ILL,146296,F-C,Rebounds,9.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,9.5
10791724,277634,David Mirkovic,ILL,ILL,HOU,146296,F,Points,9.5,goblin,2026-03-26T13:00:00.000-04:00,20,Full,9.5
10791728,277634,David Mirkovic,ILL,ILL,HOU,146296,F,Rebounds,9.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,9.5
10791737,277635,Jake Davis,ILL,ILL,HOU,146296,F,Points,9.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,9.5
10791745,225269,Joseph Tugler,HOU,HOU,ILL,146296,F,Rebounds,9.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,9.5
10791767,308538,Mercy Miller,HOU,HOU,ILL,146296,G,Points,9.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,9.5
10791781,219212,Tomislav Ivisic,ILL,ILL,HOU,146296,C,Points,9.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,9.5
10791785,219212,Tomislav Ivisic,ILL,ILL,HOU,146296,C,Rebounds,9.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,9.5
10791787,279058,Zvonimir Ivisic,ILL,ILL,HOU,146296,F-C,Points,9.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,9.5
10794036,182904,Emanuel Sharp,HOU,HOU,ILL,146296,G,Points,9.5,goblin,2026-03-26T13:00:00.000-04:00,20,Full,9.5
10786774,277634,David Mirkovic,ILL,ILL,HOU,146296,F,Rebounds,8.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,8.5
10791783,219212,Tomislav Ivisic,ILL,ILL,HOU,146296,C,Points,8.5,standard,2026-03-26T13:00:00.000-04:00,20,Full,8.5
10795302,225269,Joseph Tugler,HOU,HOU,ILL,146296,F,Rebounds,8.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,8.5
10795306,219212,Tomislav Ivisic,ILL,ILL,HOU,146296,C,Rebounds,8.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,8.5
10791721,278362,Chris Cenac,HOU,HOU,ILL,146296,F-C,Rebounds,7.5,standard,2026-03-26T13:00:00.000-04:00,20,Full,7.5
10791727,277634,David Mirkovic,ILL,ILL,HOU,146296,F,Rebounds,7.5,goblin,2026-03-26T13:00:00.000-04:00,20,Full,7.5
10791766,308538,Mercy Miller,HOU,HOU,ILL,146296,G,Points,7.5,standard,2026-03-26T13:00:00.000-04:00,20,Full,7.5
10794047,225269,Joseph Tugler,HOU,HOU,ILL,146296,F,Rebounds,7.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,7.5
10794050,278364,Kingston Flemings,HOU,HOU,ILL,146296,G,Assists,7.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,7.5
10794052,278364,Kingston Flemings,HOU,HOU,ILL,146296,G,Rebounds,7.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,7.5
10794054,219212,Tomislav Ivisic,ILL,ILL,HOU,146296,C,Rebounds,7.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,7.5
10795204,282286,Andrej Stojakovic,ILL,ILL,HOU,146296,G,Points,7.5,goblin,2026-03-26T13:00:00.000-04:00,20,Full,7.5
10795206,278362,Chris Cenac,HOU,HOU,ILL,146296,F-C,Points,7.5,goblin,2026-03-26T13:00:00.000-04:00,20,Full,7.5
10795212,225269,Joseph Tugler,HOU,HOU,ILL,146296,F,Points,7.5,goblin,2026-03-26T13:00:00.000-04:00,20,Full,7.5
10795219,219869,Kylan Boswell,ILL,ILL,HOU,146296,G,Points,7.5,goblin,2026-03-26T13:00:00.000-04:00,20,Full,7.5
10795221,218833,Milos Uzan,HOU,HOU,ILL,146296,G,Points,7.5,goblin,2026-03-26T13:00:00.000-04:00,20,Full,7.5
10791708,282286,Andrej Stojakovic,ILL,ILL,HOU,146296,G,Rebounds,6.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,6.5
10791714,219209,Ben Humrichous,ILL,ILL,HOU,146296,F,Rebounds,6.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,6.5
10791718,278362,Chris Cenac,HOU,HOU,ILL,146296,F-C,Rebounds,6.5,goblin,2026-03-26T13:00:00.000-04:00,20,Full,6.5
10791726,277634,David Mirkovic,ILL,ILL,HOU,146296,F,Rebounds,6.5,goblin,2026-03-26T13:00:00.000-04:00,20,Full,6.5
10791748,277636,Keaton Wagler,ILL,ILL,HOU,146296,G,Assists,6.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,6.5
10791752,277636,Keaton Wagler,ILL,ILL,HOU,146296,G,Rebounds,6.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,6.5
10791754,278364,Kingston Flemings,HOU,HOU,ILL,146296,G,Assists,6.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,6.5
10791758,278364,Kingston Flemings,HOU,HOU,ILL,146296,G,Rebounds,6.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,6.5
10791765,219869,Kylan Boswell,ILL,ILL,HOU,146296,G,Rebounds,6.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,6.5
10791771,218833,Milos Uzan,HOU,HOU,ILL,146296,G,Assists,6.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,6.5
10791786,219212,Tomislav Ivisic,ILL,ILL,HOU,146296,C,Rebounds,6.5,standard,2026-03-26T13:00:00.000-04:00,20,Full,6.5
10791791,279058,Zvonimir Ivisic,ILL,ILL,HOU,146296,F-C,Rebounds,6.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,6.5
10786777,225269,Joseph Tugler,HOU,HOU,ILL,146296,F,Rebounds,6.0,standard,2026-03-26T13:00:00.000-04:00,20,Full,6.0
10786780,278364,Kingston Flemings,HOU,HOU,ILL,146296,G,Rebounds,5.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,5.5
10794044,278362,Chris Cenac,HOU,HOU,ILL,146296,F-C,Rebounds,5.5,goblin,2026-03-26T13:00:00.000-04:00,20,Full,5.5
10794046,277634,David Mirkovic,ILL,ILL,HOU,146296,F,Rebounds,5.5,goblin,2026-03-26T13:00:00.000-04:00,20,Full,5.5
10794049,278364,Kingston Flemings,HOU,HOU,ILL,146296,G,Assists,5.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,5.5
10794053,219212,Tomislav Ivisic,ILL,ILL,HOU,146296,C,Rebounds,5.5,goblin,2026-03-26T13:00:00.000-04:00,20,Full,5.5
10795223,219212,Tomislav Ivisic,ILL,ILL,HOU,146296,C,Points,5.5,goblin,2026-03-26T13:00:00.000-04:00,20,Full,5.5
10791707,282286,Andrej Stojakovic,ILL,ILL,HOU,146296,G,Rebounds,4.5,standard,2026-03-26T13:00:00.000-04:00,20,Full,4.5
10791713,219209,Ben Humrichous,ILL,ILL,HOU,146296,F,Rebounds,4.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,4.5
10791723,277634,David Mirkovic,ILL,ILL,HOU,146296,F,Assists,4.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,4.5
10791734,182904,Emanuel Sharp,HOU,HOU,ILL,146296,G,Rebounds,4.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,4.5
10791736,277635,Jake Davis,ILL,ILL,HOU,146296,F,Points,4.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,4.5
10791740,277635,Jake Davis,ILL,ILL,HOU,146296,F,Rebounds,4.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,4.5
10791744,225269,Joseph Tugler,HOU,HOU,ILL,146296,F,Rebounds,4.5,goblin,2026-03-26T13:00:00.000-04:00,20,Full,4.5
10791747,277636,Keaton Wagler,ILL,ILL,HOU,146296,G,Assists,4.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,4.5
10791751,277636,Keaton Wagler,ILL,ILL,HOU,146296,G,Rebounds,4.5,standard,2026-03-26T13:00:00.000-04:00,20,Full,4.5
10791753,278364,Kingston Flemings,HOU,HOU,ILL,146296,G,Assists,4.5,standard,2026-03-26T13:00:00.000-04:00,20,Full,4.5
10791760,219869,Kylan Boswell,ILL,ILL,HOU,146296,G,Assists,4.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,4.5
10791764,219869,Kylan Boswell,ILL,ILL,HOU,146296,G,Rebounds,4.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,4.5
10791770,218833,Milos Uzan,HOU,HOU,ILL,146296,G,Assists,4.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,4.5
10791777,218833,Milos Uzan,HOU,HOU,ILL,146296,G,Rebounds,4.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,4.5
10791780,219212,Tomislav Ivisic,ILL,ILL,HOU,146296,C,Points,4.5,goblin,2026-03-26T13:00:00.000-04:00,20,Full,4.5
10791784,219212,Tomislav Ivisic,ILL,ILL,HOU,146296,C,Rebounds,4.5,goblin,2026-03-26T13:00:00.000-04:00,20,Full,4.5
10791790,279058,Zvonimir Ivisic,ILL,ILL,HOU,146296,F-C,Rebounds,4.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,4.5
10793985,308538,Mercy Miller,HOU,HOU,ILL,146296,G,Points,4.5,goblin,2026-03-26T13:00:00.000-04:00,20,Full,4.5
10791712,219209,Ben Humrichous,ILL,ILL,HOU,146296,F,Rebounds,3.5,goblin,2026-03-26T13:00:00.000-04:00,20,Full,3.5
10791735,182904,Emanuel Sharp,HOU,HOU,ILL,146296,G,Rebounds,3.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,3.5
10791746,277636,Keaton Wagler,ILL,ILL,HOU,146296,G,Assists,3.5,goblin,2026-03-26T13:00:00.000-04:00,20,Full,3.5
10791772,218833,Milos Uzan,HOU,HOU,ILL,146296,G,Assists,3.5,standard,2026-03-26T13:00:00.000-04:00,20,Full,3.5
10791789,279058,Zvonimir Ivisic,ILL,ILL,HOU,146296,F-C,Rebounds,3.5,goblin,2026-03-26T13:00:00.000-04:00,20,Full,3.5
10793577,219869,Kylan Boswell,ILL,ILL,HOU,146296,G,Rebounds,3.5,goblin,2026-03-26T13:00:00.000-04:00,20,Full,3.5
10794048,278364,Kingston Flemings,HOU,HOU,ILL,146296,G,Assists,3.5,goblin,2026-03-26T13:00:00.000-04:00,20,Full,3.5
10794051,278364,Kingston Flemings,HOU,HOU,ILL,146296,G,Rebounds,3.5,goblin,2026-03-26T13:00:00.000-04:00,20,Full,3.5
10791711,219209,Ben Humrichous,ILL,ILL,HOU,146296,F,Rebounds,2.5,goblin,2026-03-26T13:00:00.000-04:00,20,Full,2.5
10791722,277634,David Mirkovic,ILL,ILL,HOU,146296,F,Assists,2.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,2.5
10791731,182904,Emanuel Sharp,HOU,HOU,ILL,146296,G,Assists,2.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,2.5
10791733,182904,Emanuel Sharp,HOU,HOU,ILL,146296,G,Rebounds,2.5,goblin,2026-03-26T13:00:00.000-04:00,20,Full,2.5
10791739,277635,Jake Davis,ILL,ILL,HOU,146296,F,Rebounds,2.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,2.5
10791742,225269,Joseph Tugler,HOU,HOU,ILL,146296,F,Assists,2.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,2.5
10791759,219869,Kylan Boswell,ILL,ILL,HOU,146296,G,Assists,2.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,2.5
10791763,219869,Kylan Boswell,ILL,ILL,HOU,146296,G,Rebounds,2.5,goblin,2026-03-26T13:00:00.000-04:00,20,Full,2.5
10791769,218833,Milos Uzan,HOU,HOU,ILL,146296,G,Assists,2.5,goblin,2026-03-26T13:00:00.000-04:00,20,Full,2.5
10791776,218833,Milos Uzan,HOU,HOU,ILL,146296,G,Rebounds,2.5,goblin,2026-03-26T13:00:00.000-04:00,20,Full,2.5
10791779,219212,Tomislav Ivisic,ILL,ILL,HOU,146296,C,Assists,2.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,2.5
10791788,279058,Zvonimir Ivisic,ILL,ILL,HOU,146296,F-C,Rebounds,2.5,goblin,2026-03-26T13:00:00.000-04:00,20,Full,2.5
10792201,277636,Keaton Wagler,ILL,ILL,HOU,146296,G,Assists,2.5,goblin,2026-03-26T13:00:00.000-04:00,20,Full,2.5
10791730,182904,Emanuel Sharp,HOU,HOU,ILL,146296,G,Assists,1.5,standard,2026-03-26T13:00:00.000-04:00,20,Full,1.5
10791738,277635,Jake Davis,ILL,ILL,HOU,146296,F,Rebounds,1.5,goblin,2026-03-26T13:00:00.000-04:00,20,Full,1.5
10793956,225269,Joseph Tugler,HOU,HOU,ILL,146296,F,Assists,1.5,demon,2026-03-26T13:00:00.000-04:00,20,Full,1.5
10791703,282286,Andrej Stojakovic,ILL,ILL,HOU,146296,G,Assists,0.5,standard,2026-03-26T13:00:00.000-04:00,20,Full,0.5
10791715,278362,Chris Cenac,HOU,HOU,ILL,146296,F-C,Assists,0.5,standard,2026-03-26T13:00:00.000-04:00,20,Full,0.5
10791741,225269,Joseph Tugler,HOU,HOU,ILL,146296,F,Assists,0.5,goblin,2026-03-26T13:00:00.000-04:00,20,Full,0.5
10791778,219212,Tomislav Ivisic,ILL,ILL,HOU,146296,C,Assists,0.5,goblin,2026-03-26T13:00:00.000-04:00,20,Full,0.5
10795252,178699,Trey Kaufman-Renn,PUR,PUR,TEX,146396,F,Pts+Rebs,28.5,standard,2026-03-26T13:00:00.000-04:00,20,Full,28.5
10795262,274123,Dailyn Swain,TEX,TEX,PUR,146396,G-F,Pts+Rebs+Asts,27.5,standard,2026-03-26T13:00:00.000-04:00,20,Full,27.5
10800107,91710,Braden Smith,PUR,PUR,TEX,146396,G,Pts+Rebs+Asts,27.5,standard,2026-03-26T13:00:00.000-04:00,20,Full,27.5
10795268,278374,Matas Vokietaitis,TEX,TEX,PUR,146396,C,Pts+Rebs+Asts,24.5,standard,2026-03-26T13:00:00.000-04:00,20,Full,24.5
10797262,274123,Dailyn Swain,TEX,TEX,PUR,146396,G-F,Pts+Rebs,23.5,standard,2026-03-26T13:00:00.000-04:00,20,Full,23.5
10797264,278374,Matas Vokietaitis,TEX,TEX,PUR,146396,C,Pts+Rebs,23.5,standard,2026-03-26T13:00:00.000-04:00,20,Full,23.5
10794985,178699,Trey Kaufman-Renn,PUR,PUR,TEX,146396,F,Pts+Asts,22.5,standard,2026-03-26T13:00:00.000-04:00,20,Full,22.5
10795251,279548,Oscar Cluff,PUR,PUR,TEX,146396,C,Pts+Rebs+Asts,21.5,standard,2026-03-26T13:00:00.000-04:00,20,Full,21.5
10797261,274123,Dailyn Swain,TEX,TEX,PUR,146396,G-F,Pts+Asts,20.5,standard,2026-03-26T13:00:00.000-04:00,20,Full,20.5
10794980,88238,Fletcher Loyer,PUR,PUR,TEX,146396,G,Pts+Rebs+Asts,19.5,standard,2026-03-26T13:00:00.000-04:00,20,Full,19.5
10794984,178699,Trey Kaufman-Renn,PUR,PUR,TEX,146396,F,Points,19.5,standard,2026-03-26T13:00:00.000-04:00,20,Full,19.5
10795250,279548,Oscar Cluff,PUR,PUR,TEX,146396,C,Pts+Rebs,19.5,standard,2026-03-26T13:00:00.000-04:00,20,Full,19.5
10795272,218019,Tramon Mark,TEX,TEX,PUR,146396,G,Pts+Rebs+Asts,19.5,standard,2026-03-26T13:00:00.000-04:00,20,Full,19.5
10795265,219930,Jordan Pope,TEX,TEX,PUR,146396,G,Pts+Rebs+Asts,18.5,standard,2026-03-26T13:00:00.000-04:00,20,Full,18.5
10798335,218019,Tramon Mark,TEX,TEX,PUR,146396,G,Pts+Rebs,18.5,standard,2026-03-26T13:00:00.000-04:00,20,Full,18.5
10798334,219930,Jordan Pope,TEX,TEX,PUR,146396,G,Pts+Rebs,17.5,standard,2026-03-26T13:00:00.000-04:00,20,Full,17.5
10794979,88238,Fletcher Loyer,PUR,PUR,TEX,146396,G,Pts+Asts,16.5,standard,2026-03-26T13:00:00.000-04:00,20,Full,16.5
10795264,219930,Jordan Pope,TEX,TEX,PUR,146396,G,Pts+Asts,16.5,standard,2026-03-26T13:00:00.000-04:00,20,Full,16.5
10797263,278374,Matas Vokietaitis,TEX,TEX,PUR,146396,C,Points,16.5,standard,2026-03-26T13:00:00.000-04:00,20,Full,16.5
10795247,88238,Fletcher Loyer,PUR,PUR,TEX,146396,G,Points,15.5,standard,2026-03-26T13:00:00.000-04:00,20,Full,15.5
10795271,218019,Tramon Mark,TEX,TEX,PUR,146396,G,Pts+Asts,15.5,standard,2026-03-26T13:00:00.000-04:00,20,Full,15.5
10794977,91710,Braden Smith,PUR,PUR,TEX,146396,G,Points,14.5,standard,2026-03-26T13:00:00.000-04:00,20,Full,14.5
10795270,218019,Tramon Mark,TEX,TEX,PUR,146396,G,Points,13.5,standard,2026-03-26T13:00:00.000-04:00,20,Full,13.5
10795249,279548,Oscar Cluff,PUR,PUR,TEX,146396,C,Pts+Asts,12.5,standard,2026-03-26T13:00:00.000-04:00,20,Full,12.5
10794983,279548,Oscar Cluff,PUR,PUR,TEX,146396,C,Rebs+Asts,10.5,standard,2026-03-26T13:00:00.000-04:00,20,Full,10.5
10795248,279548,Oscar Cluff,PUR,PUR,TEX,146396,C,Points,10.5,standard,2026-03-26T13:00:00.000-04:00,20,Full,10.5
10794982,279548,Oscar Cluff,PUR,PUR,TEX,146396,C,Rebounds,9.5,standard,2026-03-26T13:00:00.000-04:00,20,Full,9.5
10794976,91710,Braden Smith,PUR,PUR,TEX,146396,G,Assists,9.0,standard,2026-03-26T13:00:00.000-04:00,20,Full,9.0
10795246,91710,Braden Smith,PUR,PUR,TEX,146396,G,Rebounds,3.5,standard,2026-03-26T13:00:00.000-04:00,20,Full,3.5
10795266,219930,Jordan Pope,TEX,TEX,PUR,146396,G,Rebs+Asts,3.5,standard,2026-03-26T13:00:00.000-04:00,20,Full,3.5
10795263,219930,Jordan Pope,TEX,TEX,PUR,146396,G,Assists,1.5,standard,2026-03-26T13:00:00.000-04:00,20,Full,1.5
10795269,278374,Matas Vokietaitis,TEX,TEX,PUR,146396,C,Turnovers,1.5,standard,2026-03-26T13:00:00.000-04:00,20,Full,1.5
10800108,219930,Jordan Pope,TEX,TEX,PUR,146396,G,Turnovers,1.5,standard,2026-03-26T13:00:00.000-04:00,20,Full,1.5
10794986,178699,Trey Kaufman-Renn,PUR,PUR,TEX,146396,F,Steals,0.5,standard,2026-03-26T13:00:00.000-04:00,20,Full,0.5
10803292,91710,Braden Smith,PUR,PUR,TEX,146396,G,Pts+Rebs+Asts,33.5,demon,2026-03-26T19:10:00.000-04:00,20,Full,33.5
10803290,91710,Braden Smith,PUR,PUR,TEX,146396,G,Pts+Rebs+Asts,31.5,demon,2026-03-26T19:10:00.000-04:00,20,Full,31.5
10803343,278374,Matas Vokietaitis,TEX,TEX,PUR,146396,C,Pts+Rebs+Asts,30.5,demon,2026-03-26T19:10:00.000-04:00,20,Full,30.5
10803291,91710,Braden Smith,PUR,PUR,TEX,146396,G,Pts+Rebs+Asts,29.5,demon,2026-03-26T19:10:00.000-04:00,20,Full,29.5
10803341,278374,Matas Vokietaitis,TEX,TEX,PUR,146396,C,Pts+Rebs+Asts,28.5,demon,2026-03-26T19:10:00.000-04:00,20,Full,28.5
10803342,278374,Matas Vokietaitis,TEX,TEX,PUR,146396,C,Pts+Rebs+Asts,26.5,demon,2026-03-26T19:10:00.000-04:00,20,Full,26.5
10803289,91710,Braden Smith,PUR,PUR,TEX,146396,G,Pts+Rebs+Asts,25.5,goblin,2026-03-26T19:10:00.000-04:00,20,Full,25.5
10803368,218019,Tramon Mark,TEX,TEX,PUR,146396,G,Pts+Rebs+Asts,25.5,demon,2026-03-26T19:10:00.000-04:00,20,Full,25.5
10803377,178699,Trey Kaufman-Renn,PUR,PUR,TEX,146396,F,Points,25.5,demon,2026-03-26T19:10:00.000-04:00,20,Full,25.5
