player,team,date,game_id,points,totalRebounds,assists,steals,blocks,threePointFieldGoalsMade,freeThrowsMade,espnFPS
Malik Monk,SAC,2025-10-23,401809941,19.0,1.0,2.0,0.0,0.0,3.0,2.0,25.5
Keon Ellis,SAC,2025-10-23,401809941,9.0,1.0,0.0,1.0,0.0,1.0,0.0,14.2
Dillon Brooks,PHX,2025-10-23,401809941,22.0,4.0,3.0,2.0,1.0,1.0,3.0,29.95
Oso Ighodaro,PHX,2025-10-23,401809941,7.0,4.0,1.0,0.0,0.0,0.0,1.0,13.35
Ryan Dunn,PHX,2025-10-23,401809941,9.0,10.0,3.0,1.0,3.0,1.0,0.0,26.8
Grayson Allen,PHX,2025-10-23,401809941,18.0,5.0,7.0,1.0,0.0,3.0,3.0,32.95
Devin Booker,PHX,2025-10-23,401809941,31.0,5.0,3.0,1.0,0.0,1.0,10.0,38.3
Royce O'Neale,PHX,2025-10-23,401809941,12.0,5.0,2.0,1.0,0.0,3.0,1.0,20.35
Nigel Hayes-Davis,PHX,2025-10-23,401809941,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.2
Nick Richards,PHX,2025-10-23,401809941,8.0,3.0,0.0,0.0,0.0,0.0,2.0,14.5
Mark Williams,PHX,2025-10-23,401809941,6.0,11.0,0.0,0.0,2.0,0.0,0.0,20.5
Collin Gillespie,PHX,2025-10-23,401809941,7.0,2.0,4.0,1.0,1.0,1.0,0.0,15.2
Julius Randle,MIN,2025-10-23,401809942,19.0,7.0,6.0,2.0,1.0,3.0,2.0,38.9
Jaden McDaniels,MIN,2025-10-23,401809942,18.0,5.0,2.0,1.0,3.0,3.0,3.0,30.05
Rudy Gobert,MIN,2025-10-23,401809942,10.0,6.0,0.0,0.0,1.0,0.0,4.0,19.0
Donte DiVincenzo,MIN,2025-10-23,401809942,7.0,4.0,2.0,2.0,2.0,1.0,0.0,15.0
Anthony Edwards,MIN,2025-10-23,401809942,41.0,7.0,1.0,0.0,1.0,5.0,8.0,52.8
Naz Reid,MIN,2025-10-23,401809942,6.0,3.0,1.0,1.0,2.0,0.0,2.0,14.4
Mike Conley,MIN,2025-10-23,401809942,3.0,2.0,0.0,1.0,0.0,1.0,0.0,3.1
Jaylen Clark,MIN,2025-10-23,401809942,2.0,4.0,3.0,2.0,0.0,0.0,0.0,9.3
Terrence Shannon Jr.,MIN,2025-10-23,401809942,10.0,5.0,5.0,1.0,0.0,2.0,0.0,23.2
Bones Hyland,MIN,2025-10-23,401809942,2.0,2.0,1.0,0.0,0.0,0.0,0.0,4.9
Toumani Camara,POR,2025-10-23,401809942,10.0,9.0,5.0,0.0,0.0,2.0,2.0,24.7
Deni Avdija,POR,2025-10-23,401809942,20.0,7.0,1.0,0.0,1.0,0.0,8.0,26.8
Donovan Clingan,POR,2025-10-23,401809942,8.0,6.0,1.0,2.0,1.0,2.0,0.0,19.5
Jrue Holiday,POR,2025-10-23,401809942,14.0,6.0,7.0,3.0,0.0,1.0,3.0,26.95
Shaedon Sharpe,POR,2025-10-23,401809942,15.0,2.0,4.0,1.0,0.0,3.0,2.0,14.3
Jerami Grant,POR,2025-10-23,401809942,29.0,3.0,1.0,0.0,1.0,4.0,5.0,41.35
Kris Murray,POR,2025-10-23,401809942,7.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0
Yang Hansen,POR,2025-10-23,401809942,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.7
Matisse Thybulle,POR,2025-10-23,401809942,2.0,2.0,2.0,2.0,0.0,0.0,2.0,7.7
Blake Wesley,POR,2025-10-23,401809942,7.0,3.0,4.0,2.0,0.0,0.0,3.0,14.95
Isaiah Hartenstein,OKC,2025-10-23,401809236,5.0,14.0,2.0,0.0,0.0,0.0,1.0,19.45
Chet Holmgren,OKC,2025-10-23,401809236,15.0,12.0,2.0,2.0,0.0,0.0,7.0,28.25
Shai Gilgeous-Alexander,OKC,2025-10-23,401809236,55.0,8.0,5.0,2.0,1.0,2.0,23.0,77.55
Luguentz Dort,OKC,2025-10-23,401809236,7.0,8.0,2.0,1.0,0.0,1.0,2.0,16.0
Aaron Wiggins,OKC,2025-10-23,401809236,23.0,9.0,0.0,0.0,1.0,5.0,4.0,35.1
Jaylin Williams,OKC,2025-10-23,401809236,5.0,2.0,2.0,0.0,0.0,1.0,0.0,9.6
Brooks Barnhizer,OKC,2025-10-23,401809236,2.0,3.0,0.0,0.0,0.0,0.0,0.0,5.2
Ousmane Dieng,OKC,2025-10-23,401809236,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.4
Branden Carlson,OKC,2025-10-23,401809236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Youngblood,OKC,2025-10-23,401809236,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
Ajay Mitchell,OKC,2025-10-23,401809236,26.0,3.0,4.0,1.0,0.0,0.0,8.0,37.9
Pascal Siakam,IND,2025-10-23,401809236,32.0,15.0,4.0,1.0,0.0,3.0,5.0,50.15
Isaiah Jackson,IND,2025-10-23,401809236,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0
Andrew Nembhard,IND,2025-10-23,401809236,4.0,1.0,4.0,0.0,0.0,0.0,4.0,6.2
Aaron Nesmith,IND,2025-10-23,401809236,5.0,7.0,0.0,0.0,0.0,1.0,0.0,9.3
Bennedict Mathurin,IND,2025-10-23,401809236,36.0,11.0,1.0,0.0,0.0,3.0,15.0,48.75
Obi Toppin,IND,2025-10-23,401809236,20.0,5.0,3.0,2.0,0.0,0.0,4.0,31.5
Jarace Walker,IND,2025-10-23,401809236,13.0,4.0,4.0,1.0,0.0,1.0,0.0,24.2
Tony Bradley,IND,2025-10-23,401809236,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.6
Jay Huff,IND,2025-10-23,401809236,5.0,3.0,0.0,0.0,2.0,1.0,0.0,11.2
Ben Sheppard,IND,2025-10-23,401809236,15.0,8.0,4.0,1.0,1.0,3.0,2.0,31.7
Taelon Peter,IND,2025-10-23,401809236,3.0,0.0,1.0,1.0,0.0,1.0,0.0,4.9
Johnny Furphy,IND,2025-10-23,401809236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron Gordon,DEN,2025-10-24,401809237,50.0,8.0,2.0,0.0,1.0,10.0,6.0,76.1
Cameron Johnson,DEN,2025-10-24,401809237,5.0,3.0,2.0,1.0,0.0,1.0,0.0,8.3
Nikola Jokic,DEN,2025-10-24,401809237,21.0,13.0,10.0,1.0,1.0,2.0,3.0,44.95
Jamal Murray,DEN,2025-10-24,401809237,25.0,3.0,10.0,3.0,0.0,1.0,2.0,47.2
Christian Braun,DEN,2025-10-24,401809237,6.0,4.0,2.0,0.0,0.0,0.0,0.0,11.2
Spencer Jones,DEN,2025-10-24,401809237,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3
Jonas Valanciunas,DEN,2025-10-24,401809237,8.0,3.0,2.0,0.0,1.0,0.0,0.0,18.4
Tim Hardaway Jr.,DEN,2025-10-24,401809237,10.0,2.0,0.0,1.0,0.0,2.0,0.0,13.8
Bruce Brown,DEN,2025-10-24,401809237,4.0,5.0,3.0,1.0,0.0,0.0,0.0,15.4
Peyton Watson,DEN,2025-10-24,401809237,2.0,2.0,1.0,0.0,1.0,0.0,2.0,5.9
Jimmy Butler III,GS,2025-10-24,401809237,21.0,5.0,6.0,3.0,0.0,2.0,7.0,36.35
Draymond Green,GS,2025-10-24,401809237,13.0,8.0,8.0,0.0,1.0,2.0,1.0,34.95
Jonathan Kuminga,GS,2025-10-24,401809237,14.0,5.0,3.0,0.0,0.0,1.0,1.0,23.15
Stephen Curry,GS,2025-10-24,401809237,42.0,6.0,7.0,3.0,1.0,6.0,8.0,68.0
Brandin Podziemski,GS,2025-10-24,401809237,11.0,3.0,1.0,1.0,0.0,2.0,1.0,15.15
Al Horford,GS,2025-10-24,401809237,13.0,3.0,2.0,1.0,1.0,3.0,0.0,23.2
Quinten Post,GS,2025-10-24,401809237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buddy Hield,GS,2025-10-24,401809237,11.0,2.0,2.0,1.0,0.0,1.0,0.0,14.7
Gary Payton II,GS,2025-10-24,401809237,6.0,6.0,1.0,1.0,0.0,0.0,0.0,15.8
Will Richard,GS,2025-10-24,401809237,6.0,5.0,3.0,1.0,0.0,1.0,1.0,15.25
Giannis Antetokounmpo,MIL,2025-10-24,401809946,31.0,20.0,7.0,0.0,1.0,2.0,7.0,65.05
Myles Turner,MIL,2025-10-24,401809946,4.0,5.0,2.0,1.0,2.0,0.0,0.0,10.7
Gary Trent Jr.,MIL,2025-10-24,401809946,20.0,2.0,4.0,0.0,0.0,4.0,2.0,26.4
AJ Green,MIL,2025-10-24,401809946,9.0,1.0,0.0,1.0,0.0,3.0,0.0,11.7
Ryan Rollins,MIL,2025-10-24,401809946,13.0,5.0,2.0,3.0,1.0,1.0,2.0,23.8
Taurean Prince,MIL,2025-10-24,401809946,3.0,3.0,3.0,1.0,0.0,1.0,0.0,9.1
Bobby Portis,MIL,2025-10-24,401809946,11.0,8.0,0.0,0.0,0.0,1.0,0.0,16.9
Kyle Kuzma,MIL,2025-10-24,401809946,8.0,3.0,0.0,1.0,1.0,0.0,0.0,15.9
Amir Coffey,MIL,2025-10-24,401809946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5
Cole Anthony,MIL,2025-10-24,401809946,23.0,4.0,7.0,2.0,0.0,2.0,3.0,40.65
Brandon Ingram,TOR,2025-10-24,401809946,29.0,6.0,3.0,0.0,1.0,3.0,6.0,40.5
RJ Barrett,TOR,2025-10-24,401809946,20.0,6.0,2.0,2.0,2.0,1.0,1.0,37.45
Scottie Barnes,TOR,2025-10-24,401809946,17.0,5.0,3.0,3.0,0.0,2.0,3.0,25.85
Jakob Poeltl,TOR,2025-10-24,401809946,6.0,5.0,2.0,0.0,0.0,0.0,0.0,12.9
Immanuel Quickley,TOR,2025-10-24,401809946,19.0,7.0,8.0,2.0,0.0,1.0,6.0,35.7
Sandro Mamukelashvili,TOR,2025-10-24,401809946,4.0,3.0,1.0,0.0,0.0,0.0,2.0,9.1
Jamison Battle,TOR,2025-10-24,401809946,9.0,2.0,0.0,1.0,0.0,3.0,0.0,14.3
Jonathan Mogbo,TOR,2025-10-24,401809946,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.7
Ochai Agbaji,TOR,2025-10-24,401809946,3.0,1.0,1.0,0.0,0.0,0.0,1.0,5.15
Jamal Shead,TOR,2025-10-24,401809946,4.0,0.0,4.0,1.0,0.0,0.0,2.0,8.1
Gradey Dick,TOR,2025-10-24,401809946,5.0,4.0,1.0,1.0,0.0,1.0,0.0,8.7
Onyeka Okongwu,ATL,2025-10-24,401809943,17.0,4.0,3.0,1.0,3.0,1.0,6.0,30.7
Jalen Johnson,ATL,2025-10-24,401809943,12.0,8.0,1.0,1.0,0.0,0.0,2.0,21.8
Trae Young,ATL,2025-10-24,401809943,25.0,1.0,6.0,3.0,0.0,1.0,10.0,35.8
Nickeil Alexander-Walker,ATL,2025-10-24,401809943,19.0,1.0,4.0,1.0,0.0,1.0,2.0,26.4
Dyson Daniels,ATL,2025-10-24,401809943,6.0,9.0,4.0,2.0,1.0,0.0,0.0,20.8
Mouhamed Gueye,ATL,2025-10-24,401809943,13.0,8.0,3.0,0.0,1.0,2.0,1.0,24.95
Asa Newell,ATL,2025-10-24,401809943,5.0,0.0,0.0,0.0,0.0,1.0,0.0,6.2
N'Faly Dante,ATL,2025-10-24,401809943,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.3
Luke Kennard,ATL,2025-10-24,401809943,6.0,3.0,2.0,1.0,0.0,0.0,0.0,12.8
Keaton Wallace,ATL,2025-10-24,401809943,3.0,1.0,2.0,0.0,0.0,1.0,0.0,7.0
Vit Krejci,ATL,2025-10-24,401809943,5.0,2.0,1.0,0.0,0.0,1.0,0.0,8.9
Paolo Banchero,ORL,2025-10-24,401809943,11.0,6.0,1.0,0.0,0.0,0.0,3.0,10.65
Franz Wagner,ORL,2025-10-24,401809943,27.0,6.0,2.0,1.0,0.0,2.0,5.0,38.85
Wendell Carter Jr.,ORL,2025-10-24,401809943,10.0,8.0,2.0,2.0,0.0,0.0,6.0,19.3
Desmond Bane,ORL,2025-10-24,401809943,15.0,7.0,5.0,0.0,0.0,1.0,4.0,24.9
Jalen Suggs,ORL,2025-10-24,401809943,11.0,3.0,4.0,0.0,0.0,3.0,0.0,20.0
Jonathan Isaac,ORL,2025-10-24,401809943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tristan da Silva,ORL,2025-10-24,401809943,15.0,6.0,3.0,3.0,0.0,2.0,3.0,28.45
Goga Bitadze,ORL,2025-10-24,401809943,3.0,5.0,0.0,0.0,2.0,0.0,1.0,10.45
Tyus Jones,ORL,2025-10-24,401809943,4.0,1.0,2.0,0.0,1.0,0.0,0.0,8.9
Anthony Black,ORL,2025-10-24,401809943,8.0,3.0,2.0,1.0,0.0,0.0,2.0,12.3
Jett Howard,ORL,2025-10-24,401809943,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.2
Jarrett Allen,CLE,2025-10-24,401809944,22.0,7.0,4.0,2.0,1.0,0.0,6.0,41.3
Evan Mobley,CLE,2025-10-24,401809944,13.0,8.0,5.0,0.0,2.0,1.0,2.0,27.0
Donovan Mitchell,CLE,2025-10-24,401809944,35.0,2.0,5.0,3.0,0.0,6.0,9.0,50.75
Sam Merrill,CLE,2025-10-24,401809944,22.0,1.0,5.0,1.0,1.0,6.0,4.0,32.6
Jaylon Tyson,CLE,2025-10-24,401809944,8.0,4.0,1.0,3.0,1.0,2.0,0.0,19.3
Larry Nance Jr.,CLE,2025-10-24,401809944,9.0,3.0,1.0,1.0,0.0,0.0,1.0,13.85
Dean Wade,CLE,2025-10-24,401809944,6.0,6.0,1.0,0.0,0.0,1.0,1.0,11.65
Lonzo Ball,CLE,2025-10-24,401809944,2.0,2.0,8.0,2.0,0.0,0.0,2.0,13.1
Craig Porter Jr.,CLE,2025-10-24,401809944,14.0,2.0,2.0,1.0,0.0,2.0,0.0,25.8
Tyrese Proctor,CLE,2025-10-24,401809944,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.6
Michael Porter Jr.,BKN,2025-10-24,401809944,31.0,8.0,3.0,1.0,0.0,5.0,0.0,48.6
Nic Claxton,BKN,2025-10-24,401809944,10.0,9.0,4.0,3.0,0.0,0.0,0.0,24.0
Terance Mann,BKN,2025-10-24,401809944,4.0,1.0,2.0,1.0,0.0,0.0,0.0,7.6
Cam Thomas,BKN,2025-10-24,401809944,33.0,2.0,9.0,0.0,0.0,3.0,6.0,49.4
Ben Saraf,BKN,2025-10-24,401809944,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5
Ziaire Williams,BKN,2025-10-24,401809944,25.0,2.0,0.0,2.0,0.0,6.0,1.0,35.05
Noah Clowney,BKN,2025-10-24,401809944,5.0,5.0,3.0,1.0,0.0,1.0,0.0,12.8
Day'Ron Sharpe,BKN,2025-10-24,401809944,2.0,2.0,3.0,1.0,0.0,0.0,0.0,8.0
Tyrese Martin,BKN,2025-10-24,401809944,3.0,3.0,1.0,0.0,0.0,1.0,0.0,6.0
Egor Demin,BKN,2025-10-24,401809944,9.0,6.0,4.0,0.0,0.0,3.0,0.0,19.9
Sam Hauser,BOS,2025-10-24,401809945,18.0,3.0,0.0,1.0,1.0,6.0,0.0,25.5
Neemias Queta,BOS,2025-10-24,401809945,8.0,7.0,1.0,0.0,1.0,0.0,2.0,17.5
Derrick White,BOS,2025-10-24,401809945,15.0,4.0,4.0,1.0,0.0,3.0,2.0,19.2
Jaylen Brown,BOS,2025-10-24,401809945,23.0,4.0,3.0,1.0,1.0,3.0,2.0,29.4
Payton Pritchard,BOS,2025-10-24,401809945,8.0,5.0,6.0,1.0,0.0,1.0,3.0,18.05
Chris Boucher,BOS,2025-10-24,401809945,0.0,4.0,0.0,1.0,4.0,0.0,0.0,8.2
Xavier Tillman,BOS,2025-10-24,401809945,7.0,3.0,0.0,0.0,0.0,1.0,0.0,12.3
Amari Williams,BOS,2025-10-24,401809945,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Anfernee Simons,BOS,2025-10-24,401809945,10.0,1.0,4.0,3.0,0.0,1.0,1.0,17.65
Baylor Scheierman,BOS,2025-10-24,401809945,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Jordan Walsh,BOS,2025-10-24,401809945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hugo Gonzalez,BOS,2025-10-24,401809945,6.0,4.0,1.0,2.0,0.0,0.0,0.0,14.0
OG Anunoby,NY,2025-10-24,401809945,10.0,2.0,1.0,2.0,0.0,2.0,2.0,12.6
Karl-Anthony Towns,NY,2025-10-24,401809945,26.0,13.0,3.0,1.0,1.0,4.0,10.0,41.0
Mikal Bridges,NY,2025-10-24,401809945,12.0,6.0,2.0,2.0,1.0,2.0,0.0,23.8
Jalen Brunson,NY,2025-10-24,401809945,31.0,3.0,5.0,0.0,0.0,3.0,8.0,43.5
Miles McBride,NY,2025-10-24,401809945,10.0,4.0,4.0,1.0,1.0,2.0,2.0,19.1
Guerschon Yabusele,NY,2025-10-24,401809945,3.0,5.0,1.0,0.0,0.0,1.0,0.0,9.6
Jordan Clarkson,NY,2025-10-24,401809945,6.0,3.0,0.0,0.0,1.0,2.0,0.0,9.3
Josh Hart,NY,2025-10-24,401809945,2.0,14.0,3.0,0.0,0.0,0.0,0.0,15.6
Landry Shamet,NY,2025-10-24,401809945,3.0,3.0,0.0,0.0,0.0,1.0,0.0,4.8
Tyler Kolek,NY,2025-10-24,401809945,2.0,0.0,4.0,1.0,0.0,0.0,0.0,6.7
Tobias Harris,DET,2025-10-25,401809947,9.0,8.0,4.0,1.0,1.0,1.0,0.0,21.9
Duncan Robinson,DET,2025-10-25,401809947,17.0,3.0,2.0,0.0,3.0,4.0,3.0,29.55
Jalen Duren,DET,2025-10-25,401809947,6.0,6.0,0.0,1.0,1.0,0.0,0.0,15.9
Cade Cunningham,DET,2025-10-25,401809947,21.0,7.0,9.0,0.0,1.0,3.0,4.0,36.4
Ausar Thompson,DET,2025-10-25,401809947,19.0,2.0,4.0,1.0,1.0,1.0,0.0,30.1
Paul Reed,DET,2025-10-25,401809947,13.0,9.0,1.0,0.0,2.0,1.0,0.0,27.6
Isaiah Stewart,DET,2025-10-25,401809947,4.0,4.0,0.0,0.0,2.0,1.0,1.0,6.55
Ronald Holland II,DET,2025-10-25,401809947,11.0,5.0,3.0,2.0,0.0,2.0,3.0,20.55
Javonte Green,DET,2025-10-25,401809947,7.0,4.0,2.0,1.0,0.0,1.0,2.0,12.6
Chaz Lanier,DET,2025-10-25,401809947,3.0,0.0,1.0,0.0,0.0,1.0,0.0,3.8
Daniss Jenkins,DET,2025-10-25,401809947,5.0,0.0,0.0,0.0,0.0,1.0,2.0,4.9
Kevin Durant,HOU,2025-10-25,401809947,37.0,3.0,1.0,3.0,1.0,3.0,16.0,50.0
Jabari Smith Jr.,HOU,2025-10-25,401809947,11.0,6.0,2.0,1.0,1.0,3.0,2.0,15.5
Steven Adams,HOU,2025-10-25,401809947,11.0,10.0,0.0,3.0,0.0,0.0,3.0,27.25
Alperen Sengun,HOU,2025-10-25,401809947,17.0,7.0,7.0,3.0,0.0,0.0,7.0,28.65
Amen Thompson,HOU,2025-10-25,401809947,10.0,4.0,1.0,0.0,0.0,0.0,6.0,9.5
Tari Eason,HOU,2025-10-25,401809947,4.0,5.0,2.0,1.0,0.0,0.0,0.0,11.7
Clint Capela,HOU,2025-10-25,401809947,2.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0
Josh Okogie,HOU,2025-10-25,401809947,10.0,4.0,1.0,0.0,0.0,1.0,3.0,16.85
Reed Sheppard,HOU,2025-10-25,401809947,9.0,2.0,1.0,3.0,0.0,3.0,0.0,9.9
Andrew Wiggins,MIA,2025-10-25,401809948,10.0,7.0,3.0,1.0,1.0,0.0,2.0,21.1
Bam Adebayo,MIA,2025-10-25,401809948,24.0,5.0,4.0,1.0,0.0,4.0,4.0,35.1
Kel'el Ware,MIA,2025-10-25,401809948,19.0,9.0,1.0,1.0,1.0,1.0,2.0,34.9
Norman Powell,MIA,2025-10-25,401809948,15.0,6.0,2.0,2.0,0.0,2.0,3.0,25.35
Davion Mitchell,MIA,2025-10-25,401809948,2.0,1.0,6.0,0.0,0.0,0.0,0.0,9.5
Simone Fontecchio,MIA,2025-10-25,401809948,14.0,4.0,2.0,2.0,0.0,4.0,0.0,23.9
Keshad Johnson,MIA,2025-10-25,401809948,5.0,3.0,0.0,1.0,0.0,1.0,0.0,8.6
Jaime Jaquez Jr.,MIA,2025-10-25,401809948,17.0,10.0,6.0,2.0,0.0,0.0,1.0,40.35
Nikola Jovic,MIA,2025-10-25,401809948,20.0,6.0,4.0,1.0,1.0,3.0,5.0,38.15
Dru Smith,MIA,2025-10-25,401809948,10.0,3.0,5.0,3.0,1.0,2.0,0.0,24.5
Jahmir Young,MIA,2025-10-25,401809948,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.1
Pelle Larsson,MIA,2025-10-25,401809948,8.0,2.0,0.0,1.0,0.0,2.0,0.0,11.0
Jaren Jackson Jr.,MEM,2025-10-25,401809948,19.0,3.0,1.0,1.0,1.0,1.0,4.0,26.1
Jaylen Wells,MEM,2025-10-25,401809948,9.0,4.0,1.0,0.0,0.0,3.0,0.0,11.9
Jock Landale,MEM,2025-10-25,401809948,4.0,5.0,0.0,0.0,1.0,0.0,2.0,8.9
Kentavious Caldwell-Pope,MEM,2025-10-25,401809948,7.0,3.0,6.0,2.0,0.0,2.0,1.0,18.05
Ja Morant,MEM,2025-10-25,401809948,12.0,2.0,6.0,0.0,0.0,0.0,4.0,15.7
Santi Aldama,MEM,2025-10-25,401809948,13.0,8.0,0.0,1.0,0.0,1.0,0.0,24.1
Olivier-Maxence Prosper,MEM,2025-10-25,401809948,8.0,4.0,1.0,0.0,0.0,0.0,4.0,13.5
Cedric Coward,MEM,2025-10-25,401809948,16.0,2.0,2.0,2.0,0.0,2.0,4.0,25.6
GG Jackson,MEM,2025-10-25,401809948,5.0,2.0,0.0,1.0,0.0,0.0,1.0,5.45
PJ Hall,MEM,2025-10-25,401809948,7.0,3.0,0.0,0.0,1.0,1.0,0.0,13.6
John Konchar,MEM,2025-10-25,401809948,3.0,1.0,1.0,1.0,1.0,1.0,0.0,8.8
Cam Spencer,MEM,2025-10-25,401809948,2.0,2.0,3.0,0.0,0.0,0.0,2.0,3.3
Javon Small,MEM,2025-10-25,401809948,9.0,2.0,8.0,0.0,0.0,2.0,3.0,16.45
Harrison Barnes,SA,2025-10-25,401809949,7.0,1.0,5.0,1.0,2.0,1.0,2.0,18.9
Julian Champagnie,SA,2025-10-25,401809949,7.0,8.0,3.0,1.0,0.0,1.0,0.0,18.5
Victor Wembanyama,SA,2025-10-25,401809949,29.0,11.0,2.0,1.0,9.0,0.0,3.0,61.35
Devin Vassell,SA,2025-10-25,401809949,23.0,5.0,1.0,1.0,0.0,6.0,1.0,26.25
Stephon Castle,SA,2025-10-25,401809949,16.0,6.0,6.0,1.0,1.0,3.0,3.0,23.55
Keldon Johnson,SA,2025-10-25,401809949,8.0,10.0,1.0,0.0,0.0,0.0,0.0,19.4
Carter Bryant,SA,2025-10-25,401809949,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2
Luke Kornet,SA,2025-10-25,401809949,14.0,12.0,4.0,0.0,1.0,0.0,2.0,35.5
Jordan McLaughlin,SA,2025-10-25,401809949,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.2
Dylan Harper,SA,2025-10-25,401809949,13.0,5.0,3.0,1.0,0.0,1.0,6.0,18.4
Herbert Jones,NO,2025-10-25,401809949,0.0,7.0,2.0,1.0,0.0,0.0,0.0,3.0
Zion Williamson,NO,2025-10-25,401809949,27.0,10.0,7.0,3.0,0.0,0.0,11.0,45.75
Trey Murphy III,NO,2025-10-25,401809949,24.0,10.0,5.0,3.0,0.0,3.0,3.0,45.85
Jordan Poole,NO,2025-10-25,401809949,21.0,4.0,5.0,0.0,1.0,3.0,2.0,30.2
Saddiq Bey,NO,2025-10-25,401809949,9.0,3.0,2.0,0.0,0.0,3.0,0.0,14.6
Derik Queen,NO,2025-10-25,401809949,15.0,6.0,1.0,1.0,2.0,0.0,3.0,27.45
Jose Alvarado,NO,2025-10-25,401809949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Hawkins,NO,2025-10-25,401809949,7.0,1.0,1.0,0.0,0.0,1.0,0.0,9.2
Jeremiah Fears,NO,2025-10-25,401809949,13.0,4.0,1.0,2.0,0.0,0.0,3.0,21.55
Khris Middleton,WSH,2025-10-25,401809950,9.0,4.0,2.0,3.0,0.0,1.0,0.0,14.0
Kyshawn George,WSH,2025-10-25,401809950,34.0,11.0,4.0,2.0,3.0,7.0,5.0,62.35
Alex Sarr,WSH,2025-10-25,401809950,14.0,9.0,5.0,1.0,3.0,0.0,4.0,34.4
CJ McCollum,WSH,2025-10-25,401809950,6.0,2.0,5.0,1.0,0.0,1.0,1.0,11.25
Bub Carrington,WSH,2025-10-25,401809950,7.0,3.0,3.0,2.0,0.0,1.0,4.0,10.4
Marvin Bagley III,WSH,2025-10-25,401809950,10.0,4.0,1.0,0.0,0.0,1.0,1.0,17.25
Corey Kispert,WSH,2025-10-25,401809950,7.0,4.0,4.0,0.0,0.0,1.0,0.0,17.2
Tristan Vukcevic,WSH,2025-10-25,401809950,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.5
Cam Whitmore,WSH,2025-10-25,401809950,8.0,3.0,1.0,1.0,0.0,0.0,2.0,11.4
Will Riley,WSH,2025-10-25,401809950,3.0,3.0,0.0,1.0,0.0,0.0,3.0,6.95
Tre Johnson,WSH,2025-10-25,401809950,17.0,3.0,2.0,0.0,1.0,3.0,0.0,26.4
Anthony Davis,DAL,2025-10-25,401809950,27.0,13.0,4.0,2.0,2.0,0.0,9.0,47.75
P.J. Washington,DAL,2025-10-25,401809950,18.0,9.0,1.0,2.0,1.0,2.0,0.0,28.6
Cooper Flagg,DAL,2025-10-25,401809950,18.0,5.0,6.0,1.0,1.0,2.0,4.0,30.9
Dereck Lively II,DAL,2025-10-25,401809950,8.0,6.0,2.0,2.0,1.0,0.0,0.0,22.0
Klay Thompson,DAL,2025-10-25,401809950,8.0,4.0,0.0,1.0,0.0,1.0,3.0,11.75
Dwight Powell,DAL,2025-10-25,401809950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Naji Marshall,DAL,2025-10-25,401809950,7.0,6.0,4.0,2.0,0.0,0.0,3.0,19.45
Moussa Cisse,DAL,2025-10-25,401809950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D'Angelo Russell,DAL,2025-10-25,401809950,1.0,2.0,3.0,0.0,0.0,0.0,1.0,4.25
Brandon Williams,DAL,2025-10-25,401809950,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8
Max Christie,DAL,2025-10-25,401809950,9.0,1.0,2.0,0.0,0.0,3.0,0.0,12.6
Ryan Nembhard,DAL,2025-10-25,401809950,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.6
Jaden Hardy,DAL,2025-10-25,401809950,9.0,1.0,0.0,0.0,0.0,2.0,1.0,9.25
Julius Randle,MIN,2025-10-25,401809951,26.0,9.0,6.0,0.0,0.0,4.0,4.0,44.9
Jaden McDaniels,MIN,2025-10-25,401809951,10.0,2.0,0.0,0.0,1.0,0.0,0.0,12.8
