sport,player,prop_type,direction,pick_type,line,edge,rank_score,tier,hit_prob_over,hit_prob_under,hit_prob_selected,hit_prob_actionable,leg_prob_used,prop_quality_score,rank_read_score,implied_prob,implied_prob_over,implied_prob_under,cross_edge,data_completeness_score,pick_type_eligible,distribution_std,distribution_n,std_norm,confidence_score,calibration_bucket,calibration_actual_hit_rate,calibration_n,read_fields_missing
MLB,Andy Pages,Hits+Runs+RBIs,OVER,Goblin,1.5,2.9,5.35,B,0.8,0.2,0.8,0.8,0.8,0.5796044554288313,0.6425333333333333,,,,,0.8,True,3.414,10,1.0,0.522861559400091,5,0.566788,5510.0,[]
MLB,Pete Crow-Armstrong,Hits+Runs+RBIs,OVER,Goblin,0.5,2.1,5.34,B,0.8,0.2,0.8,0.8,0.8,0.5677956528399006,0.6275999999999999,,,,,0.8,True,1.767,10,0.6096677362591865,0.6163115444291687,5,0.566788,5510.0,[]
MLB,Michael Busch,Hitter Fantasy Score,OVER,Goblin,2.5,10.1,5.32,B,1.0,0.0,1.0,1.0,1.0,0.6514773317338469,0.8585333333333334,,,,,0.8,True,9.243,10,0.8521328674552177,0.584983849243042,,,,[]
MLB,Byron Buxton,Total Bases,OVER,Goblin,0.5,3.1,5.27,C,0.8,0.2,0.8,0.8,0.8,0.5659273283274845,0.5602666666666667,0.5536,0.5536,0.5169,0.24640000000000006,0.8,True,2.7988,10,1.0,0.5180745649146197,5,0.566788,5510.0,[]
MLB,Samuel Basallo,Hitter Fantasy Score,OVER,Goblin,2.5,4.9,5.21,B,1.0,0.0,1.0,1.0,1.0,0.5743593285693122,0.6914666666666666,,,,,0.8,True,7.0396,10,0.6489964874756843,0.6087766431303383,,,,[]
Tennis,Dominika Salkova,Double Faults,OVER,Goblin,2.5,1.7,5.2,D,0.6,0.4,0.6,0.6,0.6,0.5357221399910519,0.4419333333333333,,,,,0.9,True,2.5055,10,0.77705825068076,0.6032381863266782,,,,[]
Tennis,Maria Timofeeva,Total Games,OVER,Goblin,18.5,-0.5,5.2,D,0.6,0.4,0.6,0.6,0.6,0.5181221399910518,0.4195333333333333,,,,,0.9,True,4.2111,10,0.573001142981549,0.648092463251481,,,,[]
Tennis,Rebecca Sramkova,Double Faults,OVER,Goblin,2.5,0.7,5.2,D,0.6,0.4,0.6,0.6,0.6,0.5210554733243852,0.4232666666666666,,,,,0.9,True,1.912,10,0.5929895730599134,0.6441220223985564,,,,[]
Tennis,Maria Timofeeva,Total Games,OVER,Goblin,18.5,-0.5,5.2,D,0.6,0.4,0.6,0.6,0.6,0.5181221399910518,0.4195333333333333,,,,,0.9,True,4.2111,10,0.573001142981549,0.648092463251481,,,,[]
Tennis,Tatjana Maria,Aces,OVER,Goblin,3.5,1.3,5.2,D,0.6,0.4,0.6,0.6,0.6,0.5298554733243852,0.4344666666666666,,,,,0.9,True,2.4698,10,0.6577363515312917,0.631015327780712,,,,[]
Tennis,Nikola Bartunkova,Total Games,OVER,Goblin,18.5,3.7,5.2,D,0.6,0.4,0.6,0.6,0.6,0.5650554733243851,0.4792666666666666,,,,,0.9,True,4.858,10,0.6610243291786861,0.6425133333688633,,,,[]
MLB,Samuel Basallo,Hits,OVER,Goblin,0.5,0.9,5.2,B,1.0,0.0,1.0,1.0,1.0,0.5156138066577185,0.6167999999999999,,,,,0.8,True,0.8233,10,0.6601186658114175,0.5854351658773471,,,,[]
Tennis,Maja Chwalinska,Total Games Won,OVER,Goblin,8.5,2.1,5.2,D,0.6,0.4,0.6,0.6,0.6,0.5415888066577185,0.44939999999999997,,,,,0.9,True,4.8178,10,0.8870272857826711,0.5777992608845337,,,,[]
Tennis,Nikola Bartunkova,Total Games,OVER,Goblin,19.5,2.7,5.2,D,0.6,0.4,0.6,0.6,0.6,0.5503888066577185,0.46059999999999995,,,,,0.9,True,4.858,10,0.6610243291786861,0.6373800000355299,,,,[]
WNBA,Nia Coffey,3-PT Made,OVER,Goblin,0.5,1.55,5.19,A,0.8,0.2,0.8,0.8,0.8,0.6844430390019134,0.5409333333333333,0.5098,0.5098,0.5652,0.2902,0.8,True,1.792,10,0.7535427442075607,0.6211693775987795,7,0.526066,1266.0,[]
MLB,Stuart Fairchild,Total Bases,UNDER,Standard,0.5,-0.5,5.19,A,0.0,0.4,0.4,0.4,0.4,0.4260724507666193,0.44853333333333334,,,,,0.8,True,0.0,2,0.0,0.7191253577683168,2,0.334657,11080.0,[]
MLB,Jackson Chourio,Hits,OVER,Goblin,0.5,1.5,5.17,B,0.8,0.0,0.8,0.8,0.8,0.4883139222940365,0.5464,0.4132,0.4132,0.654,0.38680000000000003,0.8,True,1.4142,4,1.0,0.4909098728029128,5,0.566788,5510.0,[]
MLB,Ernie Clement,Hitter Strikeouts,UNDER,Standard,0.5,-0.3,5.17,D,0.2,0.8,0.8,0.8,0.8,0.4248257643992996,0.553,,,,,0.8,True,0.4216,10,0.3759653284346074,0.624697685431103,5,0.566788,5510.0,[]
MLB,Samuel Basallo,Total Bases,OVER,Goblin,0.5,1.3,5.17,B,1.0,0.0,1.0,1.0,1.0,0.5212424310659663,0.6242666666666666,0.5261,0.5261,0.5455,0.4739,0.8,True,1.6633,10,0.5942904101757897,0.6038622483291408,,,,[]
MLB,Adolis García,Hits+Runs+RBIs,OVER,Goblin,0.5,1.9,5.16,B,1.0,0.0,1.0,1.0,1.0,0.5299625897585112,0.6354666666666665,,,,,0.8,True,1.6865,10,0.5818928337301177,0.6100136979829496,,,,[]
MLB,Brandon Marsh,Hitter Fantasy Score,OVER,Goblin,2.5,7.9,5.15,B,1.0,0.0,1.0,1.0,1.0,0.6178825006522509,0.7474666666666666,,,,,0.8,True,5.0067,10,0.46157888428952054,0.6708641541559077,,,,[]
MLB,Stuart Fairchild,Hits,UNDER,Standard,0.5,-0.5,5.14,A,0.0,0.4,0.4,0.4,0.4,0.425673241666846,0.44853333333333334,,,,,0.8,True,0.0,2,0.0,0.7189856345833961,2,0.334657,11080.0,[]
MLB,Spencer Horwitz,Hits+Runs+RBIs,OVER,Goblin,0.5,1.3,5.13,C,0.8,0.2,0.8,0.8,0.8,0.5384215769972741,0.5966666666666666,,,,,0.8,True,1.6633,10,0.5738881413242246,0.6149755166179899,5,0.566788,5510.0,[]
WNBA,Kayla Thornton,3-PT Made,OVER,Goblin,0.5,1.4,5.12,A,0.6,0.4,0.6,0.6,0.6,0.585682408094239,0.44933333333333336,0.4739,0.4739,0.6016,0.1261,0.8,True,1.8135,10,0.7625835751229973,0.5843429490522343,4,0.458176,1853.0,[]
MLB,Wilyer Abreu,Hits+Runs+RBIs,OVER,Goblin,0.5,2.3,5.11,B,0.8,0.2,0.8,0.8,0.8,0.5689263226837943,0.6313333333333333,,,,,0.8,True,1.9692,10,0.6794327709346859,0.5992660202056566,5,0.566788,5510.0,[]
MLB,Byron Buxton,Hits+Runs+RBIs,OVER,Goblin,0.5,3.1,5.11,B,0.8,0.2,0.8,0.8,0.8,0.5806596560171277,0.5762666666666667,,,,,0.8,True,2.6268,10,0.9063243970603457,0.5466497803409084,5,0.566788,5510.0,[]
WNBA,Caitlin Clark,FG Attempted,UNDER,Standard,15.5,-1.95,5.1,D,0.2,0.8,0.8,0.8,0.8,0.43658665359089,0.5982000000000001,,,,,0.8,True,7.1032,10,1.0,0.4728053287568116,7,0.526066,1266.0,[]
Tennis,Leyre Romero Gormaz,Total Games,OVER,Goblin,16.5,4.1,5.1,D,0.6,0.4,0.6,0.6,0.6,0.5701199869242235,0.4723333333333334,,,,,0.9,True,7.0458,8,0.9587165950035378,0.5698628466725938,,,,[]
Tennis,Leyre Romero Gormaz,Total Games,OVER,Goblin,17.5,3.1,5.1,D,0.6,0.4,0.6,0.6,0.6,0.5554533202575568,0.45366666666666666,,,,,0.9,True,7.0458,8,0.9587165950035378,0.5647295133392605,,,,[]
MLB,Brayan Bello,Pitcher Strikeouts,OVER,Goblin,2.5,2.1,5.07,C,0.8,0.2,0.8,0.8,0.8,0.5496661391467962,0.6115999999999999,,,,,0.8,True,1.9322,10,0.5916105327617881,0.6144805155109316,5,0.566788,5510.0,[]
MLB,Shota Imanaga,Pitcher Strikeouts,OVER,Goblin,4.5,1.3,5.07,B,0.8,0.2,0.8,0.8,0.8,0.5539328058134628,0.6126666666666666,,,,,0.8,True,3.266,10,1.0,0.513876482034712,5,0.566788,5510.0,[]
MLB,Ketel Marte,Hitter Strikeouts,UNDER,Standard,0.5,-0.3,5.06,D,0.2,0.8,0.8,0.8,0.8,0.4239337969246181,0.553,,,,,0.8,True,0.483,10,0.4307192923005583,0.6106970058484769,5,0.566788,5510.0,[]
MLB,Bobby Witt Jr.,Hits+Runs+RBIs,OVER,Goblin,0.5,2.1,5.05,B,0.8,0.2,0.8,0.8,0.8,0.5655012018248439,0.6275999999999999,,,,,0.8,True,1.9889,10,0.6862298588827933,0.5963679559179971,5,0.566788,5510.0,[]
MLB,Wilyer Abreu,Total Bases,OVER,Goblin,0.5,1.9,5.04,C,0.8,0.2,0.8,0.8,0.8,0.5464850200112547,0.6078666666666666,0.5098,0.5098,0.5614,0.2902,0.8,True,2.0111,10,0.7185579534086036,0.5816302686517882,5,0.566788,5510.0,[]
MLB,Pete Crow-Armstrong,Total Bases,OVER,Goblin,0.5,1.5,5.02,C,0.8,0.2,0.8,0.8,0.8,0.5404518942359884,0.6003999999999999,0.5192,0.5192,0.5516,0.28080000000000005,0.8,True,1.6997,10,0.6072959839931399,0.607334166984311,5,0.566788,5510.0,[]
MLB,Matt Chapman,Hitter Fantasy Score,UNDER,Standard,4.5,-3.5,5.02,B,0.2,0.8,0.8,0.8,0.8,0.5115352275693218,0.6537333333333333,,,,,0.8,True,3.9567,10,0.3647770330693562,0.6578430713819237,5,0.566788,5510.0,[]
MLB,Ceddanne Rafaela,Hits,OVER,Goblin,0.5,1.1,5.01,B,0.8,0.2,0.8,0.8,0.8,0.5505016159401587,0.6089333333333333,0.3546,0.3546,0.711,0.4454,0.8,True,0.9944,10,0.7973059653624117,0.5633490742384526,5,0.566788,5510.0,[]
Tennis,Alina Charaeva,Aces,OVER,Goblin,2.5,-0.3,5.0,D,0.6,0.4,0.6,0.6,0.6,0.5135594155955765,0.40859999999999996,,,,,0.9,True,1.0954,5,0.2917177097203728,0.7168163680283586,,,,[]
MLB,Kyle Tucker,Total Bases,OVER,Goblin,0.5,1.7,5.0,B,0.8,0.2,0.8,0.8,0.8,0.5592177489289097,0.6201333333333333,0.4444,0.4444,0.6241,0.3556,0.8,True,1.4944,10,0.5339431184793483,0.6322404325052814,5,0.566788,5510.0,[]
Tennis,Yasmine Kabbaj,Aces,OVER,Goblin,0.5,0.1,5.0,D,0.6,0.4,0.6,0.6,0.6,0.5106260822622432,0.40486666666666665,,,,,0.9,True,0.5477,5,0.1458588548601864,0.7522544150767385,,,,[]
Tennis,Mirra Andreeva,Double Faults,OVER,Goblin,2.5,0.7,5.0,D,0.8,0.2,0.8,0.8,0.8,0.6154260822622432,0.4904666666666666,,,,,0.9,True,3.573,10,1.0,0.5753991287917851,,,,[]
Tennis,Alina Charaeva,Aces,OVER,Goblin,1.5,0.7,5.0,D,0.6,0.4,0.6,0.6,0.6,0.5194260822622432,0.41606666666666664,,,,,0.9,True,1.0954,5,0.2917177097203728,0.7188697013616919,,,,[]
Tennis,Elina Avanesyan,Double Faults,OVER,Goblin,3.5,0.9,5.0,D,0.6,0.4,0.6,0.6,0.6,0.5223594155955765,0.4198,,,,,0.9,True,1.3333,10,0.41351098209245946,0.6894480499353369,,,,[]
Tennis,Celine Naef,Total Games,OVER,Standard,21.5,3.7,5.0,D,0.6,0.4,0.6,0.6,0.6,0.5634260822622431,0.47206666666666663,,,,,0.9,True,5.9591,10,0.8108501605616939,0.6044865886513616,,,,[]
MLB,Seiya Suzuki,Total Bases,OVER,Goblin,0.5,1.9,4.99,B,0.8,0.2,0.8,0.8,0.8,0.5620669593710795,0.6238666666666666,0.4255,0.4255,0.6429,0.37450000000000006,0.8,True,1.9889,10,0.7106259825639559,0.5890669401388889,5,0.566788,5510.0,[]
MLB,Dansby Swanson,Hits+Runs+RBIs,OVER,Goblin,0.5,0.9,4.95,B,1.0,0.0,1.0,1.0,1.0,0.5135612324216526,0.6868,,,,,0.8,True,1.075,10,0.3709070834627195,0.6570196604818985,,,,[]
MLB,Kyle Tucker,Hitter Fantasy Score,OVER,Goblin,2.5,6.9,4.93,B,0.8,0.2,0.8,0.8,0.8,0.6348901541371375,0.7172,,,,,0.8,True,5.3552,10,0.49370787967068935,0.6687845840303258,5,0.566788,5510.0,[]
MLB,Andy Pages,Hitter Fantasy Score,OVER,Goblin,2.5,14.7,4.93,B,0.8,0.2,0.8,0.8,0.8,0.7492901541371374,0.8627999999999999,,,,,0.8,True,14.0697,10,1.0,0.5822515539479982,5,0.566788,5510.0,[]
MLB,Carlos Narváez,Hitter Fantasy Score,OVER,Goblin,1.5,1.9,4.91,B,0.8,0.2,0.8,0.8,0.8,0.5613847051848128,0.6238666666666666,,,,,0.8,True,4.9766,10,0.45880389788787584,0.6517836723427155,5,0.566788,5510.0,[]
MLB,Gunnar Henderson,Runs,UNDER,Standard,0.5,-0.5,4.91,B,0.0,1.0,1.0,1.0,1.0,0.4801013718514794,0.6093333333333334,,,,,0.8,True,0.0,10,0.0,0.7380354801480178,,,,[]
Tennis,Leyre Romero Gormaz,Double Faults,OVER,Goblin,3.5,1.1,4.89,D,0.6,0.4,0.6,0.6,0.6,0.5243532149923918,0.40913333333333335,,,,,0.9,True,3.3665,7,1.0,0.5435236252473372,,,,[]
WNBA,Aliyah Boston,Assists,OVER,Goblin,1.5,1.35,4.88,A,0.8,0.2,0.8,0.8,0.8,0.6789329115493273,0.5444,0.5951,0.5951,0.4808,0.20490000000000008,0.8,True,1.5239,10,0.42447285590930617,0.7015083050649381,7,0.526066,1266.0,[]
MLB,Jackson Merrill,Hitter Fantasy Score,OVER,Goblin,1.5,5.7,4.88,B,0.8,0.2,0.8,0.8,0.8,0.6168579115493273,0.6948,,,,,0.8,True,7.8521,10,0.72390268187224,0.6049245985742047,5,0.566788,5510.0,[]
MLB,Jake Bauers,Hitter Fantasy Score,OVER,Goblin,2.5,5.9,4.88,B,1.0,0.0,1.0,1.0,1.0,0.5862912448826607,0.7101333333333334,,,,,0.8,True,3.9455,10,0.36374447998967446,0.6842658157115127,,,,[]
WNBA,Caitlin Clark,Two Pointers Attempted,UNDER,Standard,8.0,-1.5,4.87,D,0.2,0.8,0.8,0.8,0.8,0.4280456796738984,0.5898000000000001,,,,,0.8,True,3.084,10,0.7055432271053053,0.5434301811095381,7,0.526066,1266.0,[]
MLB,Freddie Freeman,Total Bases,OVER,Goblin,0.5,1.5,4.84,B,0.8,0.2,0.8,0.8,0.8,0.5549074086341594,0.6164,0.5283,0.5283,0.5434,0.27170000000000005,0.8,True,1.2517,10,0.44722738316421323,0.6524107472309026,5,0.566788,5510.0,[]
MLB,Bobby Witt Jr.,Total Bases,OVER,Goblin,0.5,2.1,4.84,C,0.8,0.2,0.8,0.8,0.8,0.5477074086341595,0.6115999999999999,0.5614,0.5614,0.5098,0.23860000000000003,0.8,True,2.2509,10,0.8042375303701587,0.5606382104294162,5,0.566788,5510.0,[]
MLB,Jhostynxon Garcia,Hitter Fantasy Score,OVER,Goblin,1.5,2.3,4.83,B,0.8,0.2,0.8,0.8,0.8,0.5665524582165963,0.6313333333333333,,,,,0.8,True,2.9496,5,0.27193022891333013,0.7003108031474763,5,0.566788,5510.0,[]
MLB,Adolis García,Hitter Fantasy Score,OVER,Goblin,1.5,6.9,4.83,B,1.0,0.0,1.0,1.0,1.0,0.600519124883263,0.7288,,,,,0.8,True,5.6372,10,0.5197060911412478,0.6502551709238302,,,,[]
WNBA,Sophie Cunningham,3-PT Made,OVER,Goblin,0.5,0.65,4.83,A,0.8,0.2,0.8,0.8,0.8,0.6682274582165962,0.5241333333333333,0.4405,0.4405,0.6337,0.35950000000000004,0.8,True,0.7379,10,0.3102897270930575,0.7263071786025443,7,0.526066,1266.0,[]
WNBA,Veronica Burton,Points,OVER,Goblin,9.5,4.2,4.83,A,0.8,0.2,0.8,0.8,0.8,0.7202941248832629,0.5976,,,,,0.8,True,4.8717,10,0.5758714848044256,0.6781350725080356,7,0.526066,1266.0,[]
MLB,Jared Jones,Pitcher Strikeouts,OVER,Standard,5.5,0.5,4.82,A,0.2,0.0,0.2,0.2,0.2,0.3727201603003194,0.36693333333333333,,,,,0.8,True,0.0,1,0.0,0.7004520561051119,0,0.170044,18113.0,[]
MLB,Freddie Freeman,Hits+Runs+RBIs,OVER,Goblin,0.5,1.7,4.82,B,0.8,0.2,0.8,0.8,0.8,0.5576639103003193,0.6201333333333333,,,,,0.8,True,1.4491,10,0.49998274850774593,0.6401866814781754,5,0.566788,5510.0,[]
WNBA,Sophie Cunningham,Points,OVER,Goblin,5.5,4.45,4.81,B,0.8,0.2,0.8,0.8,0.8,0.709783431076119,0.5738666666666666,0.5192,0.5192,0.5516,0.28080000000000005,0.8,True,5.4782,10,0.6475643344326631,0.6565331172684759,7,0.526066,1266.0,[]
Tennis,Maria Timofeeva,Double Faults,OVER,Goblin,2.5,0.5,4.8,D,0.6,0.4,0.6,0.6,0.6,0.5147610200695171,0.41233333333333333,,,,,0.9,True,1.7512,10,0.5431189018527827,0.6543866315611353,,,,[]
Tennis,Dominika Salkova,Double Faults,OVER,Goblin,3.5,0.7,4.8,D,0.6,0.4,0.6,0.6,0.6,0.5176943534028504,0.41606666666666664,,,,,0.9,True,2.5055,10,0.77705825068076,0.5969284610208077,,,,[]
Tennis,Nikola Bartunkova,Total Games,OVER,Standard,21.5,0.7,4.8,D,0.6,0.4,0.6,0.6,0.6,0.5176943534028504,0.41606666666666664,,,,,0.9,True,4.858,10,0.6610243291786861,0.625936941396326,,,,[]
Tennis,Rebecca Sramkova,Double Faults,OVER,Goblin,3.5,-0.3,4.8,D,0.6,0.4,0.6,0.6,0.6,0.5118276867361837,0.40859999999999996,,,,,0.9,True,1.912,10,0.5929895730599134,0.640892297092686,,,,[]
WNBA,Allisha Gray,Points,OVER,Goblin,14.5,3.75,4.8,A,0.8,0.2,0.8,0.8,0.8,0.7134276867361837,0.6167999999999999,0.5192,0.5192,0.5516,0.28080000000000005,0.8,True,8.4597,10,1.0,0.5696996903576643,7,0.526066,1266.0,[]
Tennis,Janice Tjen,Double Faults,OVER,Goblin,3.5,0.1,4.8,D,0.6,0.4,0.6,0.6,0.6,0.5088943534028505,0.40486666666666665,,,,,0.9,True,2.5144,10,0.7798185054925975,0.5931583973178483,,,,[]
Tennis,Ashlyn Krueger,Double Faults,OVER,Goblin,4.5,1.1,4.8,D,0.6,0.4,0.6,0.6,0.6,0.5235610200695171,0.4235333333333333,,,,,0.9,True,2.8983,10,0.8988816315897212,0.5685259491269007,,,,[]
Tennis,Simona Waltert,Double Faults,OVER,Goblin,2.5,0.7,4.8,D,0.6,0.4,0.6,0.6,0.6,0.5176943534028504,0.41606666666666664,,,,,0.9,True,2.1318,10,0.661158562682596,0.6259033830203486,,,,[]
MLB,Pete Crow-Armstrong,Hitter Fantasy Score,OVER,Goblin,2.5,9.5,4.79,A,0.8,0.2,0.8,0.8,0.8,0.6857966768074529,0.7797333333333333,,,,,0.8,True,6.3596,10,0.5863057647807208,0.6634523956874283,5,0.566788,5510.0,[]
MLB,Miguel Amaya,Hitter Fantasy Score,OVER,Goblin,1.5,2.9,4.79,B,0.8,0.2,0.8,0.8,0.8,0.5749966768074529,0.6425333333333333,,,,,0.8,True,5.2111,10,0.48042297799371253,0.6511430923841804,5,0.566788,5510.0,[]
WNBA,Olivia Miles,Pts+Rebs,OVER,Goblin,14.5,7.66,4.77,A,1.0,0.0,1.0,1.0,1.0,0.8665055249652335,0.7509866666666667,0.5146,0.5146,0.5614,0.48540000000000005,0.8,True,2.5033,10,0.22704227395992996,0.8165163652478493,,,,[]
MLB,Nick Kurtz,Hits+Runs+RBIs,OVER,Goblin,0.5,2.7,4.77,B,1.0,0.0,1.0,1.0,1.0,0.5383838582985668,0.6083999999999999,,,,,0.8,True,1.6193,10,0.5587068281406342,0.6187576433693399,,,,[]
MLB,Adolis García,Hitter Fantasy Score,OVER,Goblin,3.0,5.4,4.75,B,0.8,0.0,0.8,0.8,0.8,0.5419414630221373,0.6191999999999999,,,,,0.8,True,5.6372,10,0.5197060911412478,0.6297529892724362,5,0.566788,5510.0,[]
MLB,Wilyer Abreu,Hitter Fantasy Score,OVER,Goblin,2.5,10.7,4.74,B,0.8,0.2,0.8,0.8,0.8,0.6889459602097621,0.7881333333333332,,,,,0.8,True,9.056,10,0.8348929187141025,0.6024078563948911,5,0.566788,5510.0,[]
MLB,Zack Wheeler,Pitching Outs,OVER,Goblin,17.5,2.1,4.74,A,1.0,0.0,1.0,1.0,1.0,0.5433126268764288,0.6531999999999999,,,,,0.8,True,2.4833,6,0.4083434735422764,0.658073551021181,,,,[]
MLB,Jarren Duran,Hitter Fantasy Score,OVER,Goblin,2.5,8.1,4.74,B,0.8,0.2,0.8,0.8,0.8,0.6508126268764288,0.7395999999999999,,,,,0.8,True,9.4757,10,0.8735860015303911,0.5793879190241524,5,0.566788,5510.0,[]
MLB,Pete Crow-Armstrong,Hits,OVER,Goblin,0.5,0.7,4.7,B,0.8,0.2,0.8,0.8,0.8,0.5419138919582536,0.6014666666666666,,,,,0.8,True,0.6667,10,0.5345574085952532,0.6260305100365755,5,0.566788,5510.0,[]
MLB,Jake Bauers,Hits+Runs+RBIs,OVER,Goblin,0.5,1.7,4.69,C,1.0,0.0,1.0,1.0,1.0,0.5069885337824325,0.6157333333333334,,,,,0.8,True,1.4298,10,0.49332367249767106,0.6241150686994337,,,,[]
MLB,Seth Lugo,Pitcher Strikeouts,OVER,Goblin,3.5,1.1,4.69,C,0.8,0.2,0.8,0.8,0.8,0.5316885337824325,0.5929333333333333,,,,,0.8,True,1.5951,10,0.4883955909369259,0.63399208908962,5,0.566788,5510.0,[]
MLB,Jackson Chourio,Hitter Fantasy Score,OVER,Goblin,2.5,7.5,4.63,B,0.8,0.0,0.8,0.8,0.8,0.5716355088811689,0.6584,,,,,0.8,True,7.0711,4,0.6519005430122893,0.6070972923553368,5,0.566788,5510.0,[]
WNBA,Olivia Miles,Pts+Rebs+Asts,OVER,Goblin,19.5,9.71,4.62,A,1.0,0.0,1.0,1.0,1.0,0.8951917551389654,0.7892533333333334,0.5413,0.5413,0.5349,0.4587,0.8,True,4.2216,10,0.3501281381403797,0.7957850797635431,,,,[]
MLB,Jackson Chourio,Hits+Runs+RBIs,OVER,Goblin,1.5,1.5,4.62,B,0.8,0.0,0.8,0.8,0.8,0.4835415797003689,0.5464,,,,,0.8,True,1.4142,4,0.4879412069143981,0.6172542511665297,5,0.566788,5510.0,[]
MLB,Marcell Ozuna,Total Bases,OVER,Standard,0.5,1.3,4.62,B,0.8,0.2,0.8,0.8,0.8,0.5499700884722987,0.6126666666666666,,,,,0.8,True,1.8738,10,0.6695012148063455,0.5951142272637182,5,0.566788,5510.0,[]
MLB,Freddie Freeman,Hitter Fantasy Score,OVER,Goblin,2.5,5.9,4.61,B,0.8,0.2,0.8,0.8,0.8,0.6173425521192376,0.6985333333333333,,,,,0.8,True,5.1251,10,0.47249444541758473,0.667946281887337,5,0.566788,5510.0,[]
MLB,Ian Happ,Hits+Runs+RBIs,OVER,Goblin,0.5,1.9,4.61,B,0.6,0.4,0.6,0.6,0.6,0.512175885452571,0.5422666666666667,,,,,0.8,True,2.5033,10,0.8637132111927681,0.5333332571102078,5,0.566788,5510.0,[]
Tennis,Rebeka Masarova,Total Games,OVER,Goblin,20.5,3.7,4.6,D,0.6,0.4,0.6,0.6,0.6,0.5598564081515748,0.46486666666666665,,,,,0.9,True,6.1788,10,0.8407445708376422,0.5957636001436406,,,,[]
MLB,Luke Keaschall,Hitter Fantasy Score,OVER,Goblin,2.5,6.1,4.6,B,1.0,0.0,1.0,1.0,1.0,0.5866814081515748,0.7138666666666665,,,,,0.8,True,5.3344,10,0.49179028109413747,0.6523909225795168,,,,[]
Tennis,Celine Naef,Double Faults,OVER,Goblin,2.5,0.5,4.6,D,0.6,0.4,0.6,0.6,0.6,0.5129230748182415,0.40513333333333335,,,,,0.9,True,1.3984,10,0.43370116054758523,0.6810977860494882,,,,[]
Tennis,Robin Montgomery,Total Games,OVER,Goblin,18.5,3.3,4.6,D,0.6,0.4,0.6,0.6,0.6,0.5539897414849081,0.45740000000000003,,,,,0.9,True,6.1689,10,0.8393974854405922,0.5940470381595698,,,,[]
Tennis,Leyre Romero Gormaz,Total Games,OVER,Standard,18.5,2.1,4.6,D,0.6,0.4,0.6,0.6,0.6,0.5363897414849081,0.4278,,,,,0.9,True,7.0458,8,0.9587165950035378,0.5580572607688334,,,,[]
Tennis,Robin Montgomery,Total Games,OVER,Goblin,18.5,3.3,4.6,D,0.6,0.4,0.6,0.6,0.6,0.5539897414849081,0.45740000000000003,,,,,0.9,True,6.1689,10,0.8393974854405922,0.5940470381595698,,,,[]
Tennis,Marta Kostyuk,Total Games,OVER,Goblin,18.5,0.7,4.6,D,0.6,0.4,0.6,0.6,0.6,0.5158564081515747,0.41606666666666664,,,,,0.9,True,3.9172,10,0.5330103956893267,0.6572971439307196,,,,[]
MLB,Alex Call,Hitter Strikeouts,UNDER,Standard,0.5,-0.5,4.59,D,0.0,1.0,1.0,1.0,1.0,0.4362033227954575,0.5263333333333334,,,,,0.8,True,0.4216,10,0.3759653284346074,0.6286798308697583,,,,[]
MLB,Chris Sale,Pitcher Strikeouts,OVER,Goblin,6.5,2.1,4.58,D,1.0,0.0,1.0,1.0,1.0,0.4868249622788766,0.5982,,,,,0.8,True,2.0976,10,0.6422535211267605,0.5798253565159167,,,,[]
WNBA,Olivia Miles,Points,OVER,Goblin,11.5,4.25,4.58,B,1.0,0.0,1.0,1.0,1.0,0.8007332956122097,0.6733333333333332,0.5074,0.5074,0.5633,0.49260000000000004,0.8,True,2.7588,10,0.326110854994858,0.768728939715559,,,,[]
MLB,Bobby Witt Jr.,Hitter Fantasy Score,OVER,Goblin,3.5,8.7,4.57,A,0.8,0.2,0.8,0.8,0.8,0.672029659498352,0.7647999999999999,,,,,0.8,True,7.3212,10,0.6749578220505398,0.6364709253117884,5,0.566788,5510.0,[]
WNBA,Rhyne Howard,Pts+Rebs+Asts,OVER,Goblin,19.5,7.84,4.57,A,0.8,0.2,0.8,0.8,0.8,0.7712913261650187,0.6931466666666667,,,,,0.8,True,10.8531,10,0.9001268940807643,0.6149202406375656,7,0.526066,1266.0,[]
MLB,Jared Jones,Hits Allowed,OVER,Goblin,4.5,2.5,4.55,B,0.2,0.0,0.2,0.2,0.2,0.3855611420743367,0.3902666666666667,0.5215,0.5215,0.5475,-0.32149999999999995,0.8,False,0.0,1,0.0,0.7049463997260179,0,0.170044,18113.0,[]
MLB,Ryne Nelson,Pitches Thrown,UNDER,Standard,95.5,-3.9,4.53,A,0.2,0.8,0.8,0.8,0.8,0.5269956837336601,0.6751999999999999,,,,,0.8,True,19.9858,10,1.0,0.5044484893067811,5,0.566788,5510.0,[]
MLB,Kyle Tucker,Hits,OVER,Goblin,0.5,0.7,4.52,B,0.8,0.2,0.8,0.8,0.8,0.5402156631479514,0.6014666666666666,0.6721,0.6721,0.3953,0.1279,0.8,True,0.6667,10,0.5345574085952532,0.6254361299529698,5,0.566788,5510.0,[]
WNBA,Courtney Williams,Pts+Asts,OVER,Goblin,14.5,8.66,4.5,A,1.0,0.0,1.0,1.0,1.0,0.8786431203532359,0.7624533333333333,0.5536,0.5536,0.5215,0.4464,0.8,True,7.7753,10,0.8028602405906345,0.676810031975974,,,,[]
