espn_player_id,player,pos,team,opp_team,league,line,prop_type,prop_norm,pick_type,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,standard_line,deviation_level,image_url,player_1,player_2,team_1,team_2,id_status,TEAM_NAME,OVERALL_DEF_RANK,OPP_PPG,opp_gaa,opp_saa,opp_pk_pct,opp_gf_per_game,opp_sf_per_game,opp_pp_pct,opp_wins,opp_gp,def_rank,def_tier,updated_at,gp,goals_conceded,goals_conceded_pg,clean_sheets,wins,draws,losses,opp_team_1,opp_team_2,TEAM_NAME_DEF_1,OVERALL_DEF_RANK_DEF_1,OPP_PPG_DEF_1,opp_gaa_DEF_1,opp_saa_DEF_1,opp_pk_pct_DEF_1,opp_gf_per_game_DEF_1,opp_sf_per_game_DEF_1,opp_pp_pct_DEF_1,opp_wins_DEF_1,opp_gp_DEF_1,def_rank_DEF_1,def_tier_DEF_1,updated_at_DEF_1,gp_DEF_1,goals_conceded_DEF_1,goals_conceded_pg_DEF_1,clean_sheets_DEF_1,wins_DEF_1,draws_DEF_1,losses_DEF_1,TEAM_NAME_DEF_2,OVERALL_DEF_RANK_DEF_2,OPP_PPG_DEF_2,opp_gaa_DEF_2,opp_saa_DEF_2,opp_pk_pct_DEF_2,opp_gf_per_game_DEF_2,opp_sf_per_game_DEF_2,opp_pp_pct_DEF_2,opp_wins_DEF_2,opp_gp_DEF_2,def_rank_DEF_2,def_tier_DEF_2,updated_at_DEF_2,gp_DEF_2,goals_conceded_DEF_2,goals_conceded_pg_DEF_2,clean_sheets_DEF_2,wins_DEF_2,draws_DEF_2,losses_DEF_2,is_combo_player,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,avg_minutes,avg_passes,hit_rate_status,line_games_played_5,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5,line_games_played_10,line_hits_over_10,line_hits_under_10,line_hits_push_10,line_hit_rate_over_10,line_hit_rate_under_10,position_group,minutes_tier,shot_volume,field_involvement,pass_role,is_goalkeeper,shot_role,usage_role,projection,edge,abs_edge,forced_over_only,bet_direction,eligible,void_reason,edge_dr,line_hit_rate,minutes_certainty,prop_weight,reliability_mult,edge_z,line_hit_z,min_z,def_adj,projection_adj,edge_adj,edge_adj_dr,def_rank_signal,def_rank_z,stat_last5_avg_num,stat_last10_avg_num,stat_season_avg_num,avg_vs_line,avg_vs_line_z,prop_hr_prior,prop_hr_z,has_real_stats,rank_score,tier,model_dir,final_bet_direction,final_dir_reason
337308,Denzell García,Midfielder,JUÁREZ,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10478243,10478243,149955,135704,2026-03-13T23:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Denzell_García.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,,,,,,0.4,0.4,0.4,2,3,0,0.4,0.4,0.6,0.4,0.6,OK,,,OK,5,2,3,0,0.4,0.6,5,2,3,0,0.4,0.6,MID,HIGH,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE,0.4,-0.09999999999999998,0.09999999999999998,1,OVER,1,,-0.1412537544622754,0.4,1,0.97,0.75,0.7087766111359048,0.9525791000470664,0.1274922557604025,0,0.4,-0.09999999999999998,-0.1412537544622754,0,-0.4338195199773355,0.4,0.4,0.4,-0.2,0.3666044399931844,0.45,-0.4392652420705014,1,0.4000016101493549,A,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
337308,Denzell García,Midfielder,JUÁREZ,,SOCCER,0.5,Shots,shots,Goblin,10478244,10478244,149955,135704,2026-03-13T23:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Denzell_García.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,2,1,,,,,,1.2,1.2,1.2,4,1,0,0.8,0.8,0.2,0.8,0.2,OK,,,OK,5,4,1,0,0.8,0.2,5,4,1,0,0.8,0.2,MID,HIGH,MID_VOL,FRINGE,UNKNOWN,0,MID_VOL,FRINGE,1.2,0.7,0.7,1,OVER,1,,0.7384708111153171,0.8,1,1.03,1.06,1.61341534343779,2.582684178063033,0.1274922557604025,0,1.2,0.7,0.7384708111153171,0,-0.4338195199773355,1.2,1.2,1.2,1,2.575480737469432,0.615,2.405276101979793,1,6.159987780235595,A,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
337308,Denzell García,Midfielder,JUÁREZ,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10478247,10478247,149955,135704,2026-03-13T23:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Denzell_García.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,,,,,,0.4,0.4,0.4,2,3,0,0.4,0.4,0.6,0.4,0.6,OK,,,OK,5,2,3,0,0.4,0.6,5,2,3,0,0.4,0.6,MID,HIGH,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE,0.4,-0.09999999999999998,0.09999999999999998,1,OVER,1,,-0.1412537544622754,0.4,1,1.05,0.75,0.7087766111359048,0.9525791000470664,0.1274922557604025,0,0.4,-0.09999999999999998,-0.1412537544622754,0,-0.4338195199773355,0.4,0.4,0.4,-0.2,0.3666044399931844,0.4999999999999999,0.4227169833992837,1,0.7723969349455555,A,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
372152,Diego Ochoa,Defender,JUÁREZ,,SOCCER,0.5,Fouls,fouls,Goblin,10478249,10478249,246001,135704,2026-03-13T23:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Diego_Ochoa_Berdejo.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0,0,0,0,2,0,0,0,1,0,1,OK,,,OK,2,0,2,0,0,1,2,0,2,0,0,1,DEF,HIGH,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE,0,-0.5,0.5,1,OVER,0,FORCED_OVER_NEG_EDGE,-0.5547847360339225,0,1,0.98,1.06,0,0,0.1274922557604025,0,0,-0.5,-0.5547847360339225,0,0,0,0,0,-1,0,0.5800000000000001,0,1,,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
372152,Diego Ochoa,Defender,JUÁREZ,,SOCCER,0.5,Shots,shots,Demon,10478251,10478251,246001,135704,2026-03-13T23:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Diego_Ochoa_Berdejo.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0,0,0,0,2,0,0,0,1,0,1,OK,,,OK,2,0,2,0,0,1,2,0,2,0,0,1,DEF,HIGH,LOW_VOL,FRINGE,UNKNOWN,0,LOW_VOL,FRINGE,0,-0.5,0.5,1,OVER,1,,-0.5547847360339225,0,1,1.03,0.75,0.2564572449849624,-0.6775259779688999,0.1274922557604025,0,0,-0.5,-0.5547847360339225,0,-0.4338195199773355,0,0,0,-1,-1.105979758324314,0.475,-0.008274129335607902,1,-1.332331921671123,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
372152,Diego Ochoa,Defender,JUÁREZ,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10478252,10478252,246001,135704,2026-03-13T23:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Diego_Ochoa_Berdejo.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0,0,0,0,2,0,0,0,1,0,1,OK,,,OK,2,0,2,0,0,1,2,0,2,0,0,1,DEF,HIGH,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE,0,-0.5,0.5,1,OVER,1,,-0.5547847360339225,0,1,1.05,0.75,0.2564572449849624,-0.6775259779688999,0.1274922557604025,0,0,-0.5,-0.5547847360339225,0,-0.4338195199773355,0,0,0,-1,-1.105979758324314,0.4999999999999999,0.4227169833992837,1,-1.188499693782655,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
259983,Eder López,Midfielder,JUÁREZ,,SOCCER,0.5,Fouls,fouls,Goblin,10478254,10478254,246003,135704,2026-03-13T23:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Eder_López_Castro.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,,,,,,0.2,0.2,0.2,1,4,0,0.2,0.2,0.8,0.2,0.8,OK,,,OK,5,1,4,0,0.2,0.8,5,1,4,0,0.2,0.8,MID,HIGH,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE,0.2,-0.3,0.3,1,OVER,0,FORCED_OVER_NEG_EDGE,-0.3593793066872107,0.2,1,0.98,1.06,0,0,0.1274922557604025,0,0.2,-0.3,-0.3593793066872107,0,0,0.2,0.2,0.2,-0.6,0,0.5800000000000001,0,1,,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
259983,Eder López,Midfielder,JUÁREZ,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10478256,10478256,246003,135704,2026-03-13T23:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Eder_López_Castro.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,5,0,0,0,1,0,1,OK,,,OK,5,0,5,0,0,1,5,0,5,0,0,1,MID,HIGH,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE,0,-0.5,0.5,1,OVER,1,,-0.5547847360339225,0,1,0.97,0.75,0.2564572449849624,-0.6775259779688999,0.1274922557604025,0,0,-0.5,-0.5547847360339225,0,-0.4338195199773355,0,0,0,-1,-1.105979758324314,0.45,-0.4392652420705014,1,-1.411493370675753,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
259983,Eder López,Midfielder,JUÁREZ,,SOCCER,0.5,Goals,goals,Demon,10478257,10478257,246003,135704,2026-03-13T23:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Eder_López_Castro.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,5,0,0,0,1,0,1,OK,,,OK,5,0,5,0,0,1,5,0,5,0,0,1,MID,HIGH,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE,0,-0.5,0.5,1,OVER,1,,-0.5547847360339225,0,1,0.95,0.75,0.2564572449849624,-0.6775259779688999,0.1274922557604025,0,0,-0.5,-0.5547847360339225,0,-0.4338195199773355,0,0,0,-1,-1.105979758324314,0.41,-1.128851022446331,1,-1.628055348838235,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
259983,Eder López,Midfielder,JUÁREZ,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10478259,10478259,246003,135704,2026-03-13T23:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Eder_López_Castro.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,5,0,0,0,1,0,1,OK,,,OK,5,0,5,0,0,1,5,0,5,0,0,1,MID,HIGH,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE,0,-0.5,0.5,1,OVER,1,,-0.5547847360339225,0,1,1.05,0.75,0.2564572449849624,-0.6775259779688999,0.1274922557604025,0,0,-0.5,-0.5547847360339225,0,-0.4338195199773355,0,0,0,-1,-1.105979758324314,0.4999999999999999,0.4227169833992837,1,-1.188499693782655,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
329123,Ettson Ayón,Attacker,JUÁREZ,,SOCCER,0.5,Assists,assists,Demon,10478261,10478261,291980,135704,2026-03-13T23:00:00.000-04:00,,,,1,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,5,0,0,0,1,0,1,OK,,,OK,5,0,5,0,0,1,5,0,5,0,0,1,FWD,HIGH,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE,0,-0.5,0.5,1,OVER,1,,-0.5547847360339225,0,1,1.04,0.75,0.2564572449849624,-0.6775259779688999,0.1274922557604025,0,0,-0.5,-0.5547847360339225,0,-0.4338195199773355,0,0,0,-1,-1.105979758324314,0.46,-0.266868796976544,1,-1.446119103426536,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
329123,Ettson Ayón,Attacker,JUÁREZ,,SOCCER,0.5,Fouls,fouls,Goblin,10478262,10478262,291980,135704,2026-03-13T23:00:00.000-04:00,,,,1,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,,,,,,0.2,0.2,0.2,1,4,0,0.2,0.2,0.8,0.2,0.8,OK,,,OK,5,1,4,0,0.2,0.8,5,1,4,0,0.2,0.8,FWD,HIGH,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE,0.2,-0.3,0.3,1,OVER,0,FORCED_OVER_NEG_EDGE,-0.3593793066872107,0.2,1,0.98,1.06,0,0,0.1274922557604025,0,0.2,-0.3,-0.3593793066872107,0,0,0.2,0.2,0.2,-0.6,0,0.5800000000000001,0,1,,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
329123,Ettson Ayón,Attacker,JUÁREZ,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10478264,10478264,291980,135704,2026-03-13T23:00:00.000-04:00,,,,1,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,5,0,0,0,1,0,1,OK,,,OK,5,0,5,0,0,1,5,0,5,0,0,1,FWD,HIGH,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE,0,-0.5,0.5,1,OVER,1,,-0.5547847360339225,0,1,0.97,0.75,0.2564572449849624,-0.6775259779688999,0.1274922557604025,0,0,-0.5,-0.5547847360339225,0,-0.4338195199773355,0,0,0,-1,-1.105979758324314,0.45,-0.4392652420705014,1,-1.411493370675753,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
329123,Ettson Ayón,Attacker,JUÁREZ,,SOCCER,0.5,Goals,goals,Demon,10478265,10478265,291980,135704,2026-03-13T23:00:00.000-04:00,,,,1,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,5,0,0,0,1,0,1,OK,,,OK,5,0,5,0,0,1,5,0,5,0,0,1,FWD,HIGH,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE,0,-0.5,0.5,1,OVER,1,,-0.5547847360339225,0,1,0.95,0.75,0.2564572449849624,-0.6775259779688999,0.1274922557604025,0,0,-0.5,-0.5547847360339225,0,-0.4338195199773355,0,0,0,-1,-1.105979758324314,0.41,-1.128851022446331,1,-1.628055348838235,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
329123,Ettson Ayón,Attacker,JUÁREZ,,SOCCER,0.5,Shots On Target,shots_on_target,Goblin,10478269,10478269,291980,135704,2026-03-13T23:00:00.000-04:00,,,,1,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,5,0,0,0,1,0,1,OK,,,OK,5,0,5,0,0,1,5,0,5,0,0,1,FWD,HIGH,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE,0,-0.5,0.5,1,OVER,0,FORCED_OVER_NEG_EDGE,-0.5547847360339225,0,1,1.05,1.06,0,0,0.1274922557604025,0,0,-0.5,-0.5547847360339225,0,0,0,0,0,-1,0,0.6399999999999999,0,1,,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
329123,Ettson Ayón,Attacker,JUÁREZ,,SOCCER,0.5,Tackles,tackles,Demon,10478271,10478271,291980,135704,2026-03-13T23:00:00.000-04:00,,,,1,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,,FWD,HIGH,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,-0.5,-1,1,1,OVER,1,,-1,,1,1.01,0.75,-0.3089419627037157,,0.1274922557604025,0,-0.5,-1,-1,0,-0.4338195199773355,,,,0,0.7347504895725591,0.48,0.0779240932113708,0,0.1249158534123466,B,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
298860,Fidel Ambríz,Midfielder,MONTERREY,,SOCCER,0.5,Fouls,fouls,Goblin,10478272,10478272,215365,135704,2026-03-13T23:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Fidel_Ambríz.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,,,,,,,,1,1,1,2,1,0,0.667,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,OK,,,OK,3,2,1,0,0.6666666666666666,0.3333333333333333,3,2,1,0,0.6666666666666666,0.3333333333333333,MID,HIGH,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE,1,0.5,0.5,1,OVER,1,,0.5547847360339225,0.6666666666666666,1,0.98,1.06,1.387255660362319,2.039315818724377,0.1274922557604025,0,1,0.5,0.5547847360339225,0,-0.4338195199773355,1,1,1,1,2.575480737469432,0.5800000000000001,1.801888544150944,1,4.905585225173929,A,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
298860,Fidel Ambríz,Midfielder,MONTERREY,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10478274,10478274,215365,135704,2026-03-13T23:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Fidel_Ambríz.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,0,0,0,0,3,0,0,0,1,0,1,OK,,,OK,3,0,3,0,0,1,3,0,3,0,0,1,MID,HIGH,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE,0,-0.5,0.5,1,OVER,1,,-0.5547847360339225,0,1,0.97,0.75,0.2564572449849624,-0.6775259779688999,0.1274922557604025,0,0,-0.5,-0.5547847360339225,0,-0.4338195199773355,0,0,0,-1,-1.105979758324314,0.45,-0.4392652420705014,1,-1.411493370675753,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
298860,Fidel Ambríz,Midfielder,MONTERREY,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10478276,10478276,215365,135704,2026-03-13T23:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Fidel_Ambríz.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,,,,,,,,0.333,0.333,0.333,1,2,0,0.333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,OK,,,OK,3,1,2,0,0.3333333333333333,0.6666666666666666,3,1,2,0,0.3333333333333333,0.6666666666666666,MID,HIGH,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE,0.333,-0.167,0.167,1,OVER,1,,-0.2184283476546899,0.3333333333333333,1,1.05,0.75,0.6330131173056219,0.6808949203777385,0.1274922557604025,0,0.333,-0.167,-0.2184283476546899,0,-0.4338195199773355,0.333,0.333,0.333,-0.334,0.1199465867750034,0.4999999999999999,0.4227169833992837,1,0.4448560426224109,A,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
269521,Francisco Nevárez,Defender,JUÁREZ,,SOCCER,0.5,Fouls,fouls,Goblin,10478277,10478277,246004,135704,2026-03-13T23:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Francisco_Javier_Nevárez_Pulgarín.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,3,1,0,,,,,,1.2,1.2,1.2,3,2,0,0.6,0.6,0.4,0.6,0.4,OK,,,OK,5,3,2,0,0.6,0.4,5,3,2,0,0.6,0.4,DEF,HIGH,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE,1.2,0.7,0.7,1,OVER,1,,0.7384708111153171,0.6,1,0.98,1.06,1.61341534343779,1.767631639055049,0.1274922557604025,0,1.2,0.7,0.7384708111153171,0,-0.4338195199773355,1.2,1.2,1.2,1,2.575480737469432,0.5800000000000001,1.801888544150944,1,4.827884658784876,A,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
269521,Francisco Nevárez,Defender,JUÁREZ,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10478279,10478279,246004,135704,2026-03-13T23:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Francisco_Javier_Nevárez_Pulgarín.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,5,0,0,0,1,0,1,OK,,,OK,5,0,5,0,0,1,5,0,5,0,0,1,DEF,HIGH,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE,0,-0.5,0.5,1,OVER,1,,-0.5547847360339225,0,1,0.97,0.75,0.2564572449849624,-0.6775259779688999,0.1274922557604025,0,0,-0.5,-0.5547847360339225,0,-0.4338195199773355,0,0,0,-1,-1.105979758324314,0.45,-0.4392652420705014,1,-1.411493370675753,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
269521,Francisco Nevárez,Defender,JUÁREZ,,SOCCER,0.5,Shots,shots,Demon,10478280,10478280,246004,135704,2026-03-13T23:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Francisco_Javier_Nevárez_Pulgarín.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,,,,,,0.4,0.4,0.4,2,3,0,0.4,0.4,0.6,0.4,0.6,OK,,,OK,5,2,3,0,0.4,0.6,5,2,3,0,0.4,0.6,DEF,HIGH,MID_VOL,FRINGE,UNKNOWN,0,MID_VOL,FRINGE,0.4,-0.09999999999999998,0.09999999999999998,1,OVER,1,,-0.1412537544622754,0.4,1,1.03,0.75,0.7087766111359048,0.9525791000470664,0.1274922557604025,0,0.4,-0.09999999999999998,-0.1412537544622754,0,-0.4338195199773355,0.4,0.4,0.4,-0.2,0.3666044399931844,0.475,-0.008274129335607902,1,0.591214295081312,A,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
269521,Francisco Nevárez,Defender,JUÁREZ,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10478282,10478282,246004,135704,2026-03-13T23:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Francisco_Javier_Nevárez_Pulgarín.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,5,0,0,0,1,0,1,OK,,,OK,5,0,5,0,0,1,5,0,5,0,0,1,DEF,HIGH,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE,0,-0.5,0.5,1,OVER,1,,-0.5547847360339225,0,1,1.05,0.75,0.2564572449849624,-0.6775259779688999,0.1274922557604025,0,0,-0.5,-0.5547847360339225,0,-0.4338195199773355,0,0,0,-1,-1.105979758324314,0.4999999999999999,0.4227169833992837,1,-1.188499693782655,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
245848,Gerardo Arteaga,Defender,MONTERREY,,SOCCER,0.5,Fouls,fouls,Goblin,10478283,10478283,187454,135704,2026-03-13T23:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Gerardo_Arteaga.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,0,1,0,,,,,1.2,1,1,4,1,0,0.8,0.8,0.2,0.6666666666666666,0.3333333333333333,OK,,,OK,5,4,1,0,0.8,0.2,6,4,2,0,0.6666666666666666,0.3333333333333333,DEF,HIGH,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE,1.2,0.7,0.7,1,OVER,1,,0.7384708111153171,0.7333333333333334,1,0.98,1.06,1.61341534343779,2.310999998393705,0.1274922557604025,0,1.2,0.7,0.7384708111153171,0,-0.4338195199773355,1.2,1,1,1,2.575480737469432,0.5800000000000001,1.801888544150944,1,5.307668052713723,A,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
245848,Gerardo Arteaga,Defender,MONTERREY,,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10478285,10478285,187454,135704,2026-03-13T23:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Gerardo_Arteaga.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,0,0,0,0,5,0,0,0,1,0,1,OK,,,OK,5,0,5,0,0,1,6,0,6,0,0,1,DEF,HIGH,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE,0,-0.5,0.5,1,OVER,1,,-0.5547847360339225,0,1,0.97,0.75,0.2564572449849624,-0.6775259779688999,0.1274922557604025,0,0,-0.5,-0.5547847360339225,0,-0.4338195199773355,0,0,0,-1,-1.105979758324314,0.45,-0.4392652420705014,1,-1.411493370675753,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
