team_id,opp_team_id,player_norm,espn_athlete_id,game_date,event_id,MIN,PTS,REB,AST,STL,BLK,TO,3PM
135,26,tracey bershers,4898426,20260327,401856578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,135,lauren betts,5105737,20260327,401856578,31.0,16.0,5.0,3.0,1.0,5.0,3.0,0.0
26,135,gianna kneepkens,4898898,20260327,401856578,26.0,5.0,3.0,5.0,2.0,1.0,2.0,1.0
26,135,gabriela jaquez,4858656,20260327,401856578,32.0,10.0,5.0,1.0,2.0,0.0,2.0,0.0
26,135,charlisse leger walker,4703609,20260327,401856578,30.0,4.0,1.0,8.0,2.0,1.0,1.0,0.0
26,135,kiki rice,4565505,20260327,401856578,35.0,21.0,1.0,3.0,3.0,0.0,3.0,1.0
26,135,sienna betts,5311746,20260327,401856578,9.0,5.0,8.0,0.0,1.0,0.0,0.0,0.0
26,135,amanda muse,5175937,20260327,401856578,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,135,angela dugalic,4433411,20260327,401856578,25.0,13.0,10.0,0.0,0.0,1.0,0.0,0.0
26,135,lena bilic,5311745,20260327,401856578,9.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0
26,135,christina karamouzi,5311744,20260327,401856578,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
26,135,timea gardiner,5105734,20260327,401856578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,135,megan grant,5127965,20260327,401856578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,41,ciera toomey,5174425,20260327,401856556,21.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0
153,41,nyla harris,4565510,20260327,401856556,36.0,8.0,5.0,2.0,1.0,0.0,4.0,0.0
153,41,elina aarnisalo,5239704,20260327,401856556,35.0,2.0,4.0,6.0,0.0,0.0,6.0,0.0
153,41,lanie grant,5238302,20260327,401856556,28.0,3.0,2.0,0.0,0.0,0.0,5.0,1.0
153,41,indya nivar,5105740,20260327,401856556,37.0,20.0,8.0,1.0,4.0,1.0,4.0,1.0
153,41,taissa queiroz,5312403,20260327,401856556,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
153,41,nyla brooks,5312402,20260327,401856556,27.0,4.0,7.0,0.0,1.0,1.0,3.0,1.0
153,41,taliyah henderson,5312400,20260327,401856556,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
153,41,laila hull,5174422,20260327,401856556,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
153,41,liza astakhova,5312401,20260327,401856556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,41,blanca thomas,5238304,20260327,401856556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,41,jordan zubich,5238303,20260327,401856556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,41,sydney barker,5174424,20260327,401856556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,41,reniya kelly,5174423,20260327,401856556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,153,sarah strong,5239592,20260327,401856556,38.0,21.0,10.0,2.0,5.0,2.0,3.0,0.0
41,153,serah williams,5108550,20260327,401856556,13.0,3.0,8.0,0.0,1.0,3.0,0.0,0.0
41,153,ashlynn shade,5174493,20260327,401856556,26.0,4.0,3.0,3.0,1.0,0.0,0.0,0.0
41,153,kk arnold,5174491,20260327,401856556,30.0,3.0,1.0,2.0,3.0,0.0,2.0,0.0
41,153,azzi fudd,4433790,20260327,401856556,37.0,10.0,4.0,5.0,3.0,1.0,1.0,2.0
41,153,blanca quinonez,5312306,20260327,401856556,22.0,16.0,3.0,0.0,4.0,1.0,1.0,2.0
41,153,jana el alfy,5125264,20260327,401856556,8.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0
41,153,kayleigh heckel,5239664,20260327,401856556,16.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0
41,153,allie ziebell,5239591,20260327,401856556,9.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0
41,153,caroline ducharme,4433534,20260327,401856556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,153,ayanna patterson,5106203,20260327,401856556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
