PLAYER_NAME,PLAYER_NORM,TEAM,season_avg,games,avg_min,category,team_slate,team_def_key,rank_on_team,leader_side,PLAYER_NAME_split,n_games,n_elite,n_weak,avg_delta_all,avg_delta_vs_elite,avg_delta_vs_weak,avg_delta_vs_mid,def_rank_corr,weak_over_rate,elite_over_rate,def_boost,overperform_vs_weak,fades_vs_elite,player,team,opp_team,prop_norm,line,bet_direction,final_bet_direction,rank_score,edge,edge_score,tier,slate_opp_def_rank,slate_opp_def_tier,line_hit_rate_over_ou_5,stat_last5_avg,player_norm,on_slate,slate_edge_signal
Gabriela Jaquez,gabriela jaquez,CHI,0.034482758620689655,29,20.379310344827587,blk,CHI,CHI,2,bottom,Gabriela Jaquez,26.0,4.0,11.0,0.03708791208791209,-0.008928571428571428,0.09090909090909091,0.0,0.11582776774368789,0.09090909090909091,0.0,0.09983766233766234,False,False,,,,,,,,,,,,,,,,,False,False
DiJonai Carrington,dijonai carrington,CHI,0.14285714285714285,7,19.0,blk,CHI,CHI,3,bottom,DiJonai Carrington,4.0,1.0,1.0,-0.23749999999999996,-0.2,-0.3333333333333333,-0.20833333333333331,,0.0,0.0,-0.1333333333333333,False,False,,,,,,,,,,,,,,,,,False,False
Kamilla Cardoso,kamilla cardoso,CHI,1.4285714285714286,35,25.742857142857144,blk,CHI,CHI,1,top,Kamilla Cardoso,32.0,6.0,12.0,0.023133136374745594,1.1110630110630109,-0.06741724455892158,-0.36550791197708205,-0.21583019874691659,0.3333333333333333,0.6666666666666666,-1.1784802556219325,False,False,,,,,,,,,,,,,,,,,False,False
Rickea Jackson,rickea jackson,CHI,1.1666666666666667,6,26.833333333333332,blk,CHI,CHI,2,top,Rickea Jackson,3.0,2.0,1.0,1.238888888888889,0.7333333333333334,2.25,,,1.0,0.5,1.5166666666666666,False,False,,,,,,,,,,,,,,,,,False,False
Elizabeth Williams,elizabeth williams,CHI,0.8529411764705882,34,16.941176470588236,blk,CHI,CHI,3,top,Elizabeth Williams,31.0,5.0,11.0,-0.19690662709265191,-0.3464285714285714,-0.13207387987172137,-0.19460999360936115,0.09169107454597468,0.2727272727272727,0.2,0.21435469155685005,False,True,,,,,,,,,,,,,,,,,False,False
Rachel Banham,rachel banham,CHI,1.2307692307692308,26,15.23076923076923,fg2a,CHI,CHI,1,bottom,Rachel Banham,23.0,6.0,9.0,0.3579559985749302,0.9419973544973544,0.4532580709051297,-0.18728984973836232,-0.15925797247272525,0.5555555555555556,0.5,-0.48873928359222474,False,False,,,,,,,,,,,,,,,,,False,False
Chloe Bibby,chloe bibby,CHI,2.6666666666666665,3,15.333333333333334,fg2a,CHI,CHI,2,bottom,Chloe Bibby,1.0,0.0,0.0,1.0,,,1.0,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Jacy Sheldon,jacy sheldon,CHI,2.8333333333333335,36,21.0,fg2a,CHI,CHI,3,bottom,Jacy Sheldon,33.0,6.0,12.0,-0.4400724098409388,-0.32153750389044505,0.83172565958797,-1.5049248277642633,0.39931830350566716,0.5,0.3333333333333333,1.153263163478415,False,True,,,,,,,,,,,,,,,,,False,False
Kamilla Cardoso,kamilla cardoso,CHI,10.028571428571428,35,25.742857142857144,fg2a,CHI,CHI,1,top,Kamilla Cardoso,32.0,6.0,12.0,1.3130616545038247,1.3406445406445409,-0.34779547024075264,2.724832238796012,-0.34233014589800675,0.25,0.6666666666666666,-1.6884400108852935,False,False,,,,,,,,,,,,,,,,,False,False
Rickea Jackson,rickea jackson,CHI,9.0,6,26.833333333333332,fg2a,CHI,CHI,2,top,Rickea Jackson,3.0,2.0,1.0,0.3888888888888887,-0.666666666666667,2.5,,,1.0,0.5,3.166666666666667,False,True,,,,,,,,,,,,,,,,,False,False
Skylar Diggins,skylar diggins,CHI,7.7894736842105265,19,28.157894736842106,fg2a,CHI,CHI,3,top,Skylar Diggins,16.0,3.0,6.0,-0.13866247620843208,0.2916666666666667,-1.1770833333333333,0.5669857686664407,-0.19592255938696043,0.3333333333333333,0.6666666666666666,-1.46875,False,False,,,,,,,,,,,,,,,,,False,False
Rachel Banham,rachel banham,CHI,0.6153846153846154,26,15.23076923076923,fg2m,CHI,CHI,1,bottom,Rachel Banham,23.0,6.0,9.0,0.21825271289518336,0.4078042328042328,0.3236079280196927,-0.04243554405167674,-0.09635131536600046,0.5555555555555556,0.5,-0.0841963047845401,False,False,,,,,,,,,,,,,,,,,False,False
Chloe Bibby,chloe bibby,CHI,1.3333333333333333,3,15.333333333333334,fg2m,CHI,CHI,2,bottom,Chloe Bibby,1.0,0.0,0.0,0.0,,,0.0,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Jacy Sheldon,jacy sheldon,CHI,1.5,36,21.0,fg2m,CHI,CHI,3,bottom,Jacy Sheldon,33.0,6.0,12.0,-0.18813534327991005,-0.001073762838468754,0.5878926372445111,-0.8837823598760236,0.36949920102982825,0.75,0.5,0.5889664000829798,True,False,,,,,,,,,,,,,,,,,False,False
Kamilla Cardoso,kamilla cardoso,CHI,5.571428571428571,35,25.742857142857144,fg2m,CHI,CHI,1,top,Kamilla Cardoso,32.0,6.0,12.0,0.9513705419790435,0.5554353054353057,0.328161085181549,1.6552366063242114,-0.07684841506199351,0.5,0.5,-0.2272742202537567,False,False,,,,,,,,,,,,,,,,,False,False
Hailey Van Lith,hailey van lith,CHI,4.5,2,20.5,fg2m,CHI,CHI,2,top,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Rickea Jackson,rickea jackson,CHI,3.8333333333333335,6,26.833333333333332,fg2m,CHI,CHI,3,top,Rickea Jackson,3.0,2.0,1.0,1.1666666666666667,0.5,2.5,,,1.0,0.5,2.0,False,False,,,,,,,,,,,,,,,,,False,False
Elizabeth Williams,elizabeth williams,CHI,0.0,34,16.941176470588236,fg3m,CHI,CHI,1,bottom,Elizabeth Williams,31.0,5.0,11.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,False,False,,,,,,,,,,,,,,,,,False,False
Kamilla Cardoso,kamilla cardoso,CHI,0.0,35,25.742857142857144,fg3m,CHI,CHI,2,bottom,Kamilla Cardoso,32.0,6.0,12.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,False,False,,,,,,,,,,,,,,,,,False,False
Hailey Van Lith,hailey van lith,CHI,0.5,2,20.5,fg3m,CHI,CHI,3,bottom,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Sydney Taylor,sydney taylor,CHI,2.2142857142857144,28,21.428571428571427,fg3m,CHI,CHI,1,top,Sydney Taylor,25.0,4.0,9.0,0.7195188831668574,0.01785714285714285,1.3921619424543403,0.44892383547115006,0.21407106407414173,0.8888888888888888,0.25,1.3743047995971975,True,False,,,,,,,,,,,,,,,,,False,False
Rachel Banham,rachel banham,CHI,1.4615384615384615,26,15.23076923076923,fg3m,CHI,CHI,2,top,Rachel Banham,23.0,6.0,9.0,-0.1758982755084548,-0.036640211640211695,-0.2535258042610984,-0.19301085356291306,-0.1511870783657376,0.3333333333333333,0.6666666666666666,-0.2168855926208867,False,False,,,,,,,,,,,,,,,,,False,False
Chloe Bibby,chloe bibby,CHI,1.3333333333333333,3,15.333333333333334,fg3m,CHI,CHI,3,top,Chloe Bibby,1.0,0.0,0.0,1.3333333333333335,,,1.3333333333333335,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Elizabeth Williams,elizabeth williams,CHI,4.588235294117647,34,16.941176470588236,fga,CHI,CHI,1,bottom,Elizabeth Williams,31.0,5.0,11.0,0.36200312784456434,1.2001785714285713,0.09752320835170564,0.2765632542779917,-0.07484486537699875,0.45454545454545453,0.4,-1.1026553630768656,False,False,,,,,,,,,,,,,,,,,False,False
Rachel Banham,rachel banham,CHI,5.038461538461538,26,15.23076923076923,fga,CHI,CHI,2,bottom,Rachel Banham,23.0,6.0,9.0,0.4293970089123921,2.4000661375661374,0.01855530090824193,-0.5864079160732478,-0.3091150657805966,0.4444444444444444,0.6666666666666666,-2.3815108366578954,False,False,,,,,,,,,,,,,,,,,False,False
Jacy Sheldon,jacy sheldon,CHI,5.416666666666667,36,21.0,fga,CHI,CHI,3,bottom,Jacy Sheldon,33.0,6.0,12.0,-0.2706410134873211,0.6369281045751632,1.4670513573063382,-2.0238225573472426,0.2929127858072525,0.5833333333333334,0.6666666666666666,0.8301232527311749,True,False,,,,,,,,,,,,,,,,,False,False
Rickea Jackson,rickea jackson,CHI,13.0,6,26.833333333333332,fga,CHI,CHI,1,top,Rickea Jackson,3.0,2.0,1.0,2.811111111111112,-0.5333333333333332,9.5,,,1.0,0.5,10.033333333333333,False,True,,,,,,,,,,,,,,,,,False,False
Sydney Taylor,sydney taylor,CHI,11.892857142857142,28,21.428571428571427,fga,CHI,CHI,2,top,Sydney Taylor,25.0,4.0,9.0,2.631901548635577,1.1904761904761907,1.1233122086923257,4.2438186729794785,-0.16748468442986653,0.5555555555555556,0.5,-0.06716398178386496,False,False,,,,,,,,,,,,,,,,,False,False
Skylar Diggins,skylar diggins,CHI,11.157894736842104,19,28.157894736842106,fga,CHI,CHI,3,top,Skylar Diggins,16.0,3.0,6.0,0.0999060579942932,-1.1095238095238098,-0.7901515151515154,1.3811396353413161,-0.06780369102326211,0.3333333333333333,0.6666666666666666,0.3193722943722944,False,True,,,,,,,,,,,,,,,,,False,False
Rachel Banham,rachel banham,CHI,2.076923076923077,26,15.23076923076923,fgm,CHI,CHI,1,bottom,Rachel Banham,23.0,6.0,9.0,0.04235443738672859,0.3711640211640212,0.07008212375859439,-0.23544639761458985,-0.14686544500132934,0.5555555555555556,0.3333333333333333,-0.3010818974054268,False,False,,,,,,,,,,,,,,,,,False,False
Elizabeth Williams,elizabeth williams,CHI,2.1176470588235294,34,16.941176470588236,fgm,CHI,CHI,2,bottom,Elizabeth Williams,31.0,5.0,11.0,0.17481075948475336,-0.4408333333333333,0.05666509821271564,0.4666656086902766,0.08733005548763255,0.36363636363636365,0.4,0.49749843154604895,False,True,,,,,,,,,,,,,,,,,False,False
Jacy Sheldon,jacy sheldon,CHI,2.3333333333333335,36,21.0,fgm,CHI,CHI,3,bottom,Jacy Sheldon,33.0,6.0,12.0,-0.04551569302910046,0.6641923436041083,1.1057215205335462,-1.2503886785325014,0.2974008084533744,0.75,0.6666666666666666,0.44152917692943794,False,False,,,,,,,,,,,,,,,,,False,False
Kamilla Cardoso,kamilla cardoso,CHI,5.571428571428571,35,25.742857142857144,fgm,CHI,CHI,1,top,Kamilla Cardoso,32.0,6.0,12.0,0.9513705419790435,0.5554353054353057,0.328161085181549,1.6552366063242114,-0.07684841506199351,0.5,0.5,-0.2272742202537567,False,False,,,,,,,,,,,,,,,,,False,False
Sydney Taylor,sydney taylor,CHI,5.5,28,21.428571428571427,fgm,CHI,CHI,2,top,Sydney Taylor,25.0,4.0,9.0,1.3901467447609996,-0.15773809523809534,1.7014604412265233,1.672623085744889,0.05724173768496264,0.7777777777777778,0.5,1.8591985364646186,True,False,,,,,,,,,,,,,,,,,False,False
Hailey Van Lith,hailey van lith,CHI,5.0,2,20.5,fgm,CHI,CHI,3,top,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Rachel Banham,rachel banham,CHI,0.6153846153846154,26,15.23076923076923,fta,CHI,CHI,1,bottom,Rachel Banham,23.0,6.0,9.0,-0.30580323159113976,-0.3052910052910052,-0.3442085420026596,-0.26298142710328065,-0.08334816929115843,0.2222222222222222,0.3333333333333333,-0.03891753671165438,False,True,,,,,,,,,,,,,,,,,False,False
Chloe Bibby,chloe bibby,CHI,0.6666666666666666,3,15.333333333333334,fta,CHI,CHI,2,bottom,Chloe Bibby,1.0,0.0,0.0,-0.6666666666666666,,,-0.6666666666666666,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Jacy Sheldon,jacy sheldon,CHI,1.1666666666666667,36,21.0,fta,CHI,CHI,3,bottom,Jacy Sheldon,33.0,6.0,12.0,-0.12862460446304963,-0.5659352629940866,0.33881794105465834,-0.3276543774648012,0.23723667837547416,0.5833333333333334,0.3333333333333333,0.9047532040487449,True,True,,,,,,,,,,,,,,,,,False,False
Rickea Jackson,rickea jackson,CHI,6.0,6,26.833333333333332,fta,CHI,CHI,1,top,Rickea Jackson,3.0,2.0,1.0,-3.5666666666666664,-4.6,-1.5,,,0.0,0.0,3.0999999999999996,False,True,,,,,,,,,,,,,,,,,False,False
DiJonai Carrington,dijonai carrington,CHI,5.0,7,19.0,fta,CHI,CHI,2,top,DiJonai Carrington,4.0,1.0,1.0,-2.975,-4.4,-7.333333333333333,-0.08333333333333348,,0.0,0.0,-2.9333333333333327,False,False,,,,,,,,,,,,,,,,,False,False
Skylar Diggins,skylar diggins,CHI,4.7894736842105265,19,28.157894736842106,fta,CHI,CHI,3,top,Skylar Diggins,16.0,3.0,6.0,-0.3415867476069683,1.6202380952380953,-1.3751893939393938,-0.29642369768420196,-0.2167676103645203,0.3333333333333333,0.6666666666666666,-2.995427489177489,False,False,,,,,,,,,,,,,,,,,False,False
Rachel Banham,rachel banham,CHI,0.5,26,15.23076923076923,ftm,CHI,CHI,1,bottom,Rachel Banham,23.0,6.0,9.0,-0.22187933207634203,-0.24424603174603168,-0.1918028322440087,-0.23894036963544968,-0.019403061301102784,0.2222222222222222,0.3333333333333333,0.052443199502022975,False,False,,,,,,,,,,,,,,,,,False,False
Chloe Bibby,chloe bibby,CHI,0.6666666666666666,3,15.333333333333334,ftm,CHI,CHI,2,bottom,Chloe Bibby,1.0,0.0,0.0,-0.6666666666666666,,,-0.6666666666666666,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Elizabeth Williams,elizabeth williams,CHI,0.9117647058823529,34,16.941176470588236,ftm,CHI,CHI,3,bottom,Elizabeth Williams,31.0,5.0,11.0,-0.1561709603035016,-0.5287499999999999,0.11625180038763326,-0.23175463824483433,0.27217197442557406,0.36363636363636365,0.2,0.6450018003876332,False,True,,,,,,,,,,,,,,,,,False,False
Rickea Jackson,rickea jackson,CHI,5.333333333333333,6,26.833333333333332,ftm,CHI,CHI,1,top,Rickea Jackson,3.0,2.0,1.0,-3.494444444444445,-4.366666666666667,-1.75,,,0.0,0.0,2.616666666666667,False,True,,,,,,,,,,,,,,,,,False,False
DiJonai Carrington,dijonai carrington,CHI,3.7142857142857144,7,19.0,ftm,CHI,CHI,2,top,DiJonai Carrington,4.0,1.0,1.0,-1.2833333333333334,-3.8,-4.666666666666667,1.6666666666666665,,0.0,0.0,-0.8666666666666671,False,False,,,,,,,,,,,,,,,,,False,False
Skylar Diggins,skylar diggins,CHI,3.6315789473684212,19,28.157894736842106,ftm,CHI,CHI,3,top,Skylar Diggins,16.0,3.0,6.0,0.14186793088447494,2.1357142857142857,-0.5589015151515152,-0.11197812458316658,-0.1351550174540888,0.5,1.0,-2.694615800865801,False,False,,,,,,,,,,,,,,,,,False,False
Rachel Banham,rachel banham,CHI,8.692307692307692,26,15.23076923076923,pra,CHI,CHI,1,bottom,Rachel Banham,23.0,6.0,9.0,0.4568265863962808,1.6496693121693122,0.27607022607022613,-0.2344545525666809,-0.1645241270582385,0.4444444444444444,0.6666666666666666,-1.373599086099086,False,False,,,,,,,,,,,,,,,,,False,False
Jacy Sheldon,jacy sheldon,CHI,9.416666666666666,36,21.0,pra,CHI,CHI,2,bottom,Jacy Sheldon,33.0,6.0,12.0,-0.895941635129796,1.0572673513849986,2.4305455244734184,-4.338414957418284,0.2181039481349576,0.6666666666666666,0.3333333333333333,1.3732781730884198,True,False,,,,,,,,,,,,,,,,,False,False
Chloe Bibby,chloe bibby,CHI,10.0,3,15.333333333333334,pra,CHI,CHI,3,bottom,Chloe Bibby,1.0,0.0,0.0,4.333333333333333,,,4.333333333333333,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Kamilla Cardoso,kamilla cardoso,CHI,25.228571428571428,35,25.742857142857144,pra,CHI,CHI,1,top,Kamilla Cardoso,32.0,6.0,12.0,2.7938777441553535,3.5966810966810967,-0.2466727854573012,5.056005332740882,-0.22128306389339852,0.5833333333333334,0.8333333333333334,-3.843353882138398,False,False,,,,,,,,,,,,,,,,,False,False
Rickea Jackson,rickea jackson,CHI,22.0,6,26.833333333333332,pra,CHI,CHI,2,top,Rickea Jackson,3.0,2.0,1.0,0.6111111111111107,-5.333333333333334,12.5,,,1.0,0.5,17.833333333333336,False,True,,,,,,,,,,,,,,,,,False,False
Skylar Diggins,skylar diggins,CHI,21.63157894736842,19,28.157894736842106,pra,CHI,CHI,3,top,Skylar Diggins,16.0,3.0,6.0,-1.369987870585297,-1.8309523809523813,-2.378724747474747,-0.3078000430941609,-0.04855888856573716,0.6666666666666666,0.3333333333333333,-0.5477723665223657,False,True,,,,,,,,,,,,,,,,,False,False
Elizabeth Williams,elizabeth williams,CHI,5.147058823529412,34,16.941176470588236,pts,CHI,CHI,1,bottom,Elizabeth Williams,31.0,5.0,11.0,0.19345055866600516,-1.4104166666666667,0.22958199681306424,0.7015765791357189,0.1713540985002259,0.36363636363636365,0.2,1.639998663479731,False,True,,,,,,,,,,,,,,,,,False,False
Rachel Banham,rachel banham,CHI,6.115384615384615,26,15.23076923076923,pts,CHI,CHI,2,bottom,Rachel Banham,23.0,6.0,9.0,-0.31306873281133946,0.461441798941799,-0.30516438898791837,-0.9028440184275425,-0.1401219531463052,0.4444444444444444,0.5,-0.7666061879297174,False,False,,,,,,,,,,,,,,,,,False,False
Jacy Sheldon,jacy sheldon,CHI,6.527777777777778,36,21.0,pts,CHI,CHI,3,bottom,Jacy Sheldon,33.0,6.0,12.0,-0.1489480683233933,1.4522253345782759,2.817619574492202,-3.1626715437365367,0.2939259576207677,0.75,0.6666666666666666,1.365394239913926,True,False,,,,,,,,,,,,,,,,,False,False
Rickea Jackson,rickea jackson,CHI,16.0,6,26.833333333333332,pts,CHI,CHI,1,top,Rickea Jackson,3.0,2.0,1.0,1.8055555555555547,-4.166666666666667,13.75,,,1.0,0.5,17.916666666666668,False,True,,,,,,,,,,,,,,,,,False,False
Sydney Taylor,sydney taylor,CHI,15.75,28,21.428571428571427,pts,CHI,CHI,2,top,Sydney Taylor,25.0,4.0,9.0,3.0952622974299646,-1.979166666666667,5.324848597363218,3.114548893845569,0.16054000857379397,0.7777777777777778,0.5,7.304015264029885,True,True,,,,,,,,,,,,,,,,,False,False
Kamilla Cardoso,kamilla cardoso,CHI,14.342857142857143,35,25.742857142857144,pts,CHI,CHI,3,top,Kamilla Cardoso,32.0,6.0,12.0,1.9505294608108048,1.5159211159211161,-0.06261549689378014,3.862343000938887,-0.12508897629320645,0.5,0.8333333333333334,-1.5785366128148963,False,False,,,,,,,,,,,,,,,,,False,False
Chloe Bibby,chloe bibby,CHI,0.6666666666666666,3,15.333333333333334,reb,CHI,CHI,1,bottom,Chloe Bibby,1.0,0.0,0.0,0.33333333333333337,,,0.33333333333333337,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Hailey Van Lith,hailey van lith,CHI,1.0,2,20.5,reb,CHI,CHI,2,bottom,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Jacy Sheldon,jacy sheldon,CHI,1.3333333333333333,36,21.0,reb,CHI,CHI,3,bottom,Jacy Sheldon,33.0,6.0,12.0,-0.43440881797670367,-0.012916277622160003,-0.5966210565077974,-0.47323604329364605,-0.14371611984310445,0.25,0.3333333333333333,-0.5837047788856374,False,False,,,,,,,,,,,,,,,,,False,False
Kamilla Cardoso,kamilla cardoso,CHI,8.628571428571428,35,25.742857142857144,reb,CHI,CHI,1,top,Kamilla Cardoso,32.0,6.0,12.0,0.40964858493259493,1.5981962481962484,-0.6579506415578359,0.8153560662399698,-0.2660716722083043,0.3333333333333333,0.5,-2.2561468897540844,False,False,,,,,,,,,,,,,,,,,False,False
Azura Stevens,azura stevens,CHI,6.6,25,24.84,reb,CHI,CHI,2,top,Azura Stevens,22.0,2.0,8.0,1.5707253123882823,-0.07971014492753614,2.3163059163059163,1.3487441526624961,0.359031531349478,0.625,0.5,2.3960160612334525,True,False,,,,,,,,,,,,,,,,,False,False
Rickea Jackson,rickea jackson,CHI,4.166666666666667,6,26.833333333333332,reb,CHI,CHI,3,top,Rickea Jackson,3.0,2.0,1.0,-0.5444444444444443,-1.5666666666666664,1.5,,,1.0,0.5,3.0666666666666664,False,True,,,,,,,,,,,,,,,,,False,False
Rickea Jackson,rickea jackson,CHI,0.16666666666666666,6,26.833333333333332,stl,CHI,CHI,1,bottom,Rickea Jackson,3.0,2.0,1.0,0.18333333333333335,0.4,-0.25,,,0.0,0.5,-0.65,False,False,,,,,,,,,,,,,,,,,False,False
Rachel Banham,rachel banham,CHI,0.34615384615384615,26,15.23076923076923,stl,CHI,CHI,2,bottom,Rachel Banham,23.0,6.0,9.0,0.06879119262357394,0.1759920634920635,0.18001902781314544,-0.13674077511606114,-0.08738294692322242,0.3333333333333333,0.5,0.004026964321081933,False,False,,,,,,,,,,,,,,,,,False,False
Elizabeth Williams,elizabeth williams,CHI,0.5294117647058824,34,16.941176470588236,stl,CHI,CHI,3,bottom,Elizabeth Williams,31.0,5.0,11.0,0.07870014819395588,0.2867857142857143,-0.10787424050355977,0.1461595112082146,-0.10097863318165554,0.45454545454545453,0.4,-0.39465995478927407,False,False,,,,,,,,,,,,,,,,,False,False
Courtney Vandersloot,courtney vandersloot,CHI,1.2777777777777777,18,21.0,stl,CHI,CHI,1,top,Courtney Vandersloot,15.0,1.0,6.0,0.2758347589229942,-1.1875,-0.08699633699633698,0.7308749257278669,-0.18713785194924304,0.5,0.0,1.100503663003663,False,False,,,,,,,,,,,,,,,,,False,False
Natasha Cloud,natasha cloud,CHI,1.121212121212121,33,28.727272727272727,stl,CHI,CHI,2,top,Natasha Cloud,30.0,4.0,11.0,0.24998690019791553,0.08803763440860213,-0.015013666968789897,0.48750712033064975,-0.1639281088955456,0.45454545454545453,0.5,-0.10305130137739202,False,False,,,,,,,,,,,,,,,,,False,False
DiJonai Carrington,dijonai carrington,CHI,1.0,7,19.0,stl,CHI,CHI,3,top,DiJonai Carrington,4.0,1.0,1.0,1.0958333333333332,-0.19999999999999996,1.0,1.7916666666666665,,1.0,0.0,1.2,False,False,,,,,,,,,,,,,,,,,False,False
Rachel Banham,rachel banham,CHI,0.6538461538461539,26,15.23076923076923,stocks,CHI,CHI,1,bottom,Rachel Banham,23.0,6.0,9.0,0.16645702199969553,0.3517195767195767,0.23541012364541775,-0.05006213339165286,-0.04775377810142612,0.4444444444444444,0.6666666666666666,-0.11630945307415896,False,False,,,,,,,,,,,,,,,,,False,False
Gabriela Jaquez,gabriela jaquez,CHI,0.8620689655172413,29,20.379310344827587,stocks,CHI,CHI,2,bottom,Gabriela Jaquez,26.0,4.0,11.0,-0.09200975579521975,-0.13750000000000004,-0.12044920221390809,-0.0470284023929749,-0.0792451761901154,0.36363636363636365,0.5,0.017050797786091948,False,False,,,,,,,,,,,,,,,,,False,False
Chloe Bibby,chloe bibby,CHI,1.0,3,15.333333333333334,stocks,CHI,CHI,3,bottom,Chloe Bibby,1.0,0.0,0.0,1.6666666666666667,,,1.6666666666666667,,,,,False,False,,,,,,,,,,,,,,,,,False,False
Kamilla Cardoso,kamilla cardoso,CHI,2.0285714285714285,35,25.742857142857144,stocks,CHI,CHI,1,top,Kamilla Cardoso,32.0,6.0,12.0,0.19948358673194289,1.4063732563732565,-0.29086105627319725,0.10254056517578573,-0.34253883621243203,0.16666666666666666,0.8333333333333334,-1.6972343126464537,False,False,,,,,,,,,,,,,,,,,False,False
Courtney Vandersloot,courtney vandersloot,CHI,1.5555555555555556,18,21.0,stocks,CHI,CHI,2,top,Courtney Vandersloot,15.0,1.0,6.0,0.45778193484075835,-1.5,0.10668498168498168,0.9658273915626856,-0.09100298472843947,0.6666666666666666,0.0,1.6066849816849818,True,False,,,,,,,,,,,,,,,,,False,False
Azura Stevens,azura stevens,CHI,1.52,25,24.84,stocks,CHI,CHI,3,top,Azura Stevens,22.0,2.0,8.0,0.2899937807239812,0.23913043478260865,0.09677128427128429,0.4272860026826745,-0.12391808077648216,0.5,0.5,-0.14235915051132436,False,False,,,,,,,,,,,,,,,,,False,False
Aaliyah Edwards,aaliyah edwards,CON,0.9047619047619048,21,20.428571428571427,ast,CON,CON,1,bottom,Aaliyah Edwards,18.0,7.0,6.0,0.2832209853365684,-0.5673933209647496,0.37422866807541744,1.3648717948717948,0.2851650848182787,0.6666666666666666,0.2857142857142857,0.941621989040167,True,True,,,,,,,,,,,,,,,,,False,False
Diamond Miller,diamond miller,CON,1.457142857142857,35,22.37142857142857,ast,CON,CON,2,bottom,Diamond Miller,32.0,10.0,11.0,0.1456066117709982,0.5178498292981144,0.004222582972582903,-0.051412284455237704,-0.003193338896856065,0.2727272727272727,0.6,-0.5136272463255315,False,False,,,,,,,,,,,,,,,,,False,False
Kennedy Burke,kennedy burke,CON,1.5588235294117647,34,23.323529411764707,ast,CON,CON,3,bottom,Kennedy Burke,31.0,9.0,11.0,-0.9056084038275002,-0.5077450982048026,-1.0848492830906151,-1.0518920473465927,-0.15511766999056545,0.18181818181818182,0.5555555555555556,-0.5771041848858125,False,True,,,,,,,,,,,,,,,,,False,False
Leila Lacan,leila lacan,CON,4.458333333333333,24,28.583333333333332,ast,CON,CON,1,top,Leila Lacan,21.0,8.0,8.0,0.11168241805584833,0.1594666298613665,-0.21833420868347342,0.563254281949934,-0.12630702895840934,0.375,0.625,-0.3778008385448399,False,False,,,,,,,,,,,,,,,,,False,False
Charlisse Leger-Walker,charlisse leger walker,CON,3.2857142857142856,35,22.857142857142858,ast,CON,CON,2,top,Charlisse Leger-Walker,32.0,10.0,11.0,0.7735766481572843,0.9119267989826053,1.2780168694941425,0.1433635624337712,0.009176715317196193,0.8181818181818182,0.6,0.3660900705115372,False,False,,,,,,,,,,,,,,,,,False,False
Saniya Rivers,saniya rivers,CON,3.096774193548387,31,22.0,ast,CON,CON,3,top,Saniya Rivers,28.0,8.0,9.0,-0.6689821894924529,-2.004803404369968,0.7680159950087487,-0.87320163871888,0.5664884467491627,0.7777777777777778,0.0,2.772819399378717,True,True,,,,,,,,,,,,,,,,,False,False
Charlisse Leger-Walker,charlisse leger walker,CON,0.17142857142857143,35,22.857142857142858,blk,CON,CON,1,bottom,Charlisse Leger-Walker,32.0,10.0,11.0,0.013333987467036984,-0.02925969351306218,-0.04153378607924064,0.10692328917704112,0.010761726201961478,0.09090909090909091,0.1,-0.012274092566178459,False,False,,,,,,,,,,,,,,,,,False,False
Diamond Miller,diamond miller,CON,0.22857142857142856,35,22.37142857142857,blk,CON,CON,2,bottom,Diamond Miller,32.0,10.0,11.0,0.021196726692367898,0.11270992773691886,-0.010609798450707551,-0.030190567295966607,-0.11087943951960379,0.18181818181818182,0.3,-0.1233197261876264,False,False,,,,,,,,,,,,,,,,,False,False
Hailey Van Lith,hailey van lith,CON,0.23076923076923078,13,15.461538461538462,blk,CON,CON,3,bottom,Hailey Van Lith,12.0,3.0,3.0,0.058967883967883966,-0.2483164983164983,0.46752136752136747,0.008333333333333345,0.47654363558981366,0.6666666666666666,0.0,0.7158378658378658,True,False,,,,,,,,,,,,,,,,,False,False
Brittney Griner,brittney griner,CON,1.65,20,24.6,blk,CON,CON,1,top,Brittney Griner,17.0,5.0,8.0,0.6354538827084811,0.9948051948051949,0.5094566993464053,0.4382591093117409,-0.08626963148821788,0.875,0.8,-0.48534849545878966,False,False,,,,,,,,,,,,,,,,,False,False
