player,team,prop_type,actual,league,espn_player_id,SOT,SH,G,A,SV,PA,KP,TK
Rafael Pascoal,CON,Assists,0.0,bra.copa_do_brazil,143990,,0.0,0.0,0.0,3.0,,,
Rafael Pascoal,CON,Fouls,0.0,bra.copa_do_brazil,143990,,0.0,0.0,0.0,3.0,,,
Rafael Pascoal,CON,Goal + Assist,0.0,bra.copa_do_brazil,143990,,,,,,,,
Rafael Pascoal,CON,Goalkeeper Saves,3.0,bra.copa_do_brazil,143990,,0.0,0.0,0.0,3.0,,,
Rafael Pascoal,CON,Goals,0.0,bra.copa_do_brazil,143990,,0.0,0.0,0.0,3.0,,,
Rafael Pascoal,CON,Shots,0.0,bra.copa_do_brazil,143990,,0.0,0.0,0.0,3.0,,,
Rafael Pascoal,CON,Yellow Cards,0.0,bra.copa_do_brazil,143990,,0.0,0.0,0.0,3.0,,,
Rafael Santos,CHA,Assists,0.0,bra.copa_do_brazil,171811,,0.0,0.0,0.0,0.0,,,
Rafael Santos,CHA,Fouls,0.0,bra.copa_do_brazil,171811,,0.0,0.0,0.0,0.0,,,
Rafael Santos,CHA,Goal + Assist,0.0,bra.copa_do_brazil,171811,,,,,,,,
Rafael Santos,CHA,Goalkeeper Saves,0.0,bra.copa_do_brazil,171811,,0.0,0.0,0.0,0.0,,,
Rafael Santos,CHA,Goals,0.0,bra.copa_do_brazil,171811,,0.0,0.0,0.0,0.0,,,
Rafael Santos,CHA,Shots,0.0,bra.copa_do_brazil,171811,,0.0,0.0,0.0,0.0,,,
Rafael Santos,CHA,Yellow Cards,0.0,bra.copa_do_brazil,171811,,0.0,0.0,0.0,0.0,,,
Rahim Alhassane,OVI,Assists,0.0,esp.1,331770,,0.0,0.0,0.0,,,,
Rahim Alhassane,OVI,Fouls,1.0,esp.1,331770,,0.0,0.0,0.0,,,,
Rahim Alhassane,OVI,Goal + Assist,0.0,esp.1,331770,,,,,,,,
Rahim Alhassane,OVI,Goals,0.0,esp.1,331770,,0.0,0.0,0.0,,,,
Rahim Alhassane,OVI,Shots,0.0,esp.1,331770,,0.0,0.0,0.0,,,,
Rahim Alhassane,OVI,Yellow Cards,0.0,esp.1,331770,,0.0,0.0,0.0,,,,
Ramon,VIT,Assists,0.0,bra.copa_do_brazil,269915,,0.0,0.0,0.0,,,,
Ramon,VIT,Fouls,2.0,bra.copa_do_brazil,269915,,0.0,0.0,0.0,,,,
Ramon,VIT,Goal + Assist,0.0,bra.copa_do_brazil,269915,,,,,,,,
Ramon,VIT,Goals,0.0,bra.copa_do_brazil,269915,,0.0,0.0,0.0,,,,
Ramon,VIT,Shots,0.0,bra.copa_do_brazil,269915,,0.0,0.0,0.0,,,,
Ramon,VIT,Yellow Cards,0.0,bra.copa_do_brazil,269915,,0.0,0.0,0.0,,,,
Randy Nteka,RAY,Assists,0.0,esp.1,276847,,2.0,0.0,0.0,,,,
Randy Nteka,RAY,Fouls,3.0,esp.1,276847,,2.0,0.0,0.0,,,,
Randy Nteka,RAY,Goal + Assist,0.0,esp.1,276847,,,,,,,,
Randy Nteka,RAY,Goals,0.0,esp.1,276847,,2.0,0.0,0.0,,,,
Randy Nteka,RAY,Shots,2.0,esp.1,276847,,2.0,0.0,0.0,,,,
Randy Nteka,RAY,Yellow Cards,1.0,esp.1,276847,,2.0,0.0,0.0,,,,
Raniele,COR,Assists,0.0,bra.copa_do_brazil,236099,,0.0,0.0,0.0,,,,
Raniele,COR,Fouls,0.0,bra.copa_do_brazil,236099,,0.0,0.0,0.0,,,,
Raniele,COR,Goal + Assist,0.0,bra.copa_do_brazil,236099,,,,,,,,
Raniele,COR,Goals,0.0,bra.copa_do_brazil,236099,,0.0,0.0,0.0,,,,
Raniele,COR,Shots,0.0,bra.copa_do_brazil,236099,,0.0,0.0,0.0,,,,
Raniele,COR,Yellow Cards,0.0,bra.copa_do_brazil,236099,,0.0,0.0,0.0,,,,
Raúl Asencio,RMA,Assists,0.0,esp.1,388338,,0.0,0.0,0.0,,,,
Raúl Asencio,RMA,Fouls,0.0,esp.1,388338,,0.0,0.0,0.0,,,,
Raúl Asencio,RMA,Goal + Assist,0.0,esp.1,388338,,,,,,,,
Raúl Asencio,RMA,Goals,0.0,esp.1,388338,,0.0,0.0,0.0,,,,
Raúl Asencio,RMA,Shots,0.0,esp.1,388338,,0.0,0.0,0.0,,,,
Raúl Asencio,RMA,Yellow Cards,0.0,esp.1,388338,,0.0,0.0,0.0,,,,
Renan,CAP,Assists,0.0,bra.copa_do_brazil,315283,,0.0,0.0,0.0,,,,
Renan,CAP,Fouls,0.0,bra.copa_do_brazil,315283,,0.0,0.0,0.0,,,,
Renan,CAP,Goal + Assist,0.0,bra.copa_do_brazil,315283,,,,,,,,
Renan,CAP,Goals,0.0,bra.copa_do_brazil,315283,,0.0,0.0,0.0,,,,
Renan,CAP,Shots,0.0,bra.copa_do_brazil,315283,,0.0,0.0,0.0,,,,
Renan,CAP,Yellow Cards,0.0,bra.copa_do_brazil,315283,,0.0,0.0,0.0,,,,
Renan Novoa Bernabé,BAR,Assists,0.0,bra.copa_do_brazil,398809,,0.0,0.0,0.0,,,,
Renan Novoa Bernabé,BAR,Fouls,1.0,bra.copa_do_brazil,398809,,0.0,0.0,0.0,,,,
Renan Novoa Bernabé,BAR,Goal + Assist,0.0,bra.copa_do_brazil,398809,,,,,,,,
Renan Novoa Bernabé,BAR,Goals,0.0,bra.copa_do_brazil,398809,,0.0,0.0,0.0,,,,
Renan Novoa Bernabé,BAR,Shots,0.0,bra.copa_do_brazil,398809,,0.0,0.0,0.0,,,,
Renan Novoa Bernabé,BAR,Yellow Cards,0.0,bra.copa_do_brazil,398809,,0.0,0.0,0.0,,,,
Renato Kayzer,VIT,Assists,0.0,bra.copa_do_brazil,227314,,0.0,0.0,0.0,,,,
Renato Kayzer,VIT,Fouls,0.0,bra.copa_do_brazil,227314,,0.0,0.0,0.0,,,,
Renato Kayzer,VIT,Goal + Assist,0.0,bra.copa_do_brazil,227314,,,,,,,,
Renato Kayzer,VIT,Goals,0.0,bra.copa_do_brazil,227314,,0.0,0.0,0.0,,,,
Renato Kayzer,VIT,Shots,0.0,bra.copa_do_brazil,227314,,0.0,0.0,0.0,,,,
Renato Kayzer,VIT,Yellow Cards,0.0,bra.copa_do_brazil,227314,,0.0,0.0,0.0,,,,
Renilson,CON,Assists,0.0,bra.copa_do_brazil,419987,,1.0,0.0,0.0,,,,
Renilson,CON,Fouls,1.0,bra.copa_do_brazil,419987,,1.0,0.0,0.0,,,,
Renilson,CON,Goal + Assist,0.0,bra.copa_do_brazil,419987,,,,,,,,
Renilson,CON,Goals,0.0,bra.copa_do_brazil,419987,,1.0,0.0,0.0,,,,
Renilson,CON,Shots,1.0,bra.copa_do_brazil,419987,,1.0,0.0,0.0,,,,
Renilson,CON,Yellow Cards,0.0,bra.copa_do_brazil,419987,,1.0,0.0,0.0,,,,
Renzo López,VIT,Assists,0.0,bra.copa_do_brazil,199789,,0.0,0.0,0.0,,,,
Renzo López,VIT,Fouls,0.0,bra.copa_do_brazil,199789,,0.0,0.0,0.0,,,,
Renzo López,VIT,Goal + Assist,0.0,bra.copa_do_brazil,199789,,,,,,,,
Renzo López,VIT,Goals,0.0,bra.copa_do_brazil,199789,,0.0,0.0,0.0,,,,
Renzo López,VIT,Shots,0.0,bra.copa_do_brazil,199789,,0.0,0.0,0.0,,,,
Renzo López,VIT,Yellow Cards,0.0,bra.copa_do_brazil,199789,,0.0,0.0,0.0,,,,
Renzo Saravia,VAL,Assists,0.0,esp.1,184717,,0.0,0.0,0.0,,,,
Renzo Saravia,VAL,Fouls,1.0,esp.1,184717,,0.0,0.0,0.0,,,,
Renzo Saravia,VAL,Goal + Assist,0.0,esp.1,184717,,,,,,,,
Renzo Saravia,VAL,Goals,0.0,esp.1,184717,,0.0,0.0,0.0,,,,
Renzo Saravia,VAL,Shots,0.0,esp.1,184717,,0.0,0.0,0.0,,,,
Renzo Saravia,VAL,Yellow Cards,1.0,esp.1,184717,,0.0,0.0,0.0,,,,
René López,PAC,Assists,0.0,mex.1,310214,,0.0,0.0,0.0,,,,
René López,PAC,Fouls,0.0,mex.1,310214,,0.0,0.0,0.0,,,,
René López,PAC,Goal + Assist,0.0,mex.1,310214,,,,,,,,
René López,PAC,Goals,0.0,mex.1,310214,,0.0,0.0,0.0,,,,
René López,PAC,Shots,0.0,mex.1,310214,,0.0,0.0,0.0,,,,
René López,PAC,Yellow Cards,0.0,mex.1,310214,,0.0,0.0,0.0,,,,
Renê,VIT,Assists,0.0,bra.copa_do_brazil,379359,,1.0,0.0,0.0,,,,
Renê,VIT,Fouls,0.0,bra.copa_do_brazil,379359,,1.0,0.0,0.0,,,,
Renê,VIT,Goal + Assist,0.0,bra.copa_do_brazil,379359,,,,,,,,
Renê,VIT,Goals,0.0,bra.copa_do_brazil,379359,,1.0,0.0,0.0,,,,
Renê,VIT,Shots,1.0,bra.copa_do_brazil,379359,,1.0,0.0,0.0,,,,
Renê,VIT,Yellow Cards,0.0,bra.copa_do_brazil,379359,,1.0,0.0,0.0,,,,
Ricard Artero,GIR,Assists,0.0,esp.1,325019,,0.0,0.0,0.0,,,,
Ricard Artero,GIR,Fouls,0.0,esp.1,325019,,0.0,0.0,0.0,,,,
Ricard Artero,GIR,Goal + Assist,0.0,esp.1,325019,,,,,,,,
Ricard Artero,GIR,Goals,0.0,esp.1,325019,,0.0,0.0,0.0,,,,
Ricard Artero,GIR,Shots,0.0,esp.1,325019,,0.0,0.0,0.0,,,,
Ricard Artero,GIR,Yellow Cards,0.0,esp.1,325019,,0.0,0.0,0.0,,,,
Robert Morales,UNAM,Assists,0.0,mex.1,255942,,1.0,0.0,0.0,,,,
Robert Morales,UNAM,Fouls,2.0,mex.1,255942,,1.0,0.0,0.0,,,,
Robert Morales,UNAM,Goal + Assist,0.0,mex.1,255942,,,,,,,,
Robert Morales,UNAM,Goals,0.0,mex.1,255942,,1.0,0.0,0.0,,,,
Robert Morales,UNAM,Shots,1.0,mex.1,255942,,1.0,0.0,0.0,,,,
Robert Morales,UNAM,Yellow Cards,1.0,mex.1,255942,,1.0,0.0,0.0,,,,
Rodrigo Garro,COR,Assists,1.0,bra.copa_do_brazil,270562,,8.0,0.0,1.0,,,,
Rodrigo Garro,COR,Fouls,1.0,bra.copa_do_brazil,270562,,8.0,0.0,1.0,,,,
Rodrigo Garro,COR,Goal + Assist,1.0,bra.copa_do_brazil,270562,,,,,,,,
Rodrigo Garro,COR,Goals,0.0,bra.copa_do_brazil,270562,,8.0,0.0,1.0,,,,
Rodrigo Garro,COR,Shots,8.0,bra.copa_do_brazil,270562,,8.0,0.0,1.0,,,,
Rodrigo Garro,COR,Yellow Cards,0.0,bra.copa_do_brazil,270562,,8.0,0.0,1.0,,,,
Rodrigo López,UNAM,Assists,0.0,mex.1,344568,,0.0,0.0,0.0,,,,
Rodrigo López,UNAM,Fouls,0.0,mex.1,344568,,0.0,0.0,0.0,,,,
Rodrigo López,UNAM,Goal + Assist,0.0,mex.1,344568,,,,,,,,
Rodrigo López,UNAM,Goals,0.0,mex.1,344568,,0.0,0.0,0.0,,,,
Rodrigo López,UNAM,Shots,0.0,mex.1,344568,,0.0,0.0,0.0,,,,
Rodrigo López,UNAM,Yellow Cards,0.0,mex.1,344568,,0.0,0.0,0.0,,,,
Rodrigo Santos,FOR,Assists,0.0,bra.copa_do_brazil,391387,,3.0,0.0,0.0,,,,
Rodrigo Santos,FOR,Fouls,2.0,bra.copa_do_brazil,391387,,3.0,0.0,0.0,,,,
Rodrigo Santos,FOR,Goal + Assist,0.0,bra.copa_do_brazil,391387,,,,,,,,
Rodrigo Santos,FOR,Goals,0.0,bra.copa_do_brazil,391387,,3.0,0.0,0.0,,,,
Rodrigo Santos,FOR,Shots,3.0,bra.copa_do_brazil,391387,,3.0,0.0,0.0,,,,
Rodrigo Santos,FOR,Yellow Cards,1.0,bra.copa_do_brazil,391387,,3.0,0.0,0.0,,,,
Rodriguinho,FOR,Assists,0.0,bra.copa_do_brazil,334376,,0.0,0.0,0.0,,,,
Rodriguinho,FOR,Fouls,3.0,bra.copa_do_brazil,334376,,0.0,0.0,0.0,,,,
Rodriguinho,FOR,Goal + Assist,0.0,bra.copa_do_brazil,334376,,,,,,,,
Rodriguinho,FOR,Goals,0.0,bra.copa_do_brazil,334376,,0.0,0.0,0.0,,,,
Rodriguinho,FOR,Shots,0.0,bra.copa_do_brazil,334376,,0.0,0.0,0.0,,,,
Rodriguinho,FOR,Yellow Cards,0.0,bra.copa_do_brazil,334376,,0.0,0.0,0.0,,,,
Ronald,VIT,Assists,0.0,bra.copa_do_brazil,253276,,0.0,0.0,0.0,,,,
Ronald,VIT,Fouls,0.0,bra.copa_do_brazil,253276,,0.0,0.0,0.0,,,,
Ronald,VIT,Goal + Assist,0.0,bra.copa_do_brazil,253276,,,,,,,,
Ronald,VIT,Goals,0.0,bra.copa_do_brazil,253276,,0.0,0.0,0.0,,,,
Ronald,VIT,Shots,0.0,bra.copa_do_brazil,253276,,0.0,0.0,0.0,,,,
Ronald,VIT,Yellow Cards,0.0,bra.copa_do_brazil,253276,,0.0,0.0,0.0,,,,
Ronald Falkoski,FOR,Assists,0.0,bra.copa_do_brazil,359383,,0.0,0.0,0.0,,,,
Ronald Falkoski,FOR,Fouls,0.0,bra.copa_do_brazil,359383,,0.0,0.0,0.0,,,,
Ronald Falkoski,FOR,Goal + Assist,0.0,bra.copa_do_brazil,359383,,,,,,,,
Ronald Falkoski,FOR,Goals,0.0,bra.copa_do_brazil,359383,,0.0,0.0,0.0,,,,
Ronald Falkoski,FOR,Shots,0.0,bra.copa_do_brazil,359383,,0.0,0.0,0.0,,,,
Ronald Falkoski,FOR,Yellow Cards,0.0,bra.copa_do_brazil,359383,,0.0,0.0,0.0,,,,
Rubens Tadeu Hartmann Ricoldi,CHA,Assists,0.0,bra.copa_do_brazil,359385,,0.0,0.0,0.0,,,,
Rubens Tadeu Hartmann Ricoldi,CHA,Fouls,0.0,bra.copa_do_brazil,359385,,0.0,0.0,0.0,,,,
Rubens Tadeu Hartmann Ricoldi,CHA,Goal + Assist,0.0,bra.copa_do_brazil,359385,,,,,,,,
Rubens Tadeu Hartmann Ricoldi,CHA,Goals,0.0,bra.copa_do_brazil,359385,,0.0,0.0,0.0,,,,
Rubens Tadeu Hartmann Ricoldi,CHA,Shots,0.0,bra.copa_do_brazil,359385,,0.0,0.0,0.0,,,,
Rubens Tadeu Hartmann Ricoldi,CHA,Yellow Cards,0.0,bra.copa_do_brazil,359385,,0.0,0.0,0.0,,,,
Rubén Blanco,GIR,Assists,0.0,esp.1,167069,,0.0,0.0,0.0,0.0,,,
Rubén Blanco,GIR,Fouls,0.0,esp.1,167069,,0.0,0.0,0.0,0.0,,,
Rubén Blanco,GIR,Goal + Assist,0.0,esp.1,167069,,,,,,,,
Rubén Blanco,GIR,Goalkeeper Saves,0.0,esp.1,167069,,0.0,0.0,0.0,0.0,,,
Rubén Blanco,GIR,Goals,0.0,esp.1,167069,,0.0,0.0,0.0,0.0,,,
Rubén Blanco,GIR,Shots,0.0,esp.1,167069,,0.0,0.0,0.0,0.0,,,
Rubén Blanco,GIR,Yellow Cards,0.0,esp.1,167069,,0.0,0.0,0.0,0.0,,,
Rubén Duarte,UNAM,Assists,0.0,mex.1,177553,,1.0,0.0,0.0,,,,
Rubén Duarte,UNAM,Fouls,0.0,mex.1,177553,,1.0,0.0,0.0,,,,
Rubén Duarte,UNAM,Goal + Assist,0.0,mex.1,177553,,,,,,,,
Rubén Duarte,UNAM,Goals,0.0,mex.1,177553,,1.0,0.0,0.0,,,,
Rubén Duarte,UNAM,Shots,1.0,mex.1,177553,,1.0,0.0,0.0,,,,
Rubén Duarte,UNAM,Yellow Cards,0.0,mex.1,177553,,1.0,0.0,0.0,,,,
Rubén Iranzo,VAL,Assists,0.0,esp.1,332342,,0.0,0.0,0.0,,,,
Rubén Iranzo,VAL,Fouls,0.0,esp.1,332342,,0.0,0.0,0.0,,,,
Rubén Iranzo,VAL,Goal + Assist,0.0,esp.1,332342,,,,,,,,
Rubén Iranzo,VAL,Goals,0.0,esp.1,332342,,0.0,0.0,0.0,,,,
Rubén Iranzo,VAL,Shots,0.0,esp.1,332342,,0.0,0.0,0.0,,,,
Rubén Iranzo,VAL,Yellow Cards,0.0,esp.1,332342,,0.0,0.0,0.0,,,,
Ryan,FOR,Assists,0.0,bra.copa_do_brazil,357354,,0.0,0.0,0.0,,,,
Ryan,FOR,Fouls,1.0,bra.copa_do_brazil,357354,,0.0,0.0,0.0,,,,
Ryan,FOR,Goal + Assist,0.0,bra.copa_do_brazil,357354,,,,,,,,
Ryan,FOR,Goals,0.0,bra.copa_do_brazil,357354,,0.0,0.0,0.0,,,,
Ryan,FOR,Shots,0.0,bra.copa_do_brazil,357354,,0.0,0.0,0.0,,,,
Ryan,FOR,Yellow Cards,0.0,bra.copa_do_brazil,357354,,0.0,0.0,0.0,,,,
Ryan Kitto,ADE,Assists,0.0,aus.1,195788,,2.0,0.0,0.0,,,,
Ryan Kitto,ADE,Fouls,0.0,aus.1,195788,,2.0,0.0,0.0,,,,
Ryan Kitto,ADE,Goal + Assist,0.0,aus.1,195788,,,,,,,,
Ryan Kitto,ADE,Goals,0.0,aus.1,195788,,2.0,0.0,0.0,,,,
Ryan Kitto,ADE,Shots,2.0,aus.1,195788,,2.0,0.0,0.0,,,,
Ryan Kitto,ADE,Yellow Cards,0.0,aus.1,195788,,2.0,0.0,0.0,,,,
Ryan White,ADE,Assists,0.0,aus.1,388458,,1.0,0.0,0.0,,,,
Ryan White,ADE,Fouls,0.0,aus.1,388458,,1.0,0.0,0.0,,,,
Ryan White,ADE,Goal + Assist,0.0,aus.1,388458,,,,,,,,
Ryan White,ADE,Goals,0.0,aus.1,388458,,1.0,0.0,0.0,,,,
Ryan White,ADE,Shots,1.0,aus.1,388458,,1.0,0.0,0.0,,,,
Ryan White,ADE,Yellow Cards,0.0,aus.1,388458,,1.0,0.0,0.0,,,,
Salomón Rondón,PAC,Assists,0.0,mex.1,127570,,2.0,0.0,0.0,,,,
Salomón Rondón,PAC,Fouls,0.0,mex.1,127570,,2.0,0.0,0.0,,,,
Salomón Rondón,PAC,Goal + Assist,0.0,mex.1,127570,,,,,,,,
Salomón Rondón,PAC,Goals,0.0,mex.1,127570,,2.0,0.0,0.0,,,,
Salomón Rondón,PAC,Shots,2.0,mex.1,127570,,2.0,0.0,0.0,,,,
Salomón Rondón,PAC,Yellow Cards,0.0,mex.1,127570,,2.0,0.0,0.0,,,,
Sam Cosgrove,AFC,Assists,0.0,aus.1,214938,,2.0,1.0,0.0,,,,
Sam Cosgrove,AFC,Fouls,0.0,aus.1,214938,,2.0,1.0,0.0,,,,
Sam Cosgrove,AFC,Goal + Assist,1.0,aus.1,214938,,,,,,,,
Sam Cosgrove,AFC,Goals,1.0,aus.1,214938,,2.0,1.0,0.0,,,,
Sam Cosgrove,AFC,Shots,2.0,aus.1,214938,,2.0,1.0,0.0,,,,
Sam Cosgrove,AFC,Yellow Cards,0.0,aus.1,214938,,2.0,1.0,0.0,,,,
Samuel Lino,FLA,Assists,0.0,bra.copa_do_brazil,253937,,3.0,0.0,0.0,,,,
Samuel Lino,FLA,Fouls,0.0,bra.copa_do_brazil,253937,,3.0,0.0,0.0,,,,
Samuel Lino,FLA,Goal + Assist,0.0,bra.copa_do_brazil,253937,,,,,,,,
Samuel Lino,FLA,Goals,0.0,bra.copa_do_brazil,253937,,3.0,0.0,0.0,,,,
Samuel Lino,FLA,Shots,3.0,bra.copa_do_brazil,253937,,3.0,0.0,0.0,,,,
Samuel Lino,FLA,Yellow Cards,0.0,bra.copa_do_brazil,253937,,3.0,0.0,0.0,,,,
Santi Cazorla,OVI,Assists,0.0,esp.1,40202,,0.0,0.0,0.0,,,,
Santi Cazorla,OVI,Fouls,0.0,esp.1,40202,,0.0,0.0,0.0,,,,
Santi Cazorla,OVI,Goal + Assist,0.0,esp.1,40202,,,,,,,,
Santi Cazorla,OVI,Goals,0.0,esp.1,40202,,0.0,0.0,0.0,,,,
Santi Cazorla,OVI,Shots,0.0,esp.1,40202,,0.0,0.0,0.0,,,,
Santi Cazorla,OVI,Yellow Cards,0.0,esp.1,40202,,0.0,0.0,0.0,,,,
Santiago Colombatto,OVI,Assists,0.0,esp.1,229477,,1.0,0.0,0.0,,,,
Santiago Colombatto,OVI,Fouls,3.0,esp.1,229477,,1.0,0.0,0.0,,,,
Santiago Colombatto,OVI,Goal + Assist,0.0,esp.1,229477,,,,,,,,
Santiago Colombatto,OVI,Goals,0.0,esp.1,229477,,1.0,0.0,0.0,,,,
Santiago Colombatto,OVI,Shots,1.0,esp.1,229477,,1.0,0.0,0.0,,,,
Santiago Colombatto,OVI,Yellow Cards,0.0,esp.1,229477,,1.0,0.0,0.0,,,,
Santiago Rodríguez,BOT,Assists,0.0,bra.copa_do_brazil,83178,,1.0,0.0,0.0,,,,
Santiago Rodríguez,BOT,Fouls,0.0,bra.copa_do_brazil,83178,,1.0,0.0,0.0,,,,
Santiago Rodríguez,BOT,Goal + Assist,0.0,bra.copa_do_brazil,83178,,,,,,,,
Santiago Rodríguez,BOT,Goals,0.0,bra.copa_do_brazil,83178,,1.0,0.0,0.0,,,,
Santiago Rodríguez,BOT,Shots,1.0,bra.copa_do_brazil,83178,,1.0,0.0,0.0,,,,
Santiago Rodríguez,BOT,Yellow Cards,0.0,bra.copa_do_brazil,83178,,1.0,0.0,0.0,,,,
Santiago Trigos,UNAM,Assists,0.0,mex.1,333765,,0.0,0.0,0.0,,,,
Santiago Trigos,UNAM,Fouls,0.0,mex.1,333765,,0.0,0.0,0.0,,,,
Santiago Trigos,UNAM,Goal + Assist,0.0,mex.1,333765,,,,,,,,
Santiago Trigos,UNAM,Goals,0.0,mex.1,333765,,0.0,0.0,0.0,,,,
Santiago Trigos,UNAM,Shots,0.0,mex.1,333765,,0.0,0.0,0.0,,,,
Santiago Trigos,UNAM,Yellow Cards,0.0,mex.1,333765,,0.0,0.0,0.0,,,,
Santos,CAP,Assists,0.0,bra.copa_do_brazil,153754,,0.0,0.0,0.0,4.0,,,
Santos,CAP,Fouls,0.0,bra.copa_do_brazil,153754,,0.0,0.0,0.0,4.0,,,
Santos,CAP,Goal + Assist,0.0,bra.copa_do_brazil,153754,,,,,,,,
Santos,CAP,Goalkeeper Saves,4.0,bra.copa_do_brazil,153754,,0.0,0.0,0.0,4.0,,,
Santos,CAP,Goals,0.0,bra.copa_do_brazil,153754,,0.0,0.0,0.0,4.0,,,
Santos,CAP,Shots,0.0,bra.copa_do_brazil,153754,,0.0,0.0,0.0,4.0,,,
Santos,CAP,Yellow Cards,0.0,bra.copa_do_brazil,153754,,0.0,0.0,0.0,4.0,,,
Sassá,CON,Assists,0.0,bra.copa_do_brazil,16562,,0.0,0.0,0.0,,,,
Sassá,CON,Fouls,0.0,bra.copa_do_brazil,16562,,0.0,0.0,0.0,,,,
Sassá,CON,Goal + Assist,0.0,bra.copa_do_brazil,16562,,,,,,,,
Sassá,CON,Goals,0.0,bra.copa_do_brazil,16562,,0.0,0.0,0.0,,,,
Sassá,CON,Shots,0.0,bra.copa_do_brazil,16562,,0.0,0.0,0.0,,,,
Sassá,CON,Yellow Cards,0.0,bra.copa_do_brazil,16562,,0.0,0.0,0.0,,,,
Saymom,BAR,Assists,0.0,bra.copa_do_brazil,338716,,1.0,0.0,0.0,,,,
Saymom,BAR,Fouls,0.0,bra.copa_do_brazil,338716,,1.0,0.0,0.0,,,,
Saymom,BAR,Goal + Assist,0.0,bra.copa_do_brazil,338716,,,,,,,,
Saymom,BAR,Goals,0.0,bra.copa_do_brazil,338716,,1.0,0.0,0.0,,,,
Saymom,BAR,Shots,1.0,bra.copa_do_brazil,338716,,1.0,0.0,0.0,,,,
Saymom,BAR,Yellow Cards,0.0,bra.copa_do_brazil,338716,,1.0,0.0,0.0,,,,
Saúl Ñíguez,FLA,Assists,0.0,bra.copa_do_brazil,172269,,0.0,0.0,0.0,,,,
Saúl Ñíguez,FLA,Fouls,0.0,bra.copa_do_brazil,172269,,0.0,0.0,0.0,,,,
Saúl Ñíguez,FLA,Goal + Assist,0.0,bra.copa_do_brazil,172269,,,,,,,,
Saúl Ñíguez,FLA,Goals,0.0,bra.copa_do_brazil,172269,,0.0,0.0,0.0,,,,
Saúl Ñíguez,FLA,Shots,0.0,bra.copa_do_brazil,172269,,0.0,0.0,0.0,,,,
Saúl Ñíguez,FLA,Yellow Cards,0.0,bra.copa_do_brazil,172269,,0.0,0.0,0.0,,,,
Sergio Barreto,PAC,Assists,0.0,mex.1,268843,,0.0,0.0,0.0,,,,
Sergio Barreto,PAC,Fouls,1.0,mex.1,268843,,0.0,0.0,0.0,,,,
Sergio Barreto,PAC,Goal + Assist,0.0,mex.1,268843,,,,,,,,
Sergio Barreto,PAC,Goals,0.0,mex.1,268843,,0.0,0.0,0.0,,,,
Sergio Barreto,PAC,Shots,0.0,mex.1,268843,,0.0,0.0,0.0,,,,
Sergio Barreto,PAC,Yellow Cards,0.0,mex.1,268843,,0.0,0.0,0.0,,,,
Sergio Camello,RAY,Assists,0.0,esp.1,276652,,0.0,0.0,0.0,,,,
Sergio Camello,RAY,Fouls,0.0,esp.1,276652,,0.0,0.0,0.0,,,,
Sergio Camello,RAY,Goal + Assist,0.0,esp.1,276652,,,,,,,,
Sergio Camello,RAY,Goals,0.0,esp.1,276652,,0.0,0.0,0.0,,,,
Sergio Camello,RAY,Shots,0.0,esp.1,276652,,0.0,0.0,0.0,,,,
Sergio Camello,RAY,Yellow Cards,0.0,esp.1,276652,,0.0,0.0,0.0,,,,
Sergio Gómez,RSO,Assists,1.0,esp.1,265993,,0.0,0.0,1.0,,,,
Sergio Gómez,RSO,Fouls,1.0,esp.1,265993,,0.0,0.0,1.0,,,,
Sergio Gómez,RSO,Goal + Assist,1.0,esp.1,265993,,,,,,,,
Sergio Gómez,RSO,Goals,0.0,esp.1,265993,,0.0,0.0,1.0,,,,
Sergio Gómez,RSO,Shots,0.0,esp.1,265993,,0.0,0.0,1.0,,,,
Sergio Gómez,RSO,Yellow Cards,1.0,esp.1,265993,,0.0,0.0,1.0,,,,
Sergio Mestre,RMA,Assists,0.0,esp.1,350351,,0.0,0.0,0.0,0.0,,,
Sergio Mestre,RMA,Fouls,0.0,esp.1,350351,,0.0,0.0,0.0,0.0,,,
Sergio Mestre,RMA,Goal + Assist,0.0,esp.1,350351,,,,,,,,
Sergio Mestre,RMA,Goalkeeper Saves,0.0,esp.1,350351,,0.0,0.0,0.0,0.0,,,
Sergio Mestre,RMA,Goals,0.0,esp.1,350351,,0.0,0.0,0.0,0.0,,,
Sergio Mestre,RMA,Shots,0.0,esp.1,350351,,0.0,0.0,0.0,0.0,,,
Sergio Mestre,RMA,Yellow Cards,0.0,esp.1,350351,,0.0,0.0,0.0,0.0,,,
Sergio Rodríguez,PAC,Assists,0.0,mex.1,408143,,0.0,0.0,0.0,,,,
Sergio Rodríguez,PAC,Fouls,0.0,mex.1,408143,,0.0,0.0,0.0,,,,
Sergio Rodríguez,PAC,Goal + Assist,0.0,mex.1,408143,,,,,,,,
Sergio Rodríguez,PAC,Goals,0.0,mex.1,408143,,0.0,0.0,0.0,,,,
Sergio Rodríguez,PAC,Shots,0.0,mex.1,408143,,0.0,0.0,0.0,,,,
Sergio Rodríguez,PAC,Yellow Cards,0.0,mex.1,408143,,0.0,0.0,0.0,,,,
Sotiri Phillis,ADE,Assists,0.0,aus.1,401015,,0.0,0.0,0.0,,,,
Sotiri Phillis,ADE,Fouls,0.0,aus.1,401015,,0.0,0.0,0.0,,,,
