ticket_id,n_legs,composition,est_ticket_hit_prob,avg_leg_hit_prob,avg_leg_edge,avg_rank_score
T00017249,4,1S+3G+0D,0.25227774,0.8075,2.575,5.3774999999999995
T00017250,4,1S+3G+0D,0.25227774,0.8075,2.575,5.3774999999999995
T00017251,4,1S+3G+0D,0.25227774,0.8075,2.575,5.3774999999999995
T00017252,4,1S+3G+0D,0.25227774,0.8075,2.525,5.3774999999999995
T00017253,4,1S+3G+0D,0.25227774,0.8075,2.525,5.3774999999999995
T00002624,4,2S+2G+0D,0.25227774,0.8075,2.1125,5.3675
T00002625,4,2S+2G+0D,0.25227774,0.8075,2.1125,5.3675
T00002626,4,2S+2G+0D,0.25227774,0.8075,2.1125,5.3675
T00005552,4,2S+2G+0D,0.25227774,0.8075,1.6124999999999998,5.3675
T00005553,4,2S+2G+0D,0.25227774,0.8075,1.6124999999999998,5.3675
T00005554,4,2S+2G+0D,0.25227774,0.8075,1.6124999999999998,5.3675
T00008479,4,2S+2G+0D,0.25227774,0.8075,2.3625,5.3675
T00008480,4,2S+2G+0D,0.25227774,0.8075,2.3625,5.3675
T00008481,4,2S+2G+0D,0.25227774,0.8075,2.3625,5.3675
T00011405,4,2S+2G+0D,0.25227774,0.8075,2.1125,5.3675
T00011406,4,2S+2G+0D,0.25227774,0.8075,2.1125,5.3675
T00011407,4,2S+2G+0D,0.25227774,0.8075,2.1125,5.3675
T00002627,4,2S+2G+0D,0.25227774,0.8075,2.1625,5.3625
T00005555,4,2S+2G+0D,0.25227774,0.8075,1.6624999999999999,5.3625
T00008482,4,2S+2G+0D,0.25227774,0.8075,2.4125,5.3625
T00011408,4,2S+2G+0D,0.25227774,0.8075,2.1625,5.3625
T00014330,4,2S+2G+0D,0.25227774,0.8075,2.275,5.3625
T00014331,4,2S+2G+0D,0.25227774,0.8075,2.275,5.3625
T00014332,4,2S+2G+0D,0.25227774,0.8075,2.275,5.3625
T00017254,4,2S+2G+0D,0.25227774,0.8075,2.525,5.3625
T00017255,4,2S+2G+0D,0.25227774,0.8075,2.525,5.3625
T00017256,4,2S+2G+0D,0.25227774,0.8075,2.525,5.3625
T00014333,4,2S+2G+0D,0.25227774,0.8075,2.325,5.3575
T00017257,4,2S+2G+0D,0.25227774,0.8075,2.575,5.3575
T00002628,4,1S+3G+0D,0.25227774,0.8075,2.2624999999999997,5.3475
T00005556,4,1S+3G+0D,0.25227774,0.8075,1.7625,5.3475
T00008483,4,1S+3G+0D,0.25227774,0.8075,2.5124999999999997,5.3475
T00011409,4,1S+3G+0D,0.25227774,0.8075,2.2624999999999997,5.3475
T00014334,4,1S+3G+0D,0.25227774,0.8075,2.425,5.3425
T00017258,4,1S+3G+0D,0.25227774,0.8075,2.675,5.3425
T00002629,4,2S+2G+0D,0.25227774,0.8075,2.1625,5.27
T00005557,4,2S+2G+0D,0.25227774,0.8075,1.6624999999999999,5.27
T00008484,4,2S+2G+0D,0.25227774,0.8075,2.4125,5.27
T00011410,4,2S+2G+0D,0.25227774,0.8075,2.1625,5.27
T00002630,4,2S+2G+0D,0.25227774,0.8075,2.1125,5.2675
T00005558,4,2S+2G+0D,0.25227774,0.8075,1.6124999999999998,5.2675
T00008485,4,2S+2G+0D,0.25227774,0.8075,2.3625,5.2675
T00011411,4,2S+2G+0D,0.25227774,0.8075,2.1125,5.2675
T00002631,4,1S+3G+0D,0.25227774,0.8075,2.2125,5.265
T00005559,4,1S+3G+0D,0.25227774,0.8075,1.7125,5.265
T00008486,4,1S+3G+0D,0.25227774,0.8075,2.4625,5.265
T00011412,4,1S+3G+0D,0.25227774,0.8075,2.2125,5.265
T00014335,4,2S+2G+0D,0.25227774,0.8075,2.325,5.265
T00017259,4,2S+2G+0D,0.25227774,0.8075,2.575,5.265
T00014336,4,2S+2G+0D,0.25227774,0.8075,2.275,5.2625
T00017260,4,2S+2G+0D,0.25227774,0.8075,2.525,5.2625
T00014337,4,1S+3G+0D,0.25227774,0.8075,2.375,5.26
T00017261,4,1S+3G+0D,0.25227774,0.8075,2.625,5.26
T00002632,4,2S+2G+0D,0.25227774,0.8075,2.2624999999999997,5.25
T00005560,4,2S+2G+0D,0.25227774,0.8075,1.7625,5.25
T00008487,4,2S+2G+0D,0.25227774,0.8075,2.5124999999999997,5.25
T00011413,4,2S+2G+0D,0.25227774,0.8075,2.2624999999999997,5.25
T00014338,4,2S+2G+0D,0.25227774,0.8075,2.425,5.245
T00017262,4,2S+2G+0D,0.25227774,0.8075,2.675,5.245
T00002633,4,2S+2G+0D,0.25227774,0.8075,2.1125,5.1875
T00002634,4,1S+3G+0D,0.25227774,0.8075,2.2125,5.1875
T00005561,4,2S+2G+0D,0.25227774,0.8075,1.6124999999999998,5.1875
T00005562,4,1S+3G+0D,0.25227774,0.8075,1.7125,5.1875
T00008488,4,2S+2G+0D,0.25227774,0.8075,2.3625,5.1875
T00008489,4,1S+3G+0D,0.25227774,0.8075,2.4625,5.1875
T00011414,4,2S+2G+0D,0.25227774,0.8075,2.1125,5.1875
T00011415,4,1S+3G+0D,0.25227774,0.8075,2.2125,5.1875
T00014339,4,2S+2G+0D,0.25227774,0.8075,2.275,5.1825
T00014340,4,1S+3G+0D,0.25227774,0.8075,2.375,5.1825
T00017263,4,2S+2G+0D,0.25227774,0.8075,2.525,5.1825
T00017264,4,1S+3G+0D,0.25227774,0.8075,2.625,5.1825
T00002635,4,2S+2G+0D,0.25227774,0.8075,2.1625,5.18
T00005563,4,2S+2G+0D,0.25227774,0.8075,1.6624999999999999,5.18
T00008490,4,2S+2G+0D,0.25227774,0.8075,2.4125,5.18
T00011416,4,2S+2G+0D,0.25227774,0.8075,2.1625,5.18
T00014341,4,2S+2G+0D,0.25227774,0.8075,2.325,5.175
T00017265,4,2S+2G+0D,0.25227774,0.8075,2.575,5.175
T00002636,4,1S+3G+0D,0.25227774,0.8075,2.2624999999999997,5.1575
T00005564,4,1S+3G+0D,0.25227774,0.8075,1.7625,5.1575
T00008491,4,1S+3G+0D,0.25227774,0.8075,2.5124999999999997,5.1575
T00011417,4,1S+3G+0D,0.25227774,0.8075,2.2624999999999997,5.1575
T00014342,4,1S+3G+0D,0.25227774,0.8075,2.425,5.1525
T00017266,4,1S+3G+0D,0.25227774,0.8075,2.675,5.1525
T00002637,4,2S+2G+0D,0.25227774,0.8075,2.2624999999999997,5.0825
T00005565,4,2S+2G+0D,0.25227774,0.8075,1.7625,5.0825
T00008492,4,2S+2G+0D,0.25227774,0.8075,2.5124999999999997,5.0825
T00011418,4,2S+2G+0D,0.25227774,0.8075,2.2624999999999997,5.0825
T00014343,4,2S+2G+0D,0.25227774,0.8075,2.425,5.0775
T00017267,4,2S+2G+0D,0.25227774,0.8075,2.675,5.0775
T00002638,4,2S+2G+0D,0.25227774,0.8075,2.1625,5.0424999999999995
T00005566,4,2S+2G+0D,0.25227774,0.8075,1.6624999999999999,5.0424999999999995
T00008493,4,2S+2G+0D,0.25227774,0.8075,2.4125,5.0424999999999995
T00011419,4,2S+2G+0D,0.25227774,0.8075,2.1625,5.0424999999999995
T00014344,4,2S+2G+0D,0.25227774,0.8075,2.325,5.0375
T00017268,4,2S+2G+0D,0.25227774,0.8075,2.575,5.0375
T00002639,4,1S+3G+0D,0.25227774,0.8075,2.2125,5.015
T00005567,4,1S+3G+0D,0.25227774,0.8075,1.7125,5.015
T00008494,4,1S+3G+0D,0.25227774,0.8075,2.4625,5.015
T00011420,4,1S+3G+0D,0.25227774,0.8075,2.2125,5.015
T00002640,4,1S+3G+0D,0.25227774,0.8075,2.3125,5.01
T00005568,4,1S+3G+0D,0.25227774,0.8075,1.8125,5.01
T00008495,4,1S+3G+0D,0.25227774,0.8075,2.5625,5.01
T00011421,4,1S+3G+0D,0.25227774,0.8075,2.3125,5.01
T00014345,4,1S+3G+0D,0.25227774,0.8075,2.375,5.01
T00017269,4,1S+3G+0D,0.25227774,0.8075,2.625,5.01
T00014346,4,1S+3G+0D,0.25227774,0.8075,2.475,5.005
T00017270,4,1S+3G+0D,0.25227774,0.8075,2.725,5.005
T00002641,4,1S+3G+0D,0.25227774,0.8075,2.2125,4.9825
T00005569,4,1S+3G+0D,0.25227774,0.8075,1.7125,4.9825
T00008496,4,1S+3G+0D,0.25227774,0.8075,2.4625,4.9825
T00011422,4,1S+3G+0D,0.25227774,0.8075,2.2125,4.9825
T00014347,4,1S+3G+0D,0.25227774,0.8075,2.375,4.9775
T00017271,4,1S+3G+0D,0.25227774,0.8075,2.625,4.9775
T00002642,4,2S+2G+0D,0.25227774,0.8075,2.1625,4.88
T00005570,4,2S+2G+0D,0.25227774,0.8075,1.6624999999999999,4.88
T00008497,4,2S+2G+0D,0.25227774,0.8075,2.4125,4.88
T00011423,4,2S+2G+0D,0.25227774,0.8075,2.1625,4.88
T00014348,4,2S+2G+0D,0.25227774,0.8075,2.325,4.875
T00017272,4,2S+2G+0D,0.25227774,0.8075,2.575,4.875
T00002643,4,2S+2G+0D,0.25227774,0.8075,2.2125,4.86
T00005571,4,2S+2G+0D,0.25227774,0.8075,1.7125,4.86
T00008498,4,2S+2G+0D,0.25227774,0.8075,2.4625,4.86
T00011424,4,2S+2G+0D,0.25227774,0.8075,2.2125,4.86
T00014349,4,2S+2G+0D,0.25227774,0.8075,2.375,4.855
T00017273,4,2S+2G+0D,0.25227774,0.8075,2.625,4.855
T00002644,4,1S+3G+0D,0.25227774,0.8075,2.2125,4.8425
T00005572,4,1S+3G+0D,0.25227774,0.8075,1.7125,4.8425
T00008499,4,1S+3G+0D,0.25227774,0.8075,2.4625,4.8425
T00011425,4,1S+3G+0D,0.25227774,0.8075,2.2125,4.8425
T00014350,4,1S+3G+0D,0.25227774,0.8075,2.375,4.8375
T00017274,4,1S+3G+0D,0.25227774,0.8075,2.625,4.8375
T00002645,4,1S+3G+0D,0.25227774,0.8075,2.2125,4.8275
T00005573,4,1S+3G+0D,0.25227774,0.8075,1.7125,4.8275
T00008500,4,1S+3G+0D,0.25227774,0.8075,2.4625,4.8275
T00011426,4,1S+3G+0D,0.25227774,0.8075,2.2125,4.8275
T00014351,4,1S+3G+0D,0.25227774,0.8075,2.375,4.8225
T00017275,4,1S+3G+0D,0.25227774,0.8075,2.625,4.8225
T00002646,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,1.9749999999999999,5.55
T00005574,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,1.4749999999999999,5.55
T00008501,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.225,5.55
T00011427,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,1.9749999999999999,5.55
T00014352,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.1375,5.545
T00017276,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.3875,5.545
T00002647,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,1.9,5.4975
T00005575,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,1.4,5.4975
T00008502,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.15,5.4975
T00011428,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,1.9,5.4975
T00014353,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.0625,5.4925
T00017277,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.3125,5.4925
T00002648,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.0749999999999997,5.465
T00005576,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,1.575,5.465
T00008503,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.3249999999999997,5.465
T00011429,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.0749999999999997,5.465
T00014354,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.2375,5.46
T00017278,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.4875,5.46
T00002649,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.025,5.4475
T00005577,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,1.525,5.4475
T00008504,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.275,5.4475
T00011430,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.025,5.4475
T00002650,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,1.9625,5.4425
T00005578,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,1.4625,5.4425
T00008505,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.2125,5.4425
T00011431,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,1.9625,5.4425
T00014355,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.1875,5.4425
T00017279,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.4375,5.4425
T00002651,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,1.775,5.4375
T00005579,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,1.275,5.4375
T00008506,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.025,5.4375
T00011432,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,1.775,5.4375
T00014356,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.125,5.4375
T00017280,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.375,5.4375
T00014357,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,1.9375,5.4325
T00017281,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.1875,5.4325
T00002652,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,1.9874999999999998,5.4275
T00005580,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,1.4874999999999998,5.4275
T00008507,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.2375,5.4275
T00011433,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,1.9874999999999998,5.4275
T00014358,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.15,5.4225
T00017282,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.4,5.4225
T00002653,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,1.6749999999999998,5.4075
T00005581,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,1.1749999999999998,5.4075
T00008508,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,1.9249999999999998,5.4075
T00011434,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,1.6749999999999998,5.4075
T00014359,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,1.8375,5.4025
T00017283,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.0875,5.4025
T00002654,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.0625,5.395
T00005582,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,1.5625,5.395
T00008509,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.3125,5.395
T00011435,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.0625,5.395
T00014360,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.225,5.39
T00017284,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.475,5.39
T00002655,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.25,5.385
T00005583,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,1.75,5.385
T00008510,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.5,5.385
T00011436,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.25,5.385
T00002656,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.2125,5.3825
T00002657,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.35,5.3825
T00005584,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,1.7125,5.3825
T00005585,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,1.8499999999999999,5.3825
T00008511,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.4625,5.3825
T00008512,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.6,5.3825
T00011437,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.2125,5.3825
T00011438,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.35,5.3825
T00014361,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.4125,5.38
T00017285,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.6625,5.38
T00002658,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.4499999999999997,5.3775
T00002659,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.1,5.3775
T00005586,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,1.95,5.3775
T00005587,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,1.5999999999999999,5.3775
T00008513,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.6999999999999997,5.3775
T00008514,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.35,5.3775
T00011439,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.4499999999999997,5.3775
T00011440,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.1,5.3775
T00014362,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.375,5.3774999999999995
T00014363,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.5125,5.3774999999999995
T00017286,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.625,5.3774999999999995
T00017287,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.7625,5.3774999999999995
T00002660,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,1.88,5.375
T00005588,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,1.38,5.375
T00008515,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.13,5.375
T00011441,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,1.88,5.375
T00002661,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.1374999999999997,5.3725
T00005589,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,1.6375,5.3725
T00008516,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.3874999999999997,5.3725
T00011442,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.1374999999999997,5.3725
T00014364,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.6125,5.3725
T00014365,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.2625,5.3725
T00017288,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.8625,5.3725
T00017289,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.5125,5.3725
T00014366,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.0425,5.37
T00017290,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.2925,5.37
T00014367,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.3,5.3675
T00017291,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.55,5.3675
T00002662,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.175,5.35
T00005590,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,1.6749999999999998,5.35
T00008517,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.425,5.35
T00011443,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.175,5.35
T00002663,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.1374999999999997,5.345
T00005591,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,1.6375,5.345
T00008518,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.3874999999999997,5.345
T00011444,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.1374999999999997,5.345
T00014368,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.3375,5.345
T00017292,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.5875,5.345
T00014369,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.3,5.34
T00017293,4,2S+2G+0D,0.24257474999999998,0.8049999999999999,2.55,5.34
T00002664,4,2S+2G+0D,0.22481827829999998,0.8004249999999999,2.255,5.5275
T00005592,4,2S+2G+0D,0.22481827829999998,0.8004249999999999,1.755,5.5275
T00008519,4,2S+2G+0D,0.22481827829999998,0.8004249999999999,2.505,5.5275
T00011445,4,2S+2G+0D,0.22481827829999998,0.8004249999999999,2.255,5.5275
T00014370,4,2S+2G+0D,0.22481827829999998,0.8004249999999999,2.4175,5.5225
T00017294,4,2S+2G+0D,0.22481827829999998,0.8004249999999999,2.6675,5.5225
T00002665,4,2S+2G+0D,0.21104003249999997,0.796875,2.2575,5.55
T00005593,4,2S+2G+0D,0.21104003249999997,0.796875,1.7574999999999998,5.55
T00008520,4,2S+2G+0D,0.21104003249999997,0.796875,2.5075,5.55
T00011446,4,2S+2G+0D,0.21104003249999997,0.796875,2.2575,5.55
T00014371,4,2S+2G+0D,0.21104003249999997,0.796875,2.42,5.545
T00017295,4,2S+2G+0D,0.21104003249999997,0.796875,2.67,5.545
T00002666,4,2S+2G+0D,0.20783804579999998,0.79605,2.26,5.555
T00005594,4,2S+2G+0D,0.20783804579999998,0.79605,1.7599999999999998,5.555
T00008521,4,2S+2G+0D,0.20783804579999998,0.79605,2.51,5.555
T00011447,4,2S+2G+0D,0.20783804579999998,0.79605,2.26,5.555
T00014372,4,2S+2G+0D,0.20783804579999998,0.79605,2.4225,5.55
T00017296,4,2S+2G+0D,0.20783804579999998,0.79605,2.6725,5.55
T00002667,4,2S+2G+0D,0.20376278999999997,0.795,1.2125,6.975
T00005595,4,2S+2G+0D,0.20376278999999997,0.795,0.7124999999999999,6.975
T00008522,4,2S+2G+0D,0.20376278999999997,0.795,1.4625,6.975
T00011448,4,2S+2G+0D,0.20376278999999997,0.795,1.2125,6.975
T00014373,4,2S+2G+0D,0.20376278999999997,0.795,1.375,6.97
T00017297,4,2S+2G+0D,0.20376278999999997,0.795,1.625,6.97
T00002668,4,2S+2G+0D,0.20376278999999997,0.795,1.1625,6.705
T00005596,4,2S+2G+0D,0.20376278999999997,0.795,0.6625,6.705
T00008523,4,2S+2G+0D,0.20376278999999997,0.795,1.4125,6.705
T00011449,4,2S+2G+0D,0.20376278999999997,0.795,1.1625,6.705
T00014374,4,2S+2G+0D,0.20376278999999997,0.795,1.3250000000000002,6.7
T00017298,4,2S+2G+0D,0.20376278999999997,0.795,1.5750000000000002,6.7
T00002669,4,2S+2G+0D,0.20376278999999997,0.795,0.012500000000000067,6.5575
T00005597,4,2S+2G+0D,0.20376278999999997,0.795,-0.48749999999999993,6.5575
T00008524,4,2S+2G+0D,0.20376278999999997,0.795,0.26250000000000007,6.5575
T00011450,4,2S+2G+0D,0.20376278999999997,0.795,0.012500000000000067,6.5575
T00014375,4,2S+2G+0D,0.20376278999999997,0.795,0.17500000000000016,6.5525
T00017299,4,2S+2G+0D,0.20376278999999997,0.795,0.42500000000000016,6.5525
T00002670,4,2S+2G+0D,0.20376278999999997,0.795,-0.8375,6.535
T00005598,4,2S+2G+0D,0.20376278999999997,0.795,-1.3375,6.535
T00008525,4,2S+2G+0D,0.20376278999999997,0.795,-0.5875,6.535
T00011451,4,2S+2G+0D,0.20376278999999997,0.795,-0.8375,6.535
T00014376,4,2S+2G+0D,0.20376278999999997,0.795,-0.6749999999999999,6.53
T00017300,4,2S+2G+0D,0.20376278999999997,0.795,-0.42499999999999993,6.53
T00002671,4,2S+2G+0D,0.20376278999999997,0.795,1.5374999999999999,6.3375
T00005599,4,2S+2G+0D,0.20376278999999997,0.795,1.0374999999999999,6.3375
T00008526,4,2S+2G+0D,0.20376278999999997,0.795,1.7874999999999999,6.3375
T00011452,4,2S+2G+0D,0.20376278999999997,0.795,1.5374999999999999,6.3375
T00014377,4,2S+2G+0D,0.20376278999999997,0.795,1.7,6.3325
T00017301,4,2S+2G+0D,0.20376278999999997,0.795,1.95,6.3325
T00002672,4,2S+2G+0D,0.20376278999999997,0.795,0.9374999999999999,6.3
T00005600,4,2S+2G+0D,0.20376278999999997,0.795,0.4374999999999999,6.3
T00008527,4,2S+2G+0D,0.20376278999999997,0.795,1.1875,6.3
T00011453,4,2S+2G+0D,0.20376278999999997,0.795,0.9374999999999999,6.3
T00014378,4,2S+2G+0D,0.20376278999999997,0.795,1.1,6.295
T00017302,4,2S+2G+0D,0.20376278999999997,0.795,1.35,6.295
T00002673,4,2S+2G+0D,0.20376278999999997,0.795,-0.5875,6.2475
T00005601,4,2S+2G+0D,0.20376278999999997,0.795,-1.0875,6.2475
T00008528,4,2S+2G+0D,0.20376278999999997,0.795,-0.3375,6.2475
T00011454,4,2S+2G+0D,0.20376278999999997,0.795,-0.5875,6.2475
T00014379,4,2S+2G+0D,0.20376278999999997,0.795,-0.42499999999999993,6.2425
T00017303,4,2S+2G+0D,0.20376278999999997,0.795,-0.17499999999999993,6.2425
T00002674,4,2S+2G+0D,0.20376278999999997,0.795,1.5625,6.235
T00005602,4,2S+2G+0D,0.20376278999999997,0.795,1.0625,6.235
T00008529,4,2S+2G+0D,0.20376278999999997,0.795,1.8125,6.235
T00011455,4,2S+2G+0D,0.20376278999999997,0.795,1.5625,6.235
T00014380,4,2S+2G+0D,0.20376278999999997,0.795,1.725,6.23
T00017304,4,2S+2G+0D,0.20376278999999997,0.795,1.975,6.23
T00002675,4,2S+2G+0D,0.20376278999999997,0.795,1.8125,5.9775
T00005603,4,2S+2G+0D,0.20376278999999997,0.795,1.3125,5.9775
T00008530,4,2S+2G+0D,0.20376278999999997,0.795,2.0625,5.9775
T00011456,4,2S+2G+0D,0.20376278999999997,0.795,1.8125,5.9775
T00014381,4,2S+2G+0D,0.20376278999999997,0.795,1.975,5.9725
T00017305,4,2S+2G+0D,0.20376278999999997,0.795,2.225,5.9725
T00002676,4,2S+2G+0D,0.20376278999999997,0.795,1.9625,5.65
T00005604,4,2S+2G+0D,0.20376278999999997,0.795,1.4625,5.65
T00008531,4,2S+2G+0D,0.20376278999999997,0.795,2.2125,5.65
T00011457,4,2S+2G+0D,0.20376278999999997,0.795,1.9625,5.65
T00002677,4,2S+2G+0D,0.20376278999999997,0.795,1.8875,5.645
T00005605,4,2S+2G+0D,0.20376278999999997,0.795,1.3875,5.645
T00008532,4,2S+2G+0D,0.20376278999999997,0.795,2.1374999999999997,5.645
T00011458,4,2S+2G+0D,0.20376278999999997,0.795,1.8875,5.645
T00014382,4,2S+2G+0D,0.20376278999999997,0.795,2.125,5.645
T00017306,4,2S+2G+0D,0.20376278999999997,0.795,2.375,5.645
T00014383,4,2S+2G+0D,0.20376278999999997,0.795,2.05,5.64
T00017307,4,2S+2G+0D,0.20376278999999997,0.795,2.3,5.64
T00002678,4,2S+2G+0D,0.20376278999999997,0.795,1.8875,5.3925
T00005606,4,2S+2G+0D,0.20376278999999997,0.795,1.3875,5.3925
T00008533,4,2S+2G+0D,0.20376278999999997,0.795,2.1374999999999997,5.3925
T00011459,4,2S+2G+0D,0.20376278999999997,0.795,1.8875,5.3925
T00014384,4,2S+2G+0D,0.20376278999999997,0.795,2.05,5.3875
T00017308,4,2S+2G+0D,0.20376278999999997,0.795,2.3,5.3875
T00002679,4,1S+3G+0D,0.20376278999999997,0.795,1.9124999999999999,5.3825
T00002680,4,1S+3G+0D,0.20376278999999997,0.795,1.0625,5.3825
T00002681,4,1S+3G+0D,0.20376278999999997,0.795,1.7125,5.3825
T00002682,4,1S+3G+0D,0.20376278999999997,0.795,1.3125,5.3825
T00002683,4,1S+3G+0D,0.20376278999999997,0.795,2.0625,5.3825
T00002684,4,1S+3G+0D,0.20376278999999997,0.795,1.4124999999999999,5.3825
T00002685,4,1S+3G+0D,0.20376278999999997,0.795,1.9124999999999999,5.3825
T00002686,4,1S+3G+0D,0.20376278999999997,0.795,-0.23749999999999993,5.3825
T00002687,4,1S+3G+0D,0.20376278999999997,0.795,1.5625,5.3825
T00002688,4,1S+3G+0D,0.20376278999999997,0.795,1.6624999999999999,5.3825
T00002689,4,1S+3G+0D,0.20376278999999997,0.795,1.1124999999999998,5.3825
