ticket_id,n_legs,composition,est_ticket_hit_prob,avg_leg_hit_prob,avg_leg_edge,avg_rank_score
T00022964,4,1S+3G+0D,0.96059601,0.99,3.2375,6.1225
T00025890,4,1S+3G+0D,0.96059601,0.99,2.71,6.1225
T00025891,4,1S+3G+0D,0.96059601,0.99,3.9875,6.1225
T00028816,4,1S+3G+0D,0.96059601,0.99,2.46,6.1225
T00028817,4,1S+3G+0D,0.96059601,0.99,3.7375,6.1225
T00020037,4,1S+3G+0D,0.96059601,0.99,2.4625,6.12
T00022965,4,1S+3G+0D,0.96059601,0.99,1.9625,6.12
T00025892,4,1S+3G+0D,0.96059601,0.99,2.7125,6.12
T00028818,4,1S+3G+0D,0.96059601,0.99,2.4625,6.12
T00020038,4,1S+3G+0D,0.96059601,0.99,3.0,6.1125
T00022966,4,1S+3G+0D,0.96059601,0.99,2.5,6.1125
T00025893,4,1S+3G+0D,0.96059601,0.99,3.25,6.1125
T00028819,4,1S+3G+0D,0.96059601,0.99,3.0,6.1125
T00020039,4,1S+3G+0D,0.96059601,0.99,2.4625,6.1
T00022967,4,1S+3G+0D,0.96059601,0.99,1.9625,6.1
T00025894,4,1S+3G+0D,0.96059601,0.99,2.7125,6.1
T00028820,4,1S+3G+0D,0.96059601,0.99,2.4625,6.1
T00020040,4,1S+3G+0D,0.96059601,0.99,2.9524999999999997,6.095
T00022968,4,1S+3G+0D,0.96059601,0.99,2.4524999999999997,6.095
T00025895,4,1S+3G+0D,0.96059601,0.99,3.2024999999999997,6.095
T00028821,4,1S+3G+0D,0.96059601,0.99,2.9524999999999997,6.095
T00020041,4,1S+3G+0D,0.96059601,0.99,2.5625,6.0825
T00022969,4,1S+3G+0D,0.96059601,0.99,2.0625,6.0825
T00025896,4,1S+3G+0D,0.96059601,0.99,2.8125,6.0825
T00028822,4,1S+3G+0D,0.96059601,0.99,2.5625,6.0825
T00020042,4,1S+3G+0D,0.96059601,0.99,2.4749999999999996,6.0775
T00022970,4,1S+3G+0D,0.96059601,0.99,1.9749999999999999,6.0775
T00025897,4,1S+3G+0D,0.96059601,0.99,2.7249999999999996,6.0775
T00028823,4,1S+3G+0D,0.96059601,0.99,2.4749999999999996,6.0775
T00020043,4,1S+3G+0D,0.96059601,0.99,2.4375,6.0675
T00020044,4,1S+3G+0D,0.96059601,0.99,2.4375,6.0675
T00022971,4,1S+3G+0D,0.96059601,0.99,1.9375,6.0675
T00022972,4,1S+3G+0D,0.96059601,0.99,1.9375,6.0675
T00025898,4,1S+3G+0D,0.96059601,0.99,2.6875,6.0675
T00025899,4,1S+3G+0D,0.96059601,0.99,2.6875,6.0675
T00028824,4,1S+3G+0D,0.96059601,0.99,2.4375,6.0675
T00028825,4,1S+3G+0D,0.96059601,0.99,2.4375,6.0675
T00020045,4,1S+3G+0D,0.96059601,0.99,2.9124999999999996,6.0649999999999995
T00022973,4,1S+3G+0D,0.96059601,0.99,2.4124999999999996,6.0649999999999995
T00025900,4,1S+3G+0D,0.96059601,0.99,3.1624999999999996,6.0649999999999995
T00028826,4,1S+3G+0D,0.96059601,0.99,2.9124999999999996,6.0649999999999995
T00020046,4,1S+3G+0D,0.96059601,0.99,2.4625,6.06
T00022974,4,1S+3G+0D,0.96059601,0.99,1.9625,6.06
T00025901,4,1S+3G+0D,0.96059601,0.99,2.7125,6.06
T00028827,4,1S+3G+0D,0.96059601,0.99,2.4625,6.06
T00020047,4,1S+3G+0D,0.96059601,0.99,3.3249999999999997,6.035
T00022975,4,1S+3G+0D,0.96059601,0.99,2.8249999999999997,6.035
T00025902,4,1S+3G+0D,0.96059601,0.99,3.5749999999999997,6.035
T00028828,4,1S+3G+0D,0.96059601,0.99,3.3249999999999997,6.035
T00020048,4,1S+3G+0D,0.96059601,0.99,2.51,6.0225
T00022976,4,1S+3G+0D,0.96059601,0.99,2.01,6.0225
T00025903,4,1S+3G+0D,0.96059601,0.99,2.76,6.0225
T00028829,4,1S+3G+0D,0.96059601,0.99,2.51,6.0225
T00020049,4,1S+3G+0D,0.96059601,0.99,3.0,5.9975
T00022977,4,1S+3G+0D,0.96059601,0.99,2.5,5.9975
T00025904,4,1S+3G+0D,0.96059601,0.99,3.25,5.9975
T00028830,4,1S+3G+0D,0.96059601,0.99,3.0,5.9975
T00020050,4,2S+2G+0D,0.96059601,0.99,2.4625,5.9925
T00022978,4,2S+2G+0D,0.96059601,0.99,1.9625,5.9925
T00025905,4,2S+2G+0D,0.96059601,0.99,2.7125,5.9925
T00028831,4,2S+2G+0D,0.96059601,0.99,2.4625,5.9925
T00020051,4,1S+3G+0D,0.96059601,0.99,2.4899999999999998,5.985
T00022979,4,1S+3G+0D,0.96059601,0.99,1.9899999999999998,5.985
T00025906,4,1S+3G+0D,0.96059601,0.99,2.7399999999999998,5.985
T00028832,4,1S+3G+0D,0.96059601,0.99,2.4899999999999998,5.985
T00020052,4,1S+3G+0D,0.96059601,0.99,4.5275,5.975
T00022980,4,1S+3G+0D,0.96059601,0.99,4.0275,5.975
T00025907,4,1S+3G+0D,0.96059601,0.99,4.7775,5.975
T00028833,4,1S+3G+0D,0.96059601,0.99,4.5275,5.975
T00020053,4,2S+2G+0D,0.96059601,0.99,3.3,5.9575
T00022981,4,2S+2G+0D,0.96059601,0.99,2.8,5.9575
T00025908,4,2S+2G+0D,0.96059601,0.99,3.55,5.9575
T00028834,4,2S+2G+0D,0.96059601,0.99,3.3,5.9575
T00020054,4,1S+3G+0D,0.96059601,0.99,2.425,5.955
T00022982,4,1S+3G+0D,0.96059601,0.99,1.9249999999999998,5.955
T00025909,4,1S+3G+0D,0.96059601,0.99,2.675,5.955
T00028835,4,1S+3G+0D,0.96059601,0.99,2.425,5.955
T00020055,4,1S+3G+0D,0.96059601,0.99,2.525,5.9525
T00020056,4,1S+3G+0D,0.96059601,0.99,3.125,5.9525
T00022983,4,1S+3G+0D,0.96059601,0.99,2.025,5.9525
T00022984,4,1S+3G+0D,0.96059601,0.99,2.625,5.9525
T00025910,4,1S+3G+0D,0.96059601,0.99,2.775,5.9525
T00025911,4,1S+3G+0D,0.96059601,0.99,3.375,5.9525
T00028836,4,1S+3G+0D,0.96059601,0.99,2.525,5.9525
T00028837,4,1S+3G+0D,0.96059601,0.99,3.125,5.9525
T00020057,4,1S+3G+0D,0.96059601,0.99,2.4499999999999997,5.945
T00022985,4,1S+3G+0D,0.96059601,0.99,1.95,5.945
T00025912,4,1S+3G+0D,0.96059601,0.99,2.6999999999999997,5.945
T00028838,4,1S+3G+0D,0.96059601,0.99,2.4499999999999997,5.945
T00020058,4,1S+3G+0D,0.96059601,0.99,2.425,5.9399999999999995
T00022986,4,1S+3G+0D,0.96059601,0.99,1.9249999999999998,5.9399999999999995
T00025913,4,1S+3G+0D,0.96059601,0.99,2.675,5.9399999999999995
T00028839,4,1S+3G+0D,0.96059601,0.99,2.425,5.9399999999999995
T00020059,4,1S+3G+0D,0.96059601,0.99,3.475,5.9325
T00022987,4,1S+3G+0D,0.96059601,0.99,2.975,5.9325
T00025914,4,1S+3G+0D,0.96059601,0.99,3.725,5.9325
T00028840,4,1S+3G+0D,0.96059601,0.99,3.475,5.9325
T00020060,4,1S+3G+0D,0.96059601,0.99,2.44,5.9275
T00020061,4,1S+3G+0D,0.96059601,0.99,2.3874999999999997,5.9275
T00022988,4,1S+3G+0D,0.96059601,0.99,1.94,5.9275
T00022989,4,1S+3G+0D,0.96059601,0.99,1.8875,5.9275
T00025915,4,1S+3G+0D,0.96059601,0.99,2.69,5.9275
T00025916,4,1S+3G+0D,0.96059601,0.99,2.6374999999999997,5.9275
T00028841,4,1S+3G+0D,0.96059601,0.99,2.44,5.9275
T00028842,4,1S+3G+0D,0.96059601,0.99,2.3874999999999997,5.9275
T00020062,4,2S+2G+0D,0.96059601,0.99,2.5,5.9225
T00022990,4,2S+2G+0D,0.96059601,0.99,2.0,5.9225
T00025917,4,2S+2G+0D,0.96059601,0.99,2.75,5.9225
T00028843,4,2S+2G+0D,0.96059601,0.99,2.5,5.9225
T00020063,4,2S+2G+0D,0.96059601,0.99,2.4175,5.92
T00020064,4,1S+3G+0D,0.96059601,0.99,3.6475,5.92
T00022991,4,2S+2G+0D,0.96059601,0.99,1.9175,5.92
T00022992,4,1S+3G+0D,0.96059601,0.99,3.1475,5.92
T00025918,4,2S+2G+0D,0.96059601,0.99,2.6675,5.92
T00025919,4,1S+3G+0D,0.96059601,0.99,3.8975,5.92
T00028844,4,2S+2G+0D,0.96059601,0.99,2.4175,5.92
T00028845,4,1S+3G+0D,0.96059601,0.99,3.6475,5.92
T00020065,4,1S+3G+0D,0.96059601,0.99,3.775,5.915
T00022993,4,1S+3G+0D,0.96059601,0.99,3.275,5.915
T00025920,4,1S+3G+0D,0.96059601,0.99,4.0249999999999995,5.915
T00028846,4,1S+3G+0D,0.96059601,0.99,3.775,5.915
T00020066,4,1S+3G+0D,0.96059601,0.99,3.0625,5.9
T00022994,4,1S+3G+0D,0.96059601,0.99,2.5625,5.9
T00025921,4,1S+3G+0D,0.96059601,0.99,3.3125,5.9
T00028847,4,1S+3G+0D,0.96059601,0.99,3.0625,5.9
T00020067,4,1S+3G+0D,0.96059601,0.99,2.5374999999999996,5.88
T00020068,4,1S+3G+0D,0.96059601,0.99,2.925,5.88
T00022995,4,1S+3G+0D,0.96059601,0.99,2.0374999999999996,5.88
T00022996,4,1S+3G+0D,0.96059601,0.99,2.425,5.88
T00025922,4,1S+3G+0D,0.96059601,0.99,2.7874999999999996,5.88
T00025923,4,1S+3G+0D,0.96059601,0.99,3.175,5.88
T00028848,4,1S+3G+0D,0.96059601,0.99,2.5374999999999996,5.88
T00028849,4,1S+3G+0D,0.96059601,0.99,2.925,5.88
T00020069,4,1S+3G+0D,0.96059601,0.99,2.3874999999999997,5.8725
T00022997,4,1S+3G+0D,0.96059601,0.99,1.8875,5.8725
T00025924,4,1S+3G+0D,0.96059601,0.99,2.6374999999999997,5.8725
T00028850,4,1S+3G+0D,0.96059601,0.99,2.3874999999999997,5.8725
T00020070,4,1S+3G+0D,0.96059601,0.99,2.75,5.8625
T00020071,4,1S+3G+0D,0.96059601,0.99,2.3625,5.8625
T00022998,4,1S+3G+0D,0.96059601,0.99,2.25,5.8625
T00022999,4,1S+3G+0D,0.96059601,0.99,1.8624999999999998,5.8625
T00025925,4,1S+3G+0D,0.96059601,0.99,3.0,5.8625
T00025926,4,1S+3G+0D,0.96059601,0.99,2.6125,5.8625
T00028851,4,1S+3G+0D,0.96059601,0.99,2.75,5.8625
T00028852,4,1S+3G+0D,0.96059601,0.99,2.3625,5.8625
T00020072,4,1S+3G+0D,0.96059601,0.99,3.4875,5.8575
T00020073,4,1S+3G+0D,0.96059601,0.99,2.6374999999999997,5.8575
T00023000,4,1S+3G+0D,0.96059601,0.99,2.9875,5.8575
T00023001,4,1S+3G+0D,0.96059601,0.99,2.1374999999999997,5.8575
T00025927,4,1S+3G+0D,0.96059601,0.99,3.7375,5.8575
T00025928,4,1S+3G+0D,0.96059601,0.99,2.8874999999999997,5.8575
T00028853,4,1S+3G+0D,0.96059601,0.99,3.4875,5.8575
T00028854,4,1S+3G+0D,0.96059601,0.99,2.6374999999999997,5.8575
T00020074,4,2S+2G+0D,0.96059601,0.99,3.625,5.85
T00020075,4,1S+3G+0D,0.96059601,0.99,3.6125,5.85
T00023002,4,2S+2G+0D,0.96059601,0.99,3.125,5.85
T00023003,4,1S+3G+0D,0.96059601,0.99,3.1125,5.85
T00025929,4,2S+2G+0D,0.96059601,0.99,3.875,5.85
T00025930,4,1S+3G+0D,0.96059601,0.99,3.8625,5.85
T00028855,4,2S+2G+0D,0.96059601,0.99,3.625,5.85
T00028856,4,1S+3G+0D,0.96059601,0.99,3.6125,5.85
T00020076,4,1S+3G+0D,0.96059601,0.99,2.4,5.84
T00023004,4,1S+3G+0D,0.96059601,0.99,1.9,5.84
T00025931,4,1S+3G+0D,0.96059601,0.99,2.65,5.84
T00028857,4,1S+3G+0D,0.96059601,0.99,2.4,5.84
T00020077,4,1S+3G+0D,0.96059601,0.99,2.3249999999999997,5.8275
T00023005,4,1S+3G+0D,0.96059601,0.99,1.825,5.8275
T00025932,4,1S+3G+0D,0.96059601,0.99,2.5749999999999997,5.8275
T00028858,4,1S+3G+0D,0.96059601,0.99,2.3249999999999997,5.8275
T00020078,4,1S+3G+0D,0.96059601,0.99,4.2775,5.825
T00023006,4,1S+3G+0D,0.96059601,0.99,3.7775,5.825
T00025933,4,1S+3G+0D,0.96059601,0.99,4.5275,5.825
T00028859,4,1S+3G+0D,0.96059601,0.99,4.2775,5.825
T00020079,4,1S+3G+0D,0.96059601,0.99,2.4375,5.8225
T00023007,4,1S+3G+0D,0.96059601,0.99,1.9375,5.8225
T00025934,4,1S+3G+0D,0.96059601,0.99,2.6875,5.8225
T00028860,4,1S+3G+0D,0.96059601,0.99,2.4375,5.8225
T00020080,4,2S+2G+0D,0.96059601,0.99,2.3899999999999997,5.82
T00023008,4,2S+2G+0D,0.96059601,0.99,1.89,5.82
T00025935,4,2S+2G+0D,0.96059601,0.99,2.6399999999999997,5.82
T00028861,4,2S+2G+0D,0.96059601,0.99,2.3899999999999997,5.82
T00020081,4,2S+2G+0D,0.96059601,0.99,4.045,5.8075
T00023009,4,2S+2G+0D,0.96059601,0.99,3.545,5.8075
T00025936,4,2S+2G+0D,0.96059601,0.99,4.295,5.8075
T00028862,4,2S+2G+0D,0.96059601,0.99,4.045,5.8075
T00020082,4,2S+2G+0D,0.96059601,0.99,2.3625,5.8025
T00023010,4,2S+2G+0D,0.96059601,0.99,1.8624999999999998,5.8025
T00025937,4,2S+2G+0D,0.96059601,0.99,2.6125,5.8025
T00028863,4,2S+2G+0D,0.96059601,0.99,2.3625,5.8025
T00020083,4,1S+3G+0D,0.96059601,0.99,3.0749999999999997,5.7924999999999995
T00023011,4,1S+3G+0D,0.96059601,0.99,2.5749999999999997,5.7924999999999995
T00025938,4,1S+3G+0D,0.96059601,0.99,3.3249999999999997,5.7924999999999995
T00028864,4,1S+3G+0D,0.96059601,0.99,3.0749999999999997,5.7924999999999995
T00020084,4,1S+3G+0D,0.96059601,0.99,4.2375,5.79
T00020085,4,2S+2G+0D,0.96059601,0.99,5.0024999999999995,5.79
T00023012,4,1S+3G+0D,0.96059601,0.99,3.7375,5.79
T00023013,4,2S+2G+0D,0.96059601,0.99,4.5024999999999995,5.79
T00025939,4,1S+3G+0D,0.96059601,0.99,4.4875,5.79
T00025940,4,2S+2G+0D,0.96059601,0.99,5.2524999999999995,5.79
T00028865,4,1S+3G+0D,0.96059601,0.99,4.2375,5.79
T00028866,4,2S+2G+0D,0.96059601,0.99,5.0024999999999995,5.79
T00020086,4,1S+3G+0D,0.96059601,0.99,3.4125,5.785
T00023014,4,1S+3G+0D,0.96059601,0.99,2.9125,5.785
T00025941,4,1S+3G+0D,0.96059601,0.99,3.6625,5.785
T00028867,4,1S+3G+0D,0.96059601,0.99,3.4125,5.785
T00020087,4,1S+3G+0D,0.96059601,0.99,2.5374999999999996,5.7825
T00023015,4,1S+3G+0D,0.96059601,0.99,2.0374999999999996,5.7825
T00025942,4,1S+3G+0D,0.96059601,0.99,2.7874999999999996,5.7825
T00028868,4,1S+3G+0D,0.96059601,0.99,2.5374999999999996,5.7825
T00020088,4,1S+3G+0D,0.96059601,0.99,4.41,5.7775
T00023016,4,1S+3G+0D,0.96059601,0.99,3.91,5.7775
T00025943,4,1S+3G+0D,0.96059601,0.99,4.66,5.7775
T00028869,4,1S+3G+0D,0.96059601,0.99,4.41,5.7775
T00020089,4,2S+2G+0D,0.96059601,0.99,3.5,5.775
T00023017,4,2S+2G+0D,0.96059601,0.99,3.0,5.775
T00025944,4,2S+2G+0D,0.96059601,0.99,3.75,5.775
T00028870,4,2S+2G+0D,0.96059601,0.99,3.5,5.775
T00020090,4,1S+3G+0D,0.96059601,0.99,3.525,5.7725
T00023018,4,1S+3G+0D,0.96059601,0.99,3.025,5.7725
T00025945,4,1S+3G+0D,0.96059601,0.99,3.775,5.7725
T00028871,4,1S+3G+0D,0.96059601,0.99,3.525,5.7725
T00020091,4,1S+3G+0D,0.96059601,0.99,3.1999999999999997,5.7625
T00020092,4,1S+3G+0D,0.96059601,0.99,2.7874999999999996,5.7625
T00023019,4,1S+3G+0D,0.96059601,0.99,2.6999999999999997,5.7625
T00023020,4,1S+3G+0D,0.96059601,0.99,2.2874999999999996,5.7625
T00025946,4,1S+3G+0D,0.96059601,0.99,3.4499999999999997,5.7625
T00025947,4,1S+3G+0D,0.96059601,0.99,3.0374999999999996,5.7625
T00028872,4,1S+3G+0D,0.96059601,0.99,3.1999999999999997,5.7625
T00028873,4,1S+3G+0D,0.96059601,0.99,2.7874999999999996,5.7625
T00020093,4,1S+3G+0D,0.96059601,0.99,2.6374999999999997,5.75
T00023021,4,1S+3G+0D,0.96059601,0.99,2.1374999999999997,5.75
T00025948,4,1S+3G+0D,0.96059601,0.99,2.8874999999999997,5.75
T00028874,4,1S+3G+0D,0.96059601,0.99,2.6374999999999997,5.75
T00020094,4,1S+3G+0D,0.96059601,0.99,2.75,5.745
T00020095,4,1S+3G+0D,0.96059601,0.99,3.385,5.745
T00023022,4,1S+3G+0D,0.96059601,0.99,2.25,5.745
T00023023,4,1S+3G+0D,0.96059601,0.99,2.885,5.745
T00025949,4,1S+3G+0D,0.96059601,0.99,3.0,5.745
T00025950,4,1S+3G+0D,0.96059601,0.99,3.635,5.745
T00028875,4,1S+3G+0D,0.96059601,0.99,2.75,5.745
T00028876,4,1S+3G+0D,0.96059601,0.99,3.385,5.745
T00020096,4,1S+3G+0D,0.96059601,0.99,4.342499999999999,5.7425
T00023024,4,1S+3G+0D,0.96059601,0.99,3.8425,5.7425
T00025951,4,1S+3G+0D,0.96059601,0.99,4.592499999999999,5.7425
T00028877,4,1S+3G+0D,0.96059601,0.99,4.342499999999999,5.7425
T00020097,4,2S+2G+0D,0.96059601,0.99,2.37,5.74
T00023025,4,2S+2G+0D,0.96059601,0.99,1.8699999999999999,5.74
T00025952,4,2S+2G+0D,0.96059601,0.99,2.62,5.74
T00028878,4,2S+2G+0D,0.96059601,0.99,2.37,5.74
T00020098,4,1S+3G+0D,0.96059601,0.99,2.3375,5.7375
T00023026,4,1S+3G+0D,0.96059601,0.99,1.8375,5.7375
T00025953,4,1S+3G+0D,0.96059601,0.99,2.5875,5.7375
T00028879,4,1S+3G+0D,0.96059601,0.99,2.3375,5.7375
T00020099,4,1S+3G+0D,0.96059601,0.99,3.3975,5.735
T00023027,4,1S+3G+0D,0.96059601,0.99,2.8975,5.735
T00025954,4,1S+3G+0D,0.96059601,0.99,3.6475,5.735
T00028880,4,1S+3G+0D,0.96059601,0.99,3.3975,5.735
T00020100,4,1S+3G+0D,0.96059601,0.99,4.3625,5.7325
T00023028,4,1S+3G+0D,0.96059601,0.99,3.8625,5.7325
T00025955,4,1S+3G+0D,0.96059601,0.99,4.6125,5.7325
T00028881,4,1S+3G+0D,0.96059601,0.99,4.3625,5.7325
T00020101,4,1S+3G+0D,0.96059601,0.99,2.7024999999999997,5.725
T00020102,4,1S+3G+0D,0.96059601,0.99,2.5124999999999997,5.725
T00023029,4,1S+3G+0D,0.96059601,0.99,2.2024999999999997,5.725
T00023030,4,1S+3G+0D,0.96059601,0.99,2.0124999999999997,5.725
T00025956,4,1S+3G+0D,0.96059601,0.99,2.9524999999999997,5.725
T00025957,4,1S+3G+0D,0.96059601,0.99,2.7624999999999997,5.725
T00028882,4,1S+3G+0D,0.96059601,0.99,2.7024999999999997,5.725
T00028883,4,1S+3G+0D,0.96059601,0.99,2.5124999999999997,5.725
T00020103,4,1S+3G+0D,0.96059601,0.99,3.125,5.7175
T00023031,4,1S+3G+0D,0.96059601,0.99,2.625,5.7175
T00025958,4,1S+3G+0D,0.96059601,0.99,3.375,5.7175
T00028884,4,1S+3G+0D,0.96059601,0.99,3.125,5.7175
T00020104,4,1S+3G+0D,0.96059601,0.99,3.3625,5.715
T00023032,4,1S+3G+0D,0.96059601,0.99,2.8625,5.715
T00025959,4,1S+3G+0D,0.96059601,0.99,3.6125,5.715
T00028885,4,1S+3G+0D,0.96059601,0.99,3.3625,5.715
T00020105,4,1S+3G+0D,0.96059601,0.99,3.0124999999999997,5.7125
T00020106,4,1S+3G+0D,0.96059601,0.99,2.3249999999999997,5.7125
T00023033,4,1S+3G+0D,0.96059601,0.99,2.5124999999999997,5.7125
T00023034,4,1S+3G+0D,0.96059601,0.99,1.825,5.7125
T00025960,4,1S+3G+0D,0.96059601,0.99,3.2624999999999997,5.7125
T00025961,4,1S+3G+0D,0.96059601,0.99,2.5749999999999997,5.7125
T00028886,4,1S+3G+0D,0.96059601,0.99,3.0124999999999997,5.7125
T00028887,4,1S+3G+0D,0.96059601,0.99,2.3249999999999997,5.7125
T00020107,4,1S+3G+0D,0.96059601,0.99,2.6875,5.71
T00023035,4,1S+3G+0D,0.96059601,0.99,2.1875,5.71
T00025962,4,1S+3G+0D,0.96059601,0.99,2.9375,5.71
T00028888,4,1S+3G+0D,0.96059601,0.99,2.6875,5.71
T00020108,4,1S+3G+0D,0.96059601,0.99,4.805,5.7075
T00023036,4,1S+3G+0D,0.96059601,0.99,4.305,5.7075
T00025963,4,1S+3G+0D,0.96059601,0.99,5.055,5.7075
T00028889,4,1S+3G+0D,0.96059601,0.99,4.805,5.7075
T00020109,4,1S+3G+0D,0.96059601,0.99,3.2375,5.705
T00023037,4,1S+3G+0D,0.96059601,0.99,2.7375,5.705
T00025964,4,1S+3G+0D,0.96059601,0.99,3.4875,5.705
T00028890,4,1S+3G+0D,0.96059601,0.99,3.2375,5.705
T00020110,4,1S+3G+0D,0.96059601,0.99,2.8125,5.6925
T00023038,4,1S+3G+0D,0.96059601,0.99,2.3125,5.6925
T00025965,4,1S+3G+0D,0.96059601,0.99,3.0625,5.6925
T00028891,4,1S+3G+0D,0.96059601,0.99,2.8125,5.6925
T00020111,4,2S+2G+0D,0.96059601,0.99,3.9074999999999998,5.6899999999999995
T00023039,4,2S+2G+0D,0.96059601,0.99,3.4074999999999998,5.6899999999999995
T00025966,4,2S+2G+0D,0.96059601,0.99,4.1575,5.6899999999999995
T00028892,4,2S+2G+0D,0.96059601,0.99,3.9074999999999998,5.6899999999999995
T00020112,4,1S+3G+0D,0.96059601,0.99,2.8125,5.6875
T00023040,4,1S+3G+0D,0.96059601,0.99,2.3125,5.6875
T00025967,4,1S+3G+0D,0.96059601,0.99,3.0625,5.6875
T00028893,4,1S+3G+0D,0.96059601,0.99,2.8125,5.6875
T00020113,4,2S+2G+0D,0.96059601,0.99,2.5875,5.6775
T00020114,4,2S+2G+0D,0.96059601,0.99,3.225,5.6775
T00023041,4,2S+2G+0D,0.96059601,0.99,2.0875,5.6775
T00023042,4,2S+2G+0D,0.96059601,0.99,2.725,5.6775
T00025968,4,2S+2G+0D,0.96059601,0.99,2.8375,5.6775
T00025969,4,2S+2G+0D,0.96059601,0.99,3.475,5.6775
T00028894,4,2S+2G+0D,0.96059601,0.99,2.5875,5.6775
T00028895,4,2S+2G+0D,0.96059601,0.99,3.225,5.6775
T00020115,4,1S+3G+0D,0.96059601,0.99,4.555,5.6674999999999995
T00023043,4,1S+3G+0D,0.96059601,0.99,4.055,5.6674999999999995
T00025970,4,1S+3G+0D,0.96059601,0.99,4.805,5.6674999999999995
T00028896,4,1S+3G+0D,0.96059601,0.99,4.555,5.6674999999999995
T00020116,4,1S+3G+0D,0.96059601,0.99,3.8425,5.66
T00023044,4,1S+3G+0D,0.96059601,0.99,3.3425,5.66
T00025971,4,1S+3G+0D,0.96059601,0.99,4.0925,5.66
T00028897,4,1S+3G+0D,0.96059601,0.99,3.8425,5.66
T00020117,4,1S+3G+0D,0.96059601,0.99,2.9499999999999997,5.6475
T00020118,4,1S+3G+0D,0.96059601,0.99,3.7375,5.6475
T00023045,4,1S+3G+0D,0.96059601,0.99,2.4499999999999997,5.6475
T00023046,4,1S+3G+0D,0.96059601,0.99,3.2375,5.6475
T00025972,4,1S+3G+0D,0.96059601,0.99,3.1999999999999997,5.6475
T00025973,4,1S+3G+0D,0.96059601,0.99,3.9875,5.6475
T00028898,4,1S+3G+0D,0.96059601,0.99,2.9499999999999997,5.6475
T00028899,4,1S+3G+0D,0.96059601,0.99,3.7375,5.6475
T00020119,4,1S+3G+0D,0.96059601,0.99,2.4,5.64
T00020120,4,1S+3G+0D,0.96059601,0.99,4.075,5.64
T00020121,4,1S+3G+0D,0.96059601,0.99,2.525,5.64
T00023047,4,1S+3G+0D,0.96059601,0.99,1.9,5.64
T00023048,4,1S+3G+0D,0.96059601,0.99,3.5749999999999997,5.64
T00023049,4,1S+3G+0D,0.96059601,0.99,2.025,5.64
T00025974,4,1S+3G+0D,0.96059601,0.99,2.65,5.64
T00025975,4,1S+3G+0D,0.96059601,0.99,4.325,5.64
T00025976,4,1S+3G+0D,0.96059601,0.99,2.775,5.64
T00028900,4,1S+3G+0D,0.96059601,0.99,2.4,5.64
T00028901,4,1S+3G+0D,0.96059601,0.99,4.075,5.64
T00028902,4,1S+3G+0D,0.96059601,0.99,2.525,5.64
T00020122,4,1S+3G+0D,0.96059601,0.99,2.4875,5.6375
T00023050,4,1S+3G+0D,0.96059601,0.99,1.9874999999999998,5.6375
T00025977,4,1S+3G+0D,0.96059601,0.99,2.7375,5.6375
T00028903,4,1S+3G+0D,0.96059601,0.99,2.4875,5.6375
T00020123,4,2S+2G+0D,0.96059601,0.99,2.8249999999999997,5.625
T00023051,4,2S+2G+0D,0.96059601,0.99,2.3249999999999997,5.625
T00025978,4,2S+2G+0D,0.96059601,0.99,3.0749999999999997,5.625
T00028904,4,2S+2G+0D,0.96059601,0.99,2.8249999999999997,5.625
T00020124,4,1S+3G+0D,0.96059601,0.99,3.2624999999999997,5.6175
T00023052,4,1S+3G+0D,0.96059601,0.99,2.7624999999999997,5.6175
T00025979,4,1S+3G+0D,0.96059601,0.99,3.5124999999999997,5.6175
T00028905,4,1S+3G+0D,0.96059601,0.99,3.2624999999999997,5.6175
T00020125,4,1S+3G+0D,0.96059601,0.99,4.257499999999999,5.615
T00023053,4,1S+3G+0D,0.96059601,0.99,3.7575,5.615
T00025980,4,1S+3G+0D,0.96059601,0.99,4.507499999999999,5.615
T00028906,4,1S+3G+0D,0.96059601,0.99,4.257499999999999,5.615
T00020126,4,1S+3G+0D,0.96059601,0.99,2.6125,5.6125
T00023054,4,1S+3G+0D,0.96059601,0.99,2.1125,5.6125
T00025981,4,1S+3G+0D,0.96059601,0.99,2.8625,5.6125
T00028907,4,1S+3G+0D,0.96059601,0.99,2.6125,5.6125
T00020127,4,1S+3G+0D,0.96059601,0.99,3.8375,5.61
T00020128,4,1S+3G+0D,0.96059601,0.99,3.5149999999999997,5.61
T00023055,4,1S+3G+0D,0.96059601,0.99,3.3375,5.61
T00023056,4,1S+3G+0D,0.96059601,0.99,3.0149999999999997,5.61
T00025982,4,1S+3G+0D,0.96059601,0.99,4.0874999999999995,5.61
T00025983,4,1S+3G+0D,0.96059601,0.99,3.7649999999999997,5.61
T00028908,4,1S+3G+0D,0.96059601,0.99,3.8375,5.61
T00028909,4,1S+3G+0D,0.96059601,0.99,3.5149999999999997,5.61
T00020129,4,1S+3G+0D,0.96059601,0.99,3.3575,5.6075
T00020130,4,1S+3G+0D,0.96059601,0.99,3.5925,5.6075
T00023057,4,1S+3G+0D,0.96059601,0.99,2.8575,5.6075
T00023058,4,1S+3G+0D,0.96059601,0.99,3.0925,5.6075
T00025984,4,1S+3G+0D,0.96059601,0.99,3.6075,5.6075
T00025985,4,1S+3G+0D,0.96059601,0.99,3.8425,5.6075
T00028910,4,1S+3G+0D,0.96059601,0.99,3.3575,5.6075
