nba_player_id,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,player,pos,team,opp_team,line,prop_type,prop_norm,pick_type,standard_line,deviation_level,image_url,game_date,player_1,player_2,team_1,team_2,id_status,is_combo_player
1627936,11547974,11547974,216805,153016,2026-04-22T21:30:00.000-04:00,,,Alex Caruso,G,OKC,PHX,12.5,Pts+Rebs+Asts,pra,Demon,9.5,3,https://static.prizepicks.com/images/players/NBA/Alex_Caruso_NBA_player_qELTEc2yRfzg2iw8lmpMait.webp,2026-04-22,,,,,OK,0
1626220,11578934,11578934,187891,153016,2026-04-22T21:30:00.000-04:00,,,Royce O'Neale,F,PHX,OKC,12.0,Fantasy Score,fantasy,Goblin,16.5,1,https://static.prizepicks.com/images/players/NBA/Royce_O'Neale_NBA_player_POlpCzduuIi15awCHudUOmmp.webp,2026-04-22,,,,,OK,0
1627936,11547972,11547972,216805,153016,2026-04-22T21:30:00.000-04:00,,,Alex Caruso,G,OKC,PHX,11.5,Pts+Rebs+Asts,pra,Demon,9.5,2,https://static.prizepicks.com/images/players/NBA/Alex_Caruso_NBA_player_qELTEc2yRfzg2iw8lmpMait.webp,2026-04-22,,,,,OK,0
1627936,11547973,11547973,216805,153016,2026-04-22T21:30:00.000-04:00,,,Alex Caruso,G,OKC,PHX,10.5,Pts+Rebs+Asts,pra,Demon,9.5,1,https://static.prizepicks.com/images/players/NBA/Alex_Caruso_NBA_player_qELTEc2yRfzg2iw8lmpMait.webp,2026-04-22,,,,,OK,0
1628983,11536197,11536197,188011,153016,2026-04-22T21:30:00.000-04:00,,,Shai Gilgeous-Alexander,G,OKC,PHX,9.5,FG Made,fgm,Standard,9.5,0,https://static.prizepicks.com/images/players/nba/Shai_Gilgeous-Alexander_d9ea4a8f-ff51-408d-b518-980efc2a35a1.webp,2026-04-22,,,,,OK,0
1628415,11532472,11532472,269531,153016,2026-04-22T21:30:00.000-04:00,,,Dillon Brooks,G-F,PHX,OKC,8.5,Two Pointers Attempted,twopointersattempted,Standard,8.5,0,https://static.prizepicks.com/images/players/NBA/Dillon_Brooks_NBA_player_doYyaSQoRd6hmm42xjHs1oP.webp,2026-04-22,,,,,OK,0
1629652,11533872,11533872,10798,153016,2026-04-22T21:30:00.000-04:00,,,Luguentz Dort,G,OKC,PHX,8.5,Pts+Rebs,pr,Goblin,10.5,1,https://static.prizepicks.com/images/players/NBA/Luguentz_Dort_NBA_player_e1jWAiWanPNpRtbYeXm01a9Q.webp,2026-04-22,,,,,OK,0
1642345,11577156,11577156,221315,153016,2026-04-22T21:30:00.000-04:00,,,Oso Ighodaro,F,PHX,OKC,8.5,Pts+Asts,pa,Standard,8.5,0,https://static.prizepicks.com/images/players/NBA/Oso_Ighodaro_NBA_player_Y7mjfdEdLunH3s3W6Nhh3KnR.webp,2026-04-22,,,,,OK,0
1642345,11577318,11577318,221315,153016,2026-04-22T21:30:00.000-04:00,,,Oso Ighodaro,F,PHX,OKC,8.5,Rebs+Asts,ra,Goblin,9.0,1,https://static.prizepicks.com/images/players/NBA/Oso_Ighodaro_NBA_player_Y7mjfdEdLunH3s3W6Nhh3KnR.webp,2026-04-22,,,,,OK,0
1627936,11596604,11596604,216805,153016,2026-04-22T21:30:00.000-04:00,,,Alex Caruso,G,OKC,PHX,8.5,Pts+Rebs+Asts,pra,Goblin,9.5,1,https://static.prizepicks.com/images/players/NBA/Alex_Caruso_NBA_player_qELTEc2yRfzg2iw8lmpMait.webp,2026-04-22,,,,,OK,0
