nba_player_id,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,player,pos,team,opp_team,line,prop_type,prop_norm,pick_type,standard_line,deviation_level,image_url,player_1,player_2,team_1,team_2,id_status,is_combo_player,OPP_PTS,OPP_FGA,OPP_FGM,OPP_FG3A,OPP_FG3M,OPP_FTA,OPP_TOV,OPP_2PA,OPP_2PM,OPP_2PTS,OPP_PTS_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FGA_RANK,OPP_FGM_RANK,OPP_2PA_RANK,OPP_2PM_RANK,OPP_2PTS_RANK,OPP_FTA_RANK,OPP_TOV_FORCED_RANK,OVERALL_DEF_SCORE,OVERALL_DEF_RANK,DEF_TIER,ESPN_ATHLETE_ID,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,min_last5_avg
1628963,10799647,10799647,299371,138594,2026-03-23T21:30:00.000-04:00,,,Marvin Bagley,F,DAL,GSW,23.5,Pts+Rebs+Asts,pra,Demon,17.5,3,https://static.prizepicks.com/images/manual/Marvin_BagleyDAL.png,,,,,OK,0,114.4,88.6,41.9,35.8,12.7,22.1,16.0,52.8,29.2,58.4,12,8,8,14,16,19,18,18,7,4,13.18279569892473,12,Above Avg,4277848,25,9,19,11,8,15,19,15,19,28,14.4,16.8,16.8,1,4,0,0.2,0.2,0.8,0.2,0.8,OK,20.6
1641764,10805272,10805272,173745,138594,2026-03-23T21:30:00.000-04:00,,,Brandin Podziemski,G,GSW,DAL,23.5,Pts+Rebs+Asts,pra,Goblin,25.5,1,https://static.prizepicks.com/images/players/NBA/Brandin_Podziemski_NBA_player_xulwA1dAXTbxo9PLVFXHRYB6.webp,,,,,OK,0,118.2,94.1,44.4,36.6,12.5,21.9,13.2,57.49999999999999,31.9,63.8,23,6,16,30,30,30,29,29,5,25,22.849462365591396,24,Weak,4709138,6,24,21,17,36,37,18,26,29,36,20.8,25,25,2,3,0,0.4,0.4,0.6,0.6,0.4,OK,29.4
1641764,10798689,10798689,173745,138594,2026-03-23T21:30:00.000-04:00,,,Brandin Podziemski,G,GSW,DAL,22.5,Pts+Rebs+Asts,pra,Goblin,25.5,2,https://static.prizepicks.com/images/players/NBA/Brandin_Podziemski_NBA_player_xulwA1dAXTbxo9PLVFXHRYB6.webp,,,,,OK,0,118.2,94.1,44.4,36.6,12.5,21.9,13.2,57.49999999999999,31.9,63.8,23,6,16,30,30,30,29,29,5,25,22.849462365591396,24,Weak,4709138,6,24,21,17,36,37,18,26,29,36,20.8,25,25,2,3,0,0.4,0.4,0.6,0.6,0.4,OK,29.4
1629655,10798759,10798759,187518,138594,2026-03-23T21:30:00.000-04:00,,,Daniel Gafford,F-C,DAL,GSW,22.5,Pts+Rebs+Asts,pra,Demon,20.5,1,https://static.prizepicks.com/images/players/NBA/Daniel_Gafford_NBA_player_mgmwLqMeQgVyvCqJs5nn2U5O.webp,,,,,OK,0,114.4,88.6,41.9,35.8,12.7,22.1,16.0,52.8,29.2,58.4,12,8,8,14,16,19,18,18,7,4,13.18279569892473,12,Above Avg,4278049,21,32,37,25,35,26,18,17,19,14,30,24.4,24.4,4,1,0,0.8,0.8,0.2,0.5,0.5,OK,24.4
1629001,10798801,10798801,217540,138594,2026-03-23T21:30:00.000-04:00,,,De'Anthony Melton,G,GSW,DAL,22.5,Pts+Rebs+Asts,pra,Standard,22.5,0,https://static.prizepicks.com/images/players/NBA/De'Anthony_Melton_NBA_player_RnS4xc5JnaUejenuOXgRZ2yC.webp,,,,,OK,0,118.2,94.1,44.4,36.6,12.5,21.9,13.2,57.49999999999999,31.9,63.8,23,6,16,30,30,30,29,29,5,25,22.849462365591396,24,Weak,4066436,26,18,8,36,17,31,31,13,15,35,21,23,23,2,3,0,0.4,0.4,0.6,0.5,0.5,OK,24.4
56,10798879,10798879,57329,138594,2026-03-23T21:30:00.000-04:00,,,Gary Payton,G,GSW,DAL,22.5,Pts+Rebs+Asts,pra,Demon,18.5,2,https://static.prizepicks.com/images/players/NBA/Gary_Payton_NBA_player_4ZxhTCJZFDSyzegFARO2ZNE.webp,,,,,OK,0,118.2,94.1,44.4,36.6,12.5,21.9,13.2,57.49999999999999,31.9,63.8,23,6,16,30,30,30,29,29,5,25,22.849462365591396,24,Weak,3134903,20,24,23,29,17,25,14,20,16,28,22.6,21.6,21.6,3,2,0,0.6,0.6,0.4,0.5,0.5,OK,23.4
1631108,10799065,10799065,226910,138594,2026-03-23T21:30:00.000-04:00,,,Max Christie,G,DAL,GSW,22.5,Pts+Rebs+Asts,pra,Demon,15.5,3,https://static.prizepicks.com/images/players/NBA/Max_Christie_NBA_player_xSeziRfwQRmXonw4SMHbKCTi.webp,,,,,OK,0,114.4,88.6,41.9,35.8,12.7,22.1,16.0,52.8,29.2,58.4,12,8,8,14,16,19,18,18,7,4,13.18279569892473,12,Above Avg,4432582,11,16,16,16,12,13,10,6,18,12,14.2,13,13,0,5,0,0,0,1,0,1,OK,28.2
1642843,10798719,10798719,269519,138594,2026-03-23T21:30:00.000-04:00,,,Cooper Flagg,F,DAL,GSW,21.5,Points,pts,Standard,21.5,0,https://static.prizepicks.com/images/manual/Cooper_Flagg.png,,,,,OK,0,114.4,88.6,41.9,35.8,12.7,22.1,16.0,52.8,29.2,58.4,12,8,8,14,16,19,18,18,7,4,13.18279569892473,12,Above Avg,5041939,18,17,21,27,25,13,14,17,16,18,21.6,18.6,18.6,2,3,0,0.4,0.4,0.6,0.2,0.8,OK,33.2
1629001,10798793,10798793,217540,138594,2026-03-23T21:30:00.000-04:00,,,De'Anthony Melton,G,GSW,DAL,21.5,Points,pts,Demon,15.5,3,https://static.prizepicks.com/images/players/NBA/De'Anthony_Melton_NBA_player_RnS4xc5JnaUejenuOXgRZ2yC.webp,,,,,OK,0,118.2,94.1,44.4,36.6,12.5,21.9,13.2,57.49999999999999,31.9,63.8,23,6,16,30,30,30,29,29,5,25,22.849462365591396,24,Weak,4066436,20,14,5,27,12,22,23,7,10,28,15.6,16.8,16.8,1,4,0,0.2,0.2,0.8,0.4,0.6,OK,24.4
203110,10798843,10798843,54811,138594,2026-03-23T21:30:00.000-04:00,,,Draymond Green,F,GSW,DAL,21.5,Pts+Rebs+Asts,pra,Standard,21.5,0,https://static.prizepicks.com/images/players/NBA/Draymond_Green_NBA_player_1z7sEvTBX9wTfMTBZKi9b0L.webp,,,,,OK,0,118.2,94.1,44.4,36.6,12.5,21.9,13.2,57.49999999999999,31.9,63.8,23,6,16,30,30,30,29,29,5,25,22.849462365591396,24,Weak,6589,23,11,23,20,23,19,25,23,12,19,20,19.8,19.8,3,2,0,0.6,0.6,0.4,0.5,0.5,OK,27.6
1630611,10798928,10798928,191823,138594,2026-03-23T21:30:00.000-04:00,,,Gui Santos,F,GSW,DAL,21.5,Pts+Rebs+Asts,pra,Goblin,23.5,1,https://static.prizepicks.com/images/players/NBA/Gui_Santos_NBA_player_HA8Q21tgmTmAYPOMGFWKbNa8.webp,,,,,OK,0,118.2,94.1,44.4,36.6,12.5,21.9,13.2,57.49999999999999,31.9,63.8,23,6,16,30,30,30,29,29,5,25,22.849462365591396,24,Weak,4997536,10,23,18,27,34,28,23,28,36,26,22.4,25.3,25.3,3,2,0,0.6,0.6,0.4,0.8,0.2,OK,28.4
204001,10799000,10799000,300935,138594,2026-03-23T21:30:00.000-04:00,,,Kristaps Porziņģis,F-C,GSW,DAL,21.5,Points,pts,Demon,16.5,3,https://static.prizepicks.com/images/manual/Kristaps_PorziņģisGSW.png,,,,,OK,0,118.2,94.1,44.4,36.6,12.5,21.9,13.2,57.49999999999999,31.9,63.8,23,6,16,30,30,30,29,29,5,25,22.849462365591396,24,Weak,3102531,5,11,30,20,17,9,12,13,9,4,16.6,13,13,1,4,0,0.2,0.2,0.8,0.1,0.9,OK,20.4
204001,10799004,10799004,300935,138594,2026-03-23T21:30:00.000-04:00,,,Kristaps Porziņģis,F-C,GSW,DAL,21.5,Pts+Rebs,pr,Standard,21.5,0,https://static.prizepicks.com/images/manual/Kristaps_PorziņģisGSW.png,,,,,OK,0,118.2,94.1,44.4,36.6,12.5,21.9,13.2,57.49999999999999,31.9,63.8,23,6,16,30,30,30,29,29,5,25,22.849462365591396,24,Weak,3102531,8,16,35,24,21,14,13,16,10,12,20.8,16.9,16.9,2,3,0,0.4,0.4,0.6,0.2,0.8,OK,20.4
1630230,10799099,10799099,217481,138594,2026-03-23T21:30:00.000-04:00,,,Naji Marshall,F,DAL,GSW,21.5,Points,pts,Demon,16.5,2,https://static.prizepicks.com/images/players/NBA/Naji_Marshall_NBA_player_fXfS1o8Z1C1Qk61WKUOmxoB.webp,,,,,OK,0,114.4,88.6,41.9,35.8,12.7,22.1,16.0,52.8,29.2,58.4,12,8,8,14,16,19,18,18,7,4,13.18279569892473,12,Above Avg,4278594,28,4,32,25,17,5,14,8,13,6,21.2,15.2,15.2,3,2,0,0.6,0.6,0.4,0.3,0.7,OK,31.4
1630230,10799105,10799105,217481,138594,2026-03-23T21:30:00.000-04:00,,,Naji Marshall,F,DAL,GSW,21.5,Pts+Rebs,pr,Standard,21.5,0,https://static.prizepicks.com/images/players/NBA/Naji_Marshall_NBA_player_fXfS1o8Z1C1Qk61WKUOmxoB.webp,,,,,OK,0,114.4,88.6,41.9,35.8,12.7,22.1,16.0,52.8,29.2,58.4,12,8,8,14,16,19,18,18,7,4,13.18279569892473,12,Above Avg,4278594,30,7,40,30,24,11,16,8,14,10,26.2,19,19,4,1,0,0.8,0.8,0.2,0.4,0.6,OK,31.4
1629023,10799148,10799148,187519,138594,2026-03-23T21:30:00.000-04:00,,,P.J. Washington,F,DAL,GSW,21.5,Pts+Rebs,pr,Standard,21.5,0,https://static.prizepicks.com/images/players/NBA/PJ_Washington_NBA_player_FqGVXP3NXbX3MrRpnctV9nLp.webp,,,,,OK,0,114.4,88.6,41.9,35.8,12.7,22.1,16.0,52.8,29.2,58.4,12,8,8,14,16,19,18,18,7,4,13.18279569892473,12,Above Avg,4278078,27,32,25,31,22,13,16,10,23,15,27.4,21.4,21.4,5,0,0,1,1,0,0.6,0.4,OK,32.6
1629023,10799153,10799153,187519,138594,2026-03-23T21:30:00.000-04:00,,,P.J. Washington,F,DAL,GSW,21.5,Pts+Rebs+Asts,pra,Goblin,23.5,1,https://static.prizepicks.com/images/players/NBA/PJ_Washington_NBA_player_FqGVXP3NXbX3MrRpnctV9nLp.webp,,,,,OK,0,114.4,88.6,41.9,35.8,12.7,22.1,16.0,52.8,29.2,58.4,12,8,8,14,16,19,18,18,7,4,13.18279569892473,12,Above Avg,4278078,27,33,27,33,23,13,19,13,24,18,28.6,23,23,5,0,0,1,1,0,0.6,0.4,OK,32.6
1628963,10799645,10799645,299371,138594,2026-03-23T21:30:00.000-04:00,,,Marvin Bagley,F,DAL,GSW,21.5,Pts+Rebs+Asts,pra,Demon,17.5,2,https://static.prizepicks.com/images/manual/Marvin_BagleyDAL.png,,,,,OK,0,114.4,88.6,41.9,35.8,12.7,22.1,16.0,52.8,29.2,58.4,12,8,8,14,16,19,18,18,7,4,13.18279569892473,12,Above Avg,4277848,25,9,19,11,8,15,19,15,19,28,14.4,16.8,16.8,1,4,0,0.2,0.2,0.8,0.2,0.8,OK,20.6
204001,10805291,10805291,300935,138594,2026-03-23T21:30:00.000-04:00,,,Kristaps Porziņģis,F-C,GSW,DAL,21.5,Pts+Rebs+Asts,pra,Goblin,23.5,1,https://static.prizepicks.com/images/manual/Kristaps_PorziņģisGSW.png,,,,,OK,0,118.2,94.1,44.4,36.6,12.5,21.9,13.2,57.49999999999999,31.9,63.8,23,6,16,30,30,30,29,29,5,25,22.849462365591396,24,Weak,3102531,8,18,39,26,23,19,14,18,11,14,22.8,19,19,3,2,0,0.6,0.6,0.4,0.3,0.7,OK,20.4
1641764,10798684,10798684,173745,138594,2026-03-23T21:30:00.000-04:00,,,Brandin Podziemski,G,GSW,DAL,20.5,Pts+Rebs,pr,Standard,20.5,0,https://static.prizepicks.com/images/players/NBA/Brandin_Podziemski_NBA_player_xulwA1dAXTbxo9PLVFXHRYB6.webp,,,,,OK,0,118.2,94.1,44.4,36.6,12.5,21.9,13.2,57.49999999999999,31.9,63.8,23,6,16,30,30,30,29,29,5,25,22.849462365591396,24,Weak,4709138,5,21,16,14,30,35,11,22,23,35,17.2,21.2,21.2,2,3,0,0.4,0.4,0.6,0.6,0.4,OK,29.4
1629655,10798762,10798762,187518,138594,2026-03-23T21:30:00.000-04:00,,,Daniel Gafford,F-C,DAL,GSW,20.5,Pts+Rebs+Asts,pra,Standard,20.5,0,https://static.prizepicks.com/images/players/NBA/Daniel_Gafford_NBA_player_mgmwLqMeQgVyvCqJs5nn2U5O.webp,,,,,OK,0,114.4,88.6,41.9,35.8,12.7,22.1,16.0,52.8,29.2,58.4,12,8,8,14,16,19,18,18,7,4,13.18279569892473,12,Above Avg,4278049,21,32,37,25,35,26,18,17,19,14,30,24.4,24.4,5,0,0,1,1,0,0.6,0.4,OK,24.4
56,10798880,10798880,57329,138594,2026-03-23T21:30:00.000-04:00,,,Gary Payton,G,GSW,DAL,20.5,Pts+Rebs+Asts,pra,Demon,18.5,1,https://static.prizepicks.com/images/players/NBA/Gary_Payton_NBA_player_4ZxhTCJZFDSyzegFARO2ZNE.webp,,,,,OK,0,118.2,94.1,44.4,36.6,12.5,21.9,13.2,57.49999999999999,31.9,63.8,23,6,16,30,30,30,29,29,5,25,22.849462365591396,24,Weak,3134903,20,24,23,29,17,25,14,20,16,28,22.6,21.6,21.6,3,2,0,0.6,0.6,0.4,0.5,0.5,OK,23.4
204001,10799009,10799009,300935,138594,2026-03-23T21:30:00.000-04:00,,,Kristaps Porziņģis,F-C,GSW,DAL,20.5,Pts+Rebs+Asts,pra,Goblin,23.5,2,https://static.prizepicks.com/images/manual/Kristaps_PorziņģisGSW.png,,,,,OK,0,118.2,94.1,44.4,36.6,12.5,21.9,13.2,57.49999999999999,31.9,63.8,23,6,16,30,30,30,29,29,5,25,22.849462365591396,24,Weak,3102531,8,18,39,26,23,19,14,18,11,14,22.8,19,19,3,2,0,0.6,0.6,0.4,0.3,0.7,OK,20.4
1631108,10799064,10799064,226910,138594,2026-03-23T21:30:00.000-04:00,,,Max Christie,G,DAL,GSW,20.5,Pts+Rebs+Asts,pra,Demon,15.5,2,https://static.prizepicks.com/images/players/NBA/Max_Christie_NBA_player_xSeziRfwQRmXonw4SMHbKCTi.webp,,,,,OK,0,114.4,88.6,41.9,35.8,12.7,22.1,16.0,52.8,29.2,58.4,12,8,8,14,16,19,18,18,7,4,13.18279569892473,12,Above Avg,4432582,11,16,16,16,12,13,10,6,18,12,14.2,13,13,0,5,0,0,0,1,0,1,OK,28.2
1630230,10799104,10799104,217481,138594,2026-03-23T21:30:00.000-04:00,,,Naji Marshall,F,DAL,GSW,20.5,Pts+Asts,pa,Standard,20.5,0,https://static.prizepicks.com/images/players/NBA/Naji_Marshall_NBA_player_fXfS1o8Z1C1Qk61WKUOmxoB.webp,,,,,OK,0,114.4,88.6,41.9,35.8,12.7,22.1,16.0,52.8,29.2,58.4,12,8,8,14,16,19,18,18,7,4,13.18279569892473,12,Above Avg,4278594,32,8,39,32,20,8,18,9,16,11,26.2,19.3,19.3,3,2,0,0.6,0.6,0.4,0.3,0.7,OK,31.4
1629001,10805278,10805278,217540,138594,2026-03-23T21:30:00.000-04:00,,,De'Anthony Melton,G,GSW,DAL,20.5,Pts+Rebs+Asts,pra,Goblin,22.5,1,https://static.prizepicks.com/images/players/NBA/De'Anthony_Melton_NBA_player_RnS4xc5JnaUejenuOXgRZ2yC.webp,,,,,OK,0,118.2,94.1,44.4,36.6,12.5,21.9,13.2,57.49999999999999,31.9,63.8,23,6,16,30,30,30,29,29,5,25,22.849462365591396,24,Weak,4066436,26,18,8,36,17,31,31,13,15,35,21,23,23,2,3,0,0.4,0.4,0.6,0.5,0.5,OK,24.4
1630611,10805288,10805288,191823,138594,2026-03-23T21:30:00.000-04:00,,,Gui Santos,F,GSW,DAL,20.5,Pts+Rebs+Asts,pra,Goblin,23.5,2,https://static.prizepicks.com/images/players/NBA/Gui_Santos_NBA_player_HA8Q21tgmTmAYPOMGFWKbNa8.webp,,,,,OK,0,118.2,94.1,44.4,36.6,12.5,21.9,13.2,57.49999999999999,31.9,63.8,23,6,16,30,30,30,29,29,5,25,22.849462365591396,24,Weak,4997536,10,23,18,27,34,28,23,28,36,26,22.4,25.3,25.3,3,2,0,0.6,0.6,0.4,0.8,0.2,OK,28.4
1630230,10805297,10805297,217481,138594,2026-03-23T21:30:00.000-04:00,,,Naji Marshall,F,DAL,GSW,20.5,Pts+Rebs,pr,Goblin,21.5,1,https://static.prizepicks.com/images/players/NBA/Naji_Marshall_NBA_player_fXfS1o8Z1C1Qk61WKUOmxoB.webp,,,,,OK,0,114.4,88.6,41.9,35.8,12.7,22.1,16.0,52.8,29.2,58.4,12,8,8,14,16,19,18,18,7,4,13.18279569892473,12,Above Avg,4278594,30,7,40,30,24,11,16,8,14,10,26.2,19,19,4,1,0,0.8,0.8,0.2,0.4,0.6,OK,31.4
1629023,10805299,10805299,187519,138594,2026-03-23T21:30:00.000-04:00,,,P.J. Washington,F,DAL,GSW,20.5,Pts+Rebs,pr,Goblin,21.5,1,https://static.prizepicks.com/images/players/NBA/PJ_Washington_NBA_player_FqGVXP3NXbX3MrRpnctV9nLp.webp,,,,,OK,0,114.4,88.6,41.9,35.8,12.7,22.1,16.0,52.8,29.2,58.4,12,8,8,14,16,19,18,18,7,4,13.18279569892473,12,Above Avg,4278078,27,32,25,31,22,13,16,10,23,15,27.4,21.4,21.4,5,0,0,1,1,0,0.6,0.4,OK,32.6
1641764,10798680,10798680,173745,138594,2026-03-23T21:30:00.000-04:00,,,Brandin Podziemski,G,GSW,DAL,19.5,Points,pts,Demon,14.5,3,https://static.prizepicks.com/images/players/NBA/Brandin_Podziemski_NBA_player_xulwA1dAXTbxo9PLVFXHRYB6.webp,,,,,OK,0,118.2,94.1,44.4,36.6,12.5,21.9,13.2,57.49999999999999,31.9,63.8,23,6,16,30,30,30,29,29,5,25,22.849462365591396,24,Weak,4709138,5,15,10,10,25,25,9,14,17,26,13,15.6,15.6,1,4,0,0.2,0.2,0.8,0.3,0.7,OK,29.4
1641764,10798683,10798683,173745,138594,2026-03-23T21:30:00.000-04:00,,,Brandin Podziemski,G,GSW,DAL,19.5,Pts+Asts,pa,Standard,19.5,0,https://static.prizepicks.com/images/players/NBA/Brandin_Podziemski_NBA_player_xulwA1dAXTbxo9PLVFXHRYB6.webp,,,,,OK,0,118.2,94.1,44.4,36.6,12.5,21.9,13.2,57.49999999999999,31.9,63.8,23,6,16,30,30,30,29,29,5,25,22.849462365591396,24,Weak,4709138,6,18,15,13,31,27,16,18,23,27,16.6,19.4,19.4,1,4,0,0.2,0.2,0.8,0.4,0.6,OK,29.4
1642843,10798720,10798720,269519,138594,2026-03-23T21:30:00.000-04:00,,,Cooper Flagg,F,DAL,GSW,19.5,Points,pts,Goblin,21.5,1,https://static.prizepicks.com/images/manual/Cooper_Flagg.png,,,,,OK,0,114.4,88.6,41.9,35.8,12.7,22.1,16.0,52.8,29.2,58.4,12,8,8,14,16,19,18,18,7,4,13.18279569892473,12,Above Avg,5041939,18,17,21,27,25,13,14,17,16,18,21.6,18.6,18.6,3,2,0,0.6,0.6,0.4,0.3,0.7,OK,33.2
1629001,10798791,10798791,217540,138594,2026-03-23T21:30:00.000-04:00,,,De'Anthony Melton,G,GSW,DAL,19.5,Points,pts,Demon,15.5,2,https://static.prizepicks.com/images/players/NBA/De'Anthony_Melton_NBA_player_RnS4xc5JnaUejenuOXgRZ2yC.webp,,,,,OK,0,118.2,94.1,44.4,36.6,12.5,21.9,13.2,57.49999999999999,31.9,63.8,23,6,16,30,30,30,29,29,5,25,22.849462365591396,24,Weak,4066436,20,14,5,27,12,22,23,7,10,28,15.6,16.8,16.8,2,3,0,0.4,0.4,0.6,0.5,0.5,OK,24.4
1629001,10798797,10798797,217540,138594,2026-03-23T21:30:00.000-04:00,,,De'Anthony Melton,G,GSW,DAL,19.5,Pts+Rebs,pr,Standard,19.5,0,https://static.prizepicks.com/images/players/NBA/De'Anthony_Melton_NBA_player_RnS4xc5JnaUejenuOXgRZ2yC.webp,,,,,OK,0,118.2,94.1,44.4,36.6,12.5,21.9,13.2,57.49999999999999,31.9,63.8,23,6,16,30,30,30,29,29,5,25,22.849462365591396,24,Weak,4066436,22,18,6,32,14,29,29,11,11,32,18.4,20.4,20.4,2,3,0,0.4,0.4,0.6,0.5,0.5,OK,24.4
1629001,10798802,10798802,217540,138594,2026-03-23T21:30:00.000-04:00,,,De'Anthony Melton,G,GSW,DAL,19.5,Pts+Rebs+Asts,pra,Goblin,22.5,2,https://static.prizepicks.com/images/players/NBA/De'Anthony_Melton_NBA_player_RnS4xc5JnaUejenuOXgRZ2yC.webp,,,,,OK,0,118.2,94.1,44.4,36.6,12.5,21.9,13.2,57.49999999999999,31.9,63.8,23,6,16,30,30,30,29,29,5,25,22.849462365591396,24,Weak,4066436,26,18,8,36,17,31,31,13,15,35,21,23,23,2,3,0,0.4,0.4,0.6,0.5,0.5,OK,24.4
203110,10798844,10798844,54811,138594,2026-03-23T21:30:00.000-04:00,,,Draymond Green,F,GSW,DAL,19.5,Pts+Rebs+Asts,pra,Goblin,21.5,1,https://static.prizepicks.com/images/players/NBA/Draymond_Green_NBA_player_1z7sEvTBX9wTfMTBZKi9b0L.webp,,,,,OK,0,118.2,94.1,44.4,36.6,12.5,21.9,13.2,57.49999999999999,31.9,63.8,23,6,16,30,30,30,29,29,5,25,22.849462365591396,24,Weak,6589,23,11,23,20,23,19,25,23,12,19,20,19.8,19.8,4,1,0,0.8,0.8,0.2,0.6,0.4,OK,27.6
1630611,10798919,10798919,191823,138594,2026-03-23T21:30:00.000-04:00,,,Gui Santos,F,GSW,DAL,19.5,Points,pts,Demon,13.5,3,https://static.prizepicks.com/images/players/NBA/Gui_Santos_NBA_player_HA8Q21tgmTmAYPOMGFWKbNa8.webp,,,,,OK,0,118.2,94.1,44.4,36.6,12.5,21.9,13.2,57.49999999999999,31.9,63.8,23,6,16,30,30,30,29,29,5,25,22.849462365591396,24,Weak,4997536,2,13,13,18,20,17,17,15,22,14,13.2,15.1,15.1,1,4,0,0.2,0.2,0.8,0.2,0.8,OK,28.4
1630611,10798923,10798923,191823,138594,2026-03-23T21:30:00.000-04:00,,,Gui Santos,F,GSW,DAL,19.5,Pts+Rebs,pr,Standard,19.5,0,https://static.prizepicks.com/images/players/NBA/Gui_Santos_NBA_player_HA8Q21tgmTmAYPOMGFWKbNa8.webp,,,,,OK,0,118.2,94.1,44.4,36.6,12.5,21.9,13.2,57.49999999999999,31.9,63.8,23,6,16,30,30,30,29,29,5,25,22.849462365591396,24,Weak,4997536,4,18,18,22,27,20,22,23,33,20,17.8,20.7,20.7,2,3,0,0.4,0.4,0.6,0.7,0.3,OK,28.4
204001,10798998,10798998,300935,138594,2026-03-23T21:30:00.000-04:00,,,Kristaps Porziņģis,F-C,GSW,DAL,19.5,Points,pts,Demon,16.5,2,https://static.prizepicks.com/images/manual/Kristaps_PorziņģisGSW.png,,,,,OK,0,118.2,94.1,44.4,36.6,12.5,21.9,13.2,57.49999999999999,31.9,63.8,23,6,16,30,30,30,29,29,5,25,22.849462365591396,24,Weak,3102531,5,11,30,20,17,9,12,13,9,4,16.6,13,13,2,3,0,0.4,0.4,0.6,0.2,0.8,OK,20.4
1630230,10799100,10799100,217481,138594,2026-03-23T21:30:00.000-04:00,,,Naji Marshall,F,DAL,GSW,19.5,Points,pts,Demon,16.5,1,https://static.prizepicks.com/images/players/NBA/Naji_Marshall_NBA_player_fXfS1o8Z1C1Qk61WKUOmxoB.webp,,,,,OK,0,114.4,88.6,41.9,35.8,12.7,22.1,16.0,52.8,29.2,58.4,12,8,8,14,16,19,18,18,7,4,13.18279569892473,12,Above Avg,4278594,28,4,32,25,17,5,14,8,13,6,21.2,15.2,15.2,3,2,0,0.6,0.6,0.4,0.3,0.7,OK,31.4
1628963,10799646,10799646,299371,138594,2026-03-23T21:30:00.000-04:00,,,Marvin Bagley,F,DAL,GSW,19.5,Pts+Rebs+Asts,pra,Demon,17.5,1,https://static.prizepicks.com/images/manual/Marvin_BagleyDAL.png,,,,,OK,0,114.4,88.6,41.9,35.8,12.7,22.1,16.0,52.8,29.2,58.4,12,8,8,14,16,19,18,18,7,4,13.18279569892473,12,Above Avg,4277848,25,9,19,11,8,15,19,15,19,28,14.4,16.8,16.8,1,4,0,0.2,0.2,0.8,0.2,0.8,OK,20.6
1630230,10800677,10800677,217481,138594,2026-03-23T21:30:00.000-04:00,,,Naji Marshall,F,DAL,GSW,19.5,Pts+Asts,pa,Goblin,20.5,1,https://static.prizepicks.com/images/players/NBA/Naji_Marshall_NBA_player_fXfS1o8Z1C1Qk61WKUOmxoB.webp,,,,,OK,0,114.4,88.6,41.9,35.8,12.7,22.1,16.0,52.8,29.2,58.4,12,8,8,14,16,19,18,18,7,4,13.18279569892473,12,Above Avg,4278594,32,8,39,32,20,8,18,9,16,11,26.2,19.3,19.3,4,1,0,0.8,0.8,0.2,0.4,0.6,OK,31.4
1630230,10800680,10800680,217481,138594,2026-03-23T21:30:00.000-04:00,,,Naji Marshall,F,DAL,GSW,19.5,Pts+Rebs,pr,Goblin,21.5,2,https://static.prizepicks.com/images/players/NBA/Naji_Marshall_NBA_player_fXfS1o8Z1C1Qk61WKUOmxoB.webp,,,,,OK,0,114.4,88.6,41.9,35.8,12.7,22.1,16.0,52.8,29.2,58.4,12,8,8,14,16,19,18,18,7,4,13.18279569892473,12,Above Avg,4278594,30,7,40,30,24,11,16,8,14,10,26.2,19,19,4,1,0,0.8,0.8,0.2,0.4,0.6,OK,31.4
202691,10800732,10800732,216784,138594,2026-03-23T21:30:00.000-04:00,,,Klay Thompson,G,DAL,GSW,19.5,Pts+Asts,pa,Demon,12.5,2,https://static.prizepicks.com/images/players/NBA/Klay_Thompson__NBA_player_3yjOY1W9NbijCk63kHVP7oIB.webp,,,,,OK,0,114.4,88.6,41.9,35.8,12.7,22.1,16.0,52.8,29.2,58.4,12,8,8,14,16,19,18,18,7,4,13.18279569892473,12,Above Avg,6475,14,18,7,22,7,20,25,8,10,19,13.6,15,15,1,4,0,0.2,0.2,0.8,0.3,0.7,OK,22.8
1628963,10800736,10800736,299371,138594,2026-03-23T21:30:00.000-04:00,,,Marvin Bagley,F,DAL,GSW,19.5,Pts+Rebs,pr,Demon,16.5,1,https://static.prizepicks.com/images/manual/Marvin_BagleyDAL.png,,,,,OK,0,114.4,88.6,41.9,35.8,12.7,22.1,16.0,52.8,29.2,58.4,12,8,8,14,16,19,18,18,7,4,13.18279569892473,12,Above Avg,4277848,24,9,18,11,8,15,13,13,19,27,14,15.7,15.7,1,4,0,0.2,0.2,0.8,0.2,0.8,OK,20.6
1631108,10800741,10800741,226910,138594,2026-03-23T21:30:00.000-04:00,,,Max Christie,G,DAL,GSW,19.5,Pts+Asts,pa,Demon,12.5,2,https://static.prizepicks.com/images/players/NBA/Max_Christie_NBA_player_xSeziRfwQRmXonw4SMHbKCTi.webp,,,,,OK,0,114.4,88.6,41.9,35.8,12.7,22.1,16.0,52.8,29.2,58.4,12,8,8,14,16,19,18,18,7,4,13.18279569892473,12,Above Avg,4432582,7,14,12,14,12,13,7,3,14,9,11.8,10.5,10.5,0,5,0,0,0,1,0,1,OK,28.2
