projection_id,player_id,player_name,team,position,stat_type,line_score,pick_type,is_promo,description,away_team,home_team,game_start,game_id,fetched_at,stat_norm,player_role,opponent,is_home,nhl_player_id,combo_prop,combo_player_ids,opp_gaa,opp_saa,opp_pk_pct,opp_gf_per_game,opp_sf_per_game,opp_pp_pct,opp_gp,def_rank,def_tier,goalie_name,goalie_sv_pct,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,minutes_L10_list,role_stability_score,high_variance_role,game_date,rest_days,back_to_back,hit_rate_over_L5,over_L5,under_L5,sample_L5,hit_rate_over_L10,over_L10,under_L10,l10_over,l10_under,sample_L10,hit_rate_over_L20,over_L20,under_L20,sample_L20,hit_rate_over_season,sample_season,composite_hit_rate,recommended_side,edge,l10_over_pct,l10_games_played,line_hits_over_10,line_hits_under_10,l10_streak,player_avg_shots_L5,player_avg_shots_L10,open_line,line_movement,line_direction_shift,implied_team_total,game_total
10888782,124195,Wyatt Johnston,DAL,F,Goals,0.5,demon,False,PIT,,,2026-03-28T17:00:00.000-04:00,139476,2026-03-27T18:56:27Z,goals,SKATER,PIT,0,8482740,False,,3.146,27.366,0.814,3.537,28.573,0.241,82.0,24.0,Avg,,,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.8,0.6,0.6,,,,,,,,,OK,"[23.433333333333334, 23.783333333333335, 24.5, 30.2, 19.35, 21.733333333333334, 18.183333333333334, 18.4, 18.566666666666666, 16.883333333333333]",0.821,False,2026-03-28,2,0,0.6,3,2,5,0.5,5,5,5,5,10,0.5,5,5,10,0.5,10,0.54,OVER,0.04,0.5,10.0,5.0,5.0,NEUTRAL,,,0.5,0.0,stable,,
10888795,289282,Yegor Chinakhov,PIT,F,Goals,0.5,demon,False,DAL,,,2026-03-28T17:00:00.000-04:00,139476,2026-03-27T18:56:27Z,goals,SKATER,DAL,0,8480271,False,,2.707,26.159,0.803,3.329,25.293,0.286,82.0,2.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,NO_DATA,[],,False,2026-03-28,2,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,OVER,-0.5,,,,,,,,0.5,0.0,stable,,
10887653,225514,Cam Fowler,STL,D,Goals,0.5,demon,False,TOR,,,2026-03-28T19:00:00.000-04:00,139479,2026-03-27T18:56:27Z,goals,SKATER,TOR,0,8475764,False,,3.598,32.439,0.812,3.073,26.329,0.213,82.0,31.0,Weak,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,0.2,,,,,,,,,OK,"[18.733333333333334, 23.433333333333334, 17.266666666666666, 18.333333333333332, 16.783333333333335, 18.783333333333335, 21.833333333333332, 20.316666666666666, 20.266666666666666, 20.466666666666665]",0.901,False,2026-03-28,2,0,0.2,1,4,5,0.2,2,8,2,8,10,0.2,2,8,10,0.2,10,0.2,OVER,-0.3,0.2,10.0,2.0,8.0,COLD,,,0.5,0.0,stable,,
10887654,267668,Dakota Joshua,TOR,F,Goals,0.5,demon,False,STL,,,2026-03-28T19:00:00.000-04:00,139479,2026-03-27T18:56:27Z,goals,SKATER,STL,0,8478057,False,,3.098,27.707,0.767,2.805,25.329,0.176,82.0,19.0,Avg,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.2,,,,,,,,,OK,"[8.5, 10.633333333333333, 14.483333333333333, 14.333333333333334, 15.05, 14.516666666666667, 12.966666666666667, 10.783333333333333, 11.416666666666666, 11.433333333333334]",0.833,False,2026-03-28,3,0,0.0,0,5,5,0.2,2,8,2,8,10,0.2,2,8,10,0.2,10,0.12,OVER,-0.38,0.2,10.0,2.0,8.0,COLD,,,0.5,0.0,stable,,
10887656,274996,Dalibor Dvorsky,STL,F,Goals,0.5,demon,False,TOR,,,2026-03-28T19:00:00.000-04:00,139479,2026-03-27T18:56:27Z,goals,SKATER,TOR,0,8484164,False,,3.598,32.439,0.812,3.073,26.329,0.213,82.0,31.0,Weak,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,,,,,,,,,OK,"[14.083333333333334, 12.8, 15.516666666666667, 12.866666666666667, 19.616666666666667, 9.783333333333333, 11.216666666666667, 14.85, 15.133333333333333, 11.933333333333334]",0.811,False,2026-03-28,2,0,0.2,1,4,5,0.1,1,9,1,9,10,0.1,1,9,10,0.1,10,0.14,OVER,-0.36,0.1,10.0,1.0,9.0,COLD,,,0.5,0.0,stable,,
10887658,218311,Dylan Holloway,STL,F,Goals,0.5,demon,False,TOR,,,2026-03-28T19:00:00.000-04:00,139479,2026-03-27T18:56:27Z,goals,SKATER,TOR,0,8482077,False,,3.598,32.439,0.812,3.073,26.329,0.213,82.0,31.0,Weak,,,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.6,0.5,0.5,,,,,,,,,OK,"[17.1, 19.033333333333335, 17.0, 17.416666666666668, 18.05, 24.116666666666667, 18.533333333333335, 21.116666666666667, 18.216666666666665, 20.083333333333332]",0.89,False,2026-03-28,2,0,0.4,2,3,5,0.3,3,7,3,7,10,0.3,3,7,10,0.3,10,0.34,OVER,-0.16,0.3,10.0,3.0,7.0,COLD,,,0.5,0.0,stable,,
10887660,269199,Easton Cowan,TOR,F,Goals,0.5,demon,False,STL,,,2026-03-28T19:00:00.000-04:00,139479,2026-03-27T18:56:27Z,goals,SKATER,STL,0,8484158,False,,3.098,27.707,0.767,2.805,25.329,0.176,82.0,19.0,Avg,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,,,,,,,,,OK,"[20.283333333333335, 20.166666666666668, 16.983333333333334, 18.9, 20.733333333333334, 18.1, 19.366666666666667, 19.133333333333333, 18.733333333333334, 19.116666666666667]",0.945,False,2026-03-28,3,0,0.2,1,4,5,0.2,2,8,2,8,10,0.2,2,8,10,0.2,10,0.2,OVER,-0.3,0.2,10.0,2.0,8.0,COLD,,,0.5,0.0,stable,,
10887661,218312,Jake Neighbours,STL,F,Goals,0.5,demon,False,TOR,,,2026-03-28T19:00:00.000-04:00,139479,2026-03-27T18:56:27Z,goals,SKATER,TOR,0,8482089,False,,3.598,32.439,0.812,3.073,26.329,0.213,82.0,31.0,Weak,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,,,,,,,,,OK,"[14.783333333333333, 13.266666666666667, 13.433333333333334, 13.783333333333333, 15.85, 16.333333333333332, 14.933333333333334, 15.983333333333333, 15.233333333333333, 15.966666666666667]",0.929,False,2026-03-28,2,0,0.2,1,4,5,0.1,1,9,1,9,10,0.1,1,9,10,0.1,10,0.14,OVER,-0.36,0.1,10.0,1.0,9.0,COLD,,,0.5,0.0,stable,,
10887663,268035,Jimmy Snuggerud,STL,F,Goals,0.5,demon,False,TOR,,,2026-03-28T19:00:00.000-04:00,139479,2026-03-27T18:56:27Z,goals,SKATER,TOR,0,8483516,False,,3.598,32.439,0.812,3.073,26.329,0.213,82.0,31.0,Weak,,,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,0.4,,,,,,,,,OK,"[16.566666666666666, 16.666666666666668, 15.733333333333333, 17.583333333333332, 17.016666666666666, 21.633333333333333, 17.533333333333335, 19.533333333333335, 17.633333333333333, 18.316666666666666]",0.91,False,2026-03-28,2,0,0.6,3,2,5,0.3,3,7,3,7,10,0.3,3,7,10,0.3,10,0.42,OVER,-0.08,0.3,10.0,3.0,7.0,COLD,,,0.5,0.0,stable,,
10887664,58166,John Tavares,TOR,F,Goals,0.5,demon,False,STL,,,2026-03-28T19:00:00.000-04:00,139479,2026-03-27T18:56:27Z,goals,SKATER,STL,0,8475166,False,,3.098,27.707,0.767,2.805,25.329,0.176,82.0,19.0,Avg,,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.2,0.6,0.6,,,,,,,,,OK,"[20.083333333333332, 20.05, 17.016666666666666, 19.65, 19.533333333333335, 20.35, 19.216666666666665, 21.066666666666666, 14.8, 19.316666666666666]",0.908,False,2026-03-28,3,0,0.2,1,4,5,0.5,5,5,5,5,10,0.5,5,5,10,0.5,10,0.38,OVER,-0.12,0.5,10.0,5.0,5.0,NEUTRAL,,,0.5,0.0,stable,,
10887667,287074,Jonatan Berggren,STL,F,Goals,0.5,demon,False,TOR,,,2026-03-28T19:00:00.000-04:00,139479,2026-03-27T18:56:27Z,goals,SKATER,TOR,0,8481013,False,,3.598,32.439,0.812,3.073,26.329,0.213,82.0,31.0,Weak,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,,,,,,,,,OK,"[15.05, 13.433333333333334, 17.1, 16.783333333333335, 13.8, 13.866666666666667, 17.116666666666667, 12.666666666666666, 14.116666666666667, 15.916666666666666]",0.896,False,2026-03-28,2,0,0.0,0,5,5,0.1,1,9,1,9,10,0.1,1,9,10,0.1,10,0.06,OVER,-0.44,0.1,10.0,1.0,9.0,COLD,,,0.5,0.0,stable,,
10887668,58161,Jordan Kyrou,STL,F,Goals,0.5,demon,False,TOR,,,2026-03-28T19:00:00.000-04:00,139479,2026-03-27T18:56:27Z,goals,SKATER,TOR,0,8479385,False,,3.598,32.439,0.812,3.073,26.329,0.213,82.0,31.0,Weak,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,,,,,,,,,OK,"[13.8, 13.716666666666667, 15.816666666666666, 12.683333333333334, 17.1, 14.583333333333334, 14.816666666666666, 13.1, 16.833333333333332, 14.366666666666667]",0.903,False,2026-03-28,2,0,0.2,1,4,5,0.1,1,9,1,9,10,0.1,1,9,10,0.1,10,0.14,OVER,-0.36,0.1,10.0,1.0,9.0,COLD,,,0.5,0.0,stable,,
10887670,267721,Matias Maccelli,TOR,F,Goals,0.5,demon,False,STL,,,2026-03-28T19:00:00.000-04:00,139479,2026-03-27T18:56:27Z,goals,SKATER,STL,0,8481711,False,,3.098,27.707,0.767,2.805,25.329,0.176,82.0,19.0,Avg,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,OK,"[14.483333333333333, 11.85, 16.933333333333334, 11.283333333333333, 15.783333333333333, 11.733333333333333, 13.866666666666667, 12.8, 14.15, 14.466666666666667]",0.874,False,2026-03-28,3,0,0.0,0,5,5,0.0,0,10,0,10,10,0.0,0,10,10,0.0,10,0.0,OVER,-0.5,0.0,10.0,0.0,10.0,COLD,,,0.5,0.0,stable,,
10887671,218365,Matthew Knies,TOR,F,Goals,0.5,demon,False,STL,,,2026-03-28T19:00:00.000-04:00,139479,2026-03-27T18:56:27Z,goals,SKATER,STL,0,8482720,False,,3.098,27.707,0.767,2.805,25.329,0.176,82.0,19.0,Avg,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.3,0.3,,,,,,,,,OK,"[16.65, 19.516666666666666, 16.5, 18.933333333333334, 17.933333333333334, 19.733333333333334, 17.6, 19.183333333333334, 15.433333333333334, 15.416666666666666]",0.912,False,2026-03-28,3,0,0.0,0,5,5,0.2,2,8,2,8,10,0.2,2,8,10,0.2,10,0.12,OVER,-0.38,0.2,10.0,2.0,8.0,COLD,,,0.5,0.0,stable,,
10887673,173844,Max Domi,TOR,F,Goals,0.5,demon,False,STL,,,2026-03-28T19:00:00.000-04:00,139479,2026-03-27T18:56:27Z,goals,SKATER,STL,0,8477503,False,,3.098,27.707,0.767,2.805,25.329,0.176,82.0,19.0,Avg,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,,,,,,,,,OK,"[13.083333333333334, 14.666666666666666, 15.383333333333333, 12.3, 17.583333333333332, 14.316666666666666, 15.7, 7.1, 16.383333333333333, 14.483333333333333]",0.805,False,2026-03-28,3,0,0.2,1,4,5,0.1,1,9,1,9,10,0.1,1,9,10,0.1,10,0.14,OVER,-0.36,0.1,10.0,1.0,9.0,COLD,,,0.5,0.0,stable,,
10887674,218277,Morgan Rielly,TOR,D,Goals,0.5,demon,False,STL,,,2026-03-28T19:00:00.000-04:00,139479,2026-03-27T18:56:27Z,goals,SKATER,STL,0,8476853,False,,3.098,27.707,0.767,2.805,25.329,0.176,82.0,19.0,Avg,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.2,0.2,,,,,,,,,OK,"[20.05, 17.95, 20.216666666666665, 20.75, 21.166666666666668, 22.3, 22.933333333333334, 23.166666666666668, 18.766666666666666, 18.733333333333334]",0.917,False,2026-03-28,3,0,0.2,1,4,5,0.2,2,8,2,8,10,0.2,2,8,10,0.2,10,0.2,OVER,-0.3,0.2,10.0,2.0,8.0,COLD,,,0.5,0.0,stable,,
10887675,87689,Nicholas Robertson,TOR,F,Goals,0.5,demon,False,STL,,,2026-03-28T19:00:00.000-04:00,139479,2026-03-27T18:56:27Z,goals,SKATER,STL,0,8481582,False,,3.098,27.707,0.767,2.805,25.329,0.176,82.0,19.0,Avg,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2,0.3,0.3,,,,,,,,,OK,"[13.05, 14.533333333333333, 14.633333333333333, 11.316666666666666, 14.266666666666667, 10.233333333333333, 11.716666666666667, 14.233333333333333, 17.716666666666665, 14.0]",0.852,False,2026-03-28,3,0,0.2,1,4,5,0.3,3,7,3,7,10,0.3,3,7,10,0.3,10,0.26,OVER,-0.24,0.3,10.0,3.0,7.0,COLD,,,0.5,0.0,stable,,
10887676,219206,Oliver Ekman-Larsson,TOR,D,Goals,0.5,demon,False,STL,,,2026-03-28T19:00:00.000-04:00,139479,2026-03-27T18:56:27Z,goals,SKATER,STL,0,8484627,False,,3.098,27.707,0.767,2.805,25.329,0.176,82.0,19.0,Avg,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,OK,"[21.066666666666666, 22.5, 21.033333333333335, 15.866666666666667, 20.666666666666668, 7.05, 18.533333333333335, 20.0, 17.416666666666668, 20.333333333333332]",0.771,False,2026-03-28,3,0,0.0,0,5,5,0.0,0,10,0,10,10,0.0,0,10,10,0.0,10,0.0,OVER,-0.5,0.0,10.0,0.0,10.0,COLD,,,0.5,0.0,stable,,
10887677,218232,Pavel Buchnevich,STL,F,Goals,0.5,demon,False,TOR,,,2026-03-28T19:00:00.000-04:00,139479,2026-03-27T18:56:27Z,goals,SKATER,TOR,0,8477402,False,,3.598,32.439,0.812,3.073,26.329,0.213,82.0,31.0,Weak,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.4,0.4,,,,,,,,,OK,"[14.7, 15.85, 17.116666666666667, 15.483333333333333, 16.983333333333334, 14.883333333333333, 15.166666666666666, 18.616666666666667, 17.816666666666666, 15.633333333333333]",0.922,False,2026-03-28,2,0,0.6,3,2,5,0.4,4,6,4,6,10,0.4,4,6,10,0.4,10,0.48,OVER,-0.02,0.4,10.0,4.0,6.0,NEUTRAL,,,0.5,0.0,stable,,
10887679,226661,Philip Broberg,STL,D,Goals,0.5,demon,False,TOR,,,2026-03-28T19:00:00.000-04:00,139479,2026-03-27T18:56:27Z,goals,SKATER,TOR,0,8481598,False,,3.598,32.439,0.812,3.073,26.329,0.213,82.0,31.0,Weak,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,,,,,,,,,OK,"[22.183333333333334, 21.633333333333333, 21.866666666666667, 20.866666666666667, 22.533333333333335, 25.2, 22.316666666666666, 23.066666666666666, 23.266666666666666, 23.816666666666666]",0.949,False,2026-03-28,2,0,0.0,0,5,5,0.1,1,9,1,9,10,0.1,1,9,10,0.1,10,0.06,OVER,-0.44,0.1,10.0,1.0,9.0,COLD,,,0.5,0.0,stable,,
10887680,268039,Pius Suter,STL,F,Goals,0.5,demon,False,TOR,,,2026-03-28T19:00:00.000-04:00,139479,2026-03-27T18:56:27Z,goals,SKATER,TOR,0,8480459,False,,3.598,32.439,0.812,3.073,26.329,0.213,82.0,31.0,Weak,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2,0.2,,,,,,,,,OK,"[13.633333333333333, 16.0, 14.6, 14.816666666666666, 13.266666666666667, 15.166666666666666, 15.683333333333334, 13.666666666666666, 12.733333333333333, 13.15]",0.925,False,2026-03-28,2,0,0.0,0,5,5,0.2,2,8,2,8,10,0.2,2,8,10,0.2,10,0.12,OVER,-0.38,0.2,10.0,2.0,8.0,COLD,,,0.5,0.0,stable,,
10887681,58169,William Nylander,TOR,F,Goals,0.5,demon,False,STL,,,2026-03-28T19:00:00.000-04:00,139479,2026-03-27T18:56:27Z,goals,SKATER,STL,0,8477939,False,,3.098,27.707,0.767,2.805,25.329,0.176,82.0,19.0,Avg,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8,0.5,0.5,,,,,,,,,OK,"[20.466666666666665, 22.833333333333332, 19.8, 21.883333333333333, 20.533333333333335, 23.4, 18.75, 23.583333333333332, 20.05, 20.583333333333332]",0.926,False,2026-03-28,3,0,0.6,3,2,5,0.4,4,6,4,6,10,0.4,4,6,10,0.4,10,0.48,OVER,-0.02,0.4,10.0,4.0,6.0,NEUTRAL,,,0.5,0.0,stable,,
10887832,218285,Nathan MacKinnon,COL,F,Goals,1.5,demon,False,WPG,,,2026-03-28T19:00:00.000-04:00,139480,2026-03-27T18:56:27Z,goals,SKATER,WPG,0,8477492,False,,3.122,27.768,0.776,2.793,26.366,0.185,82.0,21.0,Below Avg,,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.4,0.7,0.7,,,,,,,,,OK,"[18.033333333333335, 22.5, 21.533333333333335, 23.016666666666666, 20.8, 23.85, 22.1, 19.1, 17.783333333333335, 19.5]",0.903,False,2026-03-28,2,0,0.0,0,5,5,0.1,1,9,1,9,10,0.1,1,9,10,0.1,10,0.06,OVER,-0.44,0.1,10.0,1.0,9.0,COLD,,,1.5,0.0,stable,,
10887805,60013,Adam Lowry,WPG,F,Goals,0.5,demon,False,COL,,,2026-03-28T19:00:00.000-04:00,139480,2026-03-27T18:56:27Z,goals,SKATER,COL,0,8476392,False,,2.402,26.134,0.846,3.634,33.732,0.171,82.0,1.0,Elite,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,OK,"[14.7, 15.9, 16.0, 14.2, 16.783333333333335, 15.4, 13.833333333333334, 13.05, 17.016666666666666, 16.916666666666668]",0.914,False,2026-03-28,2,0,0.0,0,5,5,0.0,0,10,0,10,10,0.0,0,10,10,0.0,10,0.0,OVER,-0.5,0.0,10.0,0.0,10.0,COLD,,,0.5,0.0,stable,,
10887806,171392,Alex Iafallo,WPG,F,Goals,0.5,demon,False,COL,,,2026-03-28T19:00:00.000-04:00,139480,2026-03-27T18:56:27Z,goals,SKATER,COL,0,8480113,False,,2.402,26.134,0.846,3.634,33.732,0.171,82.0,1.0,Elite,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.2,,,,,,,,,OK,"[15.05, 19.466666666666665, 20.75, 19.75, 15.966666666666667, 16.3, 18.416666666666668, 13.066666666666666, 14.466666666666667, 18.366666666666667]",0.859,False,2026-03-28,2,0,0.2,1,4,5,0.2,2,8,2,8,10,0.2,2,8,10,0.2,10,0.2,OVER,-0.3,0.2,10.0,2.0,8.0,COLD,,,0.5,0.0,stable,,
10887807,218244,Artturi Lehkonen,COL,F,Goals,0.5,demon,False,WPG,,,2026-03-28T19:00:00.000-04:00,139480,2026-03-27T18:56:27Z,goals,SKATER,WPG,0,8477476,False,,3.122,27.768,0.776,2.793,26.366,0.185,82.0,21.0,Below Avg,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3,0.3,,,,,,,,,OK,"[17.25, 16.383333333333333, 15.7, 15.5, 19.483333333333334, 19.333333333333332, 17.1, 17.916666666666668, 17.766666666666666, 15.7]",0.921,False,2026-03-28,2,0,0.0,0,5,5,0.3,3,7,3,7,10,0.3,3,7,10,0.3,10,0.18,OVER,-0.32,0.3,10.0,3.0,7.0,COLD,,,0.5,0.0,stable,,
10887809,272064,Brad Lambert,WPG,F,Goals,0.5,demon,False,COL,,,2026-03-28T19:00:00.000-04:00,139480,2026-03-27T18:56:27Z,goals,SKATER,COL,0,8483471,False,,2.402,26.134,0.846,3.634,33.732,0.171,82.0,1.0,Elite,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,,,,,,,,,OK,"[14.733333333333333, 13.433333333333334, 11.133333333333333, 12.9, 10.516666666666667, 10.866666666666667, 11.5, 11.183333333333334, 13.016666666666667, 10.183333333333334]",0.882,False,2026-03-28,2,0,0.0,0,5,5,0.1,1,9,1,9,10,0.1,1,9,10,0.1,10,0.06,OVER,-0.44,0.1,10.0,1.0,9.0,COLD,,,0.5,0.0,stable,,
10887811,231244,Brock Nelson,COL,F,Goals,0.5,demon,False,WPG,,,2026-03-28T19:00:00.000-04:00,139480,2026-03-27T18:56:27Z,goals,SKATER,WPG,0,8475754,False,,3.122,27.768,0.776,2.793,26.366,0.185,82.0,21.0,Below Avg,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,0.2,,,,,,,,,OK,"[19.033333333333335, 18.1, 18.25, 16.283333333333335, 17.0, 19.866666666666667, 18.7, 17.266666666666666, 14.866666666666667, 17.866666666666667]",0.923,False,2026-03-28,2,0,0.2,1,4,5,0.2,2,8,2,8,10,0.2,2,8,10,0.2,10,0.2,OVER,-0.3,0.2,10.0,2.0,8.0,COLD,,,0.5,0.0,stable,,
10887813,218286,Cale Makar,COL,D,Goals,0.5,demon,False,WPG,,,2026-03-28T19:00:00.000-04:00,139480,2026-03-27T18:56:27Z,goals,SKATER,WPG,0,8480069,False,,3.122,27.768,0.776,2.793,26.366,0.185,82.0,21.0,Below Avg,,,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.4,0.4,,,,,,,,,OK,"[27.233333333333334, 25.833333333333332, 26.15, 29.1, 24.1, 17.183333333333334, 23.283333333333335, 25.966666666666665, 28.816666666666666, 24.416666666666668]",0.872,False,2026-03-28,2,0,0.0,0,5,5,0.3,3,7,3,7,10,0.3,3,7,10,0.3,10,0.18,OVER,-0.32,0.3,10.0,3.0,7.0,COLD,,,0.5,0.0,stable,,
10887814,89328,Cole Perfetti,WPG,F,Goals,0.5,demon,False,COL,,,2026-03-28T19:00:00.000-04:00,139480,2026-03-27T18:56:27Z,goals,SKATER,COL,0,8482149,False,,2.402,26.134,0.846,3.634,33.732,0.171,82.0,1.0,Elite,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2,0.2,,,,,,,,,OK,"[17.266666666666666, 16.933333333333334, 12.383333333333333, 14.616666666666667, 13.783333333333333, 16.283333333333335, 15.816666666666666, 20.566666666666666, 18.816666666666666, 19.25]",0.854,False,2026-03-28,2,0,0.0,0,5,5,0.2,2,8,2,8,10,0.2,2,8,10,0.2,10,0.12,OVER,-0.38,0.2,10.0,2.0,8.0,COLD,,,0.5,0.0,stable,,
10887816,58240,Gabriel Landeskog,COL,F,Goals,0.5,demon,False,WPG,,,2026-03-28T19:00:00.000-04:00,139480,2026-03-27T18:56:27Z,goals,SKATER,WPG,0,8476455,False,,3.122,27.768,0.776,2.793,26.366,0.185,82.0,21.0,Below Avg,,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4,0.4,0.4,,,,,,,,,OK,"[24.066666666666666, 20.266666666666666, 21.35, 24.733333333333334, 19.333333333333332, 20.666666666666668, 19.9, 13.0, 14.966666666666667, 18.216666666666665]",0.825,False,2026-03-28,2,0,0.4,2,3,5,0.4,4,6,4,6,10,0.4,4,6,10,0.4,10,0.4,OVER,-0.1,0.4,10.0,4.0,6.0,NEUTRAL,,,0.5,0.0,stable,,
10887817,218264,Gabriel Vilardi,WPG,F,Goals,0.5,demon,False,COL,,,2026-03-28T19:00:00.000-04:00,139480,2026-03-27T18:56:27Z,goals,SKATER,COL,0,8480014,False,,2.402,26.134,0.846,3.634,33.732,0.171,82.0,1.0,Elite,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2,0.3,0.3,,,,,,,,,OK,"[17.4, 17.716666666666665, 17.866666666666667, 17.45, 16.516666666666666, 16.733333333333334, 17.5, 23.05, 19.45, 20.083333333333332]",0.898,False,2026-03-28,2,0,0.2,1,4,5,0.3,3,7,3,7,10,0.3,3,7,10,0.3,10,0.26,OVER,-0.24,0.3,10.0,3.0,7.0,COLD,,,0.5,0.0,stable,,
10887818,268014,Gustav Nyquist,WPG,F,Goals,0.5,demon,False,COL,,,2026-03-28T19:00:00.000-04:00,139480,2026-03-27T18:56:27Z,goals,SKATER,COL,0,8474679,False,,2.402,26.134,0.846,3.634,33.732,0.171,82.0,1.0,Elite,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,OK,"[8.166666666666666, 13.8, 10.5, 8.733333333333333, 14.983333333333333, 13.55, 12.183333333333334, 12.883333333333333, 9.3, 12.383333333333333]",0.81,False,2026-03-28,2,0,0.0,0,5,5,0.0,0,10,0,10,10,0.0,0,10,10,0.0,10,0.0,OVER,-0.5,0.0,10.0,0.0,10.0,COLD,,,0.5,0.0,stable,,
10887819,305304,Isak Rosen,WPG,F,Goals,0.5,demon,False,COL,,,2026-03-28T19:00:00.000-04:00,139480,2026-03-27T18:56:27Z,goals,SKATER,COL,0,8482765,False,,2.402,26.134,0.846,3.634,33.732,0.171,82.0,1.0,Elite,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.2,,,,,,,,,OK,"[13.416666666666666, 11.8, 12.483333333333333, 13.466666666666667, 7.816666666666666, 10.083333333333334, 11.666666666666666, 10.15, 7.416666666666667, 5.533333333333333]",0.753,False,2026-03-28,2,0,0.2,1,4,5,0.2,2,8,2,8,10,0.2,2,8,10,0.2,10,0.2,OVER,-0.3,0.2,10.0,2.0,8.0,COLD,,,0.5,0.0,stable,,
10887820,267632,Jack Drury,COL,F,Goals,0.5,demon,False,WPG,,,2026-03-28T19:00:00.000-04:00,139480,2026-03-27T18:56:27Z,goals,SKATER,WPG,0,8480835,False,,3.122,27.768,0.776,2.793,26.366,0.185,82.0,21.0,Below Avg,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.3,0.3,,,,,,,,,OK,"[11.066666666666666, 9.933333333333334, 9.916666666666666, 12.033333333333333, 8.766666666666667, 8.783333333333333, 9.95, 12.466666666666667, 13.466666666666667, 9.433333333333334]",0.856,False,2026-03-28,2,0,0.4,2,3,5,0.3,3,7,3,7,10,0.3,3,7,10,0.3,10,0.34,OVER,-0.16,0.3,10.0,3.0,7.0,COLD,,,0.5,0.0,stable,,
