SEASON,EVENT_ID,GAME_DATE,TEAM,ESPN_ATHLETE_ID,PLAYER,PLAYER_NORM,MIN,PTS,REB,AST,STL,BLK,TO,FGM,FGA,FG3M,FG3A,FTM,FTA
2025-26,401810482,2026-01-23,ORL,4278572,Jamal Cain,jamal cain,4,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2025-26,401810482,2026-01-23,ORL,5214637,Noah Penda,noah penda,19,13,2,4,2,1,1,5.0,6.0,2.0,2.0,1.0,2.0
2025-26,401810482,2026-01-23,ORL,4348700,Goga Bitadze,goga bitadze,12,0,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810482,2026-01-23,ORL,3135046,Tyus Jones,tyus jones,16,3,2,1,0,0,0,1.0,7.0,1.0,5.0,0.0,0.0
2025-26,401810482,2026-01-23,ORL,5105806,Jett Howard,jett howard,18,10,1,1,0,0,0,3.0,6.0,2.0,5.0,2.0,2.0
2025-26,401810482,2026-01-23,ORL,5239561,Jase Richardson,jase richardson,23,2,2,0,0,0,1,1.0,5.0,0.0,1.0,0.0,0.0
2025-26,401810483,2026-01-23,HOU,3202,Kevin Durant,kevin durant,44,36,7,3,0,1,8,13.0,21.0,5.0,8.0,5.0,6.0
2025-26,401810483,2026-01-23,HOU,4432639,Jabari Smith Jr.,jabari smith,38,13,4,5,0,0,1,5.0,15.0,1.0,10.0,2.0,2.0
2025-26,401810483,2026-01-23,HOU,4871144,Alperen Sengun,alperen sengun,38,13,8,7,3,2,2,5.0,14.0,1.0,2.0,2.0,7.0
2025-26,401810483,2026-01-23,HOU,4065663,Josh Okogie,josh okogie,22,8,2,2,1,1,1,3.0,4.0,2.0,2.0,0.0,0.0
2025-26,401810483,2026-01-23,HOU,4684740,Amen Thompson,amen thompson,42,17,6,9,3,0,1,7.0,11.0,0.0,0.0,3.0,5.0
2025-26,401810483,2026-01-23,HOU,2578185,Dorian Finney-Smith,dorian finney smith,15,6,2,1,0,0,0,2.0,4.0,2.0,4.0,0.0,0.0
2025-26,401810483,2026-01-23,HOU,4433192,Tari Eason,tari eason,28,13,9,2,4,0,1,5.0,12.0,3.0,7.0,0.0,1.0
2025-26,401810483,2026-01-23,HOU,3102529,Clint Capela,clint capela,15,2,7,0,0,1,0,1.0,4.0,0.0,0.0,0.0,2.0
2025-26,401810483,2026-01-23,HOU,4711272,Reed Sheppard,reed sheppard,23,14,1,4,2,0,2,5.0,14.0,4.0,7.0,0.0,1.0
2025-26,401810483,2026-01-23,PHI,4251,Paul George,paul george,37,10,6,4,3,1,1,4.0,9.0,2.0,5.0,0.0,0.0
2025-26,401810483,2026-01-23,PHI,3059318,Joel Embiid,joel embiid,46,32,15,10,1,1,5,10.0,19.0,1.0,3.0,11.0,12.0
2025-26,401810483,2026-01-23,PHI,3133603,Kelly Oubre Jr.,kelly oubre,41,26,4,3,0,1,1,10.0,14.0,4.0,5.0,2.0,3.0
2025-26,401810483,2026-01-23,PHI,4431678,Tyrese Maxey,tyrese maxey,43,36,2,10,3,0,3,15.0,28.0,2.0,10.0,4.0,4.0
2025-26,401810483,2026-01-23,PHI,5124612,VJ Edgecombe,vj edgecombe,40,9,7,4,3,0,2,4.0,9.0,1.0,6.0,0.0,0.0
2025-26,401810483,2026-01-23,PHI,4431675,Trendon Watford,trendon watford,11,4,3,3,0,1,0,2.0,3.0,0.0,0.0,0.0,0.0
2025-26,401810483,2026-01-23,PHI,4870562,Dominick Barlow,dominick barlow,21,7,5,3,2,0,1,3.0,5.0,1.0,2.0,0.0,0.0
2025-26,401810483,2026-01-23,PHI,5105637,Adem Bona,adem bona,7,1,3,1,0,0,1,0.0,0.0,0.0,0.0,1.0,2.0
2025-26,401810483,2026-01-23,PHI,4397014,Quentin Grimes,quentin grimes,19,3,1,3,1,0,1,1.0,2.0,0.0,1.0,1.0,1.0
2025-26,401810484,2026-01-23,DEN,3064290,Aaron Gordon,aaron gordon,33,16,5,5,1,0,0,5.0,12.0,1.0,6.0,5.0,5.0
2025-26,401810484,2026-01-23,DEN,6477,Jonas Valanciunas,jonas valanciunas,22,16,9,2,0,0,0,6.0,13.0,0.0,1.0,4.0,4.0
2025-26,401810484,2026-01-23,DEN,3936299,Jamal Murray,jamal murray,36,24,4,5,2,1,4,9.0,17.0,2.0,5.0,4.0,5.0
2025-26,401810484,2026-01-23,DEN,4398390,Jalen Pickett,jalen pickett,33,2,5,5,1,0,3,0.0,4.0,0.0,1.0,2.0,2.0
2025-26,401810484,2026-01-23,DEN,4576087,Peyton Watson,peyton watson,40,35,8,3,2,4,1,10.0,16.0,6.0,8.0,9.0,10.0
2025-26,401810484,2026-01-23,DEN,4431690,Zeke Nnaji,zeke nnaji,10,4,1,0,0,0,0,2.0,3.0,0.0,0.0,0.0,0.0
2025-26,401810484,2026-01-23,DEN,4592427,Spencer Jones,spencer jones,28,2,5,0,0,1,0,1.0,2.0,0.0,0.0,0.0,0.0
2025-26,401810484,2026-01-23,DEN,2528210,Tim Hardaway Jr.,tim hardaway,20,2,3,0,1,0,2,1.0,8.0,0.0,5.0,0.0,0.0
2025-26,401810484,2026-01-23,DEN,4065670,Bruce Brown,bruce brown,18,6,6,2,2,0,1,3.0,8.0,0.0,0.0,0.0,0.0
2025-26,401810484,2026-01-23,WSH,6609,Khris Middleton,khris middleton,28,9,2,0,1,0,1,3.0,11.0,1.0,6.0,2.0,2.0
2025-26,401810484,2026-01-23,WSH,5174563,Kyshawn George,kyshawn george,34,20,12,7,1,0,3,6.0,17.0,2.0,6.0,6.0,6.0
2025-26,401810484,2026-01-23,WSH,5160992,Alex Sarr,alex sarr,36,15,8,4,1,1,0,5.0,13.0,0.0,1.0,5.0,6.0
2025-26,401810484,2026-01-23,WSH,4845374,Bub Carrington,bub carrington,38,13,2,2,3,2,5,4.0,14.0,3.0,13.0,2.0,2.0
2025-26,401810484,2026-01-23,WSH,5238230,Tre Johnson,tre johnson,34,19,3,3,0,1,2,7.0,14.0,3.0,7.0,2.0,2.0
2025-26,401810484,2026-01-23,WSH,2581184,Anthony Gill,anthony gill,12,2,4,0,0,1,0,1.0,1.0,0.0,0.0,0.0,0.0
2025-26,401810484,2026-01-23,WSH,4432907,Justin Champagnie,justin champagnie,18,3,2,3,1,0,0,1.0,2.0,1.0,2.0,0.0,0.0
2025-26,401810484,2026-01-23,WSH,4606840,Jamir Watkins,jamir watkins,18,3,5,1,1,1,1,1.0,2.0,0.0,1.0,1.0,2.0
2025-26,401810484,2026-01-23,WSH,5144126,Will Riley,will riley,21,13,4,0,1,0,2,4.0,10.0,3.0,7.0,2.0,4.0
2025-26,401810485,2026-01-23,GS,6589,Draymond Green,draymond green,23,4,4,5,2,1,3,1.0,5.0,0.0,1.0,2.0,2.0
2025-26,401810485,2026-01-23,GS,4997536,Gui Santos,gui santos,17,5,4,0,0,1,0,2.0,5.0,1.0,4.0,0.0,0.0
2025-26,401810485,2026-01-23,GS,3975,Stephen Curry,stephen curry,34,38,4,1,0,0,2,14.0,27.0,8.0,15.0,2.0,2.0
2025-26,401810485,2026-01-23,GS,4432171,Moses Moody,moses moody,23,12,3,3,2,1,0,4.0,7.0,3.0,6.0,1.0,1.0
2025-26,401810485,2026-01-23,GS,4709138,Brandin Podziemski,brandin podziemski,33,9,4,10,2,0,1,4.0,13.0,0.0,4.0,1.0,2.0
2025-26,401810485,2026-01-23,GS,4433247,Jonathan Kuminga,jonathan kuminga,9,10,1,2,2,0,0,3.0,3.0,0.0,0.0,4.0,4.0
2025-26,401810485,2026-01-23,GS,3213,Al Horford,al horford,26,3,8,3,1,1,2,1.0,4.0,1.0,3.0,0.0,0.0
2025-26,401810485,2026-01-23,GS,4593016,Quinten Post,quinten post,6,2,0,0,0,0,0,1.0,3.0,0.0,2.0,0.0,0.0
2025-26,401810485,2026-01-23,GS,2990984,Buddy Hield,buddy hield,15,6,1,1,1,1,0,2.0,7.0,1.0,5.0,1.0,1.0
2025-26,401810485,2026-01-23,GS,3134903,Gary Payton II,gary payton,17,4,3,0,0,1,1,2.0,6.0,0.0,1.0,0.0,0.0
2025-26,401810485,2026-01-23,GS,4066436,De'Anthony Melton,de anthony melton,23,22,3,2,2,1,1,9.0,15.0,1.0,4.0,3.0,6.0
2025-26,401810485,2026-01-23,GS,4897262,Will Richard,will richard,13,0,0,2,3,0,0,0.0,1.0,0.0,1.0,0.0,0.0
2025-26,401810485,2026-01-23,DAL,2531367,Dwight Powell,dwight powell,27,10,12,1,0,0,0,3.0,4.0,0.0,0.0,4.0,5.0
2025-26,401810485,2026-01-23,DAL,3138160,Caleb Martin,caleb martin,20,0,2,1,0,2,2,0.0,2.0,0.0,1.0,0.0,0.0
2025-26,401810485,2026-01-23,DAL,4278594,Naji Marshall,naji marshall,34,30,7,9,0,0,4,10.0,12.0,2.0,3.0,8.0,8.0
2025-26,401810485,2026-01-23,DAL,5041939,Cooper Flagg,cooper flagg,30,21,11,2,1,0,4,8.0,18.0,1.0,5.0,4.0,7.0
2025-26,401810485,2026-01-23,DAL,4432582,Max Christie,max christie,36,21,4,2,1,0,2,7.0,16.0,5.0,12.0,2.0,2.0
2025-26,401810485,2026-01-23,DAL,4278078,P.J. Washington,p j washington,22,10,6,3,2,3,1,4.0,9.0,2.0,3.0,0.0,0.0
2025-26,401810485,2026-01-23,DAL,4432813,Jeremiah Robinson-Earl,jeremiah robinson earl,3,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0
2025-26,401810485,2026-01-23,DAL,4701208,Moussa Cisse,moussa cisse,6,1,1,0,0,1,0,0.0,2.0,0.0,0.0,1.0,2.0
2025-26,401810485,2026-01-23,DAL,6475,Klay Thompson,klay thompson,23,6,4,0,1,0,3,2.0,6.0,2.0,6.0,0.0,0.0
2025-26,401810485,2026-01-23,DAL,4397040,Brandon Williams,brandon williams,27,19,5,4,0,0,4,7.0,10.0,0.0,2.0,5.0,6.0
2025-26,401810485,2026-01-23,DAL,4433629,Ryan Nembhard,ryan nembhard,12,5,2,3,1,0,1,2.0,6.0,1.0,2.0,0.0,0.0
2025-26,401810485,2026-01-23,DAL,4696317,Miles Kelly,miles kelly,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810486,2026-01-23,CHI,4397189,Jalen Smith,jalen smith,27,17,4,0,1,0,1,6.0,9.0,3.0,4.0,2.0,2.0
2025-26,401810486,2026-01-23,CHI,4432822,Isaac Okoro,isaac okoro,26,10,5,1,1,0,0,3.0,7.0,2.0,4.0,2.0,2.0
2025-26,401810486,2026-01-23,CHI,4711294,Matas Buzelis,matas buzelis,28,12,6,3,1,0,0,3.0,8.0,2.0,3.0,4.0,4.0
2025-26,401810486,2026-01-23,CHI,6478,Nikola Vucevic,nikola vucevic,31,10,8,3,0,0,1,3.0,10.0,2.0,4.0,2.0,2.0
2025-26,401810486,2026-01-23,CHI,4395651,Coby White,coby white,30,22,4,4,0,0,4,6.0,16.0,3.0,10.0,7.0,9.0
2025-26,401810486,2026-01-23,CHI,4431687,Patrick Williams,patrick williams,16,5,3,0,0,0,1,2.0,3.0,1.0,1.0,0.0,0.0
2025-26,401810486,2026-01-23,CHI,4066372,Kevin Huerter,kevin huerter,8,3,0,2,1,0,0,1.0,4.0,1.0,3.0,0.0,0.0
2025-26,401810486,2026-01-23,CHI,4395626,Tre Jones,tre jones,27,12,3,7,1,0,2,5.0,7.0,1.0,2.0,1.0,2.0
2025-26,401810486,2026-01-23,CHI,4397002,Ayo Dosunmu,ayo dosunmu,22,8,4,3,0,1,0,2.0,9.0,2.0,5.0,2.0,3.0
2025-26,401810486,2026-01-23,CHI,4871145,Josh Giddey,josh giddey,26,21,6,5,2,0,2,7.0,13.0,0.0,3.0,7.0,9.0
2025-26,401810486,2026-01-23,MIN,3064514,Julius Randle,julius randle,31,30,7,6,0,0,5,10.0,17.0,3.0,5.0,7.0,7.0
2025-26,401810486,2026-01-23,MIN,4431671,Jaden McDaniels,jaden mcdaniels,36,16,5,5,0,1,2,6.0,9.0,2.0,2.0,2.0,2.0
2025-26,401810486,2026-01-23,MIN,3032976,Rudy Gobert,rudy gobert,34,10,11,2,1,2,1,3.0,5.0,0.0,0.0,4.0,5.0
2025-26,401810486,2026-01-23,MIN,3934673,Donte DiVincenzo,donte divincenzo,35,11,3,4,2,1,1,4.0,10.0,3.0,8.0,0.0,0.0
2025-26,401810486,2026-01-23,MIN,4594268,Anthony Edwards,anthony edwards,35,20,6,3,0,1,1,9.0,25.0,1.0,8.0,1.0,1.0
2025-26,401810486,2026-01-23,MIN,5279133,Joan Beringer,joan beringer,3,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
2025-26,401810486,2026-01-23,MIN,4396971,Naz Reid,naz reid,29,20,6,5,2,3,3,8.0,12.0,4.0,7.0,0.0,0.0
2025-26,401810486,2026-01-23,MIN,3195,Mike Conley,mike conley,14,3,3,2,0,0,1,1.0,5.0,1.0,4.0,0.0,0.0
2025-26,401810486,2026-01-23,MIN,4432247,Jaylen Clark,jaylen clark,12,2,1,1,0,0,0,1.0,3.0,0.0,2.0,0.0,0.0
2025-26,401810486,2026-01-23,MIN,4592492,Bones Hyland,bones hyland,12,3,2,1,1,1,0,1.0,6.0,1.0,5.0,0.0,0.0
2025-26,401810487,2026-01-23,SA,6578,Harrison Barnes,harrison barnes,22,2,1,1,0,0,1,1.0,5.0,0.0,4.0,0.0,0.0
2025-26,401810487,2026-01-23,SA,4592479,Julian Champagnie,julian champagnie,34,17,3,3,1,1,1,6.0,10.0,5.0,9.0,0.0,0.0
2025-26,401810487,2026-01-23,SA,5104157,Victor Wembanyama,victor wembanyama,33,26,14,3,1,5,3,9.0,14.0,4.0,7.0,4.0,4.0
2025-26,401810487,2026-01-23,SA,4066259,De'Aaron Fox,de aaron fox,35,31,5,5,0,1,1,10.0,13.0,6.0,9.0,5.0,6.0
2025-26,401810487,2026-01-23,SA,4845367,Stephon Castle,stephon castle,38,16,6,8,2,0,1,4.0,12.0,1.0,3.0,7.0,10.0
2025-26,401810487,2026-01-23,SA,2489663,Kelly Olynyk,kelly olynyk,8,2,1,0,1,0,2,1.0,4.0,0.0,2.0,0.0,0.0
2025-26,401810487,2026-01-23,SA,4395723,Keldon Johnson,keldon johnson,31,21,1,5,1,1,0,9.0,19.0,1.0,4.0,2.0,2.0
2025-26,401810487,2026-01-23,SA,4610139,Jeremy Sochan,jeremy sochan,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810487,2026-01-23,SA,5061568,Carter Bryant,carter bryant,13,7,4,1,0,1,0,3.0,5.0,1.0,3.0,0.0,0.0
2025-26,401810487,2026-01-23,SA,3134916,Jordan McLaughlin,jordan mclaughlin,9,0,3,2,1,0,0,0.0,2.0,0.0,1.0,0.0,0.0
2025-26,401810487,2026-01-23,SA,5037871,Dylan Harper,dylan harper,13,4,3,2,1,2,1,1.0,3.0,0.0,1.0,2.0,2.0
2025-26,401810487,2026-01-23,UTAH,4895758,Cody Williams,cody williams,23,12,7,3,1,0,1,5.0,9.0,1.0,2.0,1.0,2.0
2025-26,401810487,2026-01-23,UTAH,3102530,Jusuf Nurkic,jusuf nurkic,35,17,11,14,1,1,1,7.0,19.0,1.0,6.0,2.0,3.0
2025-26,401810487,2026-01-23,UTAH,3133602,Svi Mykhailiuk,svi mykhailiuk,19,9,1,1,0,0,0,4.0,5.0,1.0,2.0,0.0,0.0
2025-26,401810487,2026-01-23,UTAH,4433627,Keyonte George,keyonte george,35,23,4,5,2,1,1,7.0,15.0,4.0,5.0,5.0,5.0
2025-26,401810487,2026-01-23,UTAH,4873138,Ace Bailey,ace bailey,32,25,6,2,0,0,2,11.0,16.0,2.0,3.0,1.0,1.0
2025-26,401810487,2026-01-23,UTAH,3449,Kevin Love,kevin love,13,5,4,1,0,1,1,2.0,3.0,1.0,1.0,0.0,0.0
2025-26,401810487,2026-01-23,UTAH,4684793,Kyle Filipowski,kyle filipowski,19,5,5,0,0,0,2,2.0,4.0,1.0,2.0,0.0,0.0
2025-26,401810487,2026-01-23,UTAH,5105839,Brice Sensabaugh,brice sensabaugh,20,2,3,0,1,0,1,0.0,6.0,0.0,4.0,2.0,2.0
2025-26,401810487,2026-01-23,UTAH,4683766,Isaiah Collier,isaiah collier,20,7,3,4,0,0,6,3.0,8.0,1.0,2.0,0.0,0.0
2025-26,401810487,2026-01-23,UTAH,4896372,Walter Clayton Jr.,walter clayton,24,4,0,1,0,0,1,2.0,5.0,0.0,3.0,0.0,0.0
2025-26,401810488,2026-01-23,LAL,1966,LeBron James,lebron james,36,23,5,6,2,0,4,9.0,19.0,1.0,4.0,4.0,5.0
2025-26,401810488,2026-01-23,LAL,4592691,Jake LaRavia,jake laravia,22,7,5,1,3,4,1,2.0,5.0,2.0,2.0,1.0,2.0
2025-26,401810488,2026-01-23,LAL,4278129,Deandre Ayton,deandre ayton,21,4,5,0,0,1,1,2.0,5.0,0.0,0.0,0.0,0.0
2025-26,401810488,2026-01-23,LAL,2990992,Marcus Smart,marcus smart,30,10,0,4,2,0,1,4.0,10.0,1.0,5.0,1.0,1.0
2025-26,401810488,2026-01-23,LAL,3945274,Luka Doncic,luka doncic,39,32,11,8,3,0,1,11.0,27.0,3.0,13.0,7.0,10.0
2025-26,401810488,2026-01-23,LAL,4066648,Rui Hachimura,rui hachimura,28,12,3,2,0,1,1,5.0,11.0,2.0,7.0,0.0,0.0
2025-26,401810488,2026-01-23,LAL,4278077,Jarred Vanderbilt,jarred vanderbilt,22,7,1,2,4,1,0,3.0,5.0,1.0,1.0,0.0,0.0
2025-26,401810488,2026-01-23,LAL,4431695,Drew Timme,drew timme,10,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-26,401810488,2026-01-23,LAL,4397077,Jaxson Hayes,jaxson hayes,17,6,2,0,0,1,1,3.0,4.0,0.0,0.0,0.0,0.0
2025-26,401810488,2026-01-23,LAL,3137259,Gabe Vincent,gabe vincent,16,3,1,0,0,0,0,1.0,2.0,1.0,1.0,0.0,0.0
2025-26,401810488,2026-01-23,LAC,6450,Kawhi Leonard,kawhi leonard,26,24,5,4,1,0,2,9.0,19.0,3.0,7.0,3.0,3.0
2025-26,401810488,2026-01-23,LAC,3908845,John Collins,john collins,33,13,5,1,0,0,1,5.0,7.0,1.0,3.0,2.0,2.0
2025-26,401810488,2026-01-23,LAC,4017837,Ivica Zubac,ivica zubac,32,18,19,0,1,0,1,7.0,13.0,0.0,0.0,4.0,4.0
2025-26,401810488,2026-01-23,LAC,3992,James Harden,james harden,38,18,7,10,2,0,7,6.0,21.0,2.0,6.0,4.0,4.0
2025-26,401810488,2026-01-23,LAC,2991139,Kris Dunn,kris dunn,30,4,2,3,1,0,0,2.0,4.0,0.0,2.0,0.0,0.0
2025-26,401810488,2026-01-23,LAC,3416,Nicolas Batum,nicolas batum,17,0,2,1,1,0,1,0.0,3.0,0.0,3.0,0.0,0.0
2025-26,401810488,2026-01-23,LAC,3448,Brook Lopez,brook lopez,15,10,2,2,0,0,1,4.0,6.0,2.0,4.0,0.0,0.0
2025-26,401810488,2026-01-23,LAC,4396818,Jordan Miller,jordan miller,25,14,3,1,1,0,3,3.0,5.0,1.0,2.0,7.0,8.0
2025-26,401810488,2026-01-23,LAC,4702352,Kobe Sanders,kobe sanders,24,11,4,1,1,0,2,4.0,6.0,3.0,4.0,0.0,0.0
2025-26,401810489,2026-01-23,MIA,3059319,Andrew Wiggins,andrew wiggins,31,14,6,3,3,0,3,6.0,9.0,1.0,3.0,1.0,1.0
2025-26,401810489,2026-01-23,MIA,4066261,Bam Adebayo,bam adebayo,37,32,10,2,3,1,3,13.0,24.0,1.0,7.0,5.0,5.0
2025-26,401810489,2026-01-23,MIA,2595516,Norman Powell,norman powell,28,18,0,1,1,1,1,7.0,15.0,0.0,7.0,4.0,5.0
2025-26,401810489,2026-01-23,MIA,4601025,Pelle Larsson,pelle larsson,29,6,3,6,0,0,1,3.0,5.0,0.0,2.0,0.0,0.0
2025-26,401810489,2026-01-23,MIA,5214640,Kasparas Jakucionis,kasparas jakucionis,11,3,0,3,0,0,0,1.0,2.0,1.0,2.0,0.0,0.0
2025-26,401810489,2026-01-23,MIA,3899664,Simone Fontecchio,simone fontecchio,25,17,4,3,1,0,1,7.0,11.0,3.0,6.0,0.0,0.0
2025-26,401810489,2026-01-23,MIA,4431772,Myron Gardner,myron gardner,16,7,3,1,2,0,1,2.0,5.0,2.0,5.0,1.0,2.0
2025-26,401810489,2026-01-23,MIA,4432848,Jaime Jaquez Jr.,jaime jaquez,26,4,5,3,0,0,2,1.0,7.0,0.0,2.0,2.0,2.0
2025-26,401810489,2026-01-23,MIA,4997528,Nikola Jovic,nikola jovic,17,5,5,3,0,0,1,2.0,8.0,1.0,7.0,0.0,2.0
2025-26,401810489,2026-01-23,MIA,4066993,Dru Smith,dru smith,20,4,4,2,2,2,2,1.0,8.0,0.0,4.0,2.0,2.0
2025-26,401810489,2026-01-23,POR,4431736,Toumani Camara,toumani camara,35,16,8,6,1,0,2,6.0,9.0,3.0,6.0,1.0,2.0
2025-26,401810489,2026-01-23,POR,4683021,Deni Avdija,deni avdija,18,20,7,4,0,0,3,6.0,11.0,2.0,5.0,6.0,6.0
2025-26,401810489,2026-01-23,POR,5105565,Donovan Clingan,donovan clingan,27,7,8,2,0,1,1,3.0,4.0,1.0,2.0,0.0,0.0
2025-26,401810489,2026-01-23,POR,3995,Jrue Holiday,jrue holiday,19,15,2,7,0,0,0,6.0,13.0,3.0,7.0,0.0,0.0
2025-26,401810489,2026-01-23,POR,4914336,Shaedon Sharpe,shaedon sharpe,34,27,7,3,4,0,6,11.0,21.0,5.0,9.0,0.0,0.0
2025-26,401810489,2026-01-23,POR,2991070,Jerami Grant,jerami grant,23,12,0,0,2,1,3,4.0,11.0,1.0,5.0,3.0,3.0
2025-26,401810489,2026-01-23,POR,4066211,Robert Williams III,robert williams,19,4,10,0,1,3,0,2.0,3.0,0.0,1.0,0.0,0.0
2025-26,401810489,2026-01-23,POR,4433144,Caleb Love,caleb love,34,20,4,4,0,0,2,8.0,19.0,4.0,12.0,0.0,0.0
2025-26,401810489,2026-01-23,POR,5081727,Sidy Cissoko,sidy cissoko,18,6,3,0,0,0,1,2.0,4.0,1.0,2.0,1.0,2.0
2025-26,401810489,2026-01-23,POR,5099752,Rayan Rupert,rayan rupert,13,0,1,0,2,0,0,0.0,1.0,0.0,1.0,0.0,0.0
2025-26,401810490,2026-01-24,HOU,3202,Kevin Durant,kevin durant,41,32,7,3,1,1,0,11.0,19.0,5.0,11.0,5.0,6.0
2025-26,401810490,2026-01-24,HOU,4432639,Jabari Smith Jr.,jabari smith,37,11,10,3,2,2,2,5.0,9.0,1.0,3.0,0.0,0.0
2025-26,401810490,2026-01-24,HOU,4871144,Alperen Sengun,alperen sengun,30,19,1,5,2,0,5,6.0,11.0,0.0,1.0,7.0,10.0
2025-26,401810490,2026-01-24,HOU,4065663,Josh Okogie,josh okogie,35,7,3,0,2,0,1,3.0,5.0,1.0,2.0,0.0,0.0
2025-26,401810490,2026-01-24,HOU,4684740,Amen Thompson,amen thompson,40,15,9,7,2,1,1,5.0,11.0,0.0,0.0,5.0,5.0
2025-26,401810490,2026-01-24,HOU,3136777,Jae'Sean Tate,jae sean tate,16,4,4,1,0,0,3,1.0,4.0,1.0,2.0,1.0,2.0
2025-26,401810490,2026-01-24,HOU,3102529,Clint Capela,clint capela,16,5,9,1,1,3,1,2.0,5.0,0.0,0.0,1.0,2.0
2025-26,401810490,2026-01-24,HOU,4711272,Reed Sheppard,reed sheppard,25,18,0,1,1,0,2,6.0,15.0,1.0,7.0,5.0,5.0
2025-26,401810490,2026-01-24,DET,6440,Tobias Harris,tobias harris,26,4,1,1,2,0,1,1.0,6.0,0.0,3.0,2.0,3.0
2025-26,401810490,2026-01-24,DET,3157465,Duncan Robinson,duncan robinson,26,9,2,0,0,1,1,2.0,8.0,2.0,8.0,3.0,5.0
2025-26,401810490,2026-01-24,DET,4433621,Jalen Duren,jalen duren,26,18,7,0,0,0,2,7.0,13.0,0.0,0.0,4.0,4.0
2025-26,401810490,2026-01-24,DET,4432166,Cade Cunningham,cade cunningham,38,12,1,8,2,1,6,5.0,13.0,0.0,4.0,2.0,3.0
2025-26,401810490,2026-01-24,DET,4684742,Ausar Thompson,ausar thompson,24,12,8,3,2,0,2,5.0,8.0,0.0,0.0,2.0,2.0
2025-26,401810490,2026-01-24,DET,4432810,Isaiah Stewart,isaiah stewart,25,16,4,2,0,0,0,7.0,9.0,0.0,2.0,2.0,2.0
2025-26,401810490,2026-01-24,DET,4683771,Ronald Holland II,ronald holland,25,13,6,1,2,1,3,5.0,7.0,1.0,3.0,2.0,3.0
2025-26,401810490,2026-01-24,DET,2596112,Javonte Green,javonte green,17,2,3,1,0,0,0,1.0,3.0,0.0,1.0,0.0,2.0
2025-26,401810490,2026-01-24,DET,4433218,Jaden Ivey,jaden ivey,14,8,1,2,0,1,0,3.0,7.0,2.0,5.0,0.0,0.0
2025-26,401810490,2026-01-24,DET,5107199,Daniss Jenkins,daniss jenkins,19,10,2,4,1,0,1,4.0,10.0,2.0,6.0,0.0,0.0
2025-26,401810491,2026-01-24,PHX,2583632,Royce O'Neale,royce o neale,28,5,2,3,2,1,4,2.0,5.0,1.0,3.0,0.0,0.0
2025-26,401810491,2026-01-24,PHX,3155526,Dillon Brooks,dillon brooks,34,11,6,2,1,0,1,4.0,18.0,1.0,5.0,2.0,2.0
2025-26,401810491,2026-01-24,PHX,4701232,Mark Williams,mark williams,21,6,5,1,3,0,0,3.0,8.0,0.0,0.0,0.0,0.0
2025-26,401810491,2026-01-24,PHX,3136193,Devin Booker,devin booker,28,31,4,3,1,0,2,12.0,21.0,5.0,9.0,2.0,2.0
2025-26,401810491,2026-01-24,PHX,4278585,Collin Gillespie,collin gillespie,35,16,6,4,2,0,1,6.0,12.0,3.0,6.0,1.0,1.0
2025-26,401810491,2026-01-24,PHX,4601023,Oso Ighodaro,oso ighodaro,27,8,7,2,2,1,1,4.0,7.0,0.0,0.0,0.0,0.0
2025-26,401810491,2026-01-24,PHX,4888725,Ryan Dunn,ryan dunn,15,4,6,0,0,0,0,2.0,5.0,0.0,2.0,0.0,0.0
2025-26,401810491,2026-01-24,PHX,3135045,Grayson Allen,grayson allen,30,16,3,3,4,0,2,7.0,12.0,1.0,5.0,1.0,2.0
2025-26,401810491,2026-01-24,PHX,4278402,Jordan Goodwin,jordan goodwin,18,2,2,5,0,1,0,1.0,4.0,0.0,3.0,0.0,0.0
2025-26,401810491,2026-01-24,PHX,4437244,Jalen Green,jalen green,4,4,1,1,0,0,1,1.0,3.0,0.0,1.0,2.0,2.0
2025-26,401810491,2026-01-24,ATL,4280151,Corey Kispert,corey kispert,15,8,3,1,0,0,1,3.0,8.0,2.0,4.0,0.0,0.0
2025-26,401810491,2026-01-24,ATL,4431680,Onyeka Okongwu,onyeka okongwu,36,25,5,5,2,0,3,9.0,15.0,3.0,5.0,4.0,4.0
2025-26,401810491,2026-01-24,ATL,4701230,Jalen Johnson,jalen johnson,39,23,18,9,0,0,5,10.0,18.0,1.0,3.0,2.0,5.0
2025-26,401810491,2026-01-24,ATL,4278039,Nickeil Alexander-Walker,nickeil alexander walker,33,13,0,3,2,1,5,4.0,12.0,2.0,5.0,3.0,3.0
2025-26,401810491,2026-01-24,ATL,4869342,Dyson Daniels,dyson daniels,37,8,8,4,0,0,1,4.0,6.0,0.0,0.0,0.0,0.0
2025-26,401810491,2026-01-24,ATL,4712863,Mouhamed Gueye,mouhamed gueye,9,1,3,1,0,0,0,0.0,1.0,0.0,1.0,1.0,2.0
